,equation
0,"\begin{equation}
E_n=\sqrt{{[2(n+1)]\hbar\omega mc^ 2+m^{2}c^4}}, \label{energy}
\"
1,"\begin{equation}
Z=\sum_{n=0}^{\infty}e^{-(E_n-E_0)\beta}=e^{\sqrt{b}\beta}\sum_{n=0}^{\infty}
e^{-\sqrt{an+b}\beta}, \label{Z} \"
2,"\begin{equation}
\sum_{n=0}^\infty f(n)=\frac{1}{2}f(0)+\int_0^\infty
f(x)dx-\sum_{p=1}^\infty\frac{1}{(2p)!}B_{2p}f^{(2p-1)}(0),
%\ee
\label{em}
\"
3,"\begin{equation}
\frac{t}{e^t-1}=\sum_{n=0}^\infty B_n\, \frac{t^n}{n!}.
\label{ber}
\"
4,"\begin{equation}
Z\simeq\frac{2}{a\beta^{2}}, \label{higgerT}
\"
5,"\begin{equation}
U=-\frac{\partial \ln Z}{\partial \beta} \simeq 2kT,\label{em1}
\"
6,"\begin{equation}
C\simeq \frac{\partial U}{\partial T}\simeq 2k. \label{cv}
\"
7,"\begin{equation}
E_n=\sqrt{{[2(n+1)]\hbar\omega mc^ 2+m^{2}c^4}}, \label{energy}
\"
8,"\begin{equation}
Z=\sum_{n=0}^{\infty}e^{-(E_n-E_0)\beta}=e^{\sqrt{b}\beta}\sum_{n=0}^{\infty}
e^{-\sqrt{an+b}\beta}, \label{Z} \"
9,"\begin{equation}
\sum_{n=0}^\infty f(n)=\frac{1}{2}f(0)+\int_0^\infty
f(x)dx-\sum_{p=1}^\infty\frac{1}{(2p)!}B_{2p}f^{(2p-1)}(0),
%\ee
\label{em}
\"
10,"\begin{equation}
\frac{t}{e^t-1}=\sum_{n=0}^\infty B_n\, \frac{t^n}{n!}.
\label{ber}
\"
11,"\begin{equation}
Z\simeq\frac{2}{a\beta^{2}}, \label{higgerT}
\"
12,"\begin{equation}
U=-\frac{\partial \ln Z}{\partial \beta} \simeq 2kT,\label{em1}
\"
13,"\begin{equation}
C\simeq \frac{\partial U}{\partial T}\simeq 2k. \label{cv}
\"
