,equation
0,"\begin{equation}
\Gamma_{\rm YMH} = \int_{\mathbb{R}^4}\; \!\!{\rm d}^4x\,\,
\left\{ {\textstyle \frac{1}{2}} \, \text{tr}\, F_{\mu\nu}  F^{\mu\nu} +
       (D_\mu  \Phi)^\dagger (D^\mu \Phi)     -
       \lambda \, \Bigl( \Phi^\dagger \Phi - \eta^2 \Bigr)^2 \right\}\,,
\label{actionYMH}
\"
1,"\begin{equation}
\Phi^\prime (x)    = \Lambda(x)\, \Phi(x)\,, \qquad
g  A^\prime_\mu(x) = \Lambda(x)\, \bigl( \,g A_\mu(x)+
                     \partial_\mu  \, \bigr)\,\Lambda(x)^{-1}\,,
\"
2,"\begin{equation}
A(x^1,x^2,x^3) \equiv A_m^a (x^1,x^2,x^3)\,\tau^a / (2{\rm i})\, {\rm d}x^m \,,
\"
3,"\begin{equation}
g\, A^\infty = -  \d \omega\, \omega^{-1}\,, \qquad
\Phi^\infty = \eta \: \omega \left( \begin{array}{c} 0\\1 \end{array} \right) \,,
\"
4,"\begin{equation} \label{UNCL}
U: S^1 \times S^2 \to SU(2)\,, \qquad (\mu, \theta, \phi) \mapsto U(\mu,
\theta, \phi)\,,
\"
5,"\begin{equation} \label{U}
U(\mu, \theta, \phi) =  y^1 \,(-{\rm i} \tau_1) + y^2 \,(-{\rm i} \tau_2) +
                          y^3 \,(-{\rm i} \tau_3) + y^4 \,\openone_2 \,,
\"
6,"\begin{equation} \label{y}
\left( \begin{array}{c} y^1\\y^2\\y^3\\y^4 \end{array} \right) =
\left( \begin{array}{c} 
-\sin\mu \sin\theta \sin\phi\\
-\sin\mu \sin\theta \cos\phi\\
\sin\mu\cos\mu \,(\cos\theta-1)\\
\cos^2\mu + \sin^2 \mu \cos\theta
 \end{array} \right) \,.
\"
7,"\begin{equation}
\left( \begin{array}{c} z^1\\z^2\\z^3\\z^4 \end{array} \right) =
 \left( \begin{array}{l} 
\cos\theta_2\\
\sin\theta_2\cos\theta_1\\
\sin\theta_1 \sin\theta_2\sin\phi_1\\
\sin\theta_1\sin\theta_2\cos\phi_1
 \end{array} \right)\,,
\"
8,\begin{equation} \vec w = \left( \begin{array}{c} \cos\mu\\ \sin\mu \cos\theta \end{array} \right) \
9,"\begin{equation}
|\vec w|^2 = 1-\sin^2\mu \,\sin^2\theta \,,
\"
10,"\begin{equation}
\left( \begin{array}{c} \cos\theta_2 \\ \sin\theta_2 \cos\theta_1 \end{array} \right) =
\left( \begin{array}{cc} \cos\alpha  & - \sin\alpha \\ \sin\alpha & \cos\alpha \end{array} \right)
\left( \begin{array}{c} \cos\mu \\ \sin\mu \cos\theta \end{array} \right)
\"
11,"\begin{equation} \label{ES}
E_\mathrm{S} \approx 3.04 \times (4\pi /g^2)\, M_W  \,,
\"
12,"\begin{equation} \label{UNCSgeneral}
U: S^2 \times S^2 \to SU(2)\,, \qquad (\mu, \nu, \theta, \phi) \mapsto
U(\mu,\nu,\theta,\phi)\,,
\"
13,"\begin{equation}
S^3 \to S^3/\simeq \,,
\"
14,"\begin{equation}
\left(z_1\, , \, z_2\right) =
(w\, , \, c \: w)\,,
\qquad   \mathrm{for}\;\;w \in \mathbb{C}\,.
\"
15,"\begin{equation}
\left(z_1\,,\, z_2\right) = (0\,,\, w)\,,
\qquad \mathrm{for}\;\;w  \in \mathbb{C}\,.
\"
16,"\begin{equation}  \label{ESstar}
E_{\mathrm{S}^*} \approx 1.91 \times E_\mathrm{S}\,,
\"
17,"\begin{equation}
g\, A_\phi \to - \, (\partial_\phi\, \omega)\,\,
\omega^{-1}\,, \quad \mathrm{as}\;\;\rho \to \infty\,,
\"
18,"\begin{equation} \label{UZNCSgeneral}
U: S^2 \times S^1 \to SU(2)\,, \qquad
 (\mu, \nu, \phi) \mapsto U(\mu, \nu, \phi)\,,
\"
19,"\begin{equation}
\left({\rm i} D\!\!\!\!/\, - k\,  (\Phi_M^\dagger P_L + \Phi_M P_R)\right) \Psi =0\,,
\label{Diraceq}
\"
20,"\begin{equation}
D_\mu \Psi (x) \equiv \left[\,\partial_\mu + g A_\mu (x) P_L \,\right] \Psi (x)\,,
\label{covderivchiral}
\"
21,"\begin{equation}
\gamma^\mu\gamma^\nu + \gamma^\nu\gamma^\mu = 2\, g^{\mu\nu}\,, \;\;\;
\gamma^{\mu\,\dagger} = \gamma^0\gamma^\mu\gamma^0        \,, \;\;\;
\gamma_5 \equiv {\rm i} \,\gamma^0\gamma^1\gamma^2\gamma^3 =\gamma_5^\dagger\,.
\label{Diracmatrices}
\"
22,"\begin{equation}
\Phi_M = \left( \begin{array}{cc} \Phi_2^* & \Phi_1 \\ -\Phi_1^* & \Phi_2 \end{array} \right)\,,
\"
23,"\begin{equation}
\Phi_M \cdot \left( \begin{array}{c} 0\\1 \end{array} \right) = \left( \begin{array}{c} \Phi_1\\\Phi_2 \end{array} \right) = \Phi \,. \label{PhiMdef}
\"
24,"\begin{equation} \label{HDirac}
H = -{\rm i} \gamma^0 \gamma^m D_m
+k \,  \gamma^0 \left(\,\Phi_M^\dagger P_L + \Phi_M P_R\,\right) \,,
\"
25,"\begin{equation}
\exp \left( - \int_0^t \! {\rm d}t'\, E(t')  \right) \,.
\"
26,"\begin{equation}
\sum_f \left(\, \frac{\delta \Gamma_{\rm cl}}{\delta \Psi_f} \; \delta \Psi_f -
              \delta \bar \Psi_f \; \frac{\delta \Gamma_{\rm cl}}{\delta \bar\Psi_f}\,\right) =
\partial^\mu j_\mu^5\,, \label{chirWIclass}
\"
27,"\begin{equation}
\delta \Psi_f (x)= {\rm i} \gamma_5\, \Psi_f(x)\,, \qquad \delta \bar \Psi_f(x) =
 \bar \Psi_f(x)\, {\rm i}\gamma_5\,.
\"
28,"\begin{equation} \label{Q5conservation}
\left. \frac{\mathrm{d}Q_5}{\mathrm{d}t} \right|_\mathrm{\,classical}=0\,.
\"
29,"\begin{equation}
\sum_f \left(\, \frac{\delta \Gamma}{\delta \Psi_f} \; \delta \Psi_f  -
              \delta \bar \Psi_f   \;  \frac{\delta \Gamma}{\delta \bar\Psi_f} \,\right)
= \left[\, \partial^\mu j_\mu^5 \,\right]\bullet \Gamma
\,+\, \frac{g^2}{8\,\pi^2} \,\,
\left[ \text{tr}\,\,  \tilde F_{\mu\nu}\, F^{\mu\nu} \right]\bullet \Gamma
\,, \label{chirWIquant}
\"
30,"\begin{equation}
q(x) \equiv - \,\frac{g^2}{16\, \pi^2}\, \text{tr}\,\, \tilde F_{\mu\nu}(x)\, F^{\mu\nu}(x)\,,
\"
31,"\begin{equation}
Q \equiv \int_{M} {\rm d}^4x\;  q(x)  \,.
\"
32,"\begin{equation}
\Delta(B-L) = 0\,,\quad \Delta(B+L) = 2\, N_{\rm fam} \, Q \,, \label{DBL}
\"
33,"\begin{equation}
g\, A = -  {\rm d}\chi \, \chi^{-1}\,, \qquad
\Phi  = \eta\, \chi \left( \begin{array}{c} 0\\1 \end{array} \right)\,,
\"
34,"\begin{equation}
N_\mathrm{CS}[\, \chi\,]= -
   \,\frac{1}{24\,\pi^2} \int {\rm d}^3x\: \epsilon^{klm} \,\, \text{tr}\left\{
  (\partial_k \chi\,\chi^{-1}) \,
  (\partial_l \chi\,\chi^{-1}) \,
  (\partial_m \chi\,\chi^{-1}) \right\} \,.
\"
35,"\begin{equation}
Q = \Delta N_\mathrm{CS}\equiv
    N_\mathrm{CS}[\, \omega(\pi,r,\theta,\phi)\, ]-
    N_\mathrm{CS}[\, \omega(0,r,\theta,\phi)\, ]\,.
\label{QNCS}
\"
36,"\begin{equation}
\Delta(B-L) = 0\,, \quad \Delta(B+L) = 2 \, N_{\rm fam} \,
\left( \Delta N_\mathrm{CS} + \Delta N_{\rm twist}\right)\,
\Bigr|_\mathrm{spher.\; symm.}  \,.
\"
37,"\begin{equation}
  \int {\D}A_\mu \; \sqrt{\det {\rm i} D\!\!\!\!/\,_4}\;\, \exp \left( -
  \frac{1}{2} \int \!\!{\rm d}^4x\,\, \text{tr}\, F_{\mu\nu} F^{\mu\nu} \right)\,,
\label{pathint}
\"
38,"\begin{equation}
\Gamma_{\rm YMH} = \int_{\mathbb{R}^4}\; \!\!{\rm d}^4x\,\,
\left\{ {\textstyle \frac{1}{2}} \, \text{tr}\, F_{\mu\nu}  F^{\mu\nu} +
       (D_\mu  \Phi)^\dagger (D^\mu \Phi)     -
       \lambda \, \Bigl( \Phi^\dagger \Phi - \eta^2 \Bigr)^2 \right\}\,,
\label{actionYMH}
\"
39,"\begin{equation}
\Phi^\prime (x)    = \Lambda(x)\, \Phi(x)\,, \qquad
g  A^\prime_\mu(x) = \Lambda(x)\, \bigl( \,g A_\mu(x)+
                     \partial_\mu  \, \bigr)\,\Lambda(x)^{-1}\,,
\"
40,"\begin{equation}
A(x^1,x^2,x^3) \equiv A_m^a (x^1,x^2,x^3)\,\tau^a / (2{\rm i})\, {\rm d}x^m \,,
\"
41,"\begin{equation}
g\, A^\infty = -  \d \omega\, \omega^{-1}\,, \qquad
\Phi^\infty = \eta \: \omega \left( \begin{array}{c} 0\\1 \end{array} \right) \,,
\"
42,"\begin{equation} \label{UNCL}
U: S^1 \times S^2 \to SU(2)\,, \qquad (\mu, \theta, \phi) \mapsto U(\mu,
\theta, \phi)\,,
\"
43,"\begin{equation} \label{U}
U(\mu, \theta, \phi) =  y^1 \,(-{\rm i} \tau_1) + y^2 \,(-{\rm i} \tau_2) +
                          y^3 \,(-{\rm i} \tau_3) + y^4 \,\openone_2 \,,
\"
44,"\begin{equation} \label{y}
\left( \begin{array}{c} y^1\\y^2\\y^3\\y^4 \end{array} \right) =
\left( \begin{array}{c} 
-\sin\mu \sin\theta \sin\phi\\
-\sin\mu \sin\theta \cos\phi\\
\sin\mu\cos\mu \,(\cos\theta-1)\\
\cos^2\mu + \sin^2 \mu \cos\theta
 \end{array} \right) \,.
\"
45,"\begin{equation}
\left( \begin{array}{c} z^1\\z^2\\z^3\\z^4 \end{array} \right) =
 \left( \begin{array}{l} 
\cos\theta_2\\
\sin\theta_2\cos\theta_1\\
\sin\theta_1 \sin\theta_2\sin\phi_1\\
\sin\theta_1\sin\theta_2\cos\phi_1
 \end{array} \right)\,,
\"
46,\begin{equation} \vec w = \left( \begin{array}{c} \cos\mu\\ \sin\mu \cos\theta \end{array} \right) \
47,"\begin{equation}
|\vec w|^2 = 1-\sin^2\mu \,\sin^2\theta \,,
\"
48,"\begin{equation}
\left( \begin{array}{c} \cos\theta_2 \\ \sin\theta_2 \cos\theta_1 \end{array} \right) =
\left( \begin{array}{cc} \cos\alpha  & - \sin\alpha \\ \sin\alpha & \cos\alpha \end{array} \right)
\left( \begin{array}{c} \cos\mu \\ \sin\mu \cos\theta \end{array} \right)
\"
49,"\begin{equation} \label{ES}
E_\mathrm{S} \approx 3.04 \times (4\pi /g^2)\, M_W  \,,
\"
50,"\begin{equation} \label{UNCSgeneral}
U: S^2 \times S^2 \to SU(2)\,, \qquad (\mu, \nu, \theta, \phi) \mapsto
U(\mu,\nu,\theta,\phi)\,,
\"
51,"\begin{equation}
S^3 \to S^3/\simeq \,,
\"
52,"\begin{equation}
\left(z_1\, , \, z_2\right) =
(w\, , \, c \: w)\,,
\qquad   \mathrm{for}\;\;w \in \mathbb{C}\,.
\"
53,"\begin{equation}
\left(z_1\,,\, z_2\right) = (0\,,\, w)\,,
\qquad \mathrm{for}\;\;w  \in \mathbb{C}\,.
\"
54,"\begin{equation}  \label{ESstar}
E_{\mathrm{S}^*} \approx 1.91 \times E_\mathrm{S}\,,
\"
55,"\begin{equation}
g\, A_\phi \to - \, (\partial_\phi\, \omega)\,\,
\omega^{-1}\,, \quad \mathrm{as}\;\;\rho \to \infty\,,
\"
56,"\begin{equation} \label{UZNCSgeneral}
U: S^2 \times S^1 \to SU(2)\,, \qquad
 (\mu, \nu, \phi) \mapsto U(\mu, \nu, \phi)\,,
\"
57,"\begin{equation}
\left({\rm i} D\!\!\!\!/\, - k\,  (\Phi_M^\dagger P_L + \Phi_M P_R)\right) \Psi =0\,,
\label{Diraceq}
\"
58,"\begin{equation}
D_\mu \Psi (x) \equiv \left[\,\partial_\mu + g A_\mu (x) P_L \,\right] \Psi (x)\,,
\label{covderivchiral}
\"
59,"\begin{equation}
\gamma^\mu\gamma^\nu + \gamma^\nu\gamma^\mu = 2\, g^{\mu\nu}\,, \;\;\;
\gamma^{\mu\,\dagger} = \gamma^0\gamma^\mu\gamma^0        \,, \;\;\;
\gamma_5 \equiv {\rm i} \,\gamma^0\gamma^1\gamma^2\gamma^3 =\gamma_5^\dagger\,.
\label{Diracmatrices}
\"
60,"\begin{equation}
\Phi_M = \left( \begin{array}{cc} \Phi_2^* & \Phi_1 \\ -\Phi_1^* & \Phi_2 \end{array} \right)\,,
\"
61,"\begin{equation}
\Phi_M \cdot \left( \begin{array}{c} 0\\1 \end{array} \right) = \left( \begin{array}{c} \Phi_1\\\Phi_2 \end{array} \right) = \Phi \,. \label{PhiMdef}
\"
62,"\begin{equation} \label{HDirac}
H = -{\rm i} \gamma^0 \gamma^m D_m
+k \,  \gamma^0 \left(\,\Phi_M^\dagger P_L + \Phi_M P_R\,\right) \,,
\"
63,"\begin{equation}
\exp \left( - \int_0^t \! {\rm d}t'\, E(t')  \right) \,.
\"
64,"\begin{equation}
\sum_f \left(\, \frac{\delta \Gamma_{\rm cl}}{\delta \Psi_f} \; \delta \Psi_f -
              \delta \bar \Psi_f \; \frac{\delta \Gamma_{\rm cl}}{\delta \bar\Psi_f}\,\right) =
\partial^\mu j_\mu^5\,, \label{chirWIclass}
\"
