,equation
0,"\begin{equation}\label{eq:metric}
  ds^2=a^2(\eta)(d\eta^2-d\vec{x}^2).
\"
1,"\begin{equation}\label{eq:scale-factor}
a\propto|\eta|^{\frac{p}{1-p}},
\"
2,"\begin{equation}\label{eq:action}
  L=\frac{1}{2}\int d^3x\left[v'^2-\delta^{ij}
        \frac{\partial v}{\partial x^i}\frac{\partial v}{\partial x^j}
        +\frac{a''}{a}v^2\right],
\"
3,"\begin{equation}\label{eq:mode-expansion}
  \hat{v}=\frac{1}{\sqrt{2}}\int \frac{d^3 k}{(2 \pi)^{3/2}}
  \left(v_k  (\eta) e^{i\vec{k}\cdot\vec{x}}  \hat{a}_k
    +v_k^*(\eta)  e^{-i \vec{k}\cdot\vec{x}}\hat{a}^\dag_k\right).
\"
4,"\begin{equation}\label{eq:motion}
v_k''+\left(k^2-\frac{a''}{a}\right) v_k=0,
\"
5,"\begin{equation}\label{eq:normalization}
v'_kv^*_k-v'^*_k v_k=-2i.
\"
6,"\begin{equation}\label{eq:frequency}
  \omega_k^2=k^2-\frac{a''}{a}.
\"
7,"\begin{equation}\label{eq:Bardeen}
 \zeta=\frac{\sqrt{4\pi\, p}}{M_{Pl}}\frac{v}{a},
\"
8,"\begin{equation}\label{eq:power-def}
  \langle 0|\hat{\zeta}^\dag(\eta,\vec{x})
  \hat{\zeta}(\eta,\vec{x}+\vec{r})|0\rangle
  \equiv \int  \frac{dk}{k}   \frac{\sin(kr)}{kr} \,\mathcal{P}_k.
\"
9,"\begin{equation}\label{eq:power-exp}
  \mathcal{P}_k=\frac{p}{\pi M_{Pl}^2}\frac{k^3|v_k|^2}{a^2}.
\"
10,"\begin{equation}\label{eq:length}
  \lambda=\frac{a}{k},
\"
11,"\begin{equation}\label{eq:theta}
  \theta\equiv\frac{\lambda}{H^{-1}}=\frac{p}{1-p}\frac{1}{k\eta}.
\"
12,"\begin{equation}\label{eq:Minkowski}
v_k=\frac{1}{\sqrt{k}}\quad \text{and} \quad
v'_k=-i\sqrt{k}.
\"
13,"\begin{equation}\label{eq:crossing}
  \frac{a(\eta_0)}{k}=\Lambda^{-1}.
\"
14,"\begin{equation}\label{eq:equal-time}
  H(\eta_0)=\Lambda.
\"
15,"\begin{equation}\label{eq:solution}
v_k(\eta)=|\eta|^{1/2}\left[A_k H_\nu(|k \eta|)
  +B_k H^*_\nu(|k\eta|)\right],
\"
16,"\begin{equation}\label{eq:nu}
  \nu=\frac{3}{2}+\frac{1}{p-1}.
\"
17,"\begin{equation}
n_S=1-\frac{2}{p-1}.
\"
18,"\begin{equation}\label{eq:theta-l}
  \theta_0=\frac{H_*}{\Lambda}\left(\frac{k}{k_*}\right)^{-1/p}.
\"
19,"\begin{equation}\label{eq:theta-t}
  \theta_0=\left(\frac{H_*}{\Lambda}\right)^p
  \frac{k_*}{k}.
\"
20,"\begin{equation}\label{eq:no-linear}
X=0.
\"
21,"\begin{equation}
\omega_{osc}=\frac{2}{p-1}\left(\frac{H_*}{\Lambda}\right)^{-1}.
\"
22,"\begin{equation}\label{eq:transformation}
  v_\mathrm{in}=\alpha\, v_\mathrm{out}+\beta\, v_\mathrm{out}^*
\"
23,"\begin{equation}\label{eq:number}
  \langle
  \mathrm{in}|N_\mathrm{out}|\mathrm{in}\rangle=|\beta|^2.
\"
24,"\begin{equation}\label{eq:bogolubov}
\beta=\frac{2}{\pi}(A_\mathrm{out}B_\mathrm{in}
-B_\mathrm{out}A_\mathrm{in}).
\"
25,"\begin{equation}
  dn=\frac{1}{4\pi^2}\frac{|\beta_k|^2}{a^3}k^2 dk.
\"
26,"\begin{equation}\label{eq:drho}
  d\rho=\frac{1}{4\pi^2}\frac{|\beta_k|^2}{a^4}k^3 dk.
\"
27,"\begin{equation}\label{eq:density}
  \rho=\frac{H_\mathrm{out}^4}{16\pi^2}
  \left(\frac{H_\mathrm{out}}{\Lambda}\right)^{-2}
  |X|^2 \cdot 
  I\left(\frac{H_\mathrm{out}}{\Lambda}\right),
\"
28,"\begin{equation}\label{eq:ratio}
\frac{\rho}{\rho_\mathrm{crit}}\approx \frac{1}{4\pi}
\left(\frac{\Lambda}{M_{Pl}}\right)^2|X|^2 .
\"
29,"\begin{equation}\label{eq:limit}
|X|^2\leq 1.3
\left(\frac{\Lambda}{M_{Pl}}\right)^{-2}.
\"
30,"\begin{equation}\label{eq:WKB}
  v_k=\frac{1}{\sqrt{W_k}}
  \exp\left(-i\int^\eta W_k(\tilde{\eta})\,d\tilde{\eta}\right),
\"
31,"\begin{equation}\label{eq:W}
W_k^2=\omega_k^2-\frac{1}{2}\left(\frac{W_k''}{W_k}-\frac{3}{2}
\frac{W_k'^2}{W_k^2}\right),
\"
32,"\begin{equation}\label{eq:power-frequency}
  \omega_k^2=k^2\left(1-\frac{2p-1}{p}\theta^2\right).
\"
33,"\begin{equation}\label{eq:adiabatic-matching}
  v_k(\eta_0)=v_k^{(n)}(\eta_0), \quad
  v_k'(\eta_0)={v_k'}^{(n)}(\eta_0).
\"
34,"\begin{equation}
v_k(\eta_0)= \frac{1}{\sqrt{k}},\quad
v'_k(\eta_0)=-i \sqrt{k}.
\"
35,"\begin{equation}
  Y=0,\quad X=0.
\"
36,"\begin{equation}\label{eq:conventional}
v_k(-\infty)= \frac{1}{\sqrt{k}},\quad
v'_k(-\infty)=-i \sqrt{k}.
\"
37,"\begin{equation}
  A_k=\sqrt{\frac{\pi}{2}}, \,\quad B_k=0.
\"
38,"\begin{equation}\label{eq:standard-xi}
  X=0,\quad
  Y=i\, \frac{1-2p}{1-p}.
\"
39,"\begin{equation}\label{eq:diagonalization}
  v_k(\eta_0)=\frac{1}{\sqrt{\omega_k(\eta_0)}},\quad
  v'_k(\eta_0)=-i \sqrt{\omega_k(\eta_0)},
\"
40,"\begin{equation}
  X=0,\quad Y=0.
\"
41,"\begin{equation}\label{eq:Danielsson}
\left(\frac{v_k}{a}\right)'(\eta_0)=-i k \,\frac{v_k}{a}(\eta_0).
\"
42,"\begin{equation}\label{eq:Danielsson-v}
v_k(\eta_0)=\frac{1}{\sqrt{k}},\quad 
v_k'(\eta_0)=-i\sqrt{k}\left(1+i\theta_0\right).
\"
43,"\begin{equation}
X=-i,\quad Y=i. 
\"
44,"\begin{equation}\label{eq:metric}
  ds^2=a^2(\eta)(d\eta^2-d\vec{x}^2).
\"
45,"\begin{equation}\label{eq:scale-factor}
a\propto|\eta|^{\frac{p}{1-p}},
\"
46,"\begin{equation}\label{eq:action}
  L=\frac{1}{2}\int d^3x\left[v'^2-\delta^{ij}
        \frac{\partial v}{\partial x^i}\frac{\partial v}{\partial x^j}
        +\frac{a''}{a}v^2\right],
\"
47,"\begin{equation}\label{eq:mode-expansion}
  \hat{v}=\frac{1}{\sqrt{2}}\int \frac{d^3 k}{(2 \pi)^{3/2}}
  \left(v_k  (\eta) e^{i\vec{k}\cdot\vec{x}}  \hat{a}_k
    +v_k^*(\eta)  e^{-i \vec{k}\cdot\vec{x}}\hat{a}^\dag_k\right).
\"
48,"\begin{equation}\label{eq:motion}
v_k''+\left(k^2-\frac{a''}{a}\right) v_k=0,
\"
49,"\begin{equation}\label{eq:normalization}
v'_kv^*_k-v'^*_k v_k=-2i.
\"
50,"\begin{equation}\label{eq:frequency}
  \omega_k^2=k^2-\frac{a''}{a}.
\"
51,"\begin{equation}\label{eq:Bardeen}
 \zeta=\frac{\sqrt{4\pi\, p}}{M_{Pl}}\frac{v}{a},
\"
52,"\begin{equation}\label{eq:power-def}
  \langle 0|\hat{\zeta}^\dag(\eta,\vec{x})
  \hat{\zeta}(\eta,\vec{x}+\vec{r})|0\rangle
  \equiv \int  \frac{dk}{k}   \frac{\sin(kr)}{kr} \,\mathcal{P}_k.
\"
