,equation
0,"\begin{equation}\label{eq1}
 \frac{1}{\kappa^2} \left[ \varphi'' + \frac{1}{s}\varphi' 
- \left(\frac{m}{s} +\kappa A
\right)^2\varphi \right] +\varphi(1-\varphi^2 -\eta^2)=0,
\"
1,"\begin{equation}\label{eq2}
\frac{1}{\kappa^2}\left( \eta'' + \frac{1}{s}\eta'\right) 
+ \eta(\beta - \varphi^2 -\eta^2)=0,
\"
2,"\begin{equation}\label{eq3}
A'' + \frac{1}{s}A' - \frac{1}{s^2}A 
- \left( \frac{m}{ks} + A\right)\varphi^2=0.
\"
3,"\begin{equation}\label{asym}
f(s) = C_f K_0(\sqrt{2}\kappa s), \quad 
a(s)= C_a K_1(s), \quad 
\eta(s) = C_\eta K_0(\sqrt{1-\beta}\kappa s)
\"
4,"\begin{equation}
H_c(\beta)= H_c^0 \sqrt{1- \beta^2}, \qquad H_{c2}(\beta) = \sqrt{2} 
\kappa H_c^0 ( 1- \beta),
\"
5,"\begin{equation}\label{kc}
\beta_c(\kappa)={2\kappa^2-1\over2\kappa^2+1},
\qquad
\kappa_c (\beta) = (1/ \sqrt{2})\sqrt{(1 + \beta)/( 1- \beta)} \, .
\"
6,"\begin{equation}\label{eq1}
 \frac{1}{\kappa^2} \left[ \varphi'' + \frac{1}{s}\varphi' 
- \left(\frac{m}{s} +\kappa A
\right)^2\varphi \right] +\varphi(1-\varphi^2 -\eta^2)=0,
\"
7,"\begin{equation}\label{eq2}
\frac{1}{\kappa^2}\left( \eta'' + \frac{1}{s}\eta'\right) 
+ \eta(\beta - \varphi^2 -\eta^2)=0,
\"
8,"\begin{equation}\label{eq3}
A'' + \frac{1}{s}A' - \frac{1}{s^2}A 
- \left( \frac{m}{ks} + A\right)\varphi^2=0.
\"
9,"\begin{equation}\label{asym}
f(s) = C_f K_0(\sqrt{2}\kappa s), \quad 
a(s)= C_a K_1(s), \quad 
\eta(s) = C_\eta K_0(\sqrt{1-\beta}\kappa s)
\"
10,"\begin{equation}
H_c(\beta)= H_c^0 \sqrt{1- \beta^2}, \qquad H_{c2}(\beta) = \sqrt{2} 
\kappa H_c^0 ( 1- \beta),
\"
11,"\begin{equation}\label{kc}
\beta_c(\kappa)={2\kappa^2-1\over2\kappa^2+1},
\qquad
\kappa_c (\beta) = (1/ \sqrt{2})\sqrt{(1 + \beta)/( 1- \beta)} \, .
\"
