,equation
0,"\begin{equation} \label{eom1}
\dot{\Pi}+3H\Pi+{V^{\prime}}(\varphi)=0,
\"
1,"\begin{equation} \label{eom2}
H^{2}=\frac{8 \pi}{3 M_{p}^{2}} \Bigl( \frac{1}{2} \Pi^{2}
+V(\varphi) \Bigr).
\"
2,"\begin{equation}\label{sra1}
3H\Pi+{V^{\prime}}(\varphi)=0,
\"
3,"\begin{equation} \label{sra2}
H^{2}=\frac{8 \pi}{3 M_{p}^{2}} V(\varphi).
\"
4,"\begin{equation} \label{srcond}
V(\varphi_b) \, > \, V(\varphi_b^{60}) \, ,
\"
5,"\begin{equation} \label{e-fold}
{\cal{N}}=8\pi M^{-2}_{p} \int_{\varphi_{e}}^{\varphi_{b}}
\frac{V}{V^{\prime}} \; d\varphi \geq 60,
\"
6,"\begin{equation} \label{P1}
\dot{\Pi}+3H\Pi=0,
\"
7,"\begin{equation} \label{P2}
H^{2}=\frac{8 \pi}{3 M_{p}^{2}} V(\varphi).
\"
8,"\begin{equation}\label{generalp}
\Pi_{pk}-\Pi \, = \,
-\frac{\sqrt{24\pi}}{M_{p}}\int_{\varphi}^{\varphi_{pk}}\sqrt{V(\varphi)}d\varphi \, ,
\"
9,"\begin{equation}\label{condforV}
\Biggr| \frac {1}{4} \frac {V^{\prime}(\varphi)}{V(\varphi)}\delta\varphi \Biggr|
\ll 1 \, .
\"
10,"\begin{equation}\label{PSboundary1}
\varphi_{b}=\varphi_{kp}+\frac{{\Pi}_{kp}M_{p}}{\sqrt{24\pi
V(\varphi_{b})}},
\"
11,"\begin{equation} \label{piatkp}
\Pi_{kp}=\pm\sqrt{2V(\varphi_{kp})} .
\"
12,"\begin{equation} \label{PSboundary2}
\varphi_{b}=\varphi_{kp}+\frac{M_{p}}{\sqrt{12\pi}},
\"
13,"\begin{equation} \label{motionP}
\Pi(\varphi)=\Pi_{kp}\Biggl(1 +\frac{ (\varphi_{kp}-\varphi)
\sqrt{12 \pi}}{M_{p}} \Biggr).
\"
14,"\begin{equation}\label{region1eom2b}
\varphi={\varphi_{kp}}+\frac{M_{p}}{\sqrt{12\pi}}\ln \Bigl(
\frac{{\Pi}_{kp}}{\Pi} \Bigr),
\"
15,"\begin{equation} \label{k1}
\Pi(\varphi)=\Pi_{kp} \exp \Bigl[ - \frac{\sqrt{12
\pi}}{M_{p}}(\varphi-\varphi_{kp})\Bigr]
\"
16,"\begin{equation} \label{smallcond}
|\varphi_b| \, \leq \, |\varphi_b^{60}| \, .
\"
17,"\begin{equation} \label{inequal1}
\Biggl|\varphi_{kp}+ \frac{M_{p}}{\sqrt{12 \pi}} \Biggr| \leq
\varphi_{b}^{60} \, .
\"
18,"\begin{equation}
\rho_{p}=\Biggr|\int_{\Pi_{b}}^{\Pi^{u}_{kp}} \varphi^{u}_{p}(\Pi)
\; d\Pi -\int_{\Pi_{b}}^{\Pi^{l}_{kp}} \varphi^{l}_{p}(\Pi) \;
d\Pi,\Biggr| \, .
\"
19,"\begin{equation} \label{picut}
| \Pi | \, \leq \, \sqrt{2} m_{pl}^2 \, .
\"
20,"\begin{equation}\label{rhok}
\rho_{k}= \biggr|\int_{\varphi^{u}_{kp}}^{\varphi_{c}}
\Pi^{u}(\varphi) d\varphi
-\int_{\varphi^{l}_{kp}}^{\varphi_{c}} \Pi^{l}(\varphi)
d\varphi\biggr|,
\"
21,"\begin{equation}\label{phikp}
\varphi_{kp}^{u,l}=-\frac{M_{p}}{\sqrt{12
\pi}}\pm\varphi_{b}^{60} \, .
\"
22,"\begin{equation}\label{rhok2}
\rho_{k} \, \simeq \, 2\varphi_{b}^{60}\sqrt{2V(\varphi_{b}^{60})} 
\Biggr[\exp(-1 - \frac{\sqrt{12 \pi}}{M_{p}}\varphi_{c})
- 1\Biggr] \, .
\"
23,"\begin{equation} \label{rhok3}
\rho_k + \rho_p \, \simeq \, 2\varphi_{b}^{60}\sqrt{2V(\varphi_{b})}e^{-1}
\exp(-\frac{\sqrt{12 \pi}}{M_{p}}\varphi_{c}) \, .
\"
24,"\begin{equation} \label{psvol1}
\rho_{k} + \rho_{p} \, \simeq \, 
2 |\varphi_b^{60}| \sqrt{2 V(\varphi_b^{60})} exp(\sqrt{12} \pi - 1) \, .
\"
25,"\begin{equation} \label{phst}
\rho_T \, \simeq M_p^3
\"
26,"\begin{equation} \label{res1}
f \, \sim \, {{\varphi_b^{60}} \over {M_p}} 
{{\sqrt{2 V(\varphi_b^{60})}} \over {M_p^2}} c_1 \, ,
\"
27,"\begin{equation}
V(\varphi) \, = \, \lambda \varphi^4 \bigl[{\cal{\ln}}(\varphi^2 / \eta^2)
- 1/2\bigl] + {1 \over 2} \lambda \eta^4 \,
\"
28,"\begin{equation} \label{phic2}
V(\varphi_{c}) \, = \, V(\varphi_{kp}) \exp \Biggr[
\frac{2\sqrt{12\pi}}{M_{p}}(\varphi_{kp}-\varphi_{c})\Biggr] \, ,
\"
29,"\begin{equation} \label{phic1}
{{\sqrt{12 \pi}} \over {M_p}} |\varphi_l| \, = \,
{\cal{\ln}}\bigl({{M_p^2} \over {\lambda^{1/2}\eta^2}} \bigr) \, .
\"
30,"\begin{equation} \label{res2}
\rho_{k} + \rho_{p} \, \simeq \, 2 |\varphi_b^{60}| \sqrt{2 V(\varphi_b^{60})} 
\lambda^{-1/2} \bigl( {{M_p} \over {\eta}} \bigr)^2 \, .
\"
31,"\begin{equation} 
\rho_T \, \sim \, \lambda^{-1/4} M_p^3 \, .
\"
32,"\begin{equation}
f \, \simeq \, 2{{|\varphi_b^{60}|} \over {\lambda^{-1/4} M_p}} \, ,
\"
33,"\begin{equation}
V(\varphi) \, = \, {1 \over 2} m^2 \varphi^2 \, ,
\"
34,"\begin{equation}
\Pi \, = \, (12 \pi)^{-1/2} m M_p \, .
\"
35,"\begin{equation}
\Pi \, = \, m \varphi \, ,
\"
36,"\begin{equation}
\varphi_b \, = \, (12 \pi)^{-1/2} M_p \, .
\"
37,"\begin{equation} \label{traject}
\Pi(\varphi) - \Pi(\varphi_b) \, = \,
(3 \pi)^{1/2} {m \over {M_p}} \bigl( \varphi^2 - \varphi_b^2 \bigr) \, .
\"
38,"\begin{equation}
\varphi_l \, = \, - (3 \pi)^{-1/4} M_p \bigl( {{M_p} \over m} \bigr)^{1/2} \, .
\"
39,"\begin{equation}
f \, > \, {{\varphi_c - |\varphi_l|} \over {\varphi_c}} \,
\simeq 1 - (3 \pi)^{-1/4} \bigl( {m \over {M_p}} \bigr)^{1/2} \, ,
\"
40,"\begin{equation} \label{potential1}
V(Y)=A-\frac{B}{Y^{d_{\perp}-2}}, 
\"
41,"\begin{equation} \label{canonical}
\varphi \, = \, \sqrt{T_{p}v_{||}\over 2}\;Y=\Bigl( \frac{\alpha
e^{\varphi_d}}{2 (M_{s}r_{\perp})^{d_{\perp}}} \Bigr)^{1/2}
M_{s}M_{p} \; Y. 
\"
42,"\begin{equation}
{\tilde{\eta}} \, = \, M_p^2 {{V''} \over V}
\"
