,equation
0,"\begin{equation} {\cal H}({\cal
W}, \bar{\cal W}) = c\sum_{I<J}\, \ln \left({{\cal W}^{I}-{\cal
W}^{J}\over \Lambda}\right) \ln \left({\bar{\cal W}^{I}-\bar{\cal
W}^{J}\over \Lambda}\right),\label{1}
\"
1,"\begin{equation}\label{2}
{\cal L}_{q}=c\left\{(X-1)\frac{\ln (1-X)}{X}+[{\rm
Li}_{2}(X)-1]\right\}, \quad X=-\frac{q^{ia}q_{ia}}{{\cal
W}\bar{\cal W}} ,
\"
2,"\begin{equation}\label{3}
{\cal W}|=\Phi={\rm const}, \quad D^{i}_{\alpha}{\cal
W}|=\lambda^{i}_{\alpha}={\rm const},\quad q^{ia}|={\rm const},
\"
3,"\begin{equation}
\label{act}
S[V^{++},q^{+},\breve{q}^{+}]=\frac{1}{2g^2}{\rm
tr}\int d^8 z \,{\cal W}^2 - \frac{1}{2g^2}{\rm tr}\int
d\zeta^{-4} q^{+a}{\cal D}^{++}q^{+}_{a}.
\"
4,"\begin{equation}\label{eg}
D^{++}q^{+a} + ig\,[V^{++},q^{+a}]=0,\,
{\cal D}^{+\alpha}{\cal D}^+_{\alpha}{\cal W}= [q^{+a},q^+_a].
\"
5,"\begin{equation}
\label{onsh} ({\cal
D}^+)^2{\cal W}=(\bar{\cal D}^+)^2\bar{\cal W} = 0,\, {D}^{++}q^{+a}=0,
\"
6,"\begin{equation}\label{fizq}
q^+(\zeta,u)= f^i(x)u^+_i + \theta^{+\alpha}\psi_{\alpha}(x) +
\bar{\theta}^+_{\dot{\alpha}}\bar{\kappa}^{\dot\alpha}(x) +
2i\theta^+/\!\!\!\partial\bar{\theta}^+ f^i(x) u^-_i,
\"
7,"\begin{equation}\label{free}
/\!\!\!\partial\psi =
/\!\!\!\partial\bar{\kappa} = \Box f^i = \Box \phi =
/\!\!\!\partial\lambda^i = \partial_{m}F_{mn}=0.
\"
8,"\begin{equation}\label{corset}
f^i={\rm const}, \psi ={\rm const}, \bar\kappa ={\rm const}, \phi
={\rm const}, F_{mn} ={\rm const}
\"
9,"\begin{equation}\label{4}
{\rm e}^{i\Gamma} = \int \,{\cal D}v\,\,{\cal D}\varphi\, {\cal
D}c\,{\cal D}c'\, {\cal D}\bar{c}\,{\cal D}\bar{c}'\, {\rm
e}^{i(S_{(2)}+S_{\rm FP})},
\"
10,"\begin{equation}\label{fixing}
S_{\rm GF}=-{1\over \alpha g^{2}}\int
d^8z\,(F^{A}\bar{
F}^{A}+b^{A}\bar{b}^{A}),
\"
11,"\begin{equation}\label{s2}
S_{(2)}= -{1\over 2}\sum_{I<J}\int d^{4}x d^{4}\theta\, ({\cal
F}^{IJ}{\bf H}_{IJ}{\cal F^{\dag}}^{IJ}+ \bar{v}^{IJ}(O_{V}-
M)_{IJ} v^{IJ}),
\"
12,"\begin{equation}\label{mass}
M_{IJ}=
(\bar{\Phi}_{IJ}\Phi_{IJ}+\bar{Q}_{IJ}Q_{IJ}+\bar{\tilde{Q}}_{IJ}\tilde{Q}_{IJ}),
\"
