,equation
0,"\begin{equation}
\omega_n\equiv\sqrt{n^2+(\alpha^\prime\mu p^+)^2}\,,\qquad n\in\Nop\,,
\"
1,"\begin{equation}\label{deltfn}
\Delta(X_1+X_2-X_3)\,.
\"
2,"\begin{equation}
{\bf 8}_v={\bf 6}_0+{\bf 1}_1+{\bf 1}_{-1}\,,
\"
3,"\begin{equation}
X^R=\frac{1}{\sqrt{2}}\left(X^7+iX^8\right)\,,\qquad
X^L=\frac{1}{\sqrt{2}}\left(X^7-iX^8\right)\,.
\label{LRdef}
\"
4,"\begin{equation}
{\bf 8}_s={\bf 4}_{1/2}+{\bf {\bar 4}}_{-1/2}\,,\qquad 
{\bf 8}_c={\bf 4}_{-1/2}+{\bf {\bar 4}}_{1/2}\,.
\"
5,"\begin{equation}
\Omega=\rho^{RL}\prod_{r^\prime}\rho^{r^\prime}\,.
\"
6,"\begin{equation}
\alpha_u=\alpha^\prime p^+_u\,.
\"
7,"\begin{equation}\label{xp}
x_{n(u)}^I=i\sqrt{\frac{\a'}{2\o_{n(u)}}}\bigl(a_{n(u)}^I-a_{n(u)}^{I\,\dg}\bigr)\,,\qquad
p_{n(u)}^I=\sqrt{\frac{\o_{n(u)}}{2\a'}}\bigl(a_{n(u)}^I+a_{n(u)}^{I\,\dg}\bigr)\,,\qquad
\"
8,"\begin{equation}
[x_r^I(\s_u),p_s^J(\s_v)]=i\d^{IJ}\d_{uv}\d(\s_u-\s_v)
\"
9,"\begin{equation}
[a_{n(u)}^I,a_{m(v)}^{J\,\dg}]=\d^{IJ}\d_{nm}\d_{uv}\,.
\"
10,"\begin{equation}
\left\{\theta_{\pm A u}(\sigma_u),\lambda_{\pm v}^B(\sigma^\prime_v)\right\}=
2\delta_{uv}\delta_A^B\delta(\sigma_u-\sigma^\prime_v)\,,
\"
11,"\begin{equation}
\left\{\theta_{m(u)A},\lambda_{n(v)}^B\right\}=\delta_{mn}\delta_{uv}\delta_A^B\,.
\"
12,"\begin{equation}
P^{\pm 1}_{n(u)A}{}^B=\frac{1}{\sqrt{1-\rho_{n(u)}^2}}(1\mp i\rho_n\Omega\Pi)_A{}^B\,,
\"
13,"\begin{equation}
\r_{n(r)}=\r_{-n(r)}=\frac{\o_{n(r)}-|n|}{\m\a_r}\,,\qquad
c_{n(r)}=c_{-n(r)}=\frac{1}{\sqrt{1+\r_{n(r)}^2}}\,.
\"
14,"\begin{equation}
\{R_{An(u)},R^B_{m(v)}\}=\d_A^B\d_{n+m}\d_{uv}\,.
\"
15,"\begin{equation}
R_{\pm 0(u)}^A=\frac{1}{2}(1\mp i e(\alpha_u)\Omega\Pi)^A{}_B\lambda_{0(u)}^B\,,\qquad
R_{\pm 0(u)A}=\frac{1}{2}(1\mp i e(\alpha_u)\Omega\Pi)_A{}^B\theta_{0(u)B}\,,
\"
16,"\begin{equation}
\left\{R_{\pm 0A(u)},R_{\pm 0(v)}^B\right\}=0\,,\qquad
\left\{R_{\pm 0A(u)},R_{\mp 0(v)}^B\right\}=\delta_{uv}\frac{1}{2}(1\mp i\Omega\Pi)_A{}^B\,,
\"
17,"\begin{equation}
a^I_{n(u)}|v\ra_u=0\,,\qquad R_{m(u)}^A|v\ra_u=0\,,\qquad R_{m(u)A}|v\ra_u=0\,,\quad m > 0
\"
18,"\begin{equation}
R_{+0(u)}^A|v\ra_u=0\,,\qquad R_{+0(u)A}|v\ra_u=0\,.
\"
19,"\begin{equation}\label{sualg}
\left\{q^{-A}_{(u)},q^-_{(u)B}\right\}=2\delta^A{}_B\delta_{uv}H_{2(u)} + i\mu\delta_{uv}\left((\gamma^{ij}\Pi){}^A{}_B J^{ij}_{(u)}+(\gamma^{i^\prime j^\prime 
}\Pi^\prime){}^A{}_B  J^{i^\prime j^\prime}_{(u)} -{\tilde\Pi}^A{}_BJ^{LR}_{(u)}
\right)\,,
\"
20,"\begin{equation}
x^I_u(\sigma)=x^I_u(\sigma_u)\Theta_u\,,
\"
21,"\begin{equation}
\Theta_1=\left\{\begin{array}{lcr}1 & \,\,\,& \sigma <\pi\alpha_1 \\ 0 & \,\,\,& \sigma>\pi\alpha_1\,,\end{array}\right.
\qquad
\Theta_2=\left\{\begin{array}{lcr}0 &\,\,\, & \sigma <\pi\alpha_1 \\ 1 &\,\,\, & \sigma>\pi\alpha_1\,,\end{array}\right.
\qquad\Theta_3=\Theta_1+\Theta_2=1\,.
\"
22,"\begin{equation}
\left|V_{\mbox{bos}}\right>=\exp\left\{\frac{1}{2}\sum_{u,v=1}^3\left(\sum_{m,n}
a^{I\dagger}_{m(u)}{\bar N}^{uv}_{mn}a^{I\dagger}_{n(v)}
\right)\right\}\left|0\right>_{123}\,.
\"
23,"\begin{equation}\label{fermcont}
\sum_{u=1}^3 \lambda^A_{\pm(u)}(\sigma_u)\left|V\right>=0\,,\qquad 
\sum_{u=1}^3e(\alpha_u)\theta_{\pm(u)A}(\sigma_u)\left|V\right>=0\,,
\"
24,"\begin{equation}\label{fermcomp}
\sum_{u,n}X^{(u)}_{mn}\lambda_{n(u)}^A\left|V_{\mbox{ferm}}\right>=0\,,\qquad
\sum_{u,n}\alpha_uX^{(u)}_{mn}\theta_{n(u)A}\left|V_{\mbox{ferm}}\right>=0\,.
\"
25,"\begin{equation}\label{modecond}
\begin{split}
\sum_{u=1}^3\sum_{n=1}^\infty\frac{1}{\alpha_u}(A^{(u)}CC^{-1/2}_{(u)})_{mn}(P_{n(u)C}{}^AR_{n(u)}^C
-P_{n(u)C}^{-1}{}^AR_{-n(u)}^C)\left|V_{\mbox{ferm}}\right>&=0\\
\left[\sum_{u=1}^3\sum_{n=1}^\infty(A^{(u)}C^{-1/2}_{(u)})_{mn}(P^{-1}_{n(u)C}{}^AR_{n(u)}^C
+P_{n(u)C}{}^AR_{-n(u)}^C)+B_m\Lambda^A\right]\left|V_{\mbox{ferm}}\right>&=0\\
\sum_{u=1}^3\sum_{n=1}^\infty(A^{(u)}CC^{-1/2}_{(u)})_{mn}(P^{-1}_{n(u)A}{}^CR_{n(u)C}
-P_{n(u)A}{}^CR_{-n(u)C})\left|V_{\mbox{ferm}}\right>&=0\\
\left[\sum_{u=1}^3\sum_{n=1}^\infty\alpha_u(A^{(u)}C^{-1/2}_{(u)})_{mn}(P_{n(u)A}{}^CR_{n(u)C}
+P^{-1}_{n(u)A}{}^CR_{-n(u)C})-\alpha B_m\Theta_A\right]\left|V_{\mbox{ferm}}\right>&=0\,.
\end{split}
\"
26,"\begin{equation}
\alpha\equiv\alpha_1\alpha_2\alpha_3\,,
\"
27,"\begin{equation}
\alpha_3\Theta_A\equiv\theta_{0(1)A}-\theta_{0(2)A}\,,\qquad
\Lambda^A=\alpha_1\lambda_{0(2)}^A-\alpha_2\lambda_{0(1)}^A\,.
\"
28,"\begin{equation}\label{fermexp}
\left|V_{\mbox{ferm}}\right>=\exp\left\{\sum_{u,v=1}^3\sum_{m,n=1}^\infty
R_{-m(u)}^AQ^{uv}_{mn}{}_A{}^BR_{-n(v)B}-\sum_{u=1}^3\sum_{m=1}^\infty R^A_{-m(u)}Q^u_m{}_A{}^B\Theta_B
\right\}\left|V^0_{\mbox{ferm}}\right>\,,
\"
