,equation
0,"\begin{equation} {\cal L}=\frac{1}{2}D_\mu \phi.D^\mu
\phi+\frac{k}{4}\epsilon^{\mu\nu\lambda}A_\mu \partial_\nu
A_\lambda -U(\phi). \"
1,"\begin{equation}
 \phi_a\phi_a =1,
 \"
2,"\begin{equation} \phi_a=n_a.\phi , \"
3,"\begin{equation}
 D_\mu \phi=\partial_\mu \phi +A_\mu {\bf n}\times \phi ,
 \"
4,"\begin{equation}
{\bf n}=\lim_{|x|\rightarrow \infty} {\bf \phi}(t,{\bf x}).
\"
5,\begin{equation} U(\phi )=\frac{1}{2k^2}\phi_3^2(1-\phi_3^2) \
6,"\begin{equation}\label{vac1} \phi_1=\phi_2=0\ \ {\rm and}\ \
\phi_3\pm 1, \"
7,\begin{equation}\label{vac2} \phi_3=0\ \ {\rm and}\ \ \phi_1^2+\phi_2^2=1. \
8,"\begin{equation}\label{energeq} E=\frac{1}{2}\int d^2x \left( D_i \phi . D_i \phi
+\frac{k^2B^2}{1-\phi_3^2}+\frac{1}{k^2}\phi_3^2(1-\phi_3^2)\right),
\"
9,"\begin{equation}
K_\mu =\frac{1}{8\pi}\epsilon_{\mu\nu\lambda}\left[ \phi .D^\nu
\phi \times D^\lambda \phi -F^{\nu\lambda}\phi_3\right].
\"
10,"\begin{equation}\label{topcharge} K_o=-\frac{1}{4\pi}\left[ A_2\phi_3\frac{\partial
\phi}{\partial x}.\phi +\frac{\partial \phi_3}{\partial x}\right]
+\frac{1}{4}\phi_3\frac{\partial A_2}{\partial x}, \"
11,"\begin{equation}
T=\int dx K_o.
\"
12,"\begin{equation}
B=F_{12}=\frac{\partial A_2}{\partial x}, \"
13,"\begin{equation}
A_2=\frac{\phi_3}{k},
\"
14,"\begin{equation}
B=\frac{1}{k}\frac{d\phi_3}{dx}.
\"
15,"\begin{equation} \label{energy} E=\int
d^2x\left[ \frac{1}{2}(D_i\phi\pm \epsilon_{ij}\phi\times D_j\phi
)^2+\frac{k^2}{1-\phi_3^2}\left( F_{12}\pm
\frac{1}{k^2}\phi_3(1-\phi_3^2)\right)^2\right] \pm 4\pi T.
\"
16,"\begin{equation}
 \label{bog1}
 D_i\phi\pm \epsilon_{ij}\phi\times D_j\phi=0,
 \"
17,"\begin{equation}
 \label{bog2}
 F_{12}\pm \frac{1}{k^2}\phi_3(1-\phi_3^2)=0,
 \"
18,"\begin{equation}
\frac{\partial \phi_1}{\partial x}\mp \phi_3\phi_1A_2=0,
\"
19,"\begin{equation} \frac{\partial \phi_3}{\partial x}\pm A_2\mp
\phi_3^2A_2=0, \"
20,"\begin{equation} \pm
A_1\phi_3\phi_1=0, \"
21,"\begin{equation}
\phi_1A_2\pm (\phi_1\frac{\partial \phi_3}{\partial
x}-\phi_3\frac{\partial \phi_1}{\partial x})=0, \"
22,\begin{equation} \mp A_1\pm A_1\phi_3^2 =0. \
23,"\begin{equation}\label{dphi3} \frac{\partial \phi_3}{\partial
x}-A_2(1-\phi_3^2)=0,
\"
24,"\begin{equation} A_1(1-\phi_3^2)^{1/2}=0, \"
25,\begin{equation} A_1=0.\
26,"\begin{equation}\label{da2} \frac{\partial A_2}{\partial x}\pm
\frac{1}{k^2}\phi_3(1-\phi_3^2)=0.\"
27,"\begin{equation}
\phi_3=\pm \frac{1}{(1+e^{-\frac{2x}{k}})^{1/2}},
\"
28,\begin{equation} A_1=0.\
29,"\begin{equation}
A_2=\frac{\phi_3}{k},
\"
30,"\begin{equation} B=F_{12}=\frac{\partial A_2}{\partial x}, \"
31,"\begin{equation} B=\pm \frac{1}{k^2}\frac{\partial \phi_3}{\partial
x}=\frac{e^{-\frac{2x}{k}}}{k(1+e^{-\frac{2x}{k}})^{3/2}}.
\"
32,"\begin{equation} u=\frac{4}{k^2}\frac{e^{-2x/k}+e^{-4x/k}}{(1+e^{-2x/k})^3}, \"
33,\begin{equation} E=\int_{-\infty}^{+\infty}u(x)dx=\frac{2}{k^2}. \
34,"\begin{equation}
x\rightarrow \alpha x \"
35,"\begin{equation} E\rightarrow E(\alpha)=\frac{1}{\alpha}f+\alpha
g,\"
