,equation
0,"\begin{equation}
[D,H]
= - i \hbar H
 \;  ,
\; \;  
[K,H]
= - 2 i \hbar D
\;  ,
\; \;  
[D, K]
=  i \hbar K
\;  .
\label{eq:naive_commutators}
\"
1,"\begin{equation}
H= \frac{ p^{2}}{2m}  - \frac{g}{r^{2}}
\; . 
\label{eq:ISP_Hamiltonian_unregularized}
\"
2,"\begin{equation}
 ds^{2}
=
- f (r) \,  dt^{2}
+
\left[ f(r) \right]^{-1} \, dr^{2}
+ r^{2} \,
 d \Omega_{D-2}
\; 
\label{eq:RN_metric}
\"
3,"\begin{equation}
S
=
-
\frac{1}{2}
\int
d^{D} x
\,
\sqrt{-g}
\,
g^{\mu \nu}
\,
\partial_{\mu} \phi
\, 
\partial_{\nu} \phi
\; .
\label{eq:massless_scalar_action}
\"
4,"\begin{equation}
{\mathcal A} ({\bf r})=
- g \,
\frac{ \Omega_{d-1}}{2}
\,
r^{d-2}
\,
\delta^{(d)} ({\bf r})
\;  .
\label{eq:time_rate_of_dilation_op_ddim_2D_ISP}
\"
5,"\begin{equation}
\frac{d}{dt}
\left\langle
D
\right\rangle_{\scriptstyle \!  \Psi}
=
\left\langle
{\mathcal A} ({\bf r})
\right\rangle_{\scriptstyle \!  \Psi}
=
- g \, 
\frac{ \Omega_{d-1}}{2}
\,
\int
d^{d} {\bf r}
\,
\delta^{(d)} ({\bf r})
\left| r^{\nu} \Psi ({\bf r})
\right|^{2}
\;   .
\label{eq:time_rate_of_dilation_op_ddim-EV_2D_ISP}
\"
6,"\begin{equation}
\tilde{\xi}^2
+ \xi^{2} 
= - \frac{2 mV_{0} a^{2} }{ \hbar^{2}}
\; ,
\label{eq:pythagorean}
\"
7,"\begin{equation}
%B_{l,\nu}^{2}
%=
%\frac{ \kappa^{2}}{ \Omega_{d-1} }
%\,
%\left\{
%\frac{ \xi^{2} }{ \tilde{\xi}^{2} } 
%\,
%{\mathcal J}_{l+\nu}(\tilde{\xi}; \tilde{k} ) 
%\!
%+
%\!
%\left[
%\frac{
% w_{l+\nu}  ( \tilde{\xi} ; \tilde{k}) }{  K_{i \Theta}  (\xi) }
%\right]^{2} \!
%\!
%{\mathcal K}_{i \Theta }(\xi)
%\right\}^{-1}
%\; 
%,
%\label{eq:coeff_B_value}
%\"
8,"\begin{equation}
{\mathcal J_{l+\nu}} ( \tilde{\xi};  \tilde{k}  )
  \equiv  
\int_{0}^{  \tilde{\xi}  } 
d z \, z
 \left[ 
w_{l+\nu}( z; \tilde{k})
\right]^{2} 
\;  .
\label{eq:mathcal_J_integral_def}
\"
9,"\begin{equation}
{\mathcal K_{i \Theta}} (\xi)
=
\frac{ 1}{2}
\left[K_{i \Theta} (\xi) \right]^{2}
\,
{\mathcal M}^{(>)}_{i \Theta} ( \xi ) 
\; ,
\label{eq:mathcal_K_integral_Lommel_2nd_useful}
\"
10,"\begin{equation}
{\mathcal J_{l+\nu}} ( \tilde{\xi};  \tilde{k}  )
=
\frac{1}{2}  \left[ w_{l+\nu} (\tilde{\xi};  \tilde{k} ) \right]^{2} 
{\mathcal M}^{(<)}_{l+\nu} ( \tilde{\xi};  \tilde{k}  ) 
+
{\mathcal U}_{l+\nu} ( \tilde{\xi};  \tilde{k}  ) 
\; ,
\label{eq:mathcal_J_integral_useful}
\"
11,"\begin{equation}
{\mathcal U}_{l+\nu} ( \tilde{\xi};  \tilde{k}  ) 
\!
 \equiv 
\!
\int_{0}^{  \tilde{\xi}  } 
d z \, z
%\,
 \left[ w_{l+\nu} (z;  \tilde{k} ) \right]^{2} 
%\,
\!
\left[
\!
\left(
\openone
+
\frac{1}{2}
\,
{\mathcal E}_{z}
 \right)
\!
\check{U} (z; \tilde{k})
\right]
%\; 
,
\label{eq:mathcal_U_integral_def}
\"
12,"\begin{equation}
{\mathcal M}^{(<)}_{l+\nu} ( \tilde{\xi};  \tilde{k}  ) 
\!
 \equiv 
\!
\left[
 {\mathcal L}^{(<)}_{l+\nu}  (\tilde{\xi}; \tilde{k}) \right]^{2} 
+ \left[
\tilde{\xi}^{2} - 
\!
(l+\nu)^{2} 
-
\tilde{\xi}^{2} 
\check{U} (\tilde{\xi}; \tilde{k})
\right]
%\; 
.
\label{eq:mathcal_M_integral_def}
\"
13,"\begin{equation}
{\mathcal A}_{a} ({\bf r})
& = &
%=
\left[
\left(
\openone
+
\frac{1}{2}
\,
{\mathcal E}_{\bf r}
 \right)
\,
V^{(<)} ({\bf r})
\right]
 \,
\theta (a-r) 
\nonumber
\\
& &
- g \,
\frac{ \Omega_{d-1}}{2}
\,
r^{d-2}
\,
\delta^{(d)} ({\bf r})
 \,
 \theta (r-a) 
\;  ,
\label{eq:time_rate_of_dilation_op_ddim_2D_ISP_reg}
\end{eqnarray}
%\"
14,"\begin{equation}
\frac{d}{dt}
\left\langle
D
\right\rangle_{\scriptstyle \!  \Psi}
=
\lim_{a \rightarrow 0}
\left[
\left\langle
{\mathcal A}_{a}  ({\bf r})
\right\rangle_{\scriptstyle \!  \Psi_{a} }^{(<)}
+
\left\langle
{\mathcal A}_{a}  ({\bf r})
\right\rangle_{\scriptstyle \!  \Psi_{a} }^{(>)}
\right]
\;  ,
\label{eq:time_rate_of_dilation_op_ddim-EV_2D_ISP_reg}
\"
15,"\begin{equation}
\frac{d}{dt}
\left\langle
D
\right\rangle_{\scriptstyle \!  \Psi}
= 
E
\;  ,
\label{eq:anomaly_2D_ISP_circular_well}
\"
16,"\begin{equation}
[D,H]
= - i \hbar H
 \;  ,
\; \;  
[K,H]
= - 2 i \hbar D
\;  ,
\; \;  
[D, K]
=  i \hbar K
\;  .
\label{eq:naive_commutators}
\"
17,"\begin{equation}
H= \frac{ p^{2}}{2m}  - \frac{g}{r^{2}}
\; . 
\label{eq:ISP_Hamiltonian_unregularized}
\"
