,equation
0,"\begin{equation}
ds^{2}=dt^{2}-dr^{2}-\sigma ^{2}r^{2}d\Omega _{D}^{2},  \label{mmetric}
\"
1,"\begin{equation}
\left( \nabla _{i}\nabla ^{i}+m^{2}+\xi R\right) \varphi =0,\quad
\label{mfieldeq}
\"
2,"\begin{equation}\label{Riccisc}
  R=n(n+1)\frac{\sigma ^{2}-1}{\sigma ^{2}r^{2}}
\"
3,"\begin{equation}
\left( \tilde{A}_{r}+\tilde{B}_{r}\frac{\partial }{\partial r}\right)
\varphi (x)=0,\quad r=a,b,  \label{mrobcond}
\"
4,"\begin{equation}
\langle 0|\varphi (x)\varphi (x^{\prime })|0\rangle =\sum_{\alpha }\varphi
_{\alpha }(x)\varphi _{\alpha }^{\ast }(x^{\prime }),  \label{mfieldmodesum}
\"
5,"\begin{equation}
\varphi _{\alpha }(x)=\beta _{\alpha }r^{-n/2}g_{\nu _{l}}(\lambda a,\lambda
r)Y(m_{k};\vartheta ,\phi )e^{-i\omega t},\,\,l=0,1,2,\ldots ,
\label{meigfunc}
\"
6,"\begin{equation}
0\leq m_{n-1}\leq m_{n-2}\leq \cdots \leq m_{1}\leq l,\quad
-m_{n-1}\leq m_{n}\leq m_{n-1},  \label{mnumbvalues}
\"
7,"\begin{equation}
g_{\nu _{l}}(\lambda a,\lambda r)\equiv J_{\nu _{l}}(\lambda r)\bar{Y}_{\nu
_{l}}^{(a)}(\lambda a)-\bar{J}_{\nu _{l}}^{(a)}(\lambda a)Y_{\nu
_{l}}(\lambda r),\quad \lambda =\sqrt{\omega ^{2}-m^{2}},  \label{genu}
\"
8,"\begin{equation}
\bar{F}^{(\alpha )}(z)\equiv A_{\alpha }F(z)+B_{\alpha }zF^{\prime
}(z),\quad A_{\alpha }=\tilde{A}_{\alpha }-\tilde{B}_{\alpha }n/2\alpha
,\quad B_{\alpha }=\tilde{B}_{\alpha }/\alpha ,\;\alpha =a,b.
\label{barnotab}
\"
9,"\begin{equation}
\nu _{l} =\frac{1}{\sigma }\left[ \left( l+\frac{n}{2}\right)
^{2}+(1-\sigma ^{2})n(n+1)\left( \xi -\xi _{D-1}\right) \right]
^{1/2}, \label{mnulam}
\"
10,"\begin{equation}
\xi \geq -\frac{n\sigma ^{2}}{4(n+1)(1-\sigma ^{2})}.
\"
11,"\begin{equation}
\int \left| \varphi _{\alpha }(x)\right| ^{2}\sqrt{-g}dV=\frac{1}{2\omega },
\label{normcond}
\"
12,"\begin{equation}
\int \left| Y(m_{k};\vartheta ,\phi )\right| ^{2}d\Omega =N(m_{k})
\"
