,equation
0,"\begin{equation}
\label{gmetric}
ds^2=e^{2A}[-4dx^+dx^-+{\cal H}dx^{+\,2}]+\sum_ie^{2B_i}dz_i^2,
\"
1,"\begin{equation}
R_{MN}=R_{MN}^{(0)}-\ft12\delta_M^+\delta_N^+e^{2A}\sum_ie^{-2B_i}
[\partial_i\partial_i{\cal H}+\partial_i{\cal H}\partial_i{\cal G}_i],
\label{ricci}
\"
2,"\begin{equation}
\Delta t = c^+\Delta x^++c^-\Delta x^-
\label{eq:deltdef}
\"
3,"\begin{equation}
\label{generalmetric}
ds^2=e^{2A}[-4dx^+dx^-+{\cal H}dx^{+\,2}]+\sum_ie^{2B_i}dz_i^2,
\label{eq:glcmet}
\"
4,"\begin{equation}
R_{MN}=R_{MN}^{(0)}-\ft12\delta_M^+\delta_N^+e^{2A}\sum_ie^{-2B_i}
[\partial_i\partial_i{\cal H}+\partial_i{\cal H}\partial_i{\cal G}_i],
\label{eq:rmnsplit}
\"
5,"\begin{equation}
ds^2=e^{2A}[-dt^2+dw^2]+\sum_ie^{2B_i}dz_i^2.
\"
6,"\begin{equation}
ds^2=e^{2A}[-4dx^+dx^-+{\cal H}dx^{+\,2}]+e^{2B}d\vec z_d^{\,2} +
e^{2C}d\vec y_n^{\,2}.
\"
7,"\begin{equation}
\widehat{\square}_d\equiv e^{-2B-{\cal G}}\partial_ie^{\cal{G}}\partial_i
=e^{-2B}[\square_d+(\partial_i{\cal G})\partial_i],
\label{eq:wtsq}
\"
8,"\begin{equation}
{\cal H}=c_0+\fft{{\cal Q}}{r^6}-\ft1{16}\mu^2r^2.
\label{eq:hppheqn}
\"
9,"\begin{equation}
R_{+i+j}=-\ft12\partial_i\partial_j{\cal H}(\vec z\,),\qquad
R_{++}=-\ft12\square {\cal H}(\vec z\,).
\"
10,"\begin{equation}
H_1=1+\fft{Q_1}{r^2},\qquad H_5=1+\fft{Q_5}{r^2},
\"
11,"\begin{equation}
\Bigl[\square+H_5\widetilde{\square}\Bigr]{\cal H}=-\mu^2.
\label{eq:calheqn}
\"
12,"\begin{equation}
{\cal H}=c_0+\fft{Q_w}{r^2}-\ft1{16}\mu^2(\rho^2-4Q_5\log r),
\"
13,"\begin{equation}
g(r)=1-\left(\fft{r_0}{r}\right)^{12},
\"
14,"\begin{equation}
f(r)=\fft{1-(r_0/r)^6}{1+(r_0/r)^6}.
\label{eq:ffunc}
\"
15,"\begin{equation}
ds^2=f^{2\alpha}[-4dx^+dx^-+{\cal H}dx^{+\,2}]+f^{-\fft23\alpha}g^{\fft13}
d\vec z\,^2.
\label{eq:8met}
\"
16,"\begin{equation}
r^{-7}\partial_r(r^7g\partial_r{\cal H})=-\mu^2.
\label{eq:8heom}
\"
17,"\begin{equation}
{\cal H}(r)=c_0-\fft{\cal Q}{2r_0^6}\log f(r)-\ft1{16}\mu^2\int
\fft{d(r^2)}{g(r)},
\"
18,"\begin{equation}
{\cal H}=-\left(\fft{\cal Q}{2r_0^6}+\fft{\mu^2r_0^2}{96}\right)
\log\fft{3(r-r_0)}{r_0}+\cdots,\qquad r\to r_0.
\"
19,"\begin{equation}
ds^2=e^{2A}[-4\,dx^+dx^-+{\cal H}dx^{+\,2}]
+e^{2B}d\vec z\,^2 +e^{2C}d\vec y\,^2,
\label{eq:44met}
\"
20,"\begin{equation}
F_{5}=\mu\,dx^+\wedge
(e^{4B-4C}dz^1\wedge dz^2\wedge dz^3\wedge dz^4+
dy^1\wedge dy^2\wedge dy^3\wedge dy^4).
\"
21,"\begin{equation}
A+B+2C=\ft12{\cal G}=\ft12\log g,\qquad A=\alpha\log f,\qquad C=\beta\log f,
\"
22,"\begin{equation}
g(r)=1-\left(\fft{r_0}{r}\right)^4,\qquad
f(r)=\fft{1-(r_0/r)^2}{1+(r_0/r)^2},
\label{eq:fgeqn}
\"
23,"\begin{equation}
\alpha^2+2\alpha\beta+3\beta^2=\ft38.
\label{eq:alpbet}
\"
24,"\begin{equation}
r^{-3}\partial_r(r^3g\partial_r {\cal H})+
f^{-2(\alpha+3\beta)}g^2\widetilde{\square}{\cal H}
=-\mu^2f^{-4(\alpha+3\beta)}g^2.
\label{eq:harme}
\"
25,"\begin{equation}
{\cal H}=c_0+\fft{\cal Q}{r^2}-\ft1{16}\mu^2(r^2+\tilde
r^2)-3(\alpha+3\beta)\mu^2r_0^2\log\fft{r}{r_0}+\cdots,
\"
26,"\begin{equation}
\beta<\ft34,\qquad \alpha+\beta\ge\ft34.
\"
27,"\begin{equation}
ds^2=e^{2A(r)}[-4dx^+dx^-+{\cal H}dx^{+\,2}]+e^{2B(r)}[dr^2+r^2d\Omega_n^2]
+\sum_i e^{2C_i(r)}dy_i^2
\label{eq:pmetans}
\"
28,"\begin{equation}
ds^2=-e^{2A(r)}dt^2+e^{2B(r)}[dr^2+r^2d\Omega_n^2]+\sum_a e^{2C_a(r)}
dy_a^2.
\label{eq:genmet}
\"
29,"\begin{equation}
A+(n-1)B+\sum C_a={\cal G}=\log g,\qquad A=\alpha\log f,\qquad C_a=\gamma_a
\log f,
\"
30,"\begin{equation}
g(r)=1-\left(\fft{r_0}r\right)^{2(n-1)},\qquad
f(r)=\fft{1-(r_0/r)^{n-1}}{1+(r_0/r)^{n-1}}.
\label{eq:genfg}
\"
31,"\begin{equation}
\fft{g'}g\left(\fft{g'}g+\fft{2(n-1)}r\right)=\left(\fft{f'}f\right)^2,
\"
32,"\begin{equation}
(n-1)\left(\alpha^2+\sum\gamma_a^2\right)
+\left(\alpha+\sum\gamma_a\right)^2=n.
\label{eq:elcond}
\"
33,"\begin{equation}
\dot r^2=e^{-2B}(e^{-2A}E^2-1).
\"
34,"\begin{equation}
d\tau\sim E^{-1} (r-r_0)^{\alpha-\fft1{n-1}(\alpha+\sum\gamma_a-1)}dr,
\"
35,"\begin{equation}
dt\sim (r-r_0)^{-\alpha-\fft1{n-1}(\alpha+\sum\gamma_a-1)}dr.
\label{eq:trrel}
\"
36,"\begin{equation}
\alpha+\fft1n\sum\gamma_a\ge1,
\label{eq:horcond}
\"
37,"\begin{equation}
\Bigl(\alpha+\fft1n\sum\gamma_a\Bigr)^2
+\fft{n-1}{n^2}\Bigl(n\sum\gamma_a^2+(\sum\gamma_a)^2\Bigr)=1.
\"
38,"\begin{equation}
ds^2=-\left(\fft{1-(r_0/r)^{n-1}}{1+(r_0/r)^{n-1}}\right)^2dt^2
+ \left(1+(r_0/r)^{n-1}\right)^{\fft2{n-1}}[dr^2+r^2d\Omega_n^2]+d\vec
y\,^2.
\label{eq:isosch}
\"
39,"\begin{equation}
ds^2=e^{2A}[-fdt^2 + d\vec y\,^2]+e^{2B}[f^{-1}dr^2+r^2d\Omega_n^2]
\label{eq:goodblack}
\"
40,"\begin{equation}
\left(f^{\fft2{n-1}(\alpha+\sum_{a\ge0}\gamma_a)}g^{-\fft2{n-1}}\right)
r^{-n}g^{-1}\partial_r(r^ng\partial_r {\cal H})
+ \sum_{b\ge1} f^{-2\gamma_b} \partial_b^2 {\cal H}
=-2f^{-2\alpha}T_{++}
\"
41,"\begin{equation}
ds^2=e^{2A}f[-dt^2+dz^2]+e^{2B}[f^{-1}dr^2+r^2d\Omega_n^2],
\"
42,"\begin{equation}
\biggl(\fft{g'}g\biggr)^2+\fft8r\fft{g'}g=\biggl(\fft{f'}f\biggr)^2,
\"
43,"\begin{equation}
\hat A=A+ \frac {3\beta}4\log f,
\"
44,"\begin{equation}
\lambda^2=\frac{15-4\gamma^2-72\beta^2}6.
\label{eq:s2lameqn}
\"
45,"\begin{equation}
e^{-8\hat A/3}=H\equiv\frac {L^4}{2\lambda r_0^4}\sinh(c-{\lambda}\log f),
\label{eq:h2def}
\"
46,"\begin{equation}
H\sim (r-r_0)^{-|\lambda|}\quad\hbox{as}\quad r\to r_0.
\"
47,"\begin{equation}
e^{2A}\sim (r-r_0)^{\fft34|\lambda|-\fft32\beta},\qquad
e^{2B}\sim (r-r_0)^{-\fft14|\lambda|+\fft12\beta-\fft13\gamma+\fft12}.
\"
48,"\begin{equation}
|\lambda|>2\beta+\ft23\gamma-5,\qquad
|\lambda|\ge2\beta-\ft13\gamma+\ft52,
\"
49,"\begin{equation}
T_{++}^{(1)}=\ft12\mu^2e^{-6B-2C}
\"
50,"\begin{equation}
\widehat{\square}{\cal H}+e^{-2C}\widetilde{\square}{\cal
H}=-\mu^2e^{-2A-6B-2C},
\"
51,"\begin{equation}
\lambda^2=\frac{5-4\gamma^2}2.
\"
52,"\begin{equation}
e^{-4\hat A}=H\equiv\frac {L^4}{2\lambda r_0^4}
\sinh(c-\lambda\log f),
\"
53,"\begin{equation}
ds^2=H^{-\fft12}f^\gamma[-4dx^+dx^-+{\cal H}dx^{+\,2}
+f^{-2\gamma} (dx^2+dy^2)]+H^{\fft12}g^{\fft12} [dr^2+r^2d\Omega_5^2].
\"
54,"\begin{equation}
r^{-5}\partial_r(r^5g\partial_r\overline{\cal H})=\ft14\mu^2(g^{\fft32}
f^\gamma H-g),
\"
55,"\begin{equation}
\gamma> -\ft52,\qquad |\lambda|+\gamma\ge\ft52.
\"
56,"\begin{equation}
\hat A= A-\frac \gamma 2 \log f,
\"
57,"\begin{equation}
\lambda^2={3-8\delta^2+8\delta\gamma-4\gamma^2}.
\label{eq:d320elip}
\"
58,"\begin{equation}
e^{-4\hat A}=H\equiv\frac{L^2}{2\lambda r_0^2} \sinh(c- \lambda\log f),
\"
59,"\begin{equation}
\gamma-\delta>-\ft32,\qquad -|\lambda|+2\delta\ge3,
\"
60,"\begin{equation}
ds^2=H_1^{-\fft34}H_5^{-\fft14}f^{2\alpha}[-4dx^+dx^-+{\cal H}dx^{+\,2}]
+H_1^{\fft14}H_5^{-\fft14}f^{2\gamma}d\vec y\,^2
+H_1^{\fft14}H_5^{\fft34}f^{2\beta}g\,d\vec z\,^2,
\"
61,"\begin{equation}
g(r)=1-\left(\fft{r_0}r\right)^4,\qquad
f(r)=\fft{1-(r_0/r)^2}{1+(r_0/r)^2},
\"
62,"\begin{equation}
F_3=-2H_1^{-2}f^{2\delta}g^{-1}dx^+\wedge dx^-\wedge
d\left(\fft{Q_1}{r^2}\right)
+\ft16\epsilon_{ijkl}\partial_l\left(\fft{Q_5}{r^2}\right)dz^i\wedge
dz^j\wedge dz^k,
\"
63,"\begin{equation}
e^{\phi}=H_1^{\fft12}H_5^{-\fft12}f^{4\alpha-2\delta}.
\"
64,"\begin{equation}
\lambda_1^2+\lambda_5^2+32\alpha^2=3.
\label{eq:d1d5econ}
\"
65,"\begin{equation}
H_1=1+\fft{\sqrt{Q_1^2+4\lambda_1^2r_0^4}}{r^2}+\cdots,\qquad
H_5=1+\fft{\sqrt{Q_5^2+4\lambda_5^2r_0^4}}{r^2}+\cdots,
\"
66,"\begin{equation}
H_1\sim(r-r_0)^{-|\lambda_1|},\qquad
H_5\sim(r-r_0)^{-|\lambda_5|}.
\"
67,"\begin{equation}
r^{-3}\partial_r(r^3g\partial_r\H)+H_5f^{4\alpha}g^2\widetilde{\square}\H
=-\mu^2,
\"
68,"\begin{equation}
r^{-3}\partial_r(r^3g\partial_r\overline{\H})=\ft12\mu^2(H_5f^{4\alpha}g^2-1).
\"
69,"\begin{equation}
e^{2A}\sim(r-r_0)^{\fft34|\lambda_1|+\fft14|\lambda_5|+2\alpha},\qquad
e^{2B}\sim(r-r_0)^{-\fft14|\lambda_1|-\fft34|\lambda_5|+2\alpha+1},
\"
70,"\begin{equation}
|\lambda_1|-|\lambda_5|+8\alpha >-6,\qquad
|\lambda_1|+|\lambda_5|\ge3.
\label{eq:d1d5hcon}
\"
71,"\begin{equation}
ds^2=-f^2dt^2+dy^2+h^{\fft23}d\vec z\,^2,
\"
72,"\begin{equation}
f=\fft{1-(r_0/r)^6}{1+(r_0/r)^6},\qquad h=1+\left(\fft{r_0}r\right)^6.
\label{eq:fhform}
\"
73,"\begin{equation}
ds^2=-4dx^+dx^-+dx^{+\,2}+4(1-f^2)dx^{-\,2}+h^{\fft23}d\vec z\,^2.
\label{eq:bhb}
\"
74,"\begin{equation}
d\vec z\,^2=dr^2+r^2[d\theta^2+\sin^2\theta d\Omega_3^2+\cos^2\theta
d\widetilde\Omega_3^2].
\"
75,"\begin{equation}
\left(\fft1{r^9f}\partial_rr^9f\partial_r+\fft4r\partial_r\log
f\right)g_1(r)=0.
\label{eq:g1eqn}
\"
76,"\begin{equation}
\label{gmetric}
ds^2=e^{2A}[-4dx^+dx^-+{\cal H}dx^{+\,2}]+\sum_ie^{2B_i}dz_i^2,
\"
77,"\begin{equation}
R_{MN}=R_{MN}^{(0)}-\ft12\delta_M^+\delta_N^+e^{2A}\sum_ie^{-2B_i}
[\partial_i\partial_i{\cal H}+\partial_i{\cal H}\partial_i{\cal G}_i],
\label{ricci}
\"
78,"\begin{equation}
\Delta t = c^+\Delta x^++c^-\Delta x^-
\label{eq:deltdef}
\"
79,"\begin{equation}
\label{generalmetric}
ds^2=e^{2A}[-4dx^+dx^-+{\cal H}dx^{+\,2}]+\sum_ie^{2B_i}dz_i^2,
\label{eq:glcmet}
\"
80,"\begin{equation}
R_{MN}=R_{MN}^{(0)}-\ft12\delta_M^+\delta_N^+e^{2A}\sum_ie^{-2B_i}
[\partial_i\partial_i{\cal H}+\partial_i{\cal H}\partial_i{\cal G}_i],
\label{eq:rmnsplit}
\"
81,"\begin{equation}
ds^2=e^{2A}[-dt^2+dw^2]+\sum_ie^{2B_i}dz_i^2.
\"
82,"\begin{equation}
ds^2=e^{2A}[-4dx^+dx^-+{\cal H}dx^{+\,2}]+e^{2B}d\vec z_d^{\,2} +
e^{2C}d\vec y_n^{\,2}.
\"
83,"\begin{equation}
\widehat{\square}_d\equiv e^{-2B-{\cal G}}\partial_ie^{\cal{G}}\partial_i
=e^{-2B}[\square_d+(\partial_i{\cal G})\partial_i],
\label{eq:wtsq}
\"
84,"\begin{equation}
{\cal H}=c_0+\fft{{\cal Q}}{r^6}-\ft1{16}\mu^2r^2.
\label{eq:hppheqn}
\"
85,"\begin{equation}
R_{+i+j}=-\ft12\partial_i\partial_j{\cal H}(\vec z\,),\qquad
R_{++}=-\ft12\square {\cal H}(\vec z\,).
\"
