,equation
0,"\begin{equation}\label{dr1}
\langle T_i,T_j\rangle=0,\quad\quad\langle\widetilde{T}^i,\widetilde{T}^j\rangle=0,\quad\quad 
\langle T_i,\widetilde{T}^j\rangle=\langle\widetilde{T}^j,T_i\rangle=\delta_i^j.\"
1,"\begin{equation}\label{dr2}\left\{\begin{array}{lll}
[T_1,T_2]=\rho\,T_2\quad\quad & \quad\quad [T_1,\tilde{T}^1]=0 & \quad\quad [T_1,\tilde{T}^2]=
-\rho\,\tilde{T}^2 \\[4mm]
[\tilde{T}^1,\tilde{T}^2]=\nu\,\tilde{T}^2\quad\quad & \quad\quad [T_2,\tilde{T}^1]=\nu\,T_2 & 
\quad\quad [T_2,\tilde{T}^2]=\rho\,\tilde{T}^1-\nu\,T_1\end{array}\right.\"
2,"\begin{equation}\label{pl1}
\int\,(R(g)+\Pi)^{-1}_{ij} \,(\partial_+g\,g^{-1})^i\,(\partial_-g\,g^{-1})^j,\"
3,\begin{equation}  \partial_{\pm}=\partial_{\tau}\pm\partial_{\sigma}\
4,"\begin{equation}\label{pl11}
{\rm Ad}\,(g^{-1})T_i\equiv g^{-1}T_ig=a(g)_i^{~l}\,T_l,\quad\quad
{\rm Ad}\,(g^{-1})\widetilde{T}^i=b(g)^{il}\,T_l+d(g)^i_{~l}\,\widetilde{T}^l.\"
5,"\begin{equation}\Pi(g)=b(g)\,a^{-1}(g).\"
6,"\begin{equation}
g=\left(\begin{array}{cc} e^{\rho\chi} & \rho\theta\\[4mm] 0 & 1\end{array}\right)\"
7,"\begin{equation}
T_1=\left(\begin{array}{cc}  \rho & 0\\[4mm] 0 & 0\end{array}\right),\quad
T_2=\left(\begin{array}{cc}  0 & \rho \\[4mm] 0 & 0\end{array}\right),\quad
 \tilde T^1=\left(\begin{array}{cc}  0 & 0\\[4mm] 0 & \nu\end{array}\right),\quad
\tilde T^2=\left(\begin{array}{cc}  0 & 0 \\[4mm] -\nu & 0\end{array}\right).
\"
8,"\begin{equation}\label{pll11}
a(g)=\left(\begin{array}{cc} 1 & \rho\theta e^{-\rho\chi}\\[4mm]
 0 & e^{-\rho\chi}\end{array}\right),\quad\quad\quad 
b(g)=\left(\begin{array}{cc} 0 & -\nu\theta e^{-\rho\chi}\\[4mm] 
\nu\theta & \rho\nu\theta^2 e^{-\rho\chi}\end{array}\right),\"
9,"\begin{equation}\label{pl12}
\Pi(g)=b(g)\,a^{-1}(g)\quad\Rightarrow\quad
\Pi=\left(\begin{array}{cc} 0 & -\nu\theta \\[4mm] 
\nu\theta & 0\end{array}\right).\"
