,equation
0,"\begin{equation}
X_0^2+X_d^2 - X_1^2 -\cdots -X_{d-1}^2 =1\ .
\label{adsone}
\"
1,"\begin{equation}
X_0= {\cos \tau\over \cos \theta},\quad  X_d = 
  {\sin\tau  \over \cos\theta}, \quad X_i = \tan\theta\,\, n_i ,\;\; 
  i=1,\cdots , d-1\ ,
\label{adstwo}
\"
2,"\begin{equation}
ds^2_{AdS_d} = {1\over \cos^2\theta} \big( -d\tau^2 + 
  d\theta^2 +\sin^2\theta\, d\Omega_{d-2}^2\big)\ ,
\label{adsthree}
\"
3,"\begin{equation}
ds_{AdS_d}^2={1\over z^2}\left(-dt^2+d\vec{x}^2+dz^2\right)\ ,
\label{adsnine}
\"
4,"\begin{equation}
ds_{AdS_d}^2= {dz^2\over 1+z^2} + (1+z^2) 
  ds^2_{AdS_{d-1}}\ .
\label{adsfour}
\"
5,"\begin{equation}
ds_{AdS_d}^2= f(\mu) \big(d\mu ^2 + ds^2_{AdS_{d-1} 
  }\big)\ ,
\label{adsfive}
\"
6,"\begin{equation}
ds^2_{AdS_d} = {1\over \cos^2\mu\cos^2\lambda} 
 \big( -d\tau^2 + \cos^2\lambda d\mu^2 + 
  d\lambda^2 +\sin^2\lambda d\Omega_{d-3}^2\big)\ ,
\label{adssix}
\"
7,"\begin{equation}
ds^2_{AdS_d} = {1\over y^2\cos^2\mu} 
 \big( -dt^2 + d\vec{x}_{d-3}^2 +dy^2 +y^2 d\mu^2\big)\ ,
\label{adsseven}
\"
8,"\begin{equation}
ds^2_{AdS_d} = {1\over z^2} 
 \big( -dt^2 + d\vec{x}_{d-3}^2 +dx^2 + dz^2\big)\ .
\label{adseight}
\"
9,"\begin{equation}
\phi'(\mu) = {c_0\over f^{3\over 2}(\mu)}\ .
\label{dila}
\"
10,"\begin{equation}
f'f' = 4 f^3 -4f^2+{c_0^2\over 6} {1\over f}\ ,
\label{einsteinb}
\"
11,"\begin{equation}
\mu %+\mu_0  
= \int^f_{f_{min}} {d\tilde{f} \over 2  \sqrt{\tilde{f}^3
    -\tilde{f}^2+{c_0^2\over 24}{1\over \tilde{f}}} }\ , 
\label{sola}
\"
12,"\begin{equation}
p(x)= x^3-x^2+{c_0^2\over 24 x}\ ,
\label{pola}
\"
13,"\begin{equation}
p(x)|_{c_0\to {9\over 4\sqrt{2}}} = {1\over x}\left(x-{3\over 
4}\right)^2\left(x^2+{1\over 2}x + {3\over 16}\right)\ .
\label{polb}
\"
14,"\begin{equation}
p(x)= {1\over x} (x-x_1)(x-x_2) ((x-x_3)^2+ y_3^2)\ ,
\label{polc}
\"
15,"\begin{equation}
ds^2 = {f(\mu)\over\cos^2\lambda} 
 \big( -d\tau^2 + \cos^2\lambda d\mu^2 + 
  d\lambda^2 +\sin^2\lambda d\Omega_2^2\big)\ .
\label{geo}
\"
16,"\begin{equation}
ds^2 = {f(\mu)\over y^2} 
 \big(-dt^2 + d\vec{x}^2 +dy^2 +y^2 d\mu^2
\big)\ .
\label{geoa}
\"
