,equation
0,"\begin{equation}
\mathcal{L}_H =  -\frac{1}{2} \mbox{tr} \left(F^{\mu\nu}F_{\mu\nu}\right) 
+ \frac{1}{2}\mbox{tr} 
\left(\left[D^{\mu}\Phi \right]^{\dag} D_{\mu}\Phi\right) - 
\frac{\lambda}{4}\left[ 
\mbox{tr}\left(\Phi^{\dag}\Phi\right) - 2v^2 \right]^2 \, ,
\label{HiggsLagrangian}
\"
1,"\begin{equation}
\Phi =  \left( \begin{array}{cc} \phi_2^{*} & \phi_1 \\ -\phi_1^{*} & 
\phi_2 \end{array} \right) \, .
\"
2,"\begin{equation}
\Phi(x) = v\left( s(x) + i p^a (x) \tau^a \right)\, .
\"
3,"\begin{equation}
\mathcal{L}_F = \overline{\Psi}_L i\gamma^\mu D_\mu \Psi_L + 
\overline{\Psi}_R i\gamma^\mu \partial_\mu \Psi_R - f\left( 
\overline{\Psi}_L \Phi\Psi_R + \mbox{h.c.} \right) \, ,
\"
4,"\begin{equation}
V(A, \Phi) = -g\gamma^\mu A_\mu (x) \frac{1-\gamma_5}{2} + f\left(h(x)
+ i v p^a (x) \tau^a\gamma_5 \right) \, ,
\label{potential}
\"
5,"\begin{equation}
h(x) \equiv v(s(x)-1) \, ,
\"
6,"\begin{equation}
\mathcal{L}_F = \overline{\Psi} \left( i\gamma^\mu \partial_\mu - fv\right)\Psi - \overline{\Psi} V \Psi \, .
\label{Lf}
\"
7,"\begin{equation}
\mathcal{L} = \mathcal{L}_H + \mathcal{L}_F \, .
\"
8,"\begin{equation}
e^{i S_{\rm eff}[A,\Phi]} = e^{i\int d^4 x {\mathcal L}_H} \frac{
\int[d\Psi][d\overline{\Psi}] e^{i\int d^4x {\mathcal L}_F}}{ \int[d\Psi][d\overline{\Psi}] e^{i\int d^4x {\mathcal L}_F |_{\rm V=0}}} \, .
\"
9,"\begin{equation}
S_{\rm eff}[A, \Phi] = \int d^4 x {\mathcal L}_H + \sum_{n=1}^{\infty} 
S_{\rm FD}^{(n)}\, .
\label{SeffFD}
\"
10,"\begin{equation}
E_{\rm eff}[A,\Phi] =  
- \lim_{T \rightarrow \infty} \frac{1}{T}\, S_{\rm eff}[A,\Phi]  
\,\equiv\,  E_{\rm cl}[A,\Phi] + E_{\rm vac}[A,\Phi] \, ,
\label{Eeff}
\"
11,"\begin{equation}
E_{\rm cl}[A,\Phi] =  
\int d^3x \left\{\frac{1}{2} \mbox{tr}\left(F_{i j}F_{i j}\right) + 
\frac{1}{2}\mbox{tr}\left(\left[D_{i}\Phi\right]^{\dag} D_{i}\Phi\right) + 
\frac{\lambda}{4}\left[\mbox{tr}\left(\Phi^{\dag}\Phi\right)-2v^2\right]^2  
\right\} \, . 
\label{Eclassical}
\"
12,"\begin{equation} 
E_{\rm vac}[A,\Phi] =  
\sum_{n=1}^{\infty} E_{\rm FD}^{(n)}[A,\Phi] + E_{\rm ct}[A,\Phi]\, ,
\label{Evac1}
\"
13,"\begin{equation}
E_{\rm FD}^{(n)}[A,\Phi]  =  
- \lim_{T \rightarrow \infty} \frac{1}{T}S_{\rm FD}^{(n)}\, , 
\"
14,"\begin{equation}
E_{\rm vac} = -\frac{1}{2}\sum_j D_j|\epsilon_j| - 
\frac{1}{2}\int_0^\infty dk \sqrt{k^2+m_f^2}\, \Delta\rho(k) + E_{\rm ct} \, .
\label{Evac2}
\"
15,"\begin{equation}
\Delta\rho(k) = \frac{1}{2\pi i}\frac{d}{dk}\mbox{Tr} \ln S(k) 
= \frac{1}{\pi}\frac{d}{dk}\sum_{\sigma\in\{+,-\}}
\sum_G D_G\delta_{G,\sigma}(k) \, .
\"
16,"\begin{equation}
E_{\rm vac} =  -\frac{1}{2}\sum_j(2G_j+1)|\epsilon_j| - 
\int_0^\infty \frac{dk}{2\pi}\,\sqrt{k^2+m_f^2}\,
\frac{d}{dk}\,\overline{\delta}(k) + E^{(1,2)} + E^{(3,4)} \, , 
\label{Evac}
\"
17,"\begin{equation}
\overline{\delta}(k) =  
\sum_{\sigma\in\{ +,- \}}\sum_{G=0}^\infty (2G+1)
\left(\delta_{G,\sigma}(k) - \delta^{(1)}_{G,\sigma}(k) - 
\delta^{(2)}_{G,\sigma}(k) \right) + \delta_{\rm lim}(k) \, .
\"
18,"\begin{equation}
E_{\rm eff}^{(1)}[C] = E_{\rm cl}[C] + E_{\rm vac}[C]+ E_{\rm occ}^{(1)}[C] \, .
\label{allTheEs}
\"
19,"\begin{equation}
A_j  =  \frac{i}{g}U^{(n)}\partial_j{U^{(n)}}^\dag \, , \\
\Phi  =  vU^{(n)} \, ,
\label{Vacua3D}
\"
20,"\begin{equation}
F[C] = S[C_1   , C]  
\label{fermionNumber}
\"
21,"\begin{equation}
g(\vec{x}) = e^{if(r)\tau_j\hat{x}_j/2} \, ,
\label{sphGauge}
\"
22,"\begin{equation}
-i\rho e^{i\theta} \equiv \alpha + i(\gamma-1)
\quad{\rm and}\quad
\Sigma e^{i\eta} \equiv s + ip   \, .
\label{polarfields}
\"
23,"\begin{equation}
\partial_\mu \left(\overline{\Psi}\gamma^\mu\Psi\right) 
= \partial_\mu K^\mu \, ,
\"
24,"\begin{equation}
\eta =  -\pi e^{-r/w}
\label{twistedHiggs}
\"
25,"\begin{equation}
\Sigma e^{i\eta} = 1 - \xi + \xi \exp\left( -i\pi e^{-r/w} \right) \, .
\label{twistedHiggsInterpolation}
\"
26,"\begin{equation}
f^{(1)}(r) = -2\pi e^{-r/w} \, ,
\label{linearpath2}
\"
27,"\begin{equation}
U_{\rm inst}(\vec{x},\xi)=
\frac{\xi + i \tau_{j}x_{j}}{\sqrt{r^2+\xi^2}}
\label{definst2}
\"
28,"\begin{equation}
h(r,\xi)=\frac{r^2+\xi^2}{r^2+\xi^2+w^2}
\"
