,equation
0,"\begin{equation}
\begin{CD}
{\phi^+\in}\;\; @.\F_-\subset@.\HH\subset@.(\F_-)^\times@.
{\ni{\ts^G}}\\
@.        @V\CU^- VV  @VV\CU^- V   @VV(\CU^-)^\times V@.      \\
{\<^+E|\phi^+\rangle\in}\qquad@.\CS\cap\HH^2_- \Bigm|_{\R^+}\subset@.
L^2[0,\infty)\subset@.
\Bigl(\CS\cap\HH^2_- \Bigm|_{\R^+}\Bigr)^\times\qquad@.      \\
@.        @V(\Theta_-)^{-1} VV  @.    @VV(\Theta_-^\times)^{-1} V@.   \\
        @.\CS\cap\HH^2_-\subset@.\HH^2_-\subset@.(\CS\cap\HH^2_-)^\times@.
{\ni -i\sqrt{\frac{\G}{2\pi }} {\frac{1} {E-z^\ast_R}} }
\label{eq:gadella-in}
\end{CD}
\nonumber
\"
1,"\begin{equation}
\begin{CD}
{\psi^-\in} \;\; @.\F_+\subset@.\HH\subset@.(\F_+)^\times@.
{\quad}{\ni \psi^G}\\
@.          @V\CU^+ VV   @VV\CU^+ V     @VV(\CU^+)^\times V@.\\
{\<^-E|\psi^-\rangle\in}\qquad@.\CS\cap\HH^2_+ \Bigm|_{\R^+}\subset@.
L^2[0,\infty)\subset@.\Bigl(\CS\cap\HH^2_+\Bigm|_{\R^+}\Bigr)^\times@.\\
@.      @V(\Theta_+)^{-1} VV @.       @VV(\Theta_+^\times)^{-1} V@.\\
       @.\CS\cap\HH^2_+\subset@.\HH^2_+\subset@.(\CS\cap\HH^2_+\,)^\times@.
{\ni i\sqrt{\frac{\G}{2\pi }} {\frac{1}{E-z_R}}}
\label{eq:gadella-out}
\end{CD}
\nonumber
\"
2,"\begin{equation}
A = ( q+ip)/\sqrt{2} \qquad A^\dag = (q-ip)/\sqrt{2}
\label{eq:cdops}
\"
3,"\begin{equation}
Q= \begin{pmatrix} 0 & 1\\ 1 & 0 \end{pmatrix} \qquad \textrm{and} \qquad 
J= \begin{pmatrix} 0 & 1\\  -1 & 0  \end{pmatrix}  \quad .
\label{eq:qjmatrices}
\"
4,"\begin{equation}
\vert \phi ) = \begin{pmatrix} \phi_1 \\ \phi_2 \end{pmatrix} \quad
\textrm{and} \quad 
\vert \psi ) = \begin{pmatrix} \psi_1 \\ \psi_2 \end{pmatrix} 
\label{eq:vectors}
\"
5,"\begin{equation}
 \left(  \phi ,  \psi \right) = 
 	 \int_\Lambda 	\langle \phi  | F_\lambda  \rangle 
		\langle F_\lambda |\psi\rangle 	\; 
			d\mu (\lambda_1 ,\, \lambda_2 , \dots ,\lambda_N )
\label{eq:partunity}
\"
6,"\begin{equation}
 \left(  \phi , f(A_1,A_2,\dots ,A_N ) \psi \right) = 
 	\int_\Lambda f(\lambda_1 ,\, \lambda_2 , \dots ,\lambda_N )  
		\langle \phi |F_\lambda \rangle       
			\langle F_\lambda | \psi \rangle 	\; 
			d\mu (\lambda_1 ,\, \lambda_2 , \dots ,\lambda_N )
\label{eq:rspectres}
\"
7,"\begin{equation}
\begin{CD}
{\phi^+\in}\;\; @.\F_-\subset@.\HH\subset@.(\F_-)^\times@.
{\ni{\ts^G}}\\
@.        @V\CU^- VV  @VV\CU^- V   @VV(\CU^-)^\times V@.      \\
{\<^+E|\phi^+\rangle\in}\qquad@.\CS\cap\HH^2_- \Bigm|_{\R^+}\subset@.
L^2[0,\infty)\subset@.
\Bigl(\CS\cap\HH^2_- \Bigm|_{\R^+}\Bigr)^\times\qquad@.      \\
@.        @V(\Theta_-)^{-1} VV  @.    @VV(\Theta_-^\times)^{-1} V@.   \\
        @.\CS\cap\HH^2_-\subset@.\HH^2_-\subset@.(\CS\cap\HH^2_-)^\times@.
{\ni -i\sqrt{\frac{\G}{2\pi }} {\frac{1} {E-z^\ast_R}} }
\label{eq:gadella-in}
\end{CD}
\nonumber
\"
8,"\begin{equation}
\begin{CD}
{\psi^-\in} \;\; @.\F_+\subset@.\HH\subset@.(\F_+)^\times@.
{\quad}{\ni \psi^G}\\
@.          @V\CU^+ VV   @VV\CU^+ V     @VV(\CU^+)^\times V@.\\
{\<^-E|\psi^-\rangle\in}\qquad@.\CS\cap\HH^2_+ \Bigm|_{\R^+}\subset@.
L^2[0,\infty)\subset@.\Bigl(\CS\cap\HH^2_+\Bigm|_{\R^+}\Bigr)^\times@.\\
@.      @V(\Theta_+)^{-1} VV @.       @VV(\Theta_+^\times)^{-1} V@.\\
       @.\CS\cap\HH^2_+\subset@.\HH^2_+\subset@.(\CS\cap\HH^2_+\,)^\times@.
{\ni i\sqrt{\frac{\G}{2\pi }} {\frac{1}{E-z_R}}}
\label{eq:gadella-out}
\end{CD}
\nonumber
\"
9,"\begin{equation}
A = ( q+ip)/\sqrt{2} \qquad A^\dag = (q-ip)/\sqrt{2}
\label{eq:cdops}
\"
10,"\begin{equation}
Q= \begin{pmatrix} 0 & 1\\ 1 & 0 \end{pmatrix} \qquad \textrm{and} \qquad 
J= \begin{pmatrix} 0 & 1\\  -1 & 0  \end{pmatrix}  \quad .
\label{eq:qjmatrices}
\"
11,"\begin{equation}
\vert \phi ) = \begin{pmatrix} \phi_1 \\ \phi_2 \end{pmatrix} \quad
\textrm{and} \quad 
\vert \psi ) = \begin{pmatrix} \psi_1 \\ \psi_2 \end{pmatrix} 
\label{eq:vectors}
\"
12,"\begin{equation}
 \left(  \phi ,  \psi \right) = 
 	 \int_\Lambda 	\langle \phi  | F_\lambda  \rangle 
		\langle F_\lambda |\psi\rangle 	\; 
			d\mu (\lambda_1 ,\, \lambda_2 , \dots ,\lambda_N )
\label{eq:partunity}
\"
