,equation
0,"\begin{equation}\label{abi}
    \Gamma_{\mathrm{BI}}
    =-T_p\int d^{p+1}\!\sigma\,\,
    \sqrt{
        \det(
            \delta_{{\mu}{\nu}}-2\pi\alpha'F_{{\mu}{\nu}})}
\"
1,"\begin{equation}\label{sqrt}
    \sqrt{
        \det(
            \delta_{{\mu}{\nu}}+F_{{\mu}{\nu}})}
    \!=\!\sum^\infty_{k=0}
    C^{\mu_1\nu_1\ldots\mu_k\nu_k}F_{\mu_1\nu_1}\cdot\cdot\cdot F_{\mu_{2k}\nu_{2k}}
\"
2,"\begin{equation}\label{fn}
    \sum^{d=\mathrm{max}(2e+f)}_{e=0}T_{(2e)}F^f=0
\"
3,"\begin{equation}
    F^{12},\,\,\,T_2T_4F^6,\,\,\,T_4F^8,\,\,\,T_2T_4T_6,\,\,\,\mbox{etc.}
\"
4,"\begin{equation}
    F^{13},\,\,\,T_2T_4F^7,\,\,\,T_4F^9,\,\,\,T_2T_4T_6F,\,\,\,\mbox{etc.}
\"
5,"\begin{equation}
    F_{{\alpha}{\bar{\beta}}}=\partial_{\alpha}A_{\bar{\beta}}-\partial_{\bar{\beta}}A_{\alpha}
\"
6,"\begin{equation}
        \frac{1}{2}T_2
    +\frac{1}{4}
    \left(
    \frac{1}{2}T^2_2
        +T_4
    \right)
    +\frac{1}{2}
    \left(
    \frac{T^3_2}{24}+\frac{T^{11}_{24}}{4}+\frac{T_6}{3}
    \right).
\"
7,"\begin{equation}\label{abi}
    \Gamma_{\mathrm{BI}}
    =-T_p\int d^{p+1}\!\sigma\,\,
    \sqrt{
        \det(
            \delta_{{\mu}{\nu}}-2\pi\alpha'F_{{\mu}{\nu}})}
\"
8,"\begin{equation}\label{sqrt}
    \sqrt{
        \det(
            \delta_{{\mu}{\nu}}+F_{{\mu}{\nu}})}
    \!=\!\sum^\infty_{k=0}
    C^{\mu_1\nu_1\ldots\mu_k\nu_k}F_{\mu_1\nu_1}\cdot\cdot\cdot F_{\mu_{2k}\nu_{2k}}
\"
9,"\begin{equation}\label{fn}
    \sum^{d=\mathrm{max}(2e+f)}_{e=0}T_{(2e)}F^f=0
\"
10,"\begin{equation}
    F^{12},\,\,\,T_2T_4F^6,\,\,\,T_4F^8,\,\,\,T_2T_4T_6,\,\,\,\mbox{etc.}
\"
11,"\begin{equation}
    F^{13},\,\,\,T_2T_4F^7,\,\,\,T_4F^9,\,\,\,T_2T_4T_6F,\,\,\,\mbox{etc.}
\"
12,"\begin{equation}
    F_{{\alpha}{\bar{\beta}}}=\partial_{\alpha}A_{\bar{\beta}}-\partial_{\bar{\beta}}A_{\alpha}
\"
13,"\begin{equation}
        \frac{1}{2}T_2
    +\frac{1}{4}
    \left(
    \frac{1}{2}T^2_2
        +T_4
    \right)
    +\frac{1}{2}
    \left(
    \frac{T^3_2}{24}+\frac{T^{11}_{24}}{4}+\frac{T_6}{3}
    \right).
\"
