,equation
0,"\begin{equation}\label{poisson}
\{z_{e}^{},z_{e'}^{}\}=n_{e,e'}, \quad{\rm where}\quad
n_{e,e'}\in\{-2,-1,0,1,2\}.
\"
1,"\begin{equation}\label{flipfovarclass}\begin{aligned}
z_a'=& z_a-\phi(-z_e),\\
z_d'=& z_d+\phi(+z_e),
\end{aligned} 
\quad z_e'=-z_e,\quad\begin{aligned}
z_b'=& z_b+\phi(+z_e),\\
z_c'=& z_c-\phi(-z_e),
\end{aligned}\quad{\rm where}\;\;\phi(x)=\ln(e^x+1),
\"
2,"\begin{equation}\label{comm}
[{\mathsf z}_{e}^{},{\mathsf z}_{e'}^{}]=2\pi i b^2 \{z_{e}^{},z_{e'}^{}\}, 
\"
3,"\begin{equation}
\begin{aligned}
(i,j)\;\in\;\{ & 
(1,2)\; ,\; (1,6) \; ,\; (2,3)\; ,\;(3,4)\; ,\;
 (3,5)\; , \; (4,1)\; ,\; (5,1)\; ,\;(6,3)\;\}.
\end{aligned}
\"
4,"\begin{equation}
\begin{aligned}
{\mathsf c}_1\;=\;& {\mathsf z}_4+{\mathsf z}_6,\\
{\mathsf c}_3\;=\;& {\mathsf z}_2+{\mathsf z}_5,
\end{aligned}\qquad\begin{aligned}
{\mathsf c}_2\;=\;& {\mathsf z}_1+{\mathsf z}_3+{\mathsf z}_5+{\mathsf z}_6,\\
-{\mathsf c}_4\;=\;& {\mathsf z}_1+{\mathsf z}_2+{\mathsf z}_3+{\mathsf z}_4.
\end{aligned}
\"
5,"\begin{equation}\label{flipfovar}\begin{aligned}
{\mathsf z}_a'=& {\mathsf z}_a-\phi_{b}(-{\mathsf z}_e),\\
{\mathsf z}_d'=& {\mathsf z}_d+\phi_{b}(+{\mathsf z}_e),
\end{aligned} 
\qquad {\mathsf z}_e'=-{\mathsf z}_e,\qquad\begin{aligned}
{\mathsf z}_b'=& {\mathsf z}_b+\phi_{b}(+{\mathsf z}_e),\\
{\mathsf z}_c'=& {\mathsf z}_c-\phi_{b}(-{\mathsf z}_e),
\end{aligned}
\"
6,"\begin{equation}
\phi_b(z)\;=\;\frac{\pi b^2}{2}
\int\limits_{i0-\infty}^{i0+\infty}dw
\frac{e^{-i zw}}{\sinh(\pi w)
\sinh(\pi b^{2}w)}.
\"
7,"\begin{equation}\label{dehngen}
{\mathsf D}_c\;=\;e^{2\pi i({\mathsf p}^2-c_b^2)}\,{\rm e}_b({\mathsf p}-{\mathsf x}),
\qquad\begin{aligned} 2\pi b {\mathsf x} \;=&\;\textstyle \frac{1}{2} }({\mathsf z}_b-{\mathsf z}_a), \\
2\pi b {\mathsf p}\;=&\;\textstyle \frac{1}{2} }({\mathsf z}_a+{\mathsf z}_b).
\end{aligned}
\"
8,"\begin{equation}
\log e_b(z)\;\equiv\;\frac{1}{4}
\int\limits_{i0-\infty}^{i0+\infty}\frac{dw}{w}
\frac{e^{-i 2 zw}}{\sinh(bw)
\sinh(b^{-1}w)}.
\"
9,"\begin{equation}\label{spec}
\mathcal H}^{\rm L}\;\simeq\; \int_{{\mathbb S}}d\alpha \;{\mathcal V}_{\alpha}\otimes\bar{{\mathcal V}}_{\alpha}
,\qquad{\mathbb S}\equiv \frac{Q}{2}+i{\mathbb R}^+.
\"
10,"\begin{equation}\label{Wardid}
\mathcal F}_{\rm\scriptscriptstyle E}^{\Sigma}\big(\,T[v] w\,\big)\;=\;0 
\"
