,equation
0,"\begin{equation}
\label{metric}
ds^2 \approx (N^{\perp}_{,\rho})^2 \rho^2 dt^2 + d\rho^2 + g_{\theta\theta}\ d\theta^2
+ g_{\phi\phi}(d\phi+N^{\phi}dt)^2 \ .
\"
1,"\begin{equation}
\Theta= N^{\perp}_{,\rho} (t_2-t_1) \ .
\label{angle}
\"
2,"\begin{equation}
I_{\mbox{{\tiny HAMILTONIAN}}}=\int d^4 x \left( \pi^{ij}\dot{g}_{ij} - N^{\perp}{\cal H}_{\perp} - N^{i}{\cal
H}_{i} \right) \ .
\label{hamaction}
\"
3,"\begin{equation}
-4\pi(t_2-t_1)\left.\int d\theta\left[ \ N^{\perp}_{,\rho} \delta g^{1/2}
 \ + N^{\phi}\delta\pi_{\phi}^{\ \rho} \right]\right|_{\rho=0} \ ,
\label{surface}
\"
4,"\begin{equation}
\Theta=2\pi \ ,
\label{noconical}
\"
5,"\begin{equation}
4\pi A = 8\pi^2\int d\theta g^{1/2} \ ,
\label{add}
\"
6,"\begin{equation}
N^{\phi} = 0 \ ,
\label{zeronphi}
\"
7,"\begin{equation}
\phi =  \phi'-N^{\phi}_{\mbox{\tiny horizon}}t \ .
\label{ccc}
\"
8,"\begin{equation}
J_+ = -\int_{\rho=0} d\theta \pi^{\rho}_{\phi} =
\int_{r_{++}} d\theta \pi^{r}_{\phi} \ ,
\label{j}
\"
9,"\begin{equation}
J_+ = \frac{ma}{Z^2} \ .
\label{jkerr}
\"
10,"\begin{equation}
-4\pi(t_2-t_1)\int d\theta \ N^{\perp}_{,\rho} \delta g^{1/2} \ ,
\label{energy}
\"
11,"\begin{equation}
(t_2-t_1) \delta U \ .
\label{e}
\"
12,"\begin{equation}
4\pi(t_2-t_1)\left\{ \frac{H'(r_{++})}{(r_{++}^2+a^2)}\ \delta
\left[\frac{(r_+^2+a^2)}{Z}\right] \right\}
\ . \label{a}
\"
13,"\begin{equation}
4\pi\frac{H'(r_{++})}{(r_{++}^2+a^2)} \ \delta \left[\frac{(r_{++}^2+a^2)}{Z}\right] =
\delta\left[ \frac{m}{Z^2}\right] - \left( \frac{aZ}{r_{++}^2+a^2} - \frac{a}{l^2} \right) \ \delta \left[\frac{ma}{Z^2}\right] \ ,
\label{identity}
\"
14,"\begin{equation}
(t_2-t_1) \left[\delta U - \left(\frac{aZ}{r_{++}^2+a^2} - \frac{a}{l^2}  \right) \delta J \right] \ ,
\label{s}
\"
15,"\begin{equation}
U = \frac{m}{Z^2} \ .
\label{U}
\"
16,"\begin{equation}
 (t_2-t_1) \left(\frac{aZ}{r_{++}^2+a^2} - \frac{a}{l^2}  \right) \ ,
\label{a1}
\"
17,"\begin{equation}
-(t_2-t_1) \left(N^{\phi}(r_{++}) + \frac{a}{l^2}\right)
\label{a2}
\"
18,"\begin{equation}
(t_2-t_1)(\delta U - \Omega \delta J) \ ,
\label{surface2}
\"
19,"\begin{equation}
\Omega = N^{\phi}(r_+) - \frac{a}{l^2} \ .
\label{omega}
\"
20,"\begin{equation}
N^{\phi}(r_{+}) - N^{\phi}(r_{++}) \ ,
\label{dif}
\"
21,"\begin{equation}
\Omega_{++} = N^{\phi}(r_{++}) - \frac{a}{l^2} \ .
\label{omega++}
\"
22,"\begin{equation}
S=4\pi A = \frac{1}{4G} A \ ,
\label{entropy}
\"
23,"\begin{equation}
\beta=\left.\frac{\partial S}{\partial U}\right|_J \ ,
\label{beta}
\"
