,equation
0,"\begin{equation}
\omega_{\beta}(A)=\left(  \psi_{\kappa_{0}},\pi(A)\psi_{\kappa_{0}}\right)
=tr\kappa_{0}A\kappa_{0}%
\"
1,"\begin{equation}
\omega(\sigma_{t}(A)B)=\omega(B\sigma_{t-i}(A)B),\,\omega(\cdot)\equiv\left(
\Omega,\cdot\Omega\right)
\"
2,"\begin{equation}
S_{\varepsilon}\underset{\varepsilon\rightarrow0}{=}-c\ln\varepsilon
\"
3,"\begin{equation}
\omega_{p}(AA^{\prime})=\omega(A)\omega(A^{\prime}),\,\,A\in\mathcal{A(}%
I_{\varepsilon}\mathcal{)},A^{\prime}\in\mathcal{A(}I\mathcal{)}^{\prime}%
\"
4,"\begin{equation}
e^{-\frac{1}{2}\left\langle j(f),j(f)\right\rangle _{0}}\simeq\varepsilon
\"
5,"\begin{equation}
\omega_{\beta}(A)=\left(  \psi_{\kappa_{0}},\pi(A)\psi_{\kappa_{0}}\right)
=tr\kappa_{0}A\kappa_{0}%
\"
6,"\begin{equation}
\omega(\sigma_{t}(A)B)=\omega(B\sigma_{t-i}(A)B),\,\omega(\cdot)\equiv\left(
\Omega,\cdot\Omega\right)
\"
7,"\begin{equation}
S_{\varepsilon}\underset{\varepsilon\rightarrow0}{=}-c\ln\varepsilon
\"
8,"\begin{equation}
\omega_{p}(AA^{\prime})=\omega(A)\omega(A^{\prime}),\,\,A\in\mathcal{A(}%
I_{\varepsilon}\mathcal{)},A^{\prime}\in\mathcal{A(}I\mathcal{)}^{\prime}%
\"
9,"\begin{equation}
e^{-\frac{1}{2}\left\langle j(f),j(f)\right\rangle _{0}}\simeq\varepsilon
\"
