,equation
0,"\begin{equation}
	\big\{X_{1}, X_{2}\big\}=\theta,
\label{NCpos}
\"
1,"\begin{equation}
     L=
     \frac{m\dot{{\vec x}}^2}{2}
     +
     \frac{\kappa}{2}\,\dot{{\vec x}}\times\ddot{{\vec x}}.
     \label{LSZlag}
\"
2,"\begin{equation}
     \begin{array}{ll}
     m\dot{u}^\alpha+\displaystyle\frac{1}{c^2}S^{\alpha\sigma}
     \ddot{u}_{\sigma}=f^\alpha
     \\[8pt]
     \dot{S}^{\alpha\beta}-
     \displaystyle\frac{1}{c^2}S^{\alpha\sigma}
     \dot{u}_{\sigma}u^\beta
     +
     \displaystyle\frac{1}{c^2}S^{\beta\sigma}\dot{u}_{\sigma}u^\alpha
     =0
     \end{array}
     \label{RMeq}
\"
3,"\begin{equation}
     S^{\alpha\beta}u_{\beta}=0.
     \label{spinconstr}
\"
4,"\begin{equation}
     m\ddot{x}_{i}=-\kappa\epsilon_{ij}\dddot{x_{j}},
     \label{Mateq}
\"
5,"\begin{equation}
     s=\kappa c^2,
     \label{JNAnsatz}
\"
6,"\begin{equation}
     P_{i}=m\dot{x}_{i}+\kappa\epsilon_{ij}\ddot{x}_{j}.
     \label{momentum}
\"
7,"\begin{equation}
     H=\frac{m\dot{{\vec x}}\strut^2}{2}+\kappa\,\dot{{\vec x}}\times\ddot{{\vec x}}.
     \label{energy}
\"
8,"\begin{equation}
     J=m{\vec x}\times\dot{{\vec x}}+\frac{\kappa}{2}\dot{{\vec x}}\strut^2
     -\kappa{\vec x}\cdot\ddot{{\vec x}}.
     \label{angmom}
\"
9,"\begin{equation}
     K_{i}=mx_{i}-t\big(m\dot{x}_{i}+\kappa\epsilon_{ij}\ddot{x}_{j}\big)
     +\kappa\epsilon_{ij}\dot{x}_{j}.
     \label{CM}
\"
10,"\begin{equation}
     I=\frac{\kappa^3}{2m^2}\big(\ddot{{\vec x}}\big)^2,
     \label{intangmom}
\"
11,"\begin{equation}
     Q_{i}=
     -\big(\frac{\kappa}{m}\big)^2\epsilon_{ij}\ddot{x}_{j},
     \label{intcoord}
\"
12,"\begin{equation}
     \dot{Q}_{i}=\frac{m}{\kappa}\epsilon_{ij}Q_{j},
     \label{Qeq}
\"
13,"\begin{equation}
     X_{i}=x_{i}+\epsilon_{ij}Q_{j}
     \label{CMcoord}
\"
14,"\begin{equation}
     \ddot{X}_{i}=0.
     \label{CMmot}
\"
15,"\begin{equation}
     \vQ=\frac{\kappa}{m^2}(m\dot{{\vec x}}-\vP).
     \label{velmom}
\"
16,"\begin{equation}
     \begin{array}{ccc}
	\vP&&=m\dot{\vX}\hfill
	\\[3pt]
	H&=H_{CM}+H_{int}\hfill&=
	\displaystyle\frac{m\dot{\vX}^2}{2}-
	\displaystyle\frac{m^3}{2\kappa^2}\vQ^2\hfill
	\\[6pt]
	J&=J_{CM}+J_{int}\hfill&=
	m\vX\times\dot{\vX}+\displaystyle\frac{\kappa}{2}\dot{\vX}^2+
	\displaystyle\frac{m^2}{2\kappa}\vQ^2\hfill
	\\[8pt]
	K_{i}&&=m(X_{i}-\dot{X}_{i}t)+\kappa\epsilon_{ij}X_{j}\hfill
	\\[6pt]
	I&&=\displaystyle\frac{m^2}{2\kappa}\vQ^2.\hfill
     \end{array}
     \label{decompCC}
\"
17,"\begin{equation}
     \Omega=\Omega_{CM}+\Omega_{int}=
     dP_{i}\wedge dX_{i}
     +\frac{\kappa}{2m^2}\epsilon_{ij}dP_{i}\wedge dP_{j}
     +\frac{m^2}{\kappa}\epsilon_{ij}
     dQ_{i}\wedge dQ_{j}.
     \label{sympstr}
\"
18,"\begin{equation}
     \big\{K_{1},K_{2}\big\}=\kappa.
     \label{exoCR}
\"
19,"\begin{equation}
     \big\{X_{1},X_{2}\big\}=\frac{\kappa}{m^2},
     \qquad
     \big\{Q_{1},Q_{2}\big\}=-\frac{\kappa}{m^2}.
     \label{NCCR}
\"
20,"\begin{equation}
	\big\{X_{1}, X_{2}\big\}=\theta,
\label{NCpos}
\"
21,"\begin{equation}
     L=
     \frac{m\dot{{\vec x}}^2}{2}
     +
     \frac{\kappa}{2}\,\dot{{\vec x}}\times\ddot{{\vec x}}.
     \label{LSZlag}
\"
22,"\begin{equation}
     \begin{array}{ll}
     m\dot{u}^\alpha+\displaystyle\frac{1}{c^2}S^{\alpha\sigma}
     \ddot{u}_{\sigma}=f^\alpha
     \\[8pt]
     \dot{S}^{\alpha\beta}-
     \displaystyle\frac{1}{c^2}S^{\alpha\sigma}
     \dot{u}_{\sigma}u^\beta
     +
     \displaystyle\frac{1}{c^2}S^{\beta\sigma}\dot{u}_{\sigma}u^\alpha
     =0
     \end{array}
     \label{RMeq}
\"
23,"\begin{equation}
     S^{\alpha\beta}u_{\beta}=0.
     \label{spinconstr}
\"
24,"\begin{equation}
     m\ddot{x}_{i}=-\kappa\epsilon_{ij}\dddot{x_{j}},
     \label{Mateq}
\"
25,"\begin{equation}
     s=\kappa c^2,
     \label{JNAnsatz}
\"
26,"\begin{equation}
     P_{i}=m\dot{x}_{i}+\kappa\epsilon_{ij}\ddot{x}_{j}.
     \label{momentum}
\"
27,"\begin{equation}
     H=\frac{m\dot{{\vec x}}\strut^2}{2}+\kappa\,\dot{{\vec x}}\times\ddot{{\vec x}}.
     \label{energy}
\"
28,"\begin{equation}
     J=m{\vec x}\times\dot{{\vec x}}+\frac{\kappa}{2}\dot{{\vec x}}\strut^2
     -\kappa{\vec x}\cdot\ddot{{\vec x}}.
     \label{angmom}
\"
29,"\begin{equation}
     K_{i}=mx_{i}-t\big(m\dot{x}_{i}+\kappa\epsilon_{ij}\ddot{x}_{j}\big)
     +\kappa\epsilon_{ij}\dot{x}_{j}.
     \label{CM}
\"
30,"\begin{equation}
     I=\frac{\kappa^3}{2m^2}\big(\ddot{{\vec x}}\big)^2,
     \label{intangmom}
\"
31,"\begin{equation}
     Q_{i}=
     -\big(\frac{\kappa}{m}\big)^2\epsilon_{ij}\ddot{x}_{j},
     \label{intcoord}
\"
32,"\begin{equation}
     \dot{Q}_{i}=\frac{m}{\kappa}\epsilon_{ij}Q_{j},
     \label{Qeq}
\"
33,"\begin{equation}
     X_{i}=x_{i}+\epsilon_{ij}Q_{j}
     \label{CMcoord}
\"
34,"\begin{equation}
     \ddot{X}_{i}=0.
     \label{CMmot}
\"
35,"\begin{equation}
     \vQ=\frac{\kappa}{m^2}(m\dot{{\vec x}}-\vP).
     \label{velmom}
\"
36,"\begin{equation}
     \begin{array}{ccc}
	\vP&&=m\dot{\vX}\hfill
	\\[3pt]
	H&=H_{CM}+H_{int}\hfill&=
	\displaystyle\frac{m\dot{\vX}^2}{2}-
	\displaystyle\frac{m^3}{2\kappa^2}\vQ^2\hfill
	\\[6pt]
	J&=J_{CM}+J_{int}\hfill&=
	m\vX\times\dot{\vX}+\displaystyle\frac{\kappa}{2}\dot{\vX}^2+
	\displaystyle\frac{m^2}{2\kappa}\vQ^2\hfill
	\\[8pt]
	K_{i}&&=m(X_{i}-\dot{X}_{i}t)+\kappa\epsilon_{ij}X_{j}\hfill
	\\[6pt]
	I&&=\displaystyle\frac{m^2}{2\kappa}\vQ^2.\hfill
     \end{array}
     \label{decompCC}
\"
37,"\begin{equation}
     \Omega=\Omega_{CM}+\Omega_{int}=
     dP_{i}\wedge dX_{i}
     +\frac{\kappa}{2m^2}\epsilon_{ij}dP_{i}\wedge dP_{j}
     +\frac{m^2}{\kappa}\epsilon_{ij}
     dQ_{i}\wedge dQ_{j}.
     \label{sympstr}
\"
38,"\begin{equation}
     \big\{K_{1},K_{2}\big\}=\kappa.
     \label{exoCR}
\"
39,"\begin{equation}
     \big\{X_{1},X_{2}\big\}=\frac{\kappa}{m^2},
     \qquad
     \big\{Q_{1},Q_{2}\big\}=-\frac{\kappa}{m^2}.
     \label{NCCR}
\"
