,equation
0,"\begin{equation}
ds^2=2dudv + k_{ij} x^i x^j du^2 + 2 f_{ij} x^i  dx^j du+ dx^i dx^i ~ \ ,
\la{may}
\"
1,"\begin{equation}\la{met}
ds^2 = 2 dudv  + K(u,x) du^2 + 2 A_i(u,x) dx^i du\
+\  dx^i dx^i \ ,
\"
2,"\begin{equation}\la{dil}
B_{iu} = B_i(u,x) \ , \ \ \ \ \ \ \ \ \   \p= \p(u) \ ,
\"
3,"\begin{equation}\la{jjl}
 A_i= \pm B_i \ .
 \"
4,"\begin{equation} \la{eeew}
- \ha \partial_i^2 K + \partial_u \partial^i A_i + 2 \partial^2 _u \p=0 \ ,
\ \ \ \  \ \ \ \ \    \partial^i F_{ij} =0 \ , \ \
\"
5,"\begin{equation}\la{jj}
 A_i = - \ha F_{ij}(u)  x^j\  , \ \ \ \ \ \ \
B_i =  - \ha H_{ij}(u)  x^j\  , \"
6,"\begin{equation} \la{coo}
- \ha \partial_i^2 K +
 \four F_{ij} F_{ij} - \four  H_{ij} H_{ij}  + 2 \partial^2 _u \p=0
\ . \"
7,"\begin{equation} \la{sep}
K=  K_{ij}(u) x^i x^j  \ , \ \ \ \ \ \ \
K_{ii} =
 \four F_{ij} F_{ij} - \four H_{ij} H_{ij}  + 2 \partial^2_u \p
\ .
 \"
8,"\begin{equation}\la{mpw}
ds^2 = 2 dudv  + K_{ij}(u) x^i x^j  du^2 + F_{ij}(u) x^i  dx^j du\
+\  dx^i dx^i \ .
\"
9,"\begin{equation}\la{pop}
x^i = M^i_j(u) y^j \ , \ \ \ \ \ \ \delta_{ij} M^i_k(u)  M^j_\ell(u) = \delta_{k\ell} \"
10,"\begin{equation}\la{opw}
ds^2 = 2 dudv  + \td  K_{ij}(u) y^i y^j  du^2 +
dy^i dy^i \ ,
\"
