,equation
0,"\begin{equation} \mathcal{W} = \tr ( W(\phi) + \bar{Q} \phi Q )\, ,
\label{treelevelsupo}
\"
1,"\begin{equation}\label{eomi}
[W'(\phi)-W'(-\phi)]W'(\phi)=0
\"
2,"\begin{equation}
(a_i + a_j)Q_{ij}=0
\"
3,"\begin{equation}
Q = \left(\begin{array}{cc} 0&q\\
s  q^T &0 \end{array}\right)\qquad
\bar Q = \left(\begin{array}{cc} 0&\bar q \\
s  \bar{q}^T &0 \end{array}\right)\,.
\"
4,"\begin{equation}
Q\rightarrow \left(\begin{array}{cc} 0&U_1 q U_2^T\\ s  U_2q^T U_1^T &0
\end{array} \right)\qquad
\"
5,"\begin{equation}
Q=\left(\begin{array}{cc} 0&{\bf 1}\\
s  {\bf 1} &0 \end{array}\right)\,.
\"
6,"\begin{equation}
\bar Q =-
W'(b)\left(\begin{array}{cc} 0&s{\bf 1}\\
{\bf 1} &0 \end{array}\right)\,.
\"
7,"\begin{equation}
Q \rightarrow U Q U^T\,.
\"
8,"\begin{equation}
Q = \left( \begin{array}{ccc} \varepsilon & 0&\ldots \\
0& \varepsilon&\ldots\\
\vdots & \vdots & \ddots
\end{array}\right)\qquad \varepsilon = \left(\begin{array}{cc} 0&1\\-1&0
\end{array}\right)\,.
\"
9,"\begin{equation} \prod_{i=1}^n U(N_i) \otimes \prod_{j=1}^k U(\tilde
N_j)\otimes \left\{
\begin{array}{cc} SO(N_0) & \mathrm{for}\, s=1 \\ Sp(\frac{N_0}{2})  & \mathrm{for}\, s=-1 \end{array}\right.
\"
10,"\begin{equation} W_{VY}^j =
S_j \log\left( \frac{\Lambda^{3N_j}_{\mathrm{low,j}}}{S_j^{N_j}}
\right)\,, \"
11,"\begin{equation}
W_{VY}^s = \frac{S_0}{2} \log\left( \frac{\Lambda^{3(N_0-2s)}_{\mathrm{low,0}}}{S_0^{N_0-2s}} \right) \,.
\"
12,"\begin{equation}
W_{eff} = \sum_{j=1}^{n+k} W^j_{VZ} + W_{VZ}^s\,,
\"
13,"\begin{equation} Z_{N,s,\varepsilon} = {1\over \Vol U(N)} \times \int \d
M \d Q \exp\left[ -N \tr V(M) + i \tr Q^\dag M Q \right]~,
\label{eq:Z-def}
\"
14,"\begin{equation} \mathcal{M} = \big\{ M \in
\operatorname{Mat}_N(\mathbb{C}) \;\big|\; M-M^\dagger=2 i \varepsilon {\bf 1} \big\}~~,
\label{setM}
\"
15,"\begin{equation}
\mathcal{Q} = \big\{ Q \in \operatorname{Mat}_N(\mathbb{C}) \;\big|\; Q^T = s Q
\;\big\}\; ,
\label{setQ}
\"
16,"\begin{equation}
\int_{\mathcal{Q}}\!\!\!dQ \; e^{ i \; \tr Q^\dagger M Q} = \big(i
\pi\big)^{N(N+s)/2} \; \prod_{i<j} \frac{1}{\lambda_i+\lambda_j} \;
\Big(\prod_i \frac{1}{\lambda_i} \Big)^{\delta_{s,1}}
\"
17,"\begin{equation} Z_{N,\varepsilon,\delta} = C_{N,s} \; \tilde
Z_{N,s,\varepsilon} \;,
\"
18,"\begin{equation} \tilde Z_{N,s,\varepsilon} = \int_{\R +i\varepsilon\ } \prod_{k=1}^N d\lambda_k
\, e^{-N^2 S} \quad {\rm and} \quad C_{N,s} = {2^{-N^2/2+N} \over \Vol
  (U(1)^N\times S_N)} \big(i\pi\big)^{N(N+s)/2} ~~,
\label{eq:Zt}
\"
19,"\begin{equation} S = \frac{1}{N} \sum_k V(\lambda_k) +
\frac{s}{2N^2} \sum_k \ln\lambda_k - \frac{1}{2N^2} \sum_{k \neq l}
\ln(\lambda_k{-}\lambda_l)^2 + \frac{1}{2N^2} \sum_{k,l} \ln(\lambda_k{+}\lambda_l)
\;.
\label{eq:action}
\"
