,equation
0,"\begin{equation}\mbox{$\label{coords}$}
x_{\mu}=(t,x_1,x_2,x_3,z,\theta_1,...,\theta_{D-5}).
\"
1,"\begin{equation}\mbox{$\label{genline}$}
ds^2=\eta(t,z)^2dt^2-R(t,z)^2dx_idx^i-a(t,z)^2dz^2-\sum_{i=1}^{D-5}b_i(t,z)^2d\theta_i^2.
\"
2,"\begin{equation}\mbox{$\label{eesequs}$}
G_{AB}=-\kappa^2 T_{AB},
\"
3,"\begin{equation}\mbox{$\label{bulktmunu}$}
T_A^B={\textrm {diag}}(-\Lambda_B,-\Lambda_B,-\Lambda_B,-\Lambda_B,
T^4_4(t,z),...,T^{D-1}_{D-1}(t,z)).
\"
4,"\begin{equation}\mbox{$\label{etasol}$}
\eta(t,z)=\lambda(t) \dot{R}(t,z),
\"
5,"\begin{equation}\mbox{$\label{bulkcont}$}
T^{4 B}_{\ \ \ ;B}=T^{4'}_4+(T_4^4-\Lambda_B)
(3{R'\over R}+{\dot{R'}\over\dot{R}})+
\sum^{D-1}_{i=4}(T_4^4-T^i_i){b_i'\over b_i}=0.
\"
6,"\begin{equation}\mbox{$\label{genegii}$}
G_i^i=G_0^0+{1\over 3}{R\over\dot{R}}\partial_t G_0^0\ \ {\rm (no\ sum)},
\"
7,"\begin{equation}\mbox{$\label{geneg00}$}
-{3\over\lambda^2 R^2}+\sum_{i\geq j=1}^{D-5}k_ik_j+3{R'\over R}\sum_{i=1}^{D-5}
k_i+3({R'\over R})^2+3{R''\over R}=\kappa^2\Lambda_B,
\"
8,"\begin{equation}\mbox{$\label{genbowlans}$}
b_i(z)=b_i(0)\cosh^{2\over d+1}(k z).
\"
9,"\begin{equation}\mbox{$\label{sixdbowl2}$}
R^2(t,z)={2\over\lambda^2(t)\kappa^2\Lambda_B}\ln(\cosh(k z))+d(t),
\"
10,"\begin{equation}\mbox{$\label{morethansixdbowl2}$}
R^2(t, z)= d_1(t)\cosh^\nu (kz) - {2\over \lambda^2(t)k^2\nu},
\"
11,"\begin{equation}\mbox{$\label{genebrane}$}
(T_A^B)_{Br} = \delta(z-z')\,
\tilde T_A^B=\delta(z-z')\,\textrm{diag}(\Lambda+\rho,\Lambda-p,\Lambda-p,\Lambda-p,0,
\Lambda_1-P_1,...,\Lambda_{D-5}-P_{D-5}).
\"
12,"\begin{equation}\mbox{$\label{contbrane}$}
\dot{\rho}+3H(\rho+p)=0,
\"
13,"\begin{equation}\mbox{$\label{genejumpcond}$}
{[\eta']\over\eta}\Bigg|_{z_0}={[R']\over R}\Bigg|_{z_0}+
{1\over H}\partial_t\Big({[R']\over R}\Bigg|_{z_0}\Big).
\"
14,"\begin{equation}\mbox{$\label{geneenergy}$}
(D-5)(\dot{p}-{1\over 3}\dot{\rho})-\sum_{i=1}^{D-5}\dot{P_i}=0.
\"
15,"\begin{equation}\mbox{$\label{bcont}$}
\dot{\rho}-3\dot{p}-\sum_{i=1,\ i\ne j}^{D-5}\dot{P}_i-(3-D)\dot{P}_j=0.
\"
16,"\begin{equation}\mbox{$\label{bowlfried}$}
H^2= \frac k2 [2\sigma_0\coth (kz_0) -k\nu],
\"
17,"\begin{equation}\mbox{$\label{6d00eq}$}
-{3\over \lambda^2 R^2}+{b''\over b}+
3{b'\over b}{R'\over R}+3 ({R'\over R})^2+3{R''\over R}=
\kappa^2\Lambda_B.
\"
18,"\begin{equation}\mbox{$\label{e0s2}$}
R^2(t,z)=d_1(t)e^{-k z}+d_2(t)+{2z\over k\lambda^2}
\"
19,"\begin{equation}\mbox{$\label{6dEfried}$}
H^2={\kappa^3\over 2}\sqrt{\Lambda_B}\, \coth(k
z_0)(\rho_0+p_0+\Lambda^{\theta}_0-P_0).
\"
20,"\begin{equation}\mbox{$\label{generic4dFried}$}
H^2= {8\pi\over 3 M_{eff}^2}(\rho_0 +\Lambda_{eff}),
\"
21,"\begin{equation}\mbox{$\label{Fb2}$}
{8\pi\over 3 M_{eff}^2 }= {\kappa^3\over 2}{\sqrt{\Lambda_B}\over 2\pi b(0)\sinh(kz_0)}
\"
22,"\begin{equation}\mbox{$\label{4Dgc}$}
{1\over G_4} R(z_0,t)^3 = {2\pi \over G_6}\int dz\, {R(z,t)^3 b(z)\over\eta (z,t)},
\"
23,"\begin{equation}\mbox{$\label{coords}$}
x_{\mu}=(t,x_1,x_2,x_3,z,\theta_1,...,\theta_{D-5}).
\"
24,"\begin{equation}\mbox{$\label{genline}$}
ds^2=\eta(t,z)^2dt^2-R(t,z)^2dx_idx^i-a(t,z)^2dz^2-\sum_{i=1}^{D-5}b_i(t,z)^2d\theta_i^2.
\"
25,"\begin{equation}\mbox{$\label{eesequs}$}
G_{AB}=-\kappa^2 T_{AB},
\"
26,"\begin{equation}\mbox{$\label{bulktmunu}$}
T_A^B={\textrm {diag}}(-\Lambda_B,-\Lambda_B,-\Lambda_B,-\Lambda_B,
T^4_4(t,z),...,T^{D-1}_{D-1}(t,z)).
\"
27,"\begin{equation}\mbox{$\label{etasol}$}
\eta(t,z)=\lambda(t) \dot{R}(t,z),
\"
28,"\begin{equation}\mbox{$\label{bulkcont}$}
T^{4 B}_{\ \ \ ;B}=T^{4'}_4+(T_4^4-\Lambda_B)
(3{R'\over R}+{\dot{R'}\over\dot{R}})+
\sum^{D-1}_{i=4}(T_4^4-T^i_i){b_i'\over b_i}=0.
\"
29,"\begin{equation}\mbox{$\label{genegii}$}
G_i^i=G_0^0+{1\over 3}{R\over\dot{R}}\partial_t G_0^0\ \ {\rm (no\ sum)},
\"
30,"\begin{equation}\mbox{$\label{geneg00}$}
-{3\over\lambda^2 R^2}+\sum_{i\geq j=1}^{D-5}k_ik_j+3{R'\over R}\sum_{i=1}^{D-5}
k_i+3({R'\over R})^2+3{R''\over R}=\kappa^2\Lambda_B,
\"
31,"\begin{equation}\mbox{$\label{genbowlans}$}
b_i(z)=b_i(0)\cosh^{2\over d+1}(k z).
\"
32,"\begin{equation}\mbox{$\label{sixdbowl2}$}
R^2(t,z)={2\over\lambda^2(t)\kappa^2\Lambda_B}\ln(\cosh(k z))+d(t),
\"
33,"\begin{equation}\mbox{$\label{morethansixdbowl2}$}
R^2(t, z)= d_1(t)\cosh^\nu (kz) - {2\over \lambda^2(t)k^2\nu},
\"
34,"\begin{equation}\mbox{$\label{genebrane}$}
(T_A^B)_{Br} = \delta(z-z')\,
\tilde T_A^B=\delta(z-z')\,\textrm{diag}(\Lambda+\rho,\Lambda-p,\Lambda-p,\Lambda-p,0,
\Lambda_1-P_1,...,\Lambda_{D-5}-P_{D-5}).
\"
35,"\begin{equation}\mbox{$\label{contbrane}$}
\dot{\rho}+3H(\rho+p)=0,
\"
36,"\begin{equation}\mbox{$\label{genejumpcond}$}
{[\eta']\over\eta}\Bigg|_{z_0}={[R']\over R}\Bigg|_{z_0}+
{1\over H}\partial_t\Big({[R']\over R}\Bigg|_{z_0}\Big).
\"
37,"\begin{equation}\mbox{$\label{geneenergy}$}
(D-5)(\dot{p}-{1\over 3}\dot{\rho})-\sum_{i=1}^{D-5}\dot{P_i}=0.
\"
38,"\begin{equation}\mbox{$\label{bcont}$}
\dot{\rho}-3\dot{p}-\sum_{i=1,\ i\ne j}^{D-5}\dot{P}_i-(3-D)\dot{P}_j=0.
\"
39,"\begin{equation}\mbox{$\label{bowlfried}$}
H^2= \frac k2 [2\sigma_0\coth (kz_0) -k\nu],
\"
40,"\begin{equation}\mbox{$\label{6d00eq}$}
-{3\over \lambda^2 R^2}+{b''\over b}+
3{b'\over b}{R'\over R}+3 ({R'\over R})^2+3{R''\over R}=
\kappa^2\Lambda_B.
\"
41,"\begin{equation}\mbox{$\label{e0s2}$}
R^2(t,z)=d_1(t)e^{-k z}+d_2(t)+{2z\over k\lambda^2}
\"
42,"\begin{equation}\mbox{$\label{6dEfried}$}
H^2={\kappa^3\over 2}\sqrt{\Lambda_B}\, \coth(k
z_0)(\rho_0+p_0+\Lambda^{\theta}_0-P_0).
\"
43,"\begin{equation}\mbox{$\label{generic4dFried}$}
H^2= {8\pi\over 3 M_{eff}^2}(\rho_0 +\Lambda_{eff}),
\"
44,"\begin{equation}\mbox{$\label{Fb2}$}
{8\pi\over 3 M_{eff}^2 }= {\kappa^3\over 2}{\sqrt{\Lambda_B}\over 2\pi b(0)\sinh(kz_0)}
\"
45,"\begin{equation}\mbox{$\label{4Dgc}$}
{1\over G_4} R(z_0,t)^3 = {2\pi \over G_6}\int dz\, {R(z,t)^3 b(z)\over\eta (z,t)},
\"
