,equation
0,"\begin{equation}
\label{eq:LG}
\begin{split}
  L(z) &= \frac{1}{2} \mathord{:\negthickspaceG(\partial X(z), \partial X(z))\negthickspace:} -
  \frac{1}{2} \mathord{:\negthickspaceG(\psi(z), \partial \psi(z))\negthickspace:}, \\
  G(z) &= \frac{i}{2\sqrt{2}} \mathord{:\negthickspaceG(\psi(z), \partial X(z))\negthickspace:},
\end{split}
\"
1,"\begin{equation}
\label{eq:Ntwogens}
\begin{aligned}
  G^{\pm}(z) &= \frac{i}{4\sqrt{2}} \mathord{:\negthickspaceG(\psi(z), \partial
    X(z))\negthickspace:} \pm \frac{1}{4\sqrt{2}}
  \mathord{:\negthickspace\omega(\psi(z), \partial X(z))\negthickspace:}, \\
  J(z) &= - \frac{i}{2} \mathord{:\negthickspace\omega(\psi(z),\psi(z))\negthickspace:}.
\end{aligned}
\"
2,"\begin{equation}
\label{eq:Ntwodiag}
\xymatrix{
  \TMp_{N=2}^{\mathrm{geom}} \save[]+/u6mm/*\txt{\tiny $D+2h^{2,0$}\restore}
  \ar@{^{(}->}[r]_{\mathrm{diag.}} \ar[dr] &
  \TMp_{N=2} \save[]+/u6mm/*\txt{\tiny $D+4h^{2,0$}\restore} \ar[d] & 
    S \times S \save[]+/u6mm/*\txt{\tiny $2 \times 2h^{2,0$}\restore} \ar[l] \\
  & \mathscr{T}_{N=1} \save[]+/d6mm/*\txt{\tiny $D$}\restore}
\"
3,"\begin{equation}
\label{eq:TMNfour}
  \mathscr{T}_{N=4}(X) = O(\Lambda_\R,q)/O(4) \times O(4+\delta),
\"
4,"\begin{equation}
\label{eq:MNfour}
  \mathcal{M}_{N=4}(X) = O(\Lambda,q) \backslash O(\Lambda_\R,q)/O(4) 
    \times O(4+\delta).
\"
5,"\begin{equation}
\label{eq:K}
  K = \begin{twomatrix}
          -G^{-1}B   &  G^{-1} \\
        G - BG^{-1}B & BG^{-1}
      \end{twomatrix}.
\"
6,"\begin{equation}
\label{eq:qKdiag}
  qK = \begin{twomatrix}
         G - BG^{-1}B & BG^{-1} \\
           -G^{-1}B   &  G^{-1}  
       \end{twomatrix}
     = \mathcal{R}(G,B)^t \begin{twomatrix} 2G & 0 \\ 0 & 2G \end{twomatrix}
       \mathcal{R}(G,B).
\"
7,"\begin{equation}
\label{eq:MoneO}
  \mathscr{T}_{N=1}(\Gamma) = O(\Gamma_\R \oplus \Gamma^*_\R,q)/O(m) \times
  O(m).
\"
8,"\begin{equation}
\label{eq:Rinv}
  \mathcal{R}(G,B)^{-1} = \begin{twomatrix}
                            \operatorname{Id}_m & \operatorname{Id}_m \\
                             B+G  &  B-G
                          \end{twomatrix}
  = \begin{twomatrix}
      \operatorname{Id}_m & \operatorname{Id}_m \\
         E  &  -E^t
    \end{twomatrix}
\"
9,"\begin{equation}
\label{eq:Kdiag}
  K = \mathcal{R}(G,B)^{-1} \begin{twomatrix}
                              \operatorname{Id}_m &    0 \\
                                0   & -\operatorname{Id}_m
                            \end{twomatrix} \mathcal{R}(G,B).
\"
