,equation
0,"\begin{equation}
H= {\mbox{\boldmath $\alpha$}}\cdot({\bf p}-i\beta{\bf {\hat  r}}W(r)) +
\beta M+V(r)
\"
1,"\begin{equation}
\Psi=\pmatrix{{iG_{\ell j}\over r}\phi^{\ell}_{jm}\cr {F_{\ell j}\over r}
{{\mbox{\boldmath $\sigma$}}\cdot{\bf {\hat r}}}\phi^{\ell}_{jm}\cr}
\"
2,"\begin{equation}
{\mbox{\boldmath $\sigma$}}\cdot{\bf p}{f(r)\over r}\phi^{\ell}_{jm}=-
{i\over r}({df\over dr}+{\kappa f\over r}){\mbox{\boldmath $\sigma$}}
\cdot{\bf{\hat r}}\phi^{\ell}_{jm}
\"
3,"\begin{equation}
{\mbox{\boldmath $\sigma$}}\cdot{\bf p}{\mbox{\boldmath $\sigma$}}
\cdot{\bf{\hat r}}{f(r)\over r}\phi^{\ell}_{jm}=-{i\over r}({df\over dr}-
{\kappa f\over r})\phi^{\ell}_{jm}
\"
4,"\begin{equation}
\Phi=\pmatrix{G_{\ell j}\cr F_{\ell j}\cr}
\"
5,"\begin{equation}
\left(-i\rho_2{d\over dr} +\rho_1(W+{\kappa\over r})-(E-V)+M\rho_3\right)\Phi=0
\"
6,"\begin{equation}
W(r)={\alpha\over S}V(r)-{\kappa\over r}
\"
7,"\begin{equation}
K={\gamma}^0(1+{{\mbox{\boldmath $\Sigma$}}\cdot{\bf L}})
\"
8,"\begin{equation}
K\phi^{\ell}_{jm}=-\kappa \phi^{\ell}_{jm}.
\"
9,"\begin{equation}
H= {\mbox{\boldmath $\alpha$}}\cdot({\bf p}-i\beta{\bf {\hat r}}(W(r)+
{K\over r})) +\beta M+V(r)
\"
10,"\begin{equation}
\left(-i\rho_2{d\over dr} +W\rho_1-(E-V)+M\rho_3\right)\Phi=0.
\"
11,"\begin{equation}
\Phi=e^{-{i\rho_2 \eta}}\hat\Phi
\"
12,"\begin{equation}
\label{FG}
\hat F_{\ell j}={1\over {E+M\cos 2\eta}}({d\over dr}+{V\over \tan 2\eta}-
M\sin 2\eta)\hat G_{\ell j}
\"
13,"\begin{equation}
\left[-{d^2\over dr^2}+({V\over \tan 2\eta})^2+2EV-
{1\over \tan 2\eta}{dV\over dr}-
(E^2-M^2)\right]\hat G_{\ell j}=0.
\"
14,"\begin{equation}
\left[-{d^2\over dr^2}+(W-{1\over r})^2+\frac{d}{dr}(W-{1\over r})
-(E^2-M^2)\right]\hat G_{\ell j}=0.
\"
15,"\begin{equation}
H= {\mbox{\boldmath $\alpha$}}\cdot({\bf p}-i\beta{\bf {\hat  r}}W(r)) +
\beta M+V(r)
\"
16,"\begin{equation}
\Psi=\pmatrix{{iG_{\ell j}\over r}\phi^{\ell}_{jm}\cr {F_{\ell j}\over r}
{{\mbox{\boldmath $\sigma$}}\cdot{\bf {\hat r}}}\phi^{\ell}_{jm}\cr}
\"
17,"\begin{equation}
{\mbox{\boldmath $\sigma$}}\cdot{\bf p}{f(r)\over r}\phi^{\ell}_{jm}=-
{i\over r}({df\over dr}+{\kappa f\over r}){\mbox{\boldmath $\sigma$}}
\cdot{\bf{\hat r}}\phi^{\ell}_{jm}
\"
18,"\begin{equation}
{\mbox{\boldmath $\sigma$}}\cdot{\bf p}{\mbox{\boldmath $\sigma$}}
\cdot{\bf{\hat r}}{f(r)\over r}\phi^{\ell}_{jm}=-{i\over r}({df\over dr}-
{\kappa f\over r})\phi^{\ell}_{jm}
\"
19,"\begin{equation}
\Phi=\pmatrix{G_{\ell j}\cr F_{\ell j}\cr}
\"
20,"\begin{equation}
\left(-i\rho_2{d\over dr} +\rho_1(W+{\kappa\over r})-(E-V)+M\rho_3\right)\Phi=0
\"
21,"\begin{equation}
W(r)={\alpha\over S}V(r)-{\kappa\over r}
\"
22,"\begin{equation}
K={\gamma}^0(1+{{\mbox{\boldmath $\Sigma$}}\cdot{\bf L}})
\"
23,"\begin{equation}
K\phi^{\ell}_{jm}=-\kappa \phi^{\ell}_{jm}.
\"
24,"\begin{equation}
H= {\mbox{\boldmath $\alpha$}}\cdot({\bf p}-i\beta{\bf {\hat r}}(W(r)+
{K\over r})) +\beta M+V(r)
\"
25,"\begin{equation}
\left(-i\rho_2{d\over dr} +W\rho_1-(E-V)+M\rho_3\right)\Phi=0.
\"
26,"\begin{equation}
\Phi=e^{-{i\rho_2 \eta}}\hat\Phi
\"
27,"\begin{equation}
\label{FG}
\hat F_{\ell j}={1\over {E+M\cos 2\eta}}({d\over dr}+{V\over \tan 2\eta}-
M\sin 2\eta)\hat G_{\ell j}
\"
28,"\begin{equation}
\left[-{d^2\over dr^2}+({V\over \tan 2\eta})^2+2EV-
{1\over \tan 2\eta}{dV\over dr}-
(E^2-M^2)\right]\hat G_{\ell j}=0.
\"
29,"\begin{equation}
\left[-{d^2\over dr^2}+(W-{1\over r})^2+\frac{d}{dr}(W-{1\over r})
-(E^2-M^2)\right]\hat G_{\ell j}=0.
\"
