,equation
0,"\begin{equation}
\label{gluprop}
\Delta_{\mu\nu}(k^2)=(-g_{\mu\nu}+\cdots)\frac{ 8\pi^2K_F}{k^4}
\"
1,"\begin{equation}
\label{veneziano}
\alpha'(0)K_F=\frac{1}{2\pi}.
\"
2,"\begin{equation}
\label{green}
\langle \phi (x)\bar{\phi}(y)\rangle = \int_0^{\infty}ds \int_x^y (dz) \exp [-\frac{M}{2}\int_0^{s}d\tau \dot{z}(\tau )^2+1)]
\"
3,"\begin{equation}
\label{link}
\langle W\rangle =\langle \exp (i\oint dx_iA_i)\rangle =\langle e^{i\pi L}\rangle ;\;L=\sum^N L_i
\"
4,"\begin{equation}
\label{gauss}
\langle e^{i\pi L}\rangle=\exp [\frac{-\pi^2}{2}\langle L_i^2\rangle N_{ind}]
\"
5,"\begin{equation}
\label{rightlaw}
\langle e^{i\pi L}\rangle=\exp [\frac{-\pi^2}{2}\langle L_i^2\rangle \xi \rho A_{WL}].
\"
6,"\begin{equation}
\label{extremal}
\langle e^{i\pi L}\rangle =\exp [-\frac{\pi^2}{2}\xi \rho A(S_{WL})]=\exp [-\frac{\pi^2}{2}\xi \rho (A(S_{WL})+\delta A)]
\"
7,"\begin{equation}
\label{inequal}
A\leq \frac{1}{2}RL
\"
8,"\begin{equation}
\label{area1}
A=\int d^2\sigma \eta^{1/2}
\"
9,"\begin{equation}
\label{indmetric}
\eta_{ij}=g_{\alpha\beta}\frac{\partial x^{\alpha}}{\partial \sigma_i}\frac{\partial x^{\beta}}{\partial \sigma_j}.
\"
10,"\begin{equation}
\label{iso}
\eta_{ij}=\lambda(\sigma_a)\delta_{ij}:\;\;\frac{\partial x^{\alpha}}{\partial \sigma_1}\frac{\partial x^{\alpha}}{\partial \sigma_1}=\frac{\partial x^{\alpha}}{\partial \sigma_2}\frac{\partial x^{\alpha}}{\partial \sigma_2}=\lambda ;\;\;\frac{\partial x^{\alpha}}{\partial \sigma_1}\frac{\partial x^{\alpha}}{\partial \sigma_2}=0.
\"
11,"\begin{equation}
\label{diri}
A_D=\frac{1}{2}\int d^2\sigma (\partial_ix^{\alpha})^2. 
\"
12,"\begin{equation}
\label{complex1}
X^{\alpha}=x^{\alpha}+iq^{\alpha}
\"
13,"\begin{equation}
\label{cr}
\partial_ix^{\alpha}=\epsilon_{ij}\partial_jq^{\alpha},\;\partial_iq^{\alpha}=-\epsilon_{ij}\partial_jx^{\alpha}
\"
14,"\begin{equation}
\label{isothermal}  
(\partial_{\sigma}X^{\alpha})^2=0.
\"
15,"\begin{equation}
\label{adiri}
A=\frac{1}{2}\int d^2\sigma \{[\sum_{\alpha}|\partial_{\sigma}X^{\alpha}|^2]^2-|\sum_{\alpha}(\partial_{\sigma}X^{\alpha})^2|^2\}^{1/2}.
\"
16,"\begin{equation}
\label{area2}
A_D=\frac{1}{2}\int d^2\sigma |\partial_{\sigma}X^{\alpha}|^2.
\"
17,"\begin{equation}
\label{dirimulti}
A_D=\frac{1}{2}\int d^2\sigma (\partial_iq^{\alpha})^2
\"
18,"\begin{equation}
\label{diri2}
A=\pm\frac{1}{2}\int dt \epsilon_{ij}x_i\dot{x}_j 
\"
19,"\begin{equation}
\label{2darea}
A=\oint dx_i \oint dx_j' \Delta_{ij}[x-x'];\;\;\Delta_{ij}=(\delta_{ij}+\cdots)(\frac{1}{2\pi})\ln |x-x'|.
\"
20,"\begin{equation}
\label{stokes}
(\partial_ix^{\alpha})^2=\epsilon_{ij}\partial_j(q^{\alpha}\partial_ix^{\alpha}).
\"
21,"\begin{equation}
\label{diripart}
A_{Dc}=\frac{1}{2}\oint_{\Gamma} d\sigma^iq^{\alpha}\partial_ix^{\alpha} 
\"
