,equation
0,"\begin{equation}
 \kappa=1-B\theta\;,
\label{int} \"
1,"\begin{equation}
V=\varepsilon\frac{\omega^2 {\bf q}^2}{2}\;,
 \"
2,"\begin{equation}
 {{\cal H}}=\frac{{\bf p}^2}{2}+ V({\bf q}^2)\;, \label{h0}
 \"
3,"\begin{equation}\label{xp}
\begin{array}{cc}
 [q_1,q_2]=i\theta\;,\quad [{ q}_\alpha,
{ p}_\beta]=i \delta_{\alpha\beta}\;,\quad
 [p_1,p_2]=iB &{\rm in}\;{\rm the}\;{``conventional''}\;{\rm picture}\\

[q_1,q_2]=\mathrm{i}{\theta}/{\kappa},
\quad [{ q}_\alpha , { p}_\beta ]=\mathrm{i}{
\delta_{\alpha\beta}}/{\kappa},
\quad [p_1,p_2]=\mathrm{i}{B}/{\kappa}&{\rm in}\;{\rm the}\;
{``exotic''}\;{\rm picture},
\end{array}
\"
4,"\begin{equation}
 {\cal H}=\frac{(\mbox{\boldmath $\pi$}+ {\bf q}/\theta )^2}{2} +  V({\bf q}^2)\;,
 \label{8}\"
5,"\begin{equation}
[q_1,q_2]=i\theta,\quad {\cal H}^{plane}_0=\left\{
\begin{array}{cc}
{{\bf q}^2}/{2\theta^2}+{ V}({\bf q}^2),&{\rm ``conventional''}\cr
   { V}({\bf q}^2),&{\rm ``exotic''}
\end{array}\right. .
 \label{E0}\"
6,"\begin{equation}
L=\left\{\begin{array}{cc}
{{\bf q}^2}/{2\theta}-{\theta {\mbox{\boldmath $\pi$}^2}}/{2\kappa}& {\rm ``conventional''}\\
\kappa{{\bf q}^2}/{2\theta}-{\theta {\mbox{\boldmath $\pi$}^2}}/{2}&{\rm ``exotic''}.
\end{array}\right.
\label{ang}\"
7,"\begin{equation}
 \left(\begin{array}{c}
 {a}\\
 {b}
 \end{array}\right)\to U\cdot
 \left(\begin{array}{c}
 a\\
 b
 \end{array}\right),
\label{t1}\"
8,"\begin{equation}\label{u}
  U=\left\{
\begin{array}{c}
  \left(\matrix{
  \cosh \chi e^{\imath \phi}& \sinh\chi e^{\imath \psi}\cr
  \sinh\chi e^{-\imath \psi}&\cosh \chi e^{-\imath \phi}
  }\right),\quad \mbox{for } \kappa>0 \\ {}\\
  \left(\matrix{
  \cos \chi e^{\imath \phi}& \sin\chi e^{\imath \psi}\cr
  -\sin\chi e^{-\imath \psi}&\cos \chi e^{-\imath \phi}
  }\right),\quad \mbox{for } \kappa<0
\end{array}
  \right.
\label{G}\"
9,"\begin{equation}\label{osc}
 {\cal H}_{\rm osc}=
 \frac{1}{2}\omega_-(b^+b^- +b^-b^+)+
\frac{1}{2}\omega_+(a^+a^-+
 a^-a^+)\;,
\label{t3}\"
10,"\begin{equation}
 {2\theta\omega_\pm}=\left\{
 \begin{array}{c}
  \pm(\kappa-{\cal E})+({\cal E}+
\kappa)\cosh 2\chi-2\sqrt{\kappa}\sinh 2\chi
\sin(\phi+\psi) \; ,\quad \mbox{for }
  \kappa>0\\
  ({\cal E}-\kappa)\pm\left[
  ({\cal E}+\kappa)\cos 2\chi
 -2\sqrt{-\kappa}\sin 2\chi \sin(\phi+\psi)\right]\; ,
\quad \mbox{for }  \kappa<0 \; .
 \end{array}\right.
\label{250}\"
