,equation
0,"\begin{equation}\label{1}
S=\int d\tau\, {\rm Tr}\left\{{1\over N}p_M\dot
x^M+p_{\varphi^i}\dot\varphi^i\right. \left. -{{e(\tau)}\over
2N}[p_Mp^M+M^2(p_i,p_\varphi,\varphi^j)]\right\}\,,
\"
1,"\begin{equation}\label{2}
M^2=\left[\left({\rm Tr} \sqrt{({1\over
N}p_1+p_\varphi)^2+m^2}\right)^2-p_1^2\right]\,.
\"
2,"\begin{equation}\label{3.1}
{S}=-m\, \int d\tau\,{\rm STr}\left\{ \sqrt{\left(
1-\dot\Phi^{i}\,Q^{-1}_{ij}\,\dot\Phi^{j}\right)\,det\,Q^{ij}}\right\}\,.
\"
3,"\begin{equation}
\begin{eqnarray}\label{4}
 S=\int d\tau {\rm Tr}\left\{{1\over N}p_M(\dot
x^M+i\bar\theta\gamma^M\dot\theta)\right. -{{e(\tau)}\over
2N}\left.\left[p_Mp^M+M^2(p_i,p_{\varphi},\varphi,\psi)\right]\right.
&&\nonumber\\
 \left.+{i\over N}\,M(p_i,p_{\varphi},\varphi,\psi)
\,\bar\theta\Gamma\dot\theta \right. \left.
+p_{\varphi^i}\dot\varphi^i+i\bar\psi^A\dot\psi^A\right\}\,,
\qquad\,\qquad\,\qquad\,\qquad\,
%\"
4,"\begin{equation}\label{4.1}
M(p_i,p_{\varphi},\varphi,\psi)=M_{bos}(p_i,p_{\varphi},\varphi)
+iTr(\psi^A\gamma^i_{AB}[\phi^i,\psi^B])+O(\psi^4)+\cdots \,,
\"
5,"\begin{equation}\label{5}
\delta_\epsilon\theta^\alpha=\epsilon^\alpha, \qquad\,
\delta_\epsilon
x^M=-i\bar\epsilon\gamma^M\theta-i\bar\epsilon\Gamma\theta{\partial
{M(p_i,p_{\varphi},\varphi,\psi)}\over{\partial{p_i}}}\delta^M_i,
\quad \delta_\epsilon\,p_M=0\,,\qquad  \delta_\epsilon\, e=0\,,
\"
6,"\begin{equation}\label{6}
\delta_\epsilon\varphi^i=-i\bar\epsilon\Gamma\theta\,
\left[{{\partial M(p_i,p_{\varphi},\varphi,\psi)}\over{N\partial
p_{\varphi^i}}}\right]_{trless}\,, \qquad \delta_\epsilon
p_{\varphi^i}=i\bar\epsilon\Gamma\theta\, \left[{{\partial
M(p_i,p_{\varphi},\varphi,\psi)}\over{\partial
\varphi^i}}\right]_{trless}\,,
\"
7,"\begin{equation}\label{7}
\delta_\epsilon \psi=i\bar\epsilon\Gamma\theta\, \left[{{\partial
M(p_i,p_{\varphi},\varphi,\psi)}\over{\partial
\psi}}\right]_{trless}\,,
\"
8,"\begin{equation}\label{susya}
\{Q_\alpha,Q_\beta\}=2ip_M\gamma^M_{\alpha\beta}
+2iM(p_i,p_{\varphi},\varphi,\psi)\,\Gamma_{\alpha\beta}\,,
\"
9,"\begin{equation}\label{Q}
Q_\alpha=\pi_\alpha+ip_M(\gamma^M\theta)_\alpha +
iM(p_i,p_{\varphi^i},\varphi,\psi)\,(\Gamma\theta)_\alpha\,
\"
10,"\begin{equation}\label{33}
\delta_\kappa\theta=\left(p_M\,\gamma^M+M(p_i,p_{\varphi},\varphi,\psi)\,
\Gamma\right)\,\kappa(\tau), \quad \delta_\kappa
x^M=i\delta_\kappa\bar\theta\gamma^M\theta\,
+\,i\delta_\kappa\bar\theta\Gamma\theta\,{{\partial
M}\over{\partial p_i}}\,\delta^M_i\,,
\"
11,"\begin{equation}\label{kf}
\delta_\kappa\varphi^i=i\delta_\kappa\bar\theta\Gamma\theta\,
\left[{{\partial M(p_i,p_{\varphi},\varphi,\psi)}\over{N\partial
p_{\varphi^i}}}\right]_{trless},\quad \delta_\kappa p_{\varphi^i}=
-i\delta_\kappa\bar\theta\Gamma\theta\, \left[{{\partial
M(p_i,p_{\varphi},\varphi,\psi)}\over{\partial
\varphi^i}}\right]_{trless}
\"
12,"\begin{equation}\label{psi}
\delta_\kappa\psi=-i\delta_\kappa\bar\theta\Gamma\theta\,
\left[{{\partial M(p_i,p_{\varphi},\varphi,\psi)}\over{\partial
\psi}}\right]_{trless}\,,
\"
13,"\begin{equation}\label{5.1}
S={m}\,Tr \, \int\, d\tau\,\left({1\over 2}\,
\dot\Phi^i\dot\Phi^j-{1\over
4}[\Phi^i,\,\Phi^j]\,[\Phi^i,\,\Phi^j]+i\Theta^A\dot\Theta^A-
i\Theta^A\gamma^i_{AB}[\Phi^i,\,\Theta^B] \right),
\"
14,"\begin{equation}\label{5.2}
x^0=\tau,\quad \theta^2_\alpha=0~~{\rm in}~D=3\quad {\rm and}\quad
\theta^\alpha=(\gamma^{11}\theta)^\alpha ~~~{\rm in}~D=2,10
\"
15,"\begin{equation}\label{1}
S=\int d\tau\, {\rm Tr}\left\{{1\over N}p_M\dot
x^M+p_{\varphi^i}\dot\varphi^i\right. \left. -{{e(\tau)}\over
2N}[p_Mp^M+M^2(p_i,p_\varphi,\varphi^j)]\right\}\,,
\"
16,"\begin{equation}\label{2}
M^2=\left[\left({\rm Tr} \sqrt{({1\over
N}p_1+p_\varphi)^2+m^2}\right)^2-p_1^2\right]\,.
\"
17,"\begin{equation}\label{3.1}
{S}=-m\, \int d\tau\,{\rm STr}\left\{ \sqrt{\left(
1-\dot\Phi^{i}\,Q^{-1}_{ij}\,\dot\Phi^{j}\right)\,det\,Q^{ij}}\right\}\,.
\"
18,"\begin{equation}
\begin{eqnarray}\label{4}
 S=\int d\tau {\rm Tr}\left\{{1\over N}p_M(\dot
x^M+i\bar\theta\gamma^M\dot\theta)\right. -{{e(\tau)}\over
2N}\left.\left[p_Mp^M+M^2(p_i,p_{\varphi},\varphi,\psi)\right]\right.
&&\nonumber\\
 \left.+{i\over N}\,M(p_i,p_{\varphi},\varphi,\psi)
\,\bar\theta\Gamma\dot\theta \right. \left.
+p_{\varphi^i}\dot\varphi^i+i\bar\psi^A\dot\psi^A\right\}\,,
\qquad\,\qquad\,\qquad\,\qquad\,
%\"
19,"\begin{equation}\label{4.1}
M(p_i,p_{\varphi},\varphi,\psi)=M_{bos}(p_i,p_{\varphi},\varphi)
+iTr(\psi^A\gamma^i_{AB}[\phi^i,\psi^B])+O(\psi^4)+\cdots \,,
\"
20,"\begin{equation}\label{5}
\delta_\epsilon\theta^\alpha=\epsilon^\alpha, \qquad\,
\delta_\epsilon
x^M=-i\bar\epsilon\gamma^M\theta-i\bar\epsilon\Gamma\theta{\partial
{M(p_i,p_{\varphi},\varphi,\psi)}\over{\partial{p_i}}}\delta^M_i,
\quad \delta_\epsilon\,p_M=0\,,\qquad  \delta_\epsilon\, e=0\,,
\"
21,"\begin{equation}\label{6}
\delta_\epsilon\varphi^i=-i\bar\epsilon\Gamma\theta\,
\left[{{\partial M(p_i,p_{\varphi},\varphi,\psi)}\over{N\partial
p_{\varphi^i}}}\right]_{trless}\,, \qquad \delta_\epsilon
p_{\varphi^i}=i\bar\epsilon\Gamma\theta\, \left[{{\partial
M(p_i,p_{\varphi},\varphi,\psi)}\over{\partial
\varphi^i}}\right]_{trless}\,,
\"
22,"\begin{equation}\label{7}
\delta_\epsilon \psi=i\bar\epsilon\Gamma\theta\, \left[{{\partial
M(p_i,p_{\varphi},\varphi,\psi)}\over{\partial
\psi}}\right]_{trless}\,,
\"
