,equation
0,"\begin{equation}
S = - T_p  \int d^{p + 1} \xi
\;e^{-\varphi} \;\sqrt{-\det (G_{\alpha \beta} + B_{\alpha \beta} + 2 \pi \alpha'
F_{\alpha \beta})  }   + S_{{\rm CS}}+{\rm fermions}
\label{eq:DBI}
\"
1,"\begin{equation}
\tau_p =\frac{T_p}{g} =
 \frac{1}{g\sqrt{\alpha'}}  \frac{1}{ (2 \pi \sqrt{\alpha'})^{p}} 
\"
2,"\begin{equation}
S =-\tau_pV_p  -\frac{1}{4g_{{\rm YM}}^2}
 \int d^{p + 1} \xi
\left(F_{\alpha \beta} F^{\alpha \beta} +\frac{2}{(2 \pi \alpha')^2} 
\partial_\alpha X^a \partial^\alpha X^a\right) +\cdots
\label{eq:action-expansion}
\"
3,"\begin{equation}
g_{{\rm YM}}^2 = \frac{1}{4 \pi^2 \alpha'^2 \tau_p} 
= \frac{g}{\sqrt{\alpha'}}  (2 \pi \sqrt{\alpha'})^{p-2} \,.
\label{eq:ym-coupling}
\"
4,"\begin{equation}
S = \frac{1}{g_{{\rm YM}}^2}  \int d^{10}\xi \; \left(
 -\frac{1}{4} F_{\mu \nu}F^{\mu \nu}
+ \frac{i}{2}  \bar{\psi} \Gamma^\mu \partial_{\mu} \psi \right)
\label{eq:SYM1}
\"
5,"\begin{equation}
(A_\alpha)_i^{\; j},  \; \; \;(X^a)_i^{\; j}
\label{eq:nonabelian-fields}
\"
6,"\begin{equation}
S \sim \int {\rm Tr}\; \sqrt{-\det \left( G + B + F \right)}\,.
\label{eq:NBI}
\"
7,"\begin{equation}
S_{\rm CS}\sim \int_{\Sigma_{p + 1}}\;{\cal A} \;e^{F + B}
\label{eq:Chern-Simons}
\"
8,"\begin{equation}
\int_{\Sigma_{(p + 1)}} A^{(p-1)} \wedge F\,.
% % \label{eq:}
\"
9,"\begin{equation}
 \frac{1}{2 \pi}  \int {\rm Tr}\; F_{\alpha \beta},
\label{eq:p-2-charge}
\"
10,"\begin{equation}
 \frac{1}{8 \pi^2}  \int {\rm Tr}\; F\wedge F
% % \label{eq:}
\"
11,"\begin{equation}
2 \pi i
[X^a, X^b]
\label{eq:up-charge}
\"
12,"\begin{equation}
X^a = \frac{2r}{ N}  J^a, \;\;\;\;\; a = 1, 2, 3
\label{eq:matrix-sphere}
\"
13,"\begin{equation}
X^2 = 2 \pi R \xi_1/L\,.
% % \label{eq:}
\"
14,"\begin{equation}
X^2 (L) = V X^2 (0) V^{-1}
\label{eq:boundary-1}
\"
15,"\begin{equation}
A_2 = \frac{1}{ R' L}  \xi_1\,.
% % \label{eq:}
\"
16,"\begin{equation}
F_{12} = \frac{1}{ R' L} 
% % \label{eq:}
\"
17,"\begin{equation}
\frac{1}{2 \pi} \int F_{12} \; d \xi^1 \, d \xi^2 = 1\,.
\label{eq:0-charge}
\"
18,"\begin{equation}
E_{{\rm YM}} = \frac{\tau_2}{4}  \int {\rm Tr}\; F_{\alpha \beta}
F^{\alpha \beta} = \frac{1}{4 \sqrt{2 \pi} g}  \int {\rm Tr}\;
F_{\alpha \beta}
F^{\alpha \beta}\,.
% % \label{eq:}
\"
19,"\begin{equation}
F_{12} = \left(\begin{array}{cc}
\frac{2 \pi}{ L_1 L_2}  & 0\\
0 &-\frac{2 \pi}{ L_1 L_2} 
\end{array}\right)
= \frac{2 \pi}{ L_1 L_2}  \tau_3 \,.
% % \label{eq:}
\"
20,"\begin{equation}
A_1 = 0, \;\;\;\;\;
A_2 =\frac{2 \pi}{ L_1 L_2}  \xi\tau_3 
\label{eq:unstable-background}
\"
21,"\begin{equation}
A_j (L, \xi_2) = \Omega (i \partial_j+ A_j (0, \xi_2)) \Omega^{-1}
\label{eq:bc-tachyon}
\"
22,"\begin{equation}
\Omega = e^{2 \pi i ( \xi_1/L_2) \tau_3} \,.
% % \label{eq:}
\"
23,"\begin{equation}
E_{{\rm YM}} = \frac{1}{2g}  \frac{(2 \pi)^{3/2}}{L_1 L_2}  {\rm Tr}\;
\tau_3^2 = \frac{1}{g}  \frac{(2 \pi)^{3/2}}{L_1 L_2} 
\label{eq:unstable-energy}
\"
24,"\begin{equation}
{\rm Tr}\; F_{\alpha \beta} = 0,
% % \label{eq:}
\"
25,"\begin{equation}
\delta A_t \sim \left(\begin{array}{cc}
0 & \star\\
\star & 0
\end{array} \right) \,.
% % \label{eq:}
\"
26,"\begin{equation}
S = -\frac{1}{4 \pi \alpha'}  \int \sqrt{-\gamma} \gamma^{ab}
\partial_a X^\mu \partial_b X_\mu,
\label{eq:string-action}
\"
27,"\begin{equation}
S = -\frac{1}{4 \pi \alpha'}  \int 
\partial_a X^\mu \partial^a X_\mu
+ \frac{1}{ \pi}  \int \left( b_{++} \partial_-c^+ + b_{--} \partial_+
c^-\right)\,. 
\label{eq:gauge-fixed-action}
\"
28,"\begin{equation}
X^\mu (\sigma, \tau) = x_0^\mu + l_s^2 p^\mu \tau +
\sum_{n \neq 0}
\frac{i l_s}{n}  \alpha^\mu_n \cos (n \sigma) e^{-in \tau}\,.
\label{eq:mode-decomposition}
\"
29,"\begin{equation}
\alpha' = \frac{l_s^2}{ 2}  = 1\,,
% \label{eq:}
\"
30,"\begin{equation}
[x^\mu_0, p^\nu] = i \eta^{\mu \nu}\,.
% % \label{eq:}
\"
31,"\begin{equation}
[\alpha^\mu_m, \alpha^\nu_n] = m \eta^{\mu \nu} \delta_{m + n, 0}\,.
% % \label{eq:}
\"
