,equation
0,"\begin{equation}
T\propto g^2 \exp{\left(-\frac{S_{inst}}{2 g^2}\right)}\quad,
\label{tension}
\"
1,"\begin{equation}
\Phi(z)=\frac{Q}{2\pi}\left\{\log\left|z-z_0\right|-\log\left|z-\frac{R^2}{\left|z_0\right|^2}z_0\right|+\log|z|\right\}\quad,
\"
2,"\begin{equation}
\Psi(z)=\frac{Q}{2\pi}\left\{\arg(z-z_0)-\arg\left(z-\frac{R^2}{|z_0|^2}z_0\right)+\arg(z)\right\}\quad.
\"
3,"\begin{equation}
\Phi(z)=\frac{Q}{2\pi}\left\{\log|z-z_1|-\log\left|z-\frac{R^2}{|z_1|^2}z_1\right| - \log|z-z_2|+\log\left|z-\frac{R^2}{|z_2|^2}z_2\right|\right\}\quad.
\label{phidisc}
\"
4,"\begin{equation}
\Psi(z)=\frac{Q}{2\pi}\left\{\arg(z-z_1)-\arg\left(z-\frac{R^2}{|z_1|^2}z_1\right)-\arg(z-z_2)+\arg\left(z-\frac{R^2}{|z_2|^2}z_2\right)\right\}\quad.
\"
5,"\begin{equation}
\Delta E_{disc} = -\frac{Q^2}{2\pi} \log\left(\frac{(z_1^2-R^2)(z_2^2-R^2)}{(z_1z_2+R^2)^2}\right)\quad.
\"
6,"\begin{equation}
\Phi_3(z)=\frac{Q}{2\pi}\left\{\log\left|\left(z+\frac{1}{z}\right)-\left(z_1+\frac{1}{z_1}\right)\right| -\log\left|\left(z+\frac{1}{z}\right)-\left(z_2+\frac{1}{z_2}\right)\right|\right\}\quad.
\"
7,"\begin{equation}
\Delta E_{mscdisc} = \frac{Q^2}{2\pi} \log\left(\frac{(z_1^2-R^2)(z_2^2-R^2)}{(z_1z_2+R^2)^2}\right)\quad.
\"
8,"\begin{equation}
E_{fpair} = -\frac{Q^2}{\pi} \log\left(\frac{(z_1^2-1)(z_2^2-1)}{(z_1z_2+1)^2}\right)\quad.
\"
9,"\begin{equation}
E_{fpair} = \frac{Q^2}{\pi} \log\left(\frac{1}{2}\left(1+\frac{1+x_1x_2}{\sqrt{x_1^2-1}\sqrt{x_2^2-1}}\right)\right)\quad.
\label{Eneedle}
\"
10,"\begin{equation}
E_{fpair} = - \frac{Q^2}{\pi} \log\left(\frac{4\sqrt{d}}{\left(1+\sqrt{d}\right)^2}\right)\quad,
\label{EneedleAsymm}
\"
11,"\begin{equation}
V(r)=\frac{Q^2}{\pi}\log\left(\frac{r}{r_0}\right)\quad,
\"
12,"\begin{equation}
\tau\propto e^{\frac{S_b}{\hbar}}
\"
13,"\begin{equation}
S^{pair} = 2 \int_{b=0}^{b=b_c} \sqrt{4m V_{pair}}~db
\label{SSymNeedle}
\"
14,"\begin{equation}
S^{pair} = const.\times b_c~ m~\gamma~ F(w,m,Q,R_0)
\label{genaction}
\"
15,"\begin{equation}
F= \int_{y=0}^{y=1} \sqrt{\hat{V}_{pair}}~dy
\label{genfunction}
\"
16,"\begin{equation}
E_{fpair} = -\frac{Q^2}{\pi} \log\left(1-\frac{1}{x^2}\right)\quad.
\label{SymEfpair} \label{SymENeedle}
\"
17,"\begin{equation}
V_{fpair} = 2m_f \left(\Theta\left(|y|\right)+ \frac{1}{\mu} \log\left(1-y^2\right)\right)\quad,
\label{SymVNeedle}
\"
18,"\begin{equation}
S^f_{sym} =  4\sqrt{2}~ b_c~ m_f F^f_{sym}(\mu)
\"
19,"\begin{equation}
b_c = w~\sqrt{1-e^{-\mu}}
\"
20,"\begin{equation}
F^f_{sym}(\mu) = \int_0^1 \sqrt{1+\frac{1}{\mu}\log\left(1-y'^2\left(1-e^{-\mu}\right)\right)}~dy'\quad.
\"
21,"\begin{equation}
\frac{1}{r_0} = \frac{w}{R_0} \geq 2
e^{\mu/2}\left(e^{\mu/2}+\sqrt{e^{\mu}-1}\right)\quad.
\"
22,"\begin{equation}
E_{fpair}=\frac{2m_f}{\mu}\log\left(\frac{1}{2}\left(1+\frac{2\tilde{w}(1+\tilde{y})-1-2\tilde{y}}{\sqrt{(2\tilde{w}-1)(2\tilde{w}-2\tilde{y}-1)(2\tilde{y}+1)}}\right)\right)\quad.
\"
23,"\begin{equation}
S^f_{asym} = 4~m_f~b_c~F^f_{asym}(\mu,\tilde{w})\quad,
\"
24,"\begin{equation}
b_c=\frac{(2\tilde{w}-1)R_0}{2-2\tilde{w}+\frac{\tilde{w}\left(\cosh\left(\frac{\mu}{2}\right)+3\sinh\left(\frac{\mu}{2}\right)\right)}{\sqrt{e^{\mu}-1}}}\quad.
\"
25,"\begin{equation}
F^f_{asym}(\mu,\tilde{w}) = \int^1_0
\sqrt{1-\frac{1}{\mu}\log\left(\frac{1}{2}\left(1+\frac{2\tilde{w}(1+\tilde{y}^\prime \tilde{y}_c)-1-2\tilde{y}^\prime \tilde{y}_c}{\sqrt{(2\tilde{w}-1)(2\tilde{w}-2\tilde{y}^\prime \tilde{y}_c-1)(2\tilde{y}^\prime \tilde{y}_c+1)}}\right)\right)} d\tilde{y}^\prime \quad,
\"
26,"\begin{equation}
E_{fpair}= \pi {\cal E}^2 b^2\quad.
\"
27,"\begin{equation}
S^f_{const}= \sqrt{2} \pi m_f b_c \quad,
\"
28,"\begin{equation}
b_c=\sqrt{\frac{2 m_f}{{\cal E}^2 \pi}} \quad.
\"
29,"\begin{equation}
E^q_{gain} = -
\frac{Q^2}{\pi}\log{\left(\frac{2(x_1-1)(x_2-1)}{(x_1+1)(x_2+1)\tilde{r}_0}\right)}\quad,
\"
30,"\begin{equation}
V_{qpair} = 2 m_q\left(1 +
\frac{1}{\nu}\log\left(\frac{(x_1-1)(x_2-1)(x_1+\tilde{r}_0)(x_2+\tilde{r}_0)}{(x_1-\tilde{r}_0)(x_2-\tilde{r}_0)(x_1+1)(x_2+1)\tilde{r}_0}\right)\right)\quad, 
\label{Egainpoint}
\"
31,"\begin{equation}
V_{qpair} = 2 m_q\left(1+
\frac{1}{\nu}\log\left(\frac{(y-1)^2(r_0+1)^2y}{(r_0-1)^2(y+1)^2r_0}\right)\right)\quad,
\"
32,"\begin{equation}
S_{qpair}=2w\int^{y=y_c}_{y=r_0}\sqrt{4 m_q V_{qpair}}~dy\quad.
\"
33,"\begin{equation}
S^{q,1}_{sym}=2w\int^{y=y_c}_{y=y_-}\sqrt{4 m_q
V_{qpair}}~dy\quad,
\"
34,"\begin{equation}
S^{q,1}_{sym}= 4\sqrt{2}m_q
(b_c-b_-)\gamma^q_{sym}F^q_{sym}(\lambda)\quad,
\"
35,"\begin{equation}
F^q_{sym}(\lambda)=\int^{1}_{0}\sqrt{\frac{1+\lambda^{-1}
\log\left(\frac{(1-((y_c-y_-)y^\prime+y_-))^2}{(1+((y_c-y_-)y^\prime+y_-))^2}((y_c-y_-)y^\prime+y_-)\right)}{1-\frac{\lambda_{min}}{\lambda}}}~dy^\prime\quad,
\"
36,"\begin{equation}
V_{qpair} = 2 m_q\left(1 +
\frac{1}{\nu}\log\left(\frac{2\tilde{y}(\tilde{w}-\tilde{y}-1)}{(\tilde{y}+1)(\tilde{w}-2)}\right)\right)\quad,
\"
37,"\begin{equation}
S^q_{asym}=4 m_q b_c \gamma^q_{asym}F^q_{asym}(\nu,\tilde{w})\quad,
\"
38,"\begin{equation}
F^q_{asym}(\nu,\tilde{w})=\int_0^{1}\sqrt{\frac{1+\frac{1}{\nu}\log\left(\frac{2(\tilde{y}^\prime
\tilde{y}_c +1)(\tilde{w}-\tilde{y}^\prime
\tilde{y}_c-2)}{(\tilde{y}^\prime
\tilde{y}_c+2)(\tilde{w}-2)}\right)}{1+\frac{1}{\nu}\log\left(\frac{2\left(1-\sqrt{\tilde{w}}\right)^2}{\tilde{w}-2}\right)}}~d\tilde{y}^\prime.
\"
39,"\begin{equation}
F^q_{asym}(\nu,\infty)= \frac{4
e^\nu-\frac{\sqrt{\pi}~\mbox{Erfi}[\sqrt{\nu+\log(2)}]}{\sqrt{\nu+\log(2)}}}{4
e^\nu-2}\quad.
\"
40,"\begin{equation}
V_{qpair} = 2 m_q\left(1 + \frac{1}{\nu}\left(\log(\tilde{y}) -
u(\tilde{y}-1)\right)\right)\quad,
\"
41,"\begin{equation}
S^q_{const}=2
R_0\int^{\tilde{y}=\tilde{y}_c}_{\tilde{y}=1}\sqrt{4 m_q
V_{qpair}}~d\tilde{y}\quad.
\"
42,"\begin{equation}
S^{q,1}_{const}=2R_0\int^{\tilde{y}=\tilde{y}_c}_{\tilde{y}=\tilde{y}_-}\sqrt{4
m_q V_{qpair}}~d\tilde{y}\quad.
\"
43,"\begin{equation}
F^q_{const}(\kappa)=\int^{1}_{0}\sqrt{\frac{\kappa+\log((\tilde{y}_c^\prime-\tilde{y}_-^\prime)\tilde{y}^\prime+\tilde{y}_-^\prime)-((\tilde{y}_c^\prime-\tilde{y}_-^\prime)\tilde{y}^\prime+\tilde{y}_-^\prime)}{\kappa-1}}~d\tilde{y}^\prime
\"
44,"\begin{equation}
T\propto g^2 \exp{\left(-\frac{S_{inst}}{2 g^2}\right)}\quad,
\label{tension}
\"
45,"\begin{equation}
\Phi(z)=\frac{Q}{2\pi}\left\{\log\left|z-z_0\right|-\log\left|z-\frac{R^2}{\left|z_0\right|^2}z_0\right|+\log|z|\right\}\quad,
\"
46,"\begin{equation}
\Psi(z)=\frac{Q}{2\pi}\left\{\arg(z-z_0)-\arg\left(z-\frac{R^2}{|z_0|^2}z_0\right)+\arg(z)\right\}\quad.
\"
47,"\begin{equation}
\Phi(z)=\frac{Q}{2\pi}\left\{\log|z-z_1|-\log\left|z-\frac{R^2}{|z_1|^2}z_1\right| - \log|z-z_2|+\log\left|z-\frac{R^2}{|z_2|^2}z_2\right|\right\}\quad.
\label{phidisc}
\"
48,"\begin{equation}
\Psi(z)=\frac{Q}{2\pi}\left\{\arg(z-z_1)-\arg\left(z-\frac{R^2}{|z_1|^2}z_1\right)-\arg(z-z_2)+\arg\left(z-\frac{R^2}{|z_2|^2}z_2\right)\right\}\quad.
\"
49,"\begin{equation}
\Delta E_{disc} = -\frac{Q^2}{2\pi} \log\left(\frac{(z_1^2-R^2)(z_2^2-R^2)}{(z_1z_2+R^2)^2}\right)\quad.
\"
50,"\begin{equation}
\Phi_3(z)=\frac{Q}{2\pi}\left\{\log\left|\left(z+\frac{1}{z}\right)-\left(z_1+\frac{1}{z_1}\right)\right| -\log\left|\left(z+\frac{1}{z}\right)-\left(z_2+\frac{1}{z_2}\right)\right|\right\}\quad.
\"
51,"\begin{equation}
\Delta E_{mscdisc} = \frac{Q^2}{2\pi} \log\left(\frac{(z_1^2-R^2)(z_2^2-R^2)}{(z_1z_2+R^2)^2}\right)\quad.
\"
52,"\begin{equation}
E_{fpair} = -\frac{Q^2}{\pi} \log\left(\frac{(z_1^2-1)(z_2^2-1)}{(z_1z_2+1)^2}\right)\quad.
\"
53,"\begin{equation}
E_{fpair} = \frac{Q^2}{\pi} \log\left(\frac{1}{2}\left(1+\frac{1+x_1x_2}{\sqrt{x_1^2-1}\sqrt{x_2^2-1}}\right)\right)\quad.
\label{Eneedle}
\"
54,"\begin{equation}
E_{fpair} = - \frac{Q^2}{\pi} \log\left(\frac{4\sqrt{d}}{\left(1+\sqrt{d}\right)^2}\right)\quad,
\label{EneedleAsymm}
\"
55,"\begin{equation}
V(r)=\frac{Q^2}{\pi}\log\left(\frac{r}{r_0}\right)\quad,
\"
56,"\begin{equation}
\tau\propto e^{\frac{S_b}{\hbar}}
\"
57,"\begin{equation}
S^{pair} = 2 \int_{b=0}^{b=b_c} \sqrt{4m V_{pair}}~db
\label{SSymNeedle}
\"
58,"\begin{equation}
S^{pair} = const.\times b_c~ m~\gamma~ F(w,m,Q,R_0)
\label{genaction}
\"
59,"\begin{equation}
F= \int_{y=0}^{y=1} \sqrt{\hat{V}_{pair}}~dy
\label{genfunction}
\"
60,"\begin{equation}
E_{fpair} = -\frac{Q^2}{\pi} \log\left(1-\frac{1}{x^2}\right)\quad.
\label{SymEfpair} \label{SymENeedle}
\"
61,"\begin{equation}
V_{fpair} = 2m_f \left(\Theta\left(|y|\right)+ \frac{1}{\mu} \log\left(1-y^2\right)\right)\quad,
\label{SymVNeedle}
\"
62,"\begin{equation}
S^f_{sym} =  4\sqrt{2}~ b_c~ m_f F^f_{sym}(\mu)
\"
63,"\begin{equation}
b_c = w~\sqrt{1-e^{-\mu}}
\"
64,"\begin{equation}
F^f_{sym}(\mu) = \int_0^1 \sqrt{1+\frac{1}{\mu}\log\left(1-y'^2\left(1-e^{-\mu}\right)\right)}~dy'\quad.
\"
65,"\begin{equation}
\frac{1}{r_0} = \frac{w}{R_0} \geq 2
e^{\mu/2}\left(e^{\mu/2}+\sqrt{e^{\mu}-1}\right)\quad.
\"
66,"\begin{equation}
E_{fpair}=\frac{2m_f}{\mu}\log\left(\frac{1}{2}\left(1+\frac{2\tilde{w}(1+\tilde{y})-1-2\tilde{y}}{\sqrt{(2\tilde{w}-1)(2\tilde{w}-2\tilde{y}-1)(2\tilde{y}+1)}}\right)\right)\quad.
\"
67,"\begin{equation}
S^f_{asym} = 4~m_f~b_c~F^f_{asym}(\mu,\tilde{w})\quad,
\"
68,"\begin{equation}
b_c=\frac{(2\tilde{w}-1)R_0}{2-2\tilde{w}+\frac{\tilde{w}\left(\cosh\left(\frac{\mu}{2}\right)+3\sinh\left(\frac{\mu}{2}\right)\right)}{\sqrt{e^{\mu}-1}}}\quad.
\"
69,"\begin{equation}
F^f_{asym}(\mu,\tilde{w}) = \int^1_0
\sqrt{1-\frac{1}{\mu}\log\left(\frac{1}{2}\left(1+\frac{2\tilde{w}(1+\tilde{y}^\prime \tilde{y}_c)-1-2\tilde{y}^\prime \tilde{y}_c}{\sqrt{(2\tilde{w}-1)(2\tilde{w}-2\tilde{y}^\prime \tilde{y}_c-1)(2\tilde{y}^\prime \tilde{y}_c+1)}}\right)\right)} d\tilde{y}^\prime \quad,
\"
70,"\begin{equation}
E_{fpair}= \pi {\cal E}^2 b^2\quad.
\"
71,"\begin{equation}
S^f_{const}= \sqrt{2} \pi m_f b_c \quad,
\"
72,"\begin{equation}
b_c=\sqrt{\frac{2 m_f}{{\cal E}^2 \pi}} \quad.
\"
73,"\begin{equation}
E^q_{gain} = -
\frac{Q^2}{\pi}\log{\left(\frac{2(x_1-1)(x_2-1)}{(x_1+1)(x_2+1)\tilde{r}_0}\right)}\quad,
\"
74,"\begin{equation}
V_{qpair} = 2 m_q\left(1 +
\frac{1}{\nu}\log\left(\frac{(x_1-1)(x_2-1)(x_1+\tilde{r}_0)(x_2+\tilde{r}_0)}{(x_1-\tilde{r}_0)(x_2-\tilde{r}_0)(x_1+1)(x_2+1)\tilde{r}_0}\right)\right)\quad, 
\label{Egainpoint}
\"
75,"\begin{equation}
V_{qpair} = 2 m_q\left(1+
\frac{1}{\nu}\log\left(\frac{(y-1)^2(r_0+1)^2y}{(r_0-1)^2(y+1)^2r_0}\right)\right)\quad,
\"
76,"\begin{equation}
S_{qpair}=2w\int^{y=y_c}_{y=r_0}\sqrt{4 m_q V_{qpair}}~dy\quad.
\"
77,"\begin{equation}
S^{q,1}_{sym}=2w\int^{y=y_c}_{y=y_-}\sqrt{4 m_q
V_{qpair}}~dy\quad,
\"
78,"\begin{equation}
S^{q,1}_{sym}= 4\sqrt{2}m_q
(b_c-b_-)\gamma^q_{sym}F^q_{sym}(\lambda)\quad,
\"
79,"\begin{equation}
F^q_{sym}(\lambda)=\int^{1}_{0}\sqrt{\frac{1+\lambda^{-1}
\log\left(\frac{(1-((y_c-y_-)y^\prime+y_-))^2}{(1+((y_c-y_-)y^\prime+y_-))^2}((y_c-y_-)y^\prime+y_-)\right)}{1-\frac{\lambda_{min}}{\lambda}}}~dy^\prime\quad,
\"
80,"\begin{equation}
V_{qpair} = 2 m_q\left(1 +
\frac{1}{\nu}\log\left(\frac{2\tilde{y}(\tilde{w}-\tilde{y}-1)}{(\tilde{y}+1)(\tilde{w}-2)}\right)\right)\quad,
\"
81,"\begin{equation}
S^q_{asym}=4 m_q b_c \gamma^q_{asym}F^q_{asym}(\nu,\tilde{w})\quad,
\"
82,"\begin{equation}
F^q_{asym}(\nu,\tilde{w})=\int_0^{1}\sqrt{\frac{1+\frac{1}{\nu}\log\left(\frac{2(\tilde{y}^\prime
\tilde{y}_c +1)(\tilde{w}-\tilde{y}^\prime
\tilde{y}_c-2)}{(\tilde{y}^\prime
\tilde{y}_c+2)(\tilde{w}-2)}\right)}{1+\frac{1}{\nu}\log\left(\frac{2\left(1-\sqrt{\tilde{w}}\right)^2}{\tilde{w}-2}\right)}}~d\tilde{y}^\prime.
\"
83,"\begin{equation}
F^q_{asym}(\nu,\infty)= \frac{4
e^\nu-\frac{\sqrt{\pi}~\mbox{Erfi}[\sqrt{\nu+\log(2)}]}{\sqrt{\nu+\log(2)}}}{4
e^\nu-2}\quad.
\"
84,"\begin{equation}
V_{qpair} = 2 m_q\left(1 + \frac{1}{\nu}\left(\log(\tilde{y}) -
u(\tilde{y}-1)\right)\right)\quad,
\"
85,"\begin{equation}
S^q_{const}=2
R_0\int^{\tilde{y}=\tilde{y}_c}_{\tilde{y}=1}\sqrt{4 m_q
V_{qpair}}~d\tilde{y}\quad.
\"
