,equation
0,"\begin{equation}
\mathcal{L}_{1+3}=\biggl\{-\frac{1}{4}F_{\hat{\mu}\hat{\nu}}F^{\hat{\mu}%
\hat{\nu}}+\frac{1}{2}\epsilon^{\hat{\mu}\hat{\nu}\hat{\kappa}\hat{\lambda}%
}v_{\hat{\mu}}A_{\hat{\nu}}F_{\hat{\kappa}\hat{\lambda}}+A_{\hat{\nu}}%
J^{\hat{\nu}}\biggr\}, \label{action1}%
\"
1,"\begin{equation}
\mathcal{L}_{1+2}=-\frac{1}{4}F_{\mu\nu}F^{\mu\nu}+\frac{1}{2}\partial_{\mu
}\varphi\partial^{\mu}\varphi-\frac{s}{2}\epsilon_{\mu\nu k}A^{\mu}%
\partial^{\nu}A^{k}+\varphi\epsilon_{\mu\nu k}v^{\mu}\partial^{\nu}A^{k}%
-\frac{1}{2\alpha}\left(  \partial_{\mu}A^{\mu}\right)  ^{2}+A_{\mu}J^{\mu
}+\varphi J, \label{Lagrange2}%
\"
2,"\begin{equation}
\text{ }\langle\varphi\varphi\rangle\text{ }=\frac{i}{\boxtimes(k)}\left[
k^{2}-s^{2}\right]  , \label{Prop_phi}%
\"
3,"\begin{equation}
\langle\varphi A^{\alpha}\left(  k\right)  \rangle=-\frac{i}{\boxtimes
(k)}\left[  -T^{\alpha}+sv^{\alpha}-\frac{s\left(  v_{\mu}k^{\mu}\right)
}{k^{2}}k^{\alpha}\right]  , \label{Prop_Aphi}%
\"
4,"\begin{equation}
\langle A^{\alpha}\left(  k\right)  \varphi\rangle=-\frac{i}{\boxtimes
(k)}\left[  T^{\alpha}+sv^{\alpha}-\frac{s\left(  v_{\mu}k^{\mu}\right)
}{k^{2}}k^{\alpha}\right]  ,
\"
5,"\begin{equation}
\mathcal{L}_{1+2}=-\frac{1}{4}F_{\mu\nu}F^{\mu\nu}+\frac{1}{2}\partial_{\mu
}\varphi\partial^{\mu}\varphi-\frac{s}{2}\epsilon_{\mu\nu k}A^{\mu}%
\partial^{\nu}A^{k}+\varphi\varepsilon_{\mu\nu k}v^{\mu}\partial^{\nu}%
A^{k}+A_{\mu}J^{\mu}+\varphi J, \label{Reduced}%
\"
6,"\begin{equation}
\nabla^{2}(\nabla^{2}-s^{2})A_{0}=-\nabla^{2}\rho-s\overrightarrow{\nabla
}\times\overrightarrow{j}-sv_{o}\nabla^{2}\varphi+\nabla^{2}\left(
\overrightarrow{v}\times\overrightarrow{\nabla}\varphi\right)  .
\label{Ascalar2}%
\"
7,"\begin{equation}
\nabla^{2}(\nabla^{2}-s^{2}+v_{0}^{2})A_{0}=-\nabla^{2}\rho-s\overrightarrow
{\nabla}\times\overrightarrow{j}-v_{0}^{2}\rho+sv_{0}J. \label{Azero5a}%
\"
8,"\begin{equation}
A_{0}(r)=\frac{1}{(2\pi)^{2}}\int d^{2}\overrightarrow{k}e^{i\overrightarrow
{k}.\overrightarrow{r}}\widetilde{A}_{0}(k), \label{F}%
\"
9,"\begin{equation}
A_{0}(r)=\frac{e}{(2\pi)w^{2}}\left[  s^{2}K_{0}\left(  wr\right)  +v_{0}%
^{2}\ln r\right]  , \label{Azero3}%
\"
10,"\begin{equation}
\overrightarrow{E}(r)=\frac{e}{(2\pi)}\left[  \frac{s^{2}}{w}K_{1}\left(
wr\right)  -\left(  \frac{v_{0}^{2}}{w^{2}}\right)  \frac{1}{r}\right]
\overset{\wedge}{r}, \label{E2}%
\"
11,"\begin{equation}
A_{0}(r)=-\frac{e}{(2\pi)}\left[  \ln r+\frac{s^{2}}{w^{2}}\ln w\right]
,\text{ \ \ \ \ }\overrightarrow{E}(r)=\left(  \frac{e}{2\pi}\right)  \frac
{1}{r}\overset{\wedge}{r},
\"
12,"\begin{equation}
B(r)=\left(  \frac{es}{2\pi}\right)  K_{0}(wr). \label{B4}%
\"
13,"\begin{equation}
\left[  \nabla^{2}(\nabla^{2}-s^{2})-(\overrightarrow{v}.\overrightarrow
{\nabla}^{\ast})(\overrightarrow{v}.\overrightarrow{\nabla}^{\ast})\right]
A_{0}=-\nabla^{2}\rho-s\overrightarrow{\nabla}\times\overrightarrow
{j}-(\overrightarrow{v}.\overrightarrow{\nabla}^{\ast})J, \label{Azero6a}%
\"
14,"\begin{equation}
A_{0}(r)=-\frac{e}{\left(  2\pi\right)  ^{2}}\int_{0}^{\infty}kdk\int
_{0}^{2\pi}d\varphi\frac{e^{ikr\cos\varphi}}{\left[  (\overrightarrow{k}%
^{2}+s^{2})+\overrightarrow{v}^{2}\sin^{2}\alpha\right]  },
\"
15,"\begin{equation}
A_{0}(r)=\frac{e}{(2\pi)}\left[  K_{0}(sr)-\frac{\left(  1-\cos^{2}%
\beta\right)  }{2s}v^{2}rK_{1}(sr)+\frac{v^{2}}{2s^{2}}\left(  1-2\cos
^{2}\beta\right)  K_{2}(sr)\right]  . \label{Abeta}%
\"
16,"\begin{equation}
A_{0}(r)=\frac{e}{(2\pi)}\left[  \left(  1-\cos^{2}\beta\right)  \frac{v^{2}%
}{s^{2}}\frac{1}{r^{2}}\right]  ,
\"
17,"\begin{equation}
\mathcal{L}_{1+3}=\biggl\{-\frac{1}{4}F_{\hat{\mu}\hat{\nu}}F^{\hat{\mu}%
\hat{\nu}}+\frac{1}{2}\epsilon^{\hat{\mu}\hat{\nu}\hat{\kappa}\hat{\lambda}%
}v_{\hat{\mu}}A_{\hat{\nu}}F_{\hat{\kappa}\hat{\lambda}}+A_{\hat{\nu}}%
J^{\hat{\nu}}\biggr\}, \label{action1}%
\"
18,"\begin{equation}
\mathcal{L}_{1+2}=-\frac{1}{4}F_{\mu\nu}F^{\mu\nu}+\frac{1}{2}\partial_{\mu
}\varphi\partial^{\mu}\varphi-\frac{s}{2}\epsilon_{\mu\nu k}A^{\mu}%
\partial^{\nu}A^{k}+\varphi\epsilon_{\mu\nu k}v^{\mu}\partial^{\nu}A^{k}%
-\frac{1}{2\alpha}\left(  \partial_{\mu}A^{\mu}\right)  ^{2}+A_{\mu}J^{\mu
}+\varphi J, \label{Lagrange2}%
\"
19,"\begin{equation}
\text{ }\langle\varphi\varphi\rangle\text{ }=\frac{i}{\boxtimes(k)}\left[
k^{2}-s^{2}\right]  , \label{Prop_phi}%
\"
20,"\begin{equation}
\langle\varphi A^{\alpha}\left(  k\right)  \rangle=-\frac{i}{\boxtimes
(k)}\left[  -T^{\alpha}+sv^{\alpha}-\frac{s\left(  v_{\mu}k^{\mu}\right)
}{k^{2}}k^{\alpha}\right]  , \label{Prop_Aphi}%
\"
