,equation
0,"\begin{equation}
S_{l-s} = \int d^3 x \sqrt{-g} e^{\Phi}
   \big \{ R + (\nabla \Phi)^2 + {8 \over k} - {1 \over 12} H^2  \big \},
\label{action}
\"
1,"\begin{equation}
r_{\pm}^2 = {{M\ell^2} \over 2} \left \{ 1 \pm \left [
   1 + \left ( {J \over M\ell} \right )^2 \right ]^{1/2} \right \}
\label{horizon}
\"
2,"\begin{equation}
{\cal M}=1-M,~~T_c = (r_+^2 + r_{(-)}^2) / 2 \pi \ell^2 r_+,
~~{\cal A}_c = 2 \pi r_+,
~~\Omega_c = J / 2 r_+^2
\label{temp}
\"
3,"\begin{equation}
{\cal M}=0,~~T_c = 1 / 2 \pi \ell,
~~{\cal A}_c = 2 \pi \ell,
~~\Omega_c =0.
\label{tempd}
\"
4,"\begin{equation}
H_{t \phi r} = \bar H_{t \phi r} + {\cal H}_{t \phi r},~~~
\Phi = 0 + \varphi,~~~
g_{\mu\nu} = \bar g_{\mu\nu} + h_{\mu\nu}
\label{per}
\"
5,"\begin{equation}
h_{\mu\nu}(t,\phi,r) = e^{-i \omega t} e^{i\mu \phi}H_{\mu\nu}(r).
\label{ptr_metric}
\"
6,"\begin{equation}
\partial_\mu (2 \phi +2 {\cal H} - h ) =0, ~~\mu=t,\phi,r
\label{eq_anti_simple}
\"
7,"\begin{equation}
\bar \nabla^2 \varphi + \frac{8}{\ell^2} \varphi=0
\label{deq}
\"
8,"\begin{equation}
\bar \nabla^2 \varphi_m -m^2 \varphi_m=0,
\label{meq}
\"
9,"\begin{equation}
{\tilde \varphi}''
+ {1 \over f(r)} \left ( {f(r) \over r} + f'(r) \right ) {\tilde \varphi}'
+ {1 \over f(r)} \left [
-{{J \mu \omega} \over {r^2 f(r)}}
+{\omega^2 \over f(r)}
+{(-M+{r^2 /\ell^2)} \over r^2 f(r)} \mu^2 - m_\varphi^2
\right ] \tilde \varphi
=0.
\label{eq_norm}
\"
10,"\begin{equation}
{1 \over f(r)} \left ( {f(r) \over r} + f'(r) \right ) =
-{1 \over r} +{1\over {r_+ + r}} -{1\over {r_+ - r}}
+{1 \over {r+ i r_{(-)}}} +{1 \over {r- i r_{(-)}}} ,
\label{coef1_rprm}
\"
11,"\begin{equation}
\lim_{r \rightarrow 0} {1 \over f(r)} \left ( {f(r) \over r} + f'(r) \right ) \simeq
- {1 \over r} + {8M \over J^2} r + {\cal O}(r^3).
\label{coef1_r0}
\"
12,"\begin{equation}
C_0 = {16 \over J^4} \left [ J \omega \mu + M \mu^2
  + {{ m_\varphi^2 J^2} \over 4} \right ] .
\label{def-c0}
\"
13,"\begin{equation}
{\tilde \varphi_0}''
- {1 \over r} {\tilde \varphi_0}' - C_0 r^2 \tilde \varphi_0
=0,
\label{eq_approx_r0}
\"
14,"\begin{equation}
{\tilde \varphi}_0 \simeq A_0 e^{-{{\sqrt{C_0}}\over 2 }r^2} +
  B_0 e^{{{\sqrt{C_0}}\over 2 }r^2}.
\label{sol_approx_r0}
\"
15,"\begin{equation}
\lim_{r \rightarrow i r_{(-)}} {1 \over f(r)} \left ( {f(r) \over r} + f'(r) \right ) \simeq
{1 \over {r- i r_{(-)}}}
\label{coef1_rmp}
\"
16,"\begin{equation}
{\tilde \varphi_{-+}}''
+ {1 \over {r-ir_{(-)}}} {\tilde \varphi_{-+}}'
- {C_- \over {(r-ir_{(-)})^2}}{\tilde \varphi_{-+}}
\simeq 0,
\label{eq_approx_rmp}
\"
17,"\begin{equation}
C_- = {\ell^4 \over {4(r_+^2+r_{(-)}^2)^2}}
\left[
J \mu \omega + \omega^2 r_{(-)}^2 + \left ( M + {r_{(-)}^2 \over \ell^2} \right ) \mu^2
\right] .
\label{cm}
\"
18,"\begin{equation}
\lim_{r \rightarrow -i r_{(-)}} {1 \over f(r)} \left ( {f(r) \over r} + f'(r) \right ) \simeq
{1 \over {r+ i r_{(-)}}}
\label{coef1_rmm}
\"
19,"\begin{equation}
{\tilde \varphi_{--}}''
+ {1 \over {r+ir_{(-)}}} {\tilde \varphi_{--}}'
- {C_- \over {(r+ir_{(-)})^2}}{\tilde \varphi_{--}}
\simeq 0.
\label{eq_approx_rmm}
\"
20,"\begin{equation}
{\tilde \varphi_{-0}}''
+ {1 \over r} {\tilde \varphi_{-0}}'
- {\mu^2 \over {4 M} }{1 \over r^2}{\tilde \varphi_{-0}}
=0,
\label{eq_approx_rm0}
\"
21,"\begin{equation}
\tilde \varphi_{0-}'' + {1 \over r} \tilde \varphi_{0-}'
- {\mu^2 \over M} {1 \over r^2} \tilde\varphi_{0-} = 0.
\label{eq_r0}
\"
22,"\begin{equation}
\lim_{r \rightarrow r_+} {1 \over f(r)} \left ( {f(r) \over r} + f'(r) \right ) \simeq
-{1 \over {r_+-r}}
\label{coef1_rp}
\"
23,"\begin{equation}
{\tilde \varphi_+}''
- {1 \over {r_+-r}} {\tilde \varphi_+}'
+ {C_+ \over {(r_+-r)^2}}{\tilde \varphi_+}
\simeq 0,
\label{eq_approx_rp}
\"
24,"\begin{equation}
C_+ = {\ell^4 \over {4(r_+^2+r_{(-)}^2)^2}}
\left[
\omega^2 r_+^2 -J \mu \omega  + \left ( -M + {r_+^2 \over \ell^2} \right ) \mu^2
\right] .
\label{cp}
\"
25,"\begin{equation}
{{d^2 \tilde \varphi} \over {dz^2}} +
\left (
{1 \over z} - {1 \over {1 - z}}
\right ) {{d \tilde \varphi} \over {dz}} -
\left (
{C_- \over z} - {C_+ \over {1-z}} + {{m_\varphi^2 \ell^2} \over 4}
\right ) {{\tilde \varphi} \over {z(1-z)}} = 0 ,
\label{eq-hyper1}
\"
26,"\begin{equation}
\tilde\varphi = E_0 z^{\sqrt{C_-}} (1-z)^{i\sqrt{C_+}} F(a,b,c;z),
\label{sol-exact}
\"
27,"\begin{equation}
\tilde \varphi_{z\rightarrow 1} \equiv \tilde\varphi_{in} + \tilde\varphi_{out}
= A_+e^{i\sqrt{C_+} \ln(r_+-r)} + B_+e^{-i\sqrt{C_+} \ln(r_+-r)},
\label{sol_z1}
\"
28,"\begin{equation} {\cal A} = \frac{ {\cal F}_{out}(r=r_+)}{{\cal F}_{out}(r=0)}.
\label{5eq1} \"
29,"\begin{equation} {\cal F}_{out}(r=r_+) = {{2 \pi} \over i} \left . \left [
\tilde\varphi_{out}^* (r_+-r) \partial_r \tilde\varphi_{out} -
\tilde\varphi_{out} (r_+-r) \partial_r \tilde\varphi_{out}^*
\right ] \right |_{r=r_+} = 4 \pi \sqrt{C_+} \left | B_+ \right
|^2. \label{flux-def} \"
30,"\begin{equation} {\cal F}_{in}(r=r_+) = {{2 \pi} \over
i} \left . \left [ \tilde\varphi_{in}^* (r_+-r) \partial_r
\tilde\varphi_{in} - \tilde\varphi_{in} (r_+-r) \partial_r
\tilde\varphi_{in}^* \right ] \right |_{r=r_+} = 4 \pi \sqrt{C_+}
\left | A_+ \right |^2. \label{flux-in} \"
31,"\begin{equation}
\sigma_{\rm abs} = 0
 \label{abs-x-section}
\"
32,"\begin{equation}
S_{l-s} = \int d^3 x \sqrt{-g} e^{\Phi}
   \big \{ R + (\nabla \Phi)^2 + {8 \over k} - {1 \over 12} H^2  \big \},
\label{action}
\"
33,"\begin{equation}
r_{\pm}^2 = {{M\ell^2} \over 2} \left \{ 1 \pm \left [
   1 + \left ( {J \over M\ell} \right )^2 \right ]^{1/2} \right \}
\label{horizon}
\"
34,"\begin{equation}
{\cal M}=1-M,~~T_c = (r_+^2 + r_{(-)}^2) / 2 \pi \ell^2 r_+,
~~{\cal A}_c = 2 \pi r_+,
~~\Omega_c = J / 2 r_+^2
\label{temp}
\"
35,"\begin{equation}
{\cal M}=0,~~T_c = 1 / 2 \pi \ell,
~~{\cal A}_c = 2 \pi \ell,
~~\Omega_c =0.
\label{tempd}
\"
36,"\begin{equation}
H_{t \phi r} = \bar H_{t \phi r} + {\cal H}_{t \phi r},~~~
\Phi = 0 + \varphi,~~~
g_{\mu\nu} = \bar g_{\mu\nu} + h_{\mu\nu}
\label{per}
\"
37,"\begin{equation}
h_{\mu\nu}(t,\phi,r) = e^{-i \omega t} e^{i\mu \phi}H_{\mu\nu}(r).
\label{ptr_metric}
\"
38,"\begin{equation}
\partial_\mu (2 \phi +2 {\cal H} - h ) =0, ~~\mu=t,\phi,r
\label{eq_anti_simple}
\"
39,"\begin{equation}
\bar \nabla^2 \varphi + \frac{8}{\ell^2} \varphi=0
\label{deq}
\"
40,"\begin{equation}
\bar \nabla^2 \varphi_m -m^2 \varphi_m=0,
\label{meq}
\"
41,"\begin{equation}
{\tilde \varphi}''
+ {1 \over f(r)} \left ( {f(r) \over r} + f'(r) \right ) {\tilde \varphi}'
+ {1 \over f(r)} \left [
-{{J \mu \omega} \over {r^2 f(r)}}
+{\omega^2 \over f(r)}
+{(-M+{r^2 /\ell^2)} \over r^2 f(r)} \mu^2 - m_\varphi^2
\right ] \tilde \varphi
=0.
\label{eq_norm}
\"
42,"\begin{equation}
{1 \over f(r)} \left ( {f(r) \over r} + f'(r) \right ) =
-{1 \over r} +{1\over {r_+ + r}} -{1\over {r_+ - r}}
+{1 \over {r+ i r_{(-)}}} +{1 \over {r- i r_{(-)}}} ,
\label{coef1_rprm}
\"
43,"\begin{equation}
\lim_{r \rightarrow 0} {1 \over f(r)} \left ( {f(r) \over r} + f'(r) \right ) \simeq
- {1 \over r} + {8M \over J^2} r + {\cal O}(r^3).
\label{coef1_r0}
\"
44,"\begin{equation}
C_0 = {16 \over J^4} \left [ J \omega \mu + M \mu^2
  + {{ m_\varphi^2 J^2} \over 4} \right ] .
\label{def-c0}
\"
45,"\begin{equation}
{\tilde \varphi_0}''
- {1 \over r} {\tilde \varphi_0}' - C_0 r^2 \tilde \varphi_0
=0,
\label{eq_approx_r0}
\"
46,"\begin{equation}
{\tilde \varphi}_0 \simeq A_0 e^{-{{\sqrt{C_0}}\over 2 }r^2} +
  B_0 e^{{{\sqrt{C_0}}\over 2 }r^2}.
\label{sol_approx_r0}
\"
47,"\begin{equation}
\lim_{r \rightarrow i r_{(-)}} {1 \over f(r)} \left ( {f(r) \over r} + f'(r) \right ) \simeq
{1 \over {r- i r_{(-)}}}
\label{coef1_rmp}
\"
48,"\begin{equation}
{\tilde \varphi_{-+}}''
+ {1 \over {r-ir_{(-)}}} {\tilde \varphi_{-+}}'
- {C_- \over {(r-ir_{(-)})^2}}{\tilde \varphi_{-+}}
\simeq 0,
\label{eq_approx_rmp}
\"
49,"\begin{equation}
C_- = {\ell^4 \over {4(r_+^2+r_{(-)}^2)^2}}
\left[
J \mu \omega + \omega^2 r_{(-)}^2 + \left ( M + {r_{(-)}^2 \over \ell^2} \right ) \mu^2
\right] .
\label{cm}
\"
50,"\begin{equation}
\lim_{r \rightarrow -i r_{(-)}} {1 \over f(r)} \left ( {f(r) \over r} + f'(r) \right ) \simeq
{1 \over {r+ i r_{(-)}}}
\label{coef1_rmm}
\"
51,"\begin{equation}
{\tilde \varphi_{--}}''
+ {1 \over {r+ir_{(-)}}} {\tilde \varphi_{--}}'
- {C_- \over {(r+ir_{(-)})^2}}{\tilde \varphi_{--}}
\simeq 0.
\label{eq_approx_rmm}
\"
52,"\begin{equation}
{\tilde \varphi_{-0}}''
+ {1 \over r} {\tilde \varphi_{-0}}'
- {\mu^2 \over {4 M} }{1 \over r^2}{\tilde \varphi_{-0}}
=0,
\label{eq_approx_rm0}
\"
53,"\begin{equation}
\tilde \varphi_{0-}'' + {1 \over r} \tilde \varphi_{0-}'
- {\mu^2 \over M} {1 \over r^2} \tilde\varphi_{0-} = 0.
\label{eq_r0}
\"
54,"\begin{equation}
\lim_{r \rightarrow r_+} {1 \over f(r)} \left ( {f(r) \over r} + f'(r) \right ) \simeq
-{1 \over {r_+-r}}
\label{coef1_rp}
\"
55,"\begin{equation}
{\tilde \varphi_+}''
- {1 \over {r_+-r}} {\tilde \varphi_+}'
+ {C_+ \over {(r_+-r)^2}}{\tilde \varphi_+}
\simeq 0,
\label{eq_approx_rp}
\"
56,"\begin{equation}
C_+ = {\ell^4 \over {4(r_+^2+r_{(-)}^2)^2}}
\left[
\omega^2 r_+^2 -J \mu \omega  + \left ( -M + {r_+^2 \over \ell^2} \right ) \mu^2
\right] .
\label{cp}
\"
57,"\begin{equation}
{{d^2 \tilde \varphi} \over {dz^2}} +
\left (
{1 \over z} - {1 \over {1 - z}}
\right ) {{d \tilde \varphi} \over {dz}} -
\left (
{C_- \over z} - {C_+ \over {1-z}} + {{m_\varphi^2 \ell^2} \over 4}
\right ) {{\tilde \varphi} \over {z(1-z)}} = 0 ,
\label{eq-hyper1}
\"
