,equation
0,"\begin{equation}
  \label{eq:defpoly}
L(x) := P \exp 
\left[-\int\limits_{x_0}^{x_0+\beta} dt \, A_0(t,\vec x) \right] 
\"
1,"\begin{equation}
  \label{eq:deffop}
\Delta_x = -D^x_\mu D^x_\mu +X(x)
\"
2,"\begin{equation}
  \label{eq:gaugeder}
D^x_\mu = \partial^x_\mu + A_\mu(x)  \,.
\"
3,"\begin{equation}
  \label{eq:gaugetrafo}
X(x) \to V(x)\, X(x) \, V^{-1}(x) \,, \qquad D^x_\mu \to V(x)\, D^x_\mu V^{-1}(x) \,.
\"
4,"\begin{equation}
  \label{eq:naiveheatk}
H(x,x';\tau) := \left( x \vert e^{-\tau \Delta} \vert x' \right) 
= e^{-\tau \Delta_x} \, \delta(x-x')  \,.
\"
5,"\begin{equation}
  \label{eq:defdeltafint}
\delta(x-x') = \sum\limits_{n = -\infty}^{+\infty} 
T \int\! {d^{D-1}k \over (2 \pi)^{D-1}} \, e^{i \vec k (\vec x - \vec x')}
\, e^{i \omega_n \, (x_0 - x_0')} 
=: \sumint  {d^{D}k \over (2 \pi)^{D}} \, e^{i k \cdot (x - x')}
\"
6,"\begin{equation}
  \label{eq:defenerg}
\omega_n = 2 \pi T \,\left( n + {1 \over 2} \right)   \,.
\"
7,"\begin{equation}
  \label{eq:expanhs}
H(x,x;\tau) = \sumint {d^{D}k \over (2 \pi)^{D}} \, e^{-\tau \, (k^2+M^2)}
\left. 
\sum\limits_{m=0}^\infty {1 \over m!} \, \tau^m \, (2 i k \cdot D_x - \Delta_x + M^2)^m
f(x) \right\vert_{f = 1}  \,.
\"
8,"\begin{equation}
  \label{eq:seeley}
H(x,x;\tau) = \left( {1 \over 4 \pi \tau} \right)^{D/2} e^{-\tau M^2}
\sum\limits_{n =0}^\infty g_n(x;\sqrt{\tau} T) \, \tau^n  \,.
\"
9,"\begin{equation}
  \label{eq:defcm}
c_m := \left. \left . (2 i k \cdot D_x - \Delta_x + M^2)^m f(x) \right\vert_{f = 1} \,\,
\right\vert_{\mbox{drop odd powers of $k$}}  \,\,.
\"
10,"\begin{equation}
  \label{eq:defxtilde}
\tilde X := X - M^2  \,.
\"
11,"\begin{equation}
  \label{eq:trafoheat}
H(x,x';\tau) \to V(x)\, e^{-\tau \Delta_x} \, V^{-1}(x)\, \delta(x-x') =
V(x)\, e^{-\tau \Delta_x} \, \delta(x-x') \, V^{-1}(x') =
V(x)\, H(x,x';\tau)  \, V^{-1}(x')  \,,
\"
12,"\begin{equation}
  \label{eq:decompopdelta}
e^{-\tau \Delta_x} \to V(x)\, e^{-\tau \Delta_x} \, V^{-1}(x) \quad \mbox{and}
\quad \delta(x-x') \to V(x)\, \delta(x-x')  \, V^{-1}(x') \,.
\"
13,"\begin{equation}
  \label{eq:trafoheatdiag}
H(x,x;\tau) \to V(x)\, H(x,x;\tau)  \, V^{-1}(x)   \,.
\"
14,"\begin{equation}
  \label{eq:defU}
U[A](x;x') := P \exp\left[ - \int\limits_{x'}^x \!\! dz_\mu A_\mu(z) \right]
\"
15,"\begin{equation}
  \label{eq:U1}
U[A](x,x) = 1  \,.
\"
16,"\begin{equation}
  \label{eq:Uadd}
U[A](x;x') \, U[A](x';x'') = U[A](x;x'')
\"
17,"\begin{equation}
  \label{eq:Utrafo}
U[A](x;x') \to V(x)\, U[A](x;x')  \, V^{-1}(x')  \,.
\"
