,equation
0,"\begin{equation}
\eta\zeta=\eta^\alpha\zeta_\alpha=\zeta\eta~~~~\mbox{and}~~~~
\eta\gamma^\mu\zeta=-\zeta\gamma^\mu\eta,
\"
1,"\begin{equation}
D^\beta G=-\lambda^\beta-D\theta^\beta-i\partial_\mu
A_\nu(\gamma^\nu\gamma^\mu\theta)^\beta
+i(\hskip .25cm/\hskip -.25cm\partial\rho\theta)^\beta+i(\theta\partial_\mu\lambda)
(\gamma^\mu\theta)^\beta.
\"
2,"\begin{equation}
Q=\phi+(\theta\psi)+\frac{1}{2}\theta^2 F.
\"
3,"\begin{equation}
\left.D^\alpha Q D_\alpha \overline Q\right|_{\theta^2}=
\theta^2\left(\partial_\mu\phi\partial^\mu\phi+i\overline\psi\hskip .25cm/\hskip -.25cm\partial
\psi+F\overline F+
\mbox{surface term}\right),
\"
4,"\begin{equation}
{\cal L}_{F.I.}=-\frac{g}{2}\phi_0^2\int d^2\theta(G+\overline G)
=-g\phi_0^2\int d^2\theta \Phi=-\frac{g}{2}\phi_0^2 D,
\"
5,"\begin{equation}
D+\frac{g}{2}\phi\overline\phi-\frac{g}{2}\phi_0^2=0,
\"
6,"\begin{equation}\label{lah}
\left({\cal L}_{gauge}+{\cal L}_{matter}+{\cal L}_{F.I.}\right)_{pot}
=-\frac{g^2}{2}\rho^2\phi\overline\phi-\frac{g^2}{8}\left(\phi\overline\phi-\phi_0^2\right)^2.
\"
7,"\begin{equation}
<\phi\overline\phi>=\phi_0^2 ~~~~\mbox{and}~~~~ <\rho>=0.
\"
8,"\begin{equation}
G^a=\Phi^a+iD^\alpha V^a_\alpha,
\"
9,"\begin{equation}
G^bV^{c\beta},~~~~~~~~D^\beta(V^{b\alpha} V^c_\alpha),
\"
10,"\begin{equation}
2\rho^b\xi^a\chi^c=\rho^b(i\overline\lambda^a\lambda^c+\mbox{c.c.}).
\"
11,"\begin{equation}
\eta\zeta=\eta^\alpha\zeta_\alpha=\zeta\eta~~~~\mbox{and}~~~~
\eta\gamma^\mu\zeta=-\zeta\gamma^\mu\eta,
\"
12,"\begin{equation}
D^\beta G=-\lambda^\beta-D\theta^\beta-i\partial_\mu
A_\nu(\gamma^\nu\gamma^\mu\theta)^\beta
+i(\hskip .25cm/\hskip -.25cm\partial\rho\theta)^\beta+i(\theta\partial_\mu\lambda)
(\gamma^\mu\theta)^\beta.
\"
13,"\begin{equation}
Q=\phi+(\theta\psi)+\frac{1}{2}\theta^2 F.
\"
14,"\begin{equation}
\left.D^\alpha Q D_\alpha \overline Q\right|_{\theta^2}=
\theta^2\left(\partial_\mu\phi\partial^\mu\phi+i\overline\psi\hskip .25cm/\hskip -.25cm\partial
\psi+F\overline F+
\mbox{surface term}\right),
\"
15,"\begin{equation}
{\cal L}_{F.I.}=-\frac{g}{2}\phi_0^2\int d^2\theta(G+\overline G)
=-g\phi_0^2\int d^2\theta \Phi=-\frac{g}{2}\phi_0^2 D,
\"
16,"\begin{equation}
D+\frac{g}{2}\phi\overline\phi-\frac{g}{2}\phi_0^2=0,
\"
17,"\begin{equation}\label{lah}
\left({\cal L}_{gauge}+{\cal L}_{matter}+{\cal L}_{F.I.}\right)_{pot}
=-\frac{g^2}{2}\rho^2\phi\overline\phi-\frac{g^2}{8}\left(\phi\overline\phi-\phi_0^2\right)^2.
\"
18,"\begin{equation}
<\phi\overline\phi>=\phi_0^2 ~~~~\mbox{and}~~~~ <\rho>=0.
\"
19,"\begin{equation}
G^a=\Phi^a+iD^\alpha V^a_\alpha,
\"
20,"\begin{equation}
G^bV^{c\beta},~~~~~~~~D^\beta(V^{b\alpha} V^c_\alpha),
\"
21,"\begin{equation}
2\rho^b\xi^a\chi^c=\rho^b(i\overline\lambda^a\lambda^c+\mbox{c.c.}).
\"
