,equation
0,"\begin{equation}
S[\phi] =  \int_p \frac{1}{2} \phi (p) \phi (-p) \, \frac{p^2 +
m^2}{K(p)} + S_{\text{int}} [\phi]
\"
1,"\begin{equation}
K(p) = \left\{ \begin{array} {r@{\quad\text{if}\quad}l} 1 & p^2 <
1\\ 0 & p^2 > 2^2 \end{array} \right.
\"
2,"\begin{equation}
S_{\text{int}} [\phi] = - \sum_{n=1}^\infty \frac{1}{(2n)!}
\int_{p_1,\cdots, p_{2n-1}} \phi (p_1) \cdots \phi (p_{2n-1})\,
\V_{2n} (p_1, \cdots, p_{2n}) \label{expansion}
\"
3,"\begin{equation}
p_1 + \cdots + p_{2n} = 0,
\"
4,"\begin{equation}
\frac{K(p)}{p^2 + m^2}
\"
5,"\begin{equation}
\e^{(4n - y_{2n})t} \vev{ \phi (p_1 \e^t) \cdots \phi (p_{2n-1}
\e^t) \phi }_{m^2 \e^{2t}; \V(t)} = \vev{ \phi (p_1) \cdots
\phi (p_{2n-1}) \phi}_{m^2; \V}
\"
6,"\begin{equation}
y_{2n} \equiv 4 - 2n
\"
7,"\begin{equation}
- \frac{\partial}{\partial t} S_{\text{int}} [t; \phi] = \frac{1}{2}
  \int_p \frac{\Delta (p)}{p^2 + m^2 \e^{2t}} \left( \frac{\delta
  S_{\text{int}}[t;\phi]}{\delta \phi (p)} \frac{\delta S_{\text{int}}
  [t;\phi]}{\delta \phi (-p)} - \frac{\delta^2 S_{\text{int}}
  [t;\phi]}{\delta \phi (p) \delta \phi (-p)} \right)
\"
8,"\begin{equation}
\Delta (p) \equiv - 2 p^2 \frac{d}{d p^2} K(p) \label{Delta}
\"
9,"\begin{equation}
\V_{2n} (t; p_1,\cdots,p_{2n}) = A_{2n} (t; p_1,\cdots,p_{2n}) + m^2 B_{2n}
(t; p_1,\cdots,p_{2n}) + \text{O} (m^4)
\"
10,"\begin{equation}
m^2 \longrightarrow m^2 + \Delta m^2
\"
11,"\begin{equation}
\V_2 (p) \longrightarrow \V_2 (p) + \Delta m^2
\"
12,"\begin{equation}
\phi (p) \longrightarrow \phi (p) \left( 1 + \frac{1}{2} s(p) \right)
\label{change}
\"
13,"\begin{equation}
s(p) = (1 - K(p)) \frac{\ep m^2}{p^2 + m^2} - \eta K(p) = - \eta + (1
- K(p)) \left( \eta + \frac{\ep m^2}{p^2 + m^2} \right) \label{choice}
\"
14,"\begin{equation}
s(p) = - \eta \quad \text{for}\quad p^2 < 1 \label{seta}
\"
15,"\begin{equation}
\frac{K(p)}{p^2 + m^2 (1+\ep)}
\"
16,"\begin{equation}
\vev{\phi (p_1) \cdots \phi (p_{2n-1}) \phi}_{m^2; \V}
= (1 - n \eta) \vev{\phi (p_1) \cdots \phi (p_{2n-1}) \phi}_{m^2
(1+\ep); \V'}
\"
17,"\begin{equation}
\frac{d}{dp^2} A'_2 (p)\Big|_{p^2=0} = B'_2 (p=0) = 0
\"
18,"\begin{equation}
\frac{d}{dp^2} A_2 (p)\Big|_{p^2=0} = B_2 (p=0) = 0 \label{conditions}
\"
19,"\begin{equation}
{m^2}'' = m^2 \e^{2 \Delta t} (1 + \ep)
\"
20,"\begin{equation}
\frac{d}{dp^2} A''_2 (p)\Big|_{p^2=0} = B''_2 (p=0) = 0
\"
21,"\begin{equation}
\ep = \beta_m \Delta t,\quad \eta = 2 \gamma \Delta t,
\label{defbetamgamma} 
\"
22,"\begin{equation}
- \lambda (t) \equiv A_4 (t; 0,0,0,0) \label{deflambda}
\"
23,"\begin{equation}
\frac{d}{dt} ( - \lambda (t)) = 4 \gamma (t) \lambda (t) + \frac{1}{2}
\int_q \frac{\Delta (q)}{q^2} A_6 (t; q,-q,0,0,0,0)
\"
24,"\begin{equation}
\frac{d}{dt} \lambda (t) = \beta (t) \label{difflambda}
\"
25,"\begin{equation}
\beta (t) \equiv - 4 \gamma (t) \lambda (t) - \frac{1}{2}
\int_q \frac{\Delta (q)}{q^2} A_6 (t; q,-q,0,0,0,0) \label{defbeta}
\"
26,"\begin{equation}
4 \gamma (-(t+t')) \lambda (-(t+t')) + \frac{1}{2} \int_q \frac{\Delta
(q)}{q^2} A_6 (-(t+t'); q,-q,0,0,0,0) + \beta (-(t+t')) + \text{O}
(\e^{-2t'})
\"
27,"\begin{equation}
\frac{\partial}{\partial p^2} A_2 (-t; p)\Bigg|_{p^2=0} = B_2 (-t) = 0
\label{tdepconditions}
\"
28,"\begin{equation}
- \frac{d}{dt} \left( \e^{2t} A_2 (-t) \right) \nonumber\\ = \e^{2t}
\left[ - 2 \gamma (-t) A_2 (-t) + \frac{1}{2} \int_q \frac{\Delta
(q)}{q^2} \, A_4 (-t; q,-q,0,0) \right] \label{diffAtwo}
\"
29,"\begin{equation}
\e^{2t} A_2 (-t) = \int^t dt' \e^{2t'} \left[ 2 \gamma (-t') A_2 (-t')
- \frac{1}{2} \int_q \frac{\Delta (q)}{q^2}\, A_4 (-t'; q,-q,0,0)
\right]
\"
30,"\begin{equation}
\int^t dt' \e^{2t'} t'^k = \e^{2t} T_k (t)
\"
31,"\begin{equation}
- \lambda (-t) \equiv A_4 (-t; 0,0,0,0)
\"
32,"\begin{equation}
\V_{2n} (-t; p_1,\cdots, p_{2n}; m^2, \lambda)
\"
33,"\begin{equation}
A_{2n} (-t;p_1,\cdots,p_{2n};\lambda),\quad B_{2n} (-t;
p_1,\cdots,p_{2n}; \lambda)
\"
34,"\begin{equation}
\V_{2n} (-t-\Delta t; p_1,\cdots,p_{2n}; m^2, \lambda) = \V_{2n} (-t;
p_1,\cdots, p_{2n}; m^2 (-\Delta t), \lambda (-\Delta t)) \label{scaling}
\"
35,"\begin{equation}
\V_{2n} (-t; p_1,\cdots, p_{2n}; m^2, \lambda) = \V_{2n} (0;
p_1,\cdots,p_{2n}; m^2 (-t), \lambda (-t)) \label{altscaling}
\"
36,"\begin{equation}
\gamma(-t) = \gamma (\lambda(-t)),\quad \beta_m (-t) = \beta_m
(\lambda (-t)),\quad \beta (-t)= \beta (\lambda (-t))
\"
37,"\begin{equation}
f(p, m^2, \lambda) \equiv (1 - K(p)) \left(\gamma(\lambda) +
\frac{\beta_m (\lambda)}{2} \frac{m^2}{p^2 + m^2} \right)
\"
38,"\begin{equation}
- \lambda (-t) \equiv A_4 (0,0,0,0; \lambda (-t)), \label{mainlambda}
\"
39,"\begin{equation}
- \frac{d}{dt} \lambda (-t) = \beta (\lambda (-t))
\"
40,"\begin{equation}
m^2 (-t) \e^{2t} = m^2 \exp \left[ - \int_0^t dt' \beta_m (\lambda
(-t')) \right] \label{maindm}
\"
41,"\begin{equation}
a_2 (\lambda) \equiv A_2 (0, 0; \lambda)
\"
42,"\begin{equation}
2 a_2 (\lambda) = \beta (\lambda) a_2' (\lambda) + 2 \gamma (\lambda)
a_2 (\lambda) - \frac{1}{2} \int_q \frac{\Delta (q)}{q^2} A_4
(q,-q,0,0; \lambda) \label{mainatwo}
\"
43,"\begin{equation}
\frac{\partial}{\partial p^2} A_2 (p; \lambda) \Big|_{p^2=0} = B_2
(p=0; \lambda) = 0 \label{scaleconvention}
\"
44,"\begin{equation}
\phi (p) \longrightarrow \phi (p) \left( 1 + \frac{1}{2} ( K(p) t(p) +
u(p) ) \right)
\"
45,"\begin{equation}
t (p) = u(p) = 0 \quad \text{for} \quad p^2 < 1 \label{tuzero}
\"
46,"\begin{equation}
\frac{K(p)}{p^2 + m^2 + \ep m^2} - \frac{K(p) u(p)}{p^2 + m^2}
\"
47,"\begin{equation}
\tilde{s} (p) \equiv - \eta + (1 - K(p))
\left( \frac{\ep m^2}{p^2 + m^2} + \eta \right)  + K(p) t(p) + u(p)
\"
