,equation
0,"\begin{equation}
{G_{\mu\nu}}=-\Lambda{g_{\mu\nu}}-{{\mathcal{E}}_{\mu\nu}},\label{4defe}
\"
1,"\begin{equation}
{\nabla_\mu}{{\mathcal{E}}^\mu_\nu}=0\label{ce}.
\"
2,"\begin{equation}
{{\mathcal{E}}_{\mu\nu}}=-{{\left({{\tilde{\kappa}}\over{\kappa}}\right)}^4}
\left[{\mathcal{U}}
\left({u_\mu}{u_\nu}+{1\over{3}}{h_{\mu\nu}}\right)+{{\mathcal{P}}_{\mu\nu}}+{{\mathcal{Q}}_\mu}{u_\nu}+
{{\mathcal{Q}}_\nu}{u_\mu}\right],
\"
3,"\begin{equation}
d{s^2}={g_{\mu\nu}}
d{x^\mu}d{x^\nu}=-{e^\sigma}d{t^2}+A^2d{r^2}+{R^2}d{\Omega^2},
\label{met}
\"
4,"\begin{equation} 
{{\mathcal P}_{\mu\nu}}={\mathcal{P}}\left({r_\mu}{r_\nu}-{1\over{3}}{h_{\mu\nu}}\right),
\"
5,"\begin{equation}
{{\mathcal{E}}_\mu^\nu}={{\left({{\tilde{\kappa}}\over{\kappa}}\right)}^4}\mbox{diag}\left(\rho,-
{p_r},-{p_T},-{p_T}\right),
\"
6,"\begin{equation}
\sigma'\left(\rho+{p_r}\right)=-{p_r}'+4{{R'}\over{R}}({p_T}-{p_r}),\label{cee}
\"
7,"\begin{equation}
{\mathcal{U}}={{\left({{\kappa}\over{\tilde{\kappa}}}\right)}^4}
{Q\over{R^4}},\label{KfB}
\"
8,"\begin{equation}
{G_{\mu\nu}}=-\Lambda{g_{\mu\nu}}+{Q\over{R^4}}\left({u_\mu}{u_\nu}-
2{r_\mu}{r_\nu}+{h_{\mu\nu}}\right),\label{dem}
\"
9,"\begin{equation}
d{s^2}=-d{t^2}+{{{R'}^2}\over{1+f}}d{r^2}+{R^2}d{\Omega^2},
\"
10,"\begin{equation}
\dot{R}^2={\Lambda\over{3}}{R^2}-{Q\over{R^2}}+f.
\label{deq}
\"
11,"\begin{equation}
d{s^2}=-\left(1+{Q\over{R^2}}-{\Lambda\over{3}}{R^2}\right)d{T^2}+
{{\left(1+{Q\over{R^2}}-{\Lambda\over{3}}{R^2}\right)}^{-1}}d{R^2}+
{R^2}d{\Omega^2}
\"
12,"\begin{equation}
\left|{R^2}+{{3f}\over{2\Lambda}}\right|=\sqrt{\beta}\cosh\left[\pm 2
\sqrt{{\Lambda\over{3}}}t+{\cosh^{-1}}\left(
{{\left|{r^2}+{{3f}\over{2\Lambda}}\right|}
\over{\sqrt{\beta}}}\right)\right],\label{sol1}
\"
13,"\begin{equation}
{R^2}{\dot{R}^2}=V(R,r)={{\Lambda}\over{3}}{R^4}+f{R^2}-Q.
\"
14,"\begin{equation}
{G_{\mu\nu}}=-\Lambda{g_{\mu\nu}}-{{\mathcal{E}}_{\mu\nu}},\label{4defe}
\"
15,"\begin{equation}
{\nabla_\mu}{{\mathcal{E}}^\mu_\nu}=0\label{ce}.
\"
16,"\begin{equation}
{{\mathcal{E}}_{\mu\nu}}=-{{\left({{\tilde{\kappa}}\over{\kappa}}\right)}^4}
\left[{\mathcal{U}}
\left({u_\mu}{u_\nu}+{1\over{3}}{h_{\mu\nu}}\right)+{{\mathcal{P}}_{\mu\nu}}+{{\mathcal{Q}}_\mu}{u_\nu}+
{{\mathcal{Q}}_\nu}{u_\mu}\right],
\"
17,"\begin{equation}
d{s^2}={g_{\mu\nu}}
d{x^\mu}d{x^\nu}=-{e^\sigma}d{t^2}+A^2d{r^2}+{R^2}d{\Omega^2},
\label{met}
\"
18,"\begin{equation} 
{{\mathcal P}_{\mu\nu}}={\mathcal{P}}\left({r_\mu}{r_\nu}-{1\over{3}}{h_{\mu\nu}}\right),
\"
19,"\begin{equation}
{{\mathcal{E}}_\mu^\nu}={{\left({{\tilde{\kappa}}\over{\kappa}}\right)}^4}\mbox{diag}\left(\rho,-
{p_r},-{p_T},-{p_T}\right),
\"
20,"\begin{equation}
\sigma'\left(\rho+{p_r}\right)=-{p_r}'+4{{R'}\over{R}}({p_T}-{p_r}),\label{cee}
\"
21,"\begin{equation}
{\mathcal{U}}={{\left({{\kappa}\over{\tilde{\kappa}}}\right)}^4}
{Q\over{R^4}},\label{KfB}
\"
22,"\begin{equation}
{G_{\mu\nu}}=-\Lambda{g_{\mu\nu}}+{Q\over{R^4}}\left({u_\mu}{u_\nu}-
2{r_\mu}{r_\nu}+{h_{\mu\nu}}\right),\label{dem}
\"
23,"\begin{equation}
d{s^2}=-d{t^2}+{{{R'}^2}\over{1+f}}d{r^2}+{R^2}d{\Omega^2},
\"
24,"\begin{equation}
\dot{R}^2={\Lambda\over{3}}{R^2}-{Q\over{R^2}}+f.
\label{deq}
\"
25,"\begin{equation}
d{s^2}=-\left(1+{Q\over{R^2}}-{\Lambda\over{3}}{R^2}\right)d{T^2}+
{{\left(1+{Q\over{R^2}}-{\Lambda\over{3}}{R^2}\right)}^{-1}}d{R^2}+
{R^2}d{\Omega^2}
\"
26,"\begin{equation}
\left|{R^2}+{{3f}\over{2\Lambda}}\right|=\sqrt{\beta}\cosh\left[\pm 2
\sqrt{{\Lambda\over{3}}}t+{\cosh^{-1}}\left(
{{\left|{r^2}+{{3f}\over{2\Lambda}}\right|}
\over{\sqrt{\beta}}}\right)\right],\label{sol1}
\"
27,"\begin{equation}
{R^2}{\dot{R}^2}=V(R,r)={{\Lambda}\over{3}}{R^4}+f{R^2}-Q.
\"
