,equation
0,"\begin{equation}
S_{EH} = \frac{1}{G_3} \int d^3x\, \sqrt{-g^{(3)}}\, (R^{(3)} + {\cal L}_{\rm matter}).
\"
1,"\begin{equation}
{\cal{S}} \propto \frac{NA}{G_3}.
\"
2,"\begin{equation}
{\cal{S}} \simeq \frac{NA}{G_3 L} = \frac{A}{G_3 a} = \frac{A}{G_4}, 
\"
3,"\begin{equation}
\Lambda\sim \left(\frac{M_4^2}{L^5a^2}\right)^{1/9},
\"
4,"\begin{equation}\label{eq:mcut}
\Lambda_m  \sim \left(\frac{M_4^2}{L}\right)^{1/3}.
\"
5,"\begin{equation}
{\cal{S}} \sim  A L \Lambda^3,
\"
6,"\begin{equation}
{\cal{S}} \sim A L \Lambda_m^3 \sim \frac{N A}{G_3 L} 
\sim \frac{A}{G_4},
\"
7,"\begin{equation}
ds^2 = dr^2 + g_{ij}dx^i dx^j.
\"
8,"\begin{equation}
{\cal{H}} =0.
\"
9,"\begin{equation}
{\cal{H}}= (\pi^{ij} \pi_{ij} - \frac{1}{2} \pi^{i}_{i} \pi^{j}_{j})
+\frac{1}{2} \pi_{I} G^{IJ}\pi_{J} + {\cal{L}}.
\"
10,"\begin{equation}
\pi_{ij} = \frac{1}{\sqrt{-g}}\frac{\delta S}{\delta g^{ij}}, \quad
\pi_I = \frac{1}{\sqrt{-g}}\frac{\delta S}{\delta \phi^{I}}.
\"
11,"\begin{equation}
\frac{1}{\sqrt{-g}}\left( \frac{1}{2} \left(g^{ij}
{\frac{\delta S}{\delta g^{ij}}}\right)^2
-{\frac{\delta S}{\delta g^{ij}}}{\frac{\delta S}{\delta g_{ij}}}
-\frac{1}{2} G^{IJ}
\frac{\delta S}{\delta \phi^{I}} \frac{\delta S}{\delta \phi^{I}}\right)
= \sqrt{-g}\, {\cal{L}},
\"
12,"\begin{equation}
S(g, \phi) = S_{loc}(g, \phi) + \Gamma (g, \phi).
\"
13,"\begin{equation}
\frac{1}{\sqrt{-g}}\left( g^{ij}
{\frac{\delta }{\delta g^{ij}}} - \beta^I \frac{\delta}{\delta
\phi^I}\right) \Gamma = HO,
\"
14,"\begin{equation}
c \sim \frac{1}{G \theta^2},
\"
15,"\begin{equation}
\frac{d \theta}{dt} \le 0,
\"
16,"\begin{equation}
c \sim A L \Lambda^3
\"
17,"\begin{equation}
m \sim \frac{M_s^2}{M_P}.
\"
18,"\begin{equation}
\lambda \sim M_P^4 \left(\frac{M_s}{M_P}\right)^8,
\"
19,"\begin{equation}
S_{EH} = \frac{1}{G_3} \int d^3x\, \sqrt{-g^{(3)}}\, (R^{(3)} + {\cal L}_{\rm matter}).
\"
20,"\begin{equation}
{\cal{S}} \propto \frac{NA}{G_3}.
\"
21,"\begin{equation}
{\cal{S}} \simeq \frac{NA}{G_3 L} = \frac{A}{G_3 a} = \frac{A}{G_4}, 
\"
22,"\begin{equation}
\Lambda\sim \left(\frac{M_4^2}{L^5a^2}\right)^{1/9},
\"
23,"\begin{equation}\label{eq:mcut}
\Lambda_m  \sim \left(\frac{M_4^2}{L}\right)^{1/3}.
\"
24,"\begin{equation}
{\cal{S}} \sim  A L \Lambda^3,
\"
25,"\begin{equation}
{\cal{S}} \sim A L \Lambda_m^3 \sim \frac{N A}{G_3 L} 
\sim \frac{A}{G_4},
\"
26,"\begin{equation}
ds^2 = dr^2 + g_{ij}dx^i dx^j.
\"
27,"\begin{equation}
{\cal{H}} =0.
\"
28,"\begin{equation}
{\cal{H}}= (\pi^{ij} \pi_{ij} - \frac{1}{2} \pi^{i}_{i} \pi^{j}_{j})
+\frac{1}{2} \pi_{I} G^{IJ}\pi_{J} + {\cal{L}}.
\"
29,"\begin{equation}
\pi_{ij} = \frac{1}{\sqrt{-g}}\frac{\delta S}{\delta g^{ij}}, \quad
\pi_I = \frac{1}{\sqrt{-g}}\frac{\delta S}{\delta \phi^{I}}.
\"
30,"\begin{equation}
\frac{1}{\sqrt{-g}}\left( \frac{1}{2} \left(g^{ij}
{\frac{\delta S}{\delta g^{ij}}}\right)^2
-{\frac{\delta S}{\delta g^{ij}}}{\frac{\delta S}{\delta g_{ij}}}
-\frac{1}{2} G^{IJ}
\frac{\delta S}{\delta \phi^{I}} \frac{\delta S}{\delta \phi^{I}}\right)
= \sqrt{-g}\, {\cal{L}},
\"
31,"\begin{equation}
S(g, \phi) = S_{loc}(g, \phi) + \Gamma (g, \phi).
\"
32,"\begin{equation}
\frac{1}{\sqrt{-g}}\left( g^{ij}
{\frac{\delta }{\delta g^{ij}}} - \beta^I \frac{\delta}{\delta
\phi^I}\right) \Gamma = HO,
\"
33,"\begin{equation}
c \sim \frac{1}{G \theta^2},
\"
34,"\begin{equation}
\frac{d \theta}{dt} \le 0,
\"
35,"\begin{equation}
c \sim A L \Lambda^3
\"
36,"\begin{equation}
m \sim \frac{M_s^2}{M_P}.
\"
37,"\begin{equation}
\lambda \sim M_P^4 \left(\frac{M_s}{M_P}\right)^8,
\"
