,equation
0,"\begin{equation}
\label{1-1}
\sigma_0(E)\propto \exp\left\{\frac{1}{g^2}F_0(E/E_\mathrm{sph})\right\}
\;,
\"
1,"\begin{equation}
\label{1-2}
F_0(\tilde{E}) = \lim\limits_{\tilde{N}\to 0} F(\tilde{E},\tilde{N})\;.
\"
2,"\begin{equation}
\label{2-1a}
\frac{\delta S}{\delta \varphi} = 0\;.
\"
3,"\begin{equation}
\label{2-1b}
\mathrm{Im}\;\varphi(\boldsymbol{x},t)\bigg\vert_\mathrm{D}  = 0\;.
\"
4,"\begin{equation}
\label{2-1c}
f_{\boldsymbol{k}} = \mathrm{e}^{-\theta} g_{\boldsymbol{k}}\;.
\"
5,"\begin{equation}
\label{2-2}
\frac{1}{g^2}F(E,N) = E T + N\theta - 2\mathrm{Im}\; S_\mathrm{ABCD}\;,
\"
6,"\begin{equation}
\label{3-1}
A_\mu^{a(\theta)} (\boldsymbol{x}, \tau) = \sum\limits_{n=-\infty}^{+\infty}
\mathrm{e}^{-\theta|n|}\left[A_\mu^{a(I)}(\boldsymbol{x},\tau + T_1 + n T)
+ A_\mu^{a(A)}(\boldsymbol{x},\tau - T_1 + n T)\right]\;.
\"
7,"\begin{equation}
\label{3-2c}
\Phi(\boldsymbol{k},\tau) = \frac{\sqrt{2 \pi}}{4|\tau|}
\mathrm{e}^{-k|\tau|} + O(\rho^2/\tau^3)\;.
\"
8,"\begin{equation}
\label{3-4}
2\mathrm{Im}\; S_{\mathrm{ABCD}}^{(IA)} = S_{\mathrm{ABCD}}^{(IA)} - 
(S_{\mathrm{ABCD}}^{(IA)})^* = S_{\mathrm{ABCD}}^{(IA)} + 
S_{\mathrm{D'C'B'A'}}^{(IA)} = S_E^{(IA)}\;,
\"
9,"\begin{equation}
\label{3-5}
S^{(I)} = S^{(A)} = \frac{8\pi^2}{g^2} + \pi^2\rho^2v^2
\;,
\"
10,"\begin{equation}
\label{3-6}
S_\mathrm{int}^{(IA)} = - \frac{96\pi^2\rho^4}{g^2 l^4}\;.
\"
11,"\begin{equation}
\label{3-7}
2\mathrm{Im}\; S_\mathrm{ABCD}^{(IA)} = \frac{16\pi^2}{g^2} + 2\pi^2 \rho^2v^2 
- \frac{96\pi^2\rho^4}{l^4} + O(\rho^6/l^6)\;.
\"
12,"\begin{equation}
\label{3-9}
\frac{1}{g^2}F = ET + N\theta - \frac{16\pi^2}{g^2} -
2\pi^2 v^2\rho^2 + \frac{16\pi^2\rho^4}{g^2} \int\limits_0^\infty \frac{dk \;k^3}
{1 - \mathrm{e}^{-kT-\theta}}\left[\mathrm{e}^{-2kT_1}+ 
\mathrm{e}^{2kT_1 - kT - \theta}\right]
\"
13,"\begin{equation}
\label{3-10}
\int\limits_0^\infty \frac{dq\;q^4}{1 - \mathrm{e}^{-q-\theta}}\left[
\mathrm{e}^{2qt_1 - q - \theta} - \mathrm{e}^{-2qt_1}\right] = 0\;.
\"
14,"\begin{equation}
\label{3-12}
\rho^2 = \frac{g^2 v^2T^4}{16 I_E(\theta)}\;,
\"
15,"\begin{equation}
\label{3-15}
\frac{1}{g^2}F(\theta,E) = -\frac{16\pi^2}{g^2} + 
\left[\frac{E^4}{16 \pi^2 g^2 v^4}\right]^{1/3}
\left(3I_E(\theta)^{1/3}+ 4\theta\frac{I_N(\theta)}{I_E(\theta)^{2/3}}\right)
+ O(\rho^6/g^2 T^6)
\"
16,"\begin{equation}
\label{3-19}
\frac{\rho^6}{T^6} = \frac{E^2 g^2}{256 \pi^4 v^2 I_E(\theta)}\;.
\"
17,"\begin{equation}
\label{3-16}
\frac{1}{g^2}F = -\frac{16\pi^2}{g^2} + f\left\{
3-5x\log x +5x+\frac53 x^2 - \frac{35}{27} x^3 + O(x^4)\right\}\;,
\"
18,"\begin{equation}
\label{3-17}
f \equiv \left[\frac{3E^4}{8\pi^2 g^2 v^4}\right]^{1/3}\;,
\"
19,"\begin{equation}
\label{3-23,5}
x\equiv N/f\;.
\"
20,"\begin{equation}
\label{3-18}
T = \frac{4 f}{E}\left\{1+ \frac53 x - \frac59 x^2 +
\frac{70}{81} x^3 + O(x^4)\right\}\;.
\"
21,"\begin{equation}
\label{1-1}
\sigma_0(E)\propto \exp\left\{\frac{1}{g^2}F_0(E/E_\mathrm{sph})\right\}
\;,
\"
22,"\begin{equation}
\label{1-2}
F_0(\tilde{E}) = \lim\limits_{\tilde{N}\to 0} F(\tilde{E},\tilde{N})\;.
\"
23,"\begin{equation}
\label{2-1a}
\frac{\delta S}{\delta \varphi} = 0\;.
\"
24,"\begin{equation}
\label{2-1b}
\mathrm{Im}\;\varphi(\boldsymbol{x},t)\bigg\vert_\mathrm{D}  = 0\;.
\"
25,"\begin{equation}
\label{2-1c}
f_{\boldsymbol{k}} = \mathrm{e}^{-\theta} g_{\boldsymbol{k}}\;.
\"
26,"\begin{equation}
\label{2-2}
\frac{1}{g^2}F(E,N) = E T + N\theta - 2\mathrm{Im}\; S_\mathrm{ABCD}\;,
\"
27,"\begin{equation}
\label{3-1}
A_\mu^{a(\theta)} (\boldsymbol{x}, \tau) = \sum\limits_{n=-\infty}^{+\infty}
\mathrm{e}^{-\theta|n|}\left[A_\mu^{a(I)}(\boldsymbol{x},\tau + T_1 + n T)
+ A_\mu^{a(A)}(\boldsymbol{x},\tau - T_1 + n T)\right]\;.
\"
28,"\begin{equation}
\label{3-2c}
\Phi(\boldsymbol{k},\tau) = \frac{\sqrt{2 \pi}}{4|\tau|}
\mathrm{e}^{-k|\tau|} + O(\rho^2/\tau^3)\;.
\"
29,"\begin{equation}
\label{3-4}
2\mathrm{Im}\; S_{\mathrm{ABCD}}^{(IA)} = S_{\mathrm{ABCD}}^{(IA)} - 
(S_{\mathrm{ABCD}}^{(IA)})^* = S_{\mathrm{ABCD}}^{(IA)} + 
S_{\mathrm{D'C'B'A'}}^{(IA)} = S_E^{(IA)}\;,
\"
30,"\begin{equation}
\label{3-5}
S^{(I)} = S^{(A)} = \frac{8\pi^2}{g^2} + \pi^2\rho^2v^2
\;,
\"
31,"\begin{equation}
\label{3-6}
S_\mathrm{int}^{(IA)} = - \frac{96\pi^2\rho^4}{g^2 l^4}\;.
\"
32,"\begin{equation}
\label{3-7}
2\mathrm{Im}\; S_\mathrm{ABCD}^{(IA)} = \frac{16\pi^2}{g^2} + 2\pi^2 \rho^2v^2 
- \frac{96\pi^2\rho^4}{l^4} + O(\rho^6/l^6)\;.
\"
33,"\begin{equation}
\label{3-9}
\frac{1}{g^2}F = ET + N\theta - \frac{16\pi^2}{g^2} -
2\pi^2 v^2\rho^2 + \frac{16\pi^2\rho^4}{g^2} \int\limits_0^\infty \frac{dk \;k^3}
{1 - \mathrm{e}^{-kT-\theta}}\left[\mathrm{e}^{-2kT_1}+ 
\mathrm{e}^{2kT_1 - kT - \theta}\right]
\"
34,"\begin{equation}
\label{3-10}
\int\limits_0^\infty \frac{dq\;q^4}{1 - \mathrm{e}^{-q-\theta}}\left[
\mathrm{e}^{2qt_1 - q - \theta} - \mathrm{e}^{-2qt_1}\right] = 0\;.
\"
35,"\begin{equation}
\label{3-12}
\rho^2 = \frac{g^2 v^2T^4}{16 I_E(\theta)}\;,
\"
36,"\begin{equation}
\label{3-15}
\frac{1}{g^2}F(\theta,E) = -\frac{16\pi^2}{g^2} + 
\left[\frac{E^4}{16 \pi^2 g^2 v^4}\right]^{1/3}
\left(3I_E(\theta)^{1/3}+ 4\theta\frac{I_N(\theta)}{I_E(\theta)^{2/3}}\right)
+ O(\rho^6/g^2 T^6)
\"
37,"\begin{equation}
\label{3-19}
\frac{\rho^6}{T^6} = \frac{E^2 g^2}{256 \pi^4 v^2 I_E(\theta)}\;.
\"
38,"\begin{equation}
\label{3-16}
\frac{1}{g^2}F = -\frac{16\pi^2}{g^2} + f\left\{
3-5x\log x +5x+\frac53 x^2 - \frac{35}{27} x^3 + O(x^4)\right\}\;,
\"
39,"\begin{equation}
\label{3-17}
f \equiv \left[\frac{3E^4}{8\pi^2 g^2 v^4}\right]^{1/3}\;,
\"
40,"\begin{equation}
\label{3-23,5}
x\equiv N/f\;.
\"
41,"\begin{equation}
\label{3-18}
T = \frac{4 f}{E}\left\{1+ \frac53 x - \frac59 x^2 +
\frac{70}{81} x^3 + O(x^4)\right\}\;.
\"
