,equation
0,"\begin{equation}        \label{eq:AdS5S5}
\begin{array}{l}
ds^2 = R^2 \Big[ 
-dt^2 \cosh^2 \rho +  d \rho^2 + \sinh^2 \rho d \Omega_3^2 +  \\
\qquad
d \alpha^2 + \cos^2 \alpha d \beta^2 +      
\sin^2 \alpha \left( d \gamma^2  + \cos^2 \gamma d\chi^2 
                     + \sin^2 \gamma d \eta^2 \right)  \Big],
\end{array}
\"
1,"\begin{equation}
\chi \to \chi + \frac{2 \pi}{N_2}, \qquad \eta \to \eta - \frac{2 \pi}{N_2}.
\"
2,"\begin{equation}        \label{eq:ABPhiz1z2z3}
z_1 = R \cos \alpha e^{i \beta}, \quad 
z_2 = R \sin \alpha \cos \gamma e^{i \chi}, \quad
z_3 = R \sin \alpha \sin \gamma e^{i \eta}.
\"
3,"\begin{equation}
x^- \to x^- + 2 \pi R_-.
\"
4,"\begin{equation}
N_1 \sim \sigma, \quad N_2 \sim \sigma, \quad R^2 \sim \sigma 
\quad \textrm{for} \quad \sigma \to \infty.
\"
5,"\begin{equation}
\mathrm{Tr} \left( A^{1}A^{N_2} \ldots A^{N_2} \right) .
\"
6,"\begin{equation} \label{eq:dBmetric}
ds^2 = - 4 dx^+ dx^- -\mu^2 \left(\sum_{I=3}^8 x_I^2 \right) {dx^+}^2 +
 \sum_{i=1}^8 {dx_i}^2 + 4 \mu x_2 dx_1 dx^+ ,
\"
7,"\begin{equation}
F^{(5)} = 2 \mu \left( dx_1 \wedge dx_2 \wedge dx_3 \wedge dx_4 
           + dx_5 \wedge dx_5 \wedge dx_6 \wedge dx_7  \right) \wedge dx^+.
\"
8,"\begin{equation}
x_1 \equiv x_1 + 2 \pi \frac{R}{N_2}.
\"
9,"\begin{equation}       \label{eq:tripleSL}
N_1 \sim \sigma, \quad N_2 \sim \sigma^3, \quad R^2 \sim \sigma 
\quad \textrm{for} \quad \sigma \to \infty
\"
10,"\begin{equation}
Z^+ = x^+, \quad Z^- = x^- +  \mu x_1 x_2, \quad  
Z_I = x_I \quad \textrm{for} \quad I=3, \cdots, 8 \quad
\"
11,"\begin{equation}
\left( \begin{array}{c} Z_1 \\ Z_2  \end{array}  \right) = 
\left( \begin{array}{cc} \cos(\mu x^+)  & \sin(\mu x^+) \\
                         -\sin(\mu x^+) & \cos(\mu x^+) \end{array}  \right)
\left( \begin{array}{c} x_1 \\ x_2  \end{array}  \right).
\"
12,"\begin{equation}
H = \frac{2}{\mu} P_- = \Delta - 2 J_R, \quad
P^+ = \frac{\Delta + 2 J_R}{2 \mu R^2}, \quad
P_1 = \frac{2 J_L}{R} , 
\"
13,"\begin{equation}
\Delta = i \partial_t, \quad
J_L = -\frac{i}{2} \left( \partial_{\chi} - \partial_{\eta} \right) \quad
\textrm{and} \quad
J_R = -\frac{i}{2} \left( \partial_{\chi} + \partial_{\eta} \right).
\"
