,equation
0,"\begin{equation}\int_{\bf R} \psi f \:d\mu_g = \Omega(Ef,\psi) \:\:\mbox{and}\:\:
\int_{\bf R} h(x)(Ef)(x) \: d\mu_g(x) = \Omega(Ef,Eh)
\label{psif}\:, 
\"
1,"\begin{equation}E=E_{\mbox{\scriptsize in}} +E_{\mbox{\scriptsize out}}\:, \label{E+E}\"
2,"\begin{equation}E_{\mbox{\scriptsize in}}((u',v'),(u,v))= \frac{1}{4}\mbox{sign}(v-v') \:\:\mbox{whereas}\:\:
 E_{\mbox{\scriptsize out}}((u',v'),(u,v))= \frac{1}{4}\mbox{sign}(u-u')\:.\label{E+E'}\"
3,"\begin{equation}\hat{\phi}(f)=\hat{\phi}_{\mbox{\scriptsize in}}(f) + \hat{\phi}_{\mbox{\scriptsize out}}(f)
  \:\:\:\:\mbox{with}\:\:\:\: \hat{\phi}_{\mbox{\scriptsize in/out}}(f):=\Omega(E_{\mbox{\scriptsize in/out}}f,\hat\phi) 
  \label{decm=0}\"
4,"\begin{equation}(Hf)(E) := Ef(E) \:\:\:\: \mbox{with domain ${\cal D}(H) = \{f\in L^2(\bR^+,dE) \:|\: \int_{0}^{+\infty} E^2 |f(E)|^2 dE <+\infty\}$}
\label{H} \:. \"
5,"\begin{equation}
H_0 := H\spa\rest_{{\cal D}_k}\:,\:\:\:\:\:
D := -i\left(\frac{1}{2} + E\frac{d \:}{d E}\right)\:, \:\:\:\:\:
C := -\frac{d \:}{d E} E\frac{d \:}{d E} +
\frac{(k-\frac{1}{2})^2}{E}\:.\label{ge3}  
\"
6,"\begin{equation} 
[iH_0,iD] = -iH_0 \:,\:\:\:\:\:
[\:iC,iD] =  i C \:, \:\:\:\:\:
[iH_0,iC] = -2iD \:.\label{three} 
\"
7,"\begin{equation} 
H_0(t) := H_0\:,\:\:\:\:
D(t) := D + tH\:,  \:\:\:\:\:
C(t) := C + 2t D + t^2 H \label{Ct}\:. 
\"
8,"\begin{equation}
\mbox{$[$}\phi(f),\phi(g)\mbox{$]$} = \mbox{$[$}\phi_{\bf F}(\omega_f),\phi_{\bf F}(\omega_g)\mbox{$]$} \:\: \mbox{or}\:\:
\mbox{$[$}\phi_{\mbox{\scriptsize in/out}}(f),\phi_{\mbox{\scriptsize in/out}}(g)\mbox{$]$} = 
\mbox{$[$}\phi_{{\bf F}/{\bf P}}(\omega_f),\phi_{{\bf F}/{\bf P}}(\omega_g)\mbox{$]$}
\label{UNO}\:,
\"
9,"\begin{equation}
H_{{\bf F}0} := E \:,\:\:\:\:\:
D_{\bf F} := -i\left(\frac{1}{2} + E\frac{d \:}{d E}\right)\:, \:\:\:\:\:
C_{\bf F} := -\frac{d \:}{d E} E\frac{d \:}{d E} +
\frac{(k-\frac{1}{2})^2}{E}\:,\label{ge3F}  
\"
