,equation
0,"\begin{equation}
\begin{aligned}
\nu (x)&=\mathbf{g}_{H}(x)\mathbf{g}_{N}(x)\\
\\
&=e^{\frac{1}{2}\phi ^{i}(x)H_{i}}e^{\chi
^{m}(x)E_{m}}.
\end{aligned}
\"
1,"\begin{equation}
\mathbf{g}=\mathbf{g}_{K}\mathbf{g}_{H}\mathbf{g}_{N}
\"
2,"\begin{equation}
  \nu ^{\prime }(x)=\mathbf{g}_{K}^{-1}(x)\nu (x)\mathbf{g}
\"
3,"\begin{equation}
 \mathcal{L}=\frac{1}{4}tr(\ast d\mathcal{M}^{-1}\wedge d\mathcal{M}).
\"
4,"\begin{equation}
 \tau : (E_{\alpha },E_{-\alpha },H_{i})\longrightarrow (-E_{-\alpha
},-E_{\alpha },-H_{i})
\"
5,"\begin{equation}
\begin{aligned}
\nu ^{\#}&=\tau (\nu ^{-1})\\
\\
&= e^{\chi ^{m}E_{-m}}e^{\frac{1}{2}\phi
^{i}H_{i}}.
\end{aligned}
\"
6,"\begin{equation}
 \mathcal{L=-}\frac{1}{2}tr(\ast d\nu \nu ^{-1}\wedge (d\nu \nu
^{-1})^{\#}+\ast d\nu \nu ^{-1}\wedge d\nu \nu ^{-1}).
\"
7,"\begin{equation}
\begin{aligned}
\mathcal{G}_{0}&=d\nu \nu ^{-1}\\
\\
&=(d\mathbf{g}_{H}\mathbf{g}_{N}+\mathbf{g}_{H}d\mathbf{g}%
_{N})(\mathbf{g}_{N}^{-1}\mathbf{g}_{H}^{-1})\\
\\
&=d\mathbf{g}_{H}\mathbf{g}_{H}^{-1}+\mathbf{g}_{H}d\mathbf{g}_{N}\mathbf{g}_{N}^{-1}\mathbf{g}_{H}^{-1}.
\end{aligned}
\"
8,"\begin{equation}
de^{X}e^{-X}=dX+\frac{1}{2!}[X,dX]+\frac{1}{3!}[X,[X,
dX]]+....
\"
9,"\begin{equation}
\begin{aligned}
d\mathbf{g}_{H}\mathbf{g}_{H}^{-1}&= de^{\frac{1}{2}\phi
^{i}H_{i}}e^{-\frac{1}{2}\phi ^{i}H_{i}}\\
\\
&=\frac{1}{2}d\phi ^{i}H_{i}
\end{aligned}
\"
10,"\begin{equation}
\begin{aligned}
d\mathbf{g}_{N}\mathbf{g}_{N}^{-1}&=de^{\chi ^{m}E_{m}}e^{-\chi ^{m}E_{m}}\\
\\
&=d\chi ^{m}E_{m}+\frac{1}{2!}[\chi ^{m}E_{m},d%
\chi ^{n}E_{n}]+\frac{1}{3!}[\chi ^{m}E_{m},[\chi ^{l}E_{l},d\chi
^{n}E_{n}]]+....\\
\\
&=d\chi ^{m}E_{m}+\frac{1}{2!}\chi ^{m}d\chi
^{n}K_{mn}^{v}E_{v}+\frac{1}{3!}\chi ^{m}\chi ^{l}d\chi
^{n}K_{ln}^{v}K_{mv}^{u}E_{u}+....\\
\\
&=\overset{\rightharpoonup}{\mathbf{E
}}\:\mathbf{\Omega }\:\overset{\rightharpoonup }{d\chi }.
\end{aligned}
\"
11,"\begin{equation}
\mathbf{\Omega}=\sum\limits_{n=0}^{\infty }\dfrac{\omega ^{n}}{(n+1)!}
\"
12,"\begin{equation}
e^{X}Ye^{-X}=Y+[X,Y]+\frac{1}{2!}[X,[X,Y]]+....
\"
13,"\begin{equation}
\begin{aligned}
\mathbf{g}_{H}d\mathbf{g}_{N}\mathbf{g}_{N}^{-1}\mathbf{g}_{H}^{-1}&=%
e^{\frac{1}{2}\phi ^{i}H_{i}}(\overset{\rightharpoonup }{\mathbf{E}}%
\:\mathbf{\Omega }\:\overset{\rightharpoonup }{d\chi })e^{-\frac{1%
}{2}\phi ^{i}H_{i}}\\
\\
&=\overset{\rightharpoonup }{
\mathbf{E}^{\prime }}\:\mathbf{\Omega }\:\overset{\rightharpoonup }{d\chi
}.
\end{aligned}
\"
14,"\begin{equation}
\begin{aligned}
\mathcal{G}_{0}&=d\nu \nu ^{-1}\\
\\
&=\frac{1}{2}d\phi ^{i}H_{i}+e^{%
\frac{1}{2}\alpha _{i}\phi ^{i}}F^{\alpha }E_{\alpha }
\end{aligned}
\"
15,"\begin{equation}
\mathcal{L=}-\frac{1}{2}\sum\limits_{i=1}^{l}\ast d\phi ^{i}\wedge d%
\phi ^{i}-\frac{1}{2}\sum\limits_{\alpha =1}^{m}e^{\alpha _{i}\phi
^{i}}\ast F^{\alpha }\wedge F^{\alpha }.
\"
16,"\begin{equation}
dF^{\gamma }=\frac{1}{2}\sum\limits_{\alpha +\beta =\gamma }N_{\alpha
,\beta }F^{\alpha }\wedge F^{\beta }.
\"
17,"\begin{equation}
\mathcal{L}_{Bianchi}=(dF^{\alpha }-\frac{1}{2}\sum\limits_{\alpha =\beta
+\gamma }N_{\beta ,\gamma }F^{\beta }\wedge F^{\gamma })\wedge A_{(
D-2),\alpha }.
\"
18,"\begin{equation}
d(e^{\gamma _{i}\phi ^{i}}\ast F^{\gamma })=\sum\limits_{\alpha
-\beta =-\gamma }N_{\alpha ,-\beta }F^{\alpha }\wedge e^{\beta
_{i}\phi ^{i}}\ast F^{\beta }.
\"
19,"\begin{equation}
d(\ast d\phi ^{i})=\frac{1}{2}\sum\limits_{\alpha =1}^{m}\alpha _{i}%
e^{\frac{1}{2}\alpha _{i}\phi ^{i}}F^{\alpha }\wedge e^{%
\frac{1}{2}\alpha _{i}\phi ^{i}}F^{\alpha }.
\"
20,"\begin{equation}
\begin{aligned}
d(e^{\frac{1}{2}\gamma _{i}\phi ^{i}}\ast F^{\gamma })&=d(e
^{-\frac{1}{2}\gamma _{i}\phi ^{i}}e^{\gamma _{i}\phi ^{i}}\ast
F^{\gamma })\\
\\
&=-\frac{1}{2}\gamma _{j}e^{-\frac{1}{2}\gamma _{i}\phi ^{i}}d\phi ^{j}\wedge e
^{\gamma _{i}\phi ^{i}}\ast F^{\gamma }\\
\\
&+\sum\limits_{\alpha -\beta =-\gamma }
e^{-\frac{1}{2}\gamma _{i}\phi ^{i}}N_{\alpha ,-\beta }F^{\alpha
}\wedge e^{\beta _{i}\phi ^{i}}\ast F^{\beta }\\
\\
&=-\frac{1}{2}\gamma _{j}e^{\frac{1}{2}\gamma _{i}\phi ^{i}}d\phi ^{j}\wedge \ast
F^{\gamma }+\sum\limits_{\alpha -\beta =-\gamma }e^{\frac{1}{2}
\alpha _{i}\phi ^{i}}e^{\frac{1}{2}\beta _{i}\phi ^{i}}N_{\alpha
,-\beta }F^{\alpha }\wedge \ast F^{\beta }.
\end{aligned}
\"
21,"\begin{equation}
\nu ^{\prime }(x)=e^{\frac{1}{2}\phi ^{i}H_{i}}e^{\chi
^{m}E_{m}}e^{\widetilde{\chi }^{m}\widetilde{E}_{m}}e^{
\frac{1}{2}\widetilde{\phi }^{i}\widetilde{H}_{i}}.
\"
