,equation
0,"\begin{equation}
	\Vert \mathcal{O}\Vert:=sup\left\{\Vert \mathcal{O}f\Vert_{2}~~s.t.~~f\in L^{2}(\mathbb{R}^{m})~;~\Vert f\Vert_{2}\leq 1~;~\mathcal{O}\in\mathcal{B}\right\}
\"
1,"\begin{equation}\label{eq60:ps}
\frac{1}{2}[\Lambda,\Lambda]^{\lrcorner}(df\wedge dg\wedge dh)=0
\"
2,"\begin{equation}\label{eq55:ps}
 [\Lambda,\Lambda]=0
\"
3,"\begin{equation}\label{eq61:ps}
f\star_{\lambda}g:=\sum^{\infty}_{r=0}\frac{a_{r}}{r!}\Big(i\frac{\vartheta}{2}\Big)^{r}P^{r}(f,g)\lambda^{r},~~f,g\in N
\"
4,"\begin{equation}\label{eq63:ps}
f\star g=\exp\Big(i\frac{\vartheta}{2}\Lambda^{ij}\partial_{i}\partial'_{j}\Big)f(x)g(x')\Big\vert_{x=x'}.
\"
5,"\begin{equation}
	Tr(\Omega(u))=1
\"
6,"\begin{equation}
	Tr(\Omega(u)\Omega(v))=\delta(u-v)
\"
7,"\begin{equation}
	f \rightarrow Q(f):=\int_{X} f(u)\Omega(u)d\mu(u)
\"
8,"\begin{equation}
	\mathcal{O}\rightarrow W_{\mathcal{O}}(x):=Tr(\mathcal{O} \Omega(x))
\"
9,"\begin{equation}
	(\Omega(q,p)f)(x):=2^{n}\exp\Big(\frac{2i}{\vartheta}p(x-q)\Big)f(2q-x)
\"
10,"\begin{equation}\label{eq236:ps}
Q(f\star g)=Q(f)Q(g)
\"
11,"\begin{equation}\label{eq35:ps}
	(f\star g)(Z)=2^{2n}\int d\mu(X) d\mu(Y) f(X)g(Y) \exp\Big[\frac{2i}{\vartheta}(Z\Lambda Y+Y\Lambda X+ X\Lambda Z)\Big]
\"
