,equation
0,"\begin{equation}
ds^2= -f(r)dt^2 +\frac{dr^2}{f(r)}+r^2 d\Sigma_q^2,
\"
1,"\begin{equation}
f(r)= k^2 r^2 +q -\frac{C}{r^2}.
\"
2,"\begin{equation}
H^2= -\frac{q}{r^2}+\frac{C}{r^4}
\"
3,"\begin{equation}
ds_B^2=-d\tau^2+ r^2(\tau)d\Sigma_q^2.
\"
4,"\begin{equation}
r(\tau)=\sqrt{\pm 2(\tau-\tau_0)}.
\"
5,"\begin{equation}
r(\tau)= (\frac{C -(\tau-\tau_0)^2}{q})^{1/2}.
\"
6,"\begin{equation}
C= r_0^2r_1^2 \frac{\dot r_1^2- \dot r_0^2}{r_0^2-r_1^2}.
\"
7,"\begin{equation}
q= \frac{r_1^2\dot r_1^2-r_0^2\dot r_0^2}{r_0^2-r_1^2}.
\"
8,"\begin{equation}
x_5=\frac{l}{2}(\theta-\ln(\frac{r_+^2+r_-^2}{4l^2})),
\"
9,"\begin{equation}
r^2=\frac{r_-^2+r_+^2}{2}\cosh\theta +\frac{r_+^2-r_-^2}{2},
\"
10,"\begin{equation}
ds^2= dx_5^2
-\frac{r_-^2+r_+^2}{4l^2}\frac{\sinh ^2 (\theta)}{\frac{r_-^2+r_+^2}{2}\cosh (\theta)+\frac{r_+^2-r_-^2}{2}}
dt^2 + (\frac{r_-^2+r_+^2}{2}\cosh (\theta)+\frac{r_+^2-r_-^2}{2})
d\Sigma_q^2.
\"
11,"\begin{equation}
\omega_{t\hat t\hat 5}=-f',\ \omega_{k\hat i\hat j}=\tilde
\omega_{k\hat i\hat j},\ \omega_{k\hat i \hat 5}= g'\tilde e
_{\hat i k}
\"
12,"\begin{equation}
D_{a}\epsilon^A -\frac{k}{2}\gamma_{a}(\sigma^3)^A_B \epsilon^B=0
\"
13,"\begin{equation}
\partial_5\epsilon^A=\frac{k}{2}
\gamma_{5}(\sigma^3)^A_B \epsilon^B.
\"
14,"\begin{equation}
(\epsilon^{\pm})^A=\pm \gamma_5 (\sigma^3)^A_B(\epsilon^{\pm})^B.
\"
15,"\begin{equation}
\epsilon^\pm(x_5,x^\mu)=e^{\pm \frac{k}{2}x_5}\epsilon^{\pm}(x^\mu).
\"
16,"\begin{equation}
\tilde
D_i(\epsilon^{\pm})^A+(\pm\frac{g'}{2g}-\frac{k}{2})\gamma_i
(\sigma^3)^A_B (\epsilon^\pm)^B=0,
\"
17,"\begin{equation}
\partial_0 (\epsilon^{\pm})^A+(\pm\frac{f'}{2f}-\frac{k}{2})\gamma_0
(\sigma^3)^A_B (\epsilon^\pm)^B=0.
\"
18,"\begin{equation}
[\tilde D_i,\tilde D_j]=\tilde R_{i\hat aj \hat
b}\frac{\gamma^{\hat a\hat b}}{4}
\"
19,"\begin{equation}
\tilde R_{abcd}=q(\tilde g_{ac}\tilde g_{bd}-\tilde g_{ad}\tilde g_{cd})
\"
20,"\begin{equation}
\frac{q}{g^2}\gamma_{ij}\epsilon^\pm=(\frac{k}{2}\mp\frac{g'}{2g})^2
\gamma_{ij}\epsilon^{\pm}.
\"
21,"\begin{equation} \label{graeq}
\gamma^{\alpha\beta\delta}D_\beta\psi^A_\delta-\frac{3}{2}k
(\sigma^3)^A_B \gamma^{\alpha\delta}\psi_\delta^B=0.
\"
22,"\begin{equation}
(\psi^1_0)_L=\phi^+(x_5) (\psi_0^+)_L(x^\mu), (\psi^1_0)_R=\psi^-(x_5) (\psi_0^-)_R(x^\mu),
\"
23,"\begin{equation}
(\psi^1_i)_L=\frac{g}{f}\phi^+(x_5) (\psi_i^+)_L(x^\mu), (\psi^1_i)_R=\frac{g}{f}\phi^-(x_5) (\psi_i^-)_R(x^\mu),
\"
24,"\begin{equation}
\tilde \gamma^{\rho\nu\mu}D^4_\nu\psi^\pm_\mu= m\tilde \gamma^{\rho\mu}\psi^{\mp}_\mu,
\"
25,"\begin{equation}
-\partial_5\phi^++\frac{3}{2}k \phi^+ -\frac{g'}{g}\phi^+=\frac{m}{g}\phi^-
\"
26,"\begin{equation}
\partial_5\phi^-+ \frac{3}{2}k \phi^- +\frac{g'}{g}\phi^-=\frac{m}{g}\phi^+
\"
27,"\begin{equation}
(\frac{1}{gf^2}-\frac{1}{g^2f})\tilde \gamma^{k0i}\partial_0(\psi^-_i)_R\phi^-+ \frac{3}{2}(\frac{g'}{f}-\frac{f'}{g})\phi^+\gamma^{ki}(\psi^+_i)_L
=0.
\"
28,"\begin{equation}
\tilde \gamma^i \psi_i^-=0, \ \tilde\gamma^i\psi_i^+=0,
\"
29,"\begin{equation}
\phi^+= e^{3kx_5/2}g^{-1}\phi_0^+, \phi^{-}=e^{-3kx_5/2}g^{-1}\phi_0^-.
\"
30,"\begin{equation}
x_5^{(2)}=t,\ x_5^{(1)}=t-R,
\"
