,equation
0,"\begin{equation}
{S\over M_*^{2+N}}= \epsilon \int_{ \rho < \Delta} d^{4+N} x 
(\partial_{M} \Phi)^2 + \int_{ \rho> \Delta} d^{4+N} x (\partial_{M} \Phi)^2,
\"
1,"\begin{equation}\label{epsil}
\epsilon \Delta^N = M_P^2/M_*^{2+N},
\"
2,"\begin{equation}
\label{BC}
 \epsilon \partial_\rho \phi_m^I = 
\partial_\rho \phi_m^o \arrowvert_{ \rho=\Delta.}
\"
3,"\begin{equation}
%(\Box_4 \sigma^m) \phi_m   - \sigma^m (\Box_N  \phi_m) = 0.  
%\"
4,"\begin{equation}
 \epsilon \tan( m \Delta) = \tan( m \Delta + \varphi). 
\"
5,"\begin{equation}
 A_m \cos( m \Delta) =\cos( m \Delta + \phi).
\"
6,"\begin{equation}
A_{m} \approx \frac{1}{\sqrt{1+(\epsilon m \Delta)^2}}.
\"
7,"\begin{equation}
|\phi_{m}(\rho =0)|^2 \approx \frac{1}{1+(m r_c)^2}.
\"
8,"\begin{equation}
\cot( m \Delta + \varphi)\approx \frac{1}{m \Delta}-
\frac{\epsilon m \Delta}{3}.
\"
9,"\begin{equation}
 A_{m} \approx \frac{1}{ \sqrt{1- \frac{2 \epsilon (m \Delta)^2}{3}+ 
\frac{\epsilon^2}{9} (m \Delta)^4}}
\"
10,"\begin{equation}
{S\over M_*^{2+N}}= \epsilon \int_{ \rho< \Delta } d^{4+N} x 
\sqrt{G_{4+N}}   {\cal R}_{4+N}+ \int_{ \rho> \Delta}
 d^{4+N} x  \sqrt{G_{4+N}} {\cal R}_{4+N}.
\"
11,"\begin{equation}
 G_{MN}=\sum_{m} G^m_{MN}(x) \phi_m(Y). 
\"
12,"\begin{equation}
 \epsilon K_{MN}^I (x,Y)= K_{MN}^o (x,Y)\vert_{\rho=\Delta}. 
\"
13,"\begin{equation}
 \partial^i \gamma_{ \nu i}=0, \qquad
\partial^i \partial^j \gamma_{i j} -\alpha \Box_N \gamma_N=0.
\"
14,"\begin{equation}
\label{G^4}
{\cal G}^4_{\mu \nu}-\frac{1}{2} \Box_N \gamma_{\mu \nu}+\frac{1}{2} 
\eta_{\mu \nu} \Box_N \gamma_4 =T_{\mu \nu}.
\"
15,"\begin{equation}
 \Box_N( \partial^\mu \gamma_{ \mu \nu}-\partial_{\nu} \gamma_4)=0.
\"
16,"\begin{equation}
 \partial^\mu \gamma_{ \mu \nu}-\partial_{\nu} \gamma_4=0.
\"
17,"\begin{equation}
\label{T}
 \frac{3}{2} \Box_N \gamma_4=T.
\"
18,"\begin{equation}
  \frac{1}{2} \partial^\lambda F_{\lambda \mu}^i+\frac{1}{2} 
\Box_N \gamma_{\mu i}=0,
\"
19,"\begin{equation}
 \Box_4 \gamma_{ij}+\Box_N \gamma_{ij}+\partial_i \partial_j \gamma+ \eta_{i j}
(\frac{1}{2} \Box_4 \gamma_N+\frac{1}{2} \Box_N \gamma_N-\Box_N \gamma_4)=0.
\"
20,"\begin{equation}\label{Gij}
 \Box_4(\gamma_{ij}+\frac{1}{2} \eta_{ij} \gamma_N)+
\Box_N(\gamma_{ij}+\frac{1}{2}\eta_{ij} \gamma_N)=(\eta_{ij} 
\Box_N - \partial_i \partial_j)\frac{2}{3 \Box_N} T.
\"
21,"\begin{equation}
 a^I_m= A \frac{(m \rho)^2 cos(m \rho)-m \rho sin(m \rho)}{\rho^4}, 
\"
22,"\begin{equation}
a^o_m=\frac{(m \rho)^2 cos(m \rho+ \varphi)-m \rho sin(m \rho+ \varphi)}{\rho^4}. 
\"
23,"\begin{equation}
A ((m \Delta) cos(m \Delta)- sin(m \Delta))=(m \Delta) cos(m \Delta+ \varphi)-sin(m \Delta+ \varphi). 
\"
24,"\begin{equation}
3-\frac{\epsilon}{5} (m \Delta)^2 \approx -(m \Delta)^2 \frac{sin( m \Delta+\varphi)}
{ (m \Delta)cos(m \Delta+\varphi)-sin(m \Delta+\varphi)},
 \"
25,"\begin{equation}
cot(m \Delta+ \varphi) \approx \frac{1}{m \Delta}- \frac{m \Delta}{3-\frac{ \epsilon}{5} (m \Delta)^2}
 \"
26,"\begin{equation}
   A \approx -\frac{3}{(m \Delta)^3}( (m \Delta) \frac{1}{1+cot^{-2}(m \Delta + \varphi)}-
 \frac{1}{1+cot^{2}(m \Delta + \varphi)}).
\"
27,"\begin{equation}
{S\over M_*^{2+N}}= \epsilon \int_{ \rho < \Delta} d^{4+N} x 
(\partial_{M} \Phi)^2 + \int_{ \rho> \Delta} d^{4+N} x (\partial_{M} \Phi)^2,
\"
28,"\begin{equation}\label{epsil}
\epsilon \Delta^N = M_P^2/M_*^{2+N},
\"
29,"\begin{equation}
\label{BC}
 \epsilon \partial_\rho \phi_m^I = 
\partial_\rho \phi_m^o \arrowvert_{ \rho=\Delta.}
\"
30,"\begin{equation}
%(\Box_4 \sigma^m) \phi_m   - \sigma^m (\Box_N  \phi_m) = 0.  
%\"
31,"\begin{equation}
 \epsilon \tan( m \Delta) = \tan( m \Delta + \varphi). 
\"
32,"\begin{equation}
 A_m \cos( m \Delta) =\cos( m \Delta + \phi).
\"
33,"\begin{equation}
A_{m} \approx \frac{1}{\sqrt{1+(\epsilon m \Delta)^2}}.
\"
34,"\begin{equation}
|\phi_{m}(\rho =0)|^2 \approx \frac{1}{1+(m r_c)^2}.
\"
35,"\begin{equation}
\cot( m \Delta + \varphi)\approx \frac{1}{m \Delta}-
\frac{\epsilon m \Delta}{3}.
\"
36,"\begin{equation}
 A_{m} \approx \frac{1}{ \sqrt{1- \frac{2 \epsilon (m \Delta)^2}{3}+ 
\frac{\epsilon^2}{9} (m \Delta)^4}}
\"
37,"\begin{equation}
{S\over M_*^{2+N}}= \epsilon \int_{ \rho< \Delta } d^{4+N} x 
\sqrt{G_{4+N}}   {\cal R}_{4+N}+ \int_{ \rho> \Delta}
 d^{4+N} x  \sqrt{G_{4+N}} {\cal R}_{4+N}.
\"
38,"\begin{equation}
 G_{MN}=\sum_{m} G^m_{MN}(x) \phi_m(Y). 
\"
39,"\begin{equation}
 \epsilon K_{MN}^I (x,Y)= K_{MN}^o (x,Y)\vert_{\rho=\Delta}. 
\"
40,"\begin{equation}
 \partial^i \gamma_{ \nu i}=0, \qquad
\partial^i \partial^j \gamma_{i j} -\alpha \Box_N \gamma_N=0.
\"
41,"\begin{equation}
\label{G^4}
{\cal G}^4_{\mu \nu}-\frac{1}{2} \Box_N \gamma_{\mu \nu}+\frac{1}{2} 
\eta_{\mu \nu} \Box_N \gamma_4 =T_{\mu \nu}.
\"
42,"\begin{equation}
 \Box_N( \partial^\mu \gamma_{ \mu \nu}-\partial_{\nu} \gamma_4)=0.
\"
43,"\begin{equation}
 \partial^\mu \gamma_{ \mu \nu}-\partial_{\nu} \gamma_4=0.
\"
44,"\begin{equation}
\label{T}
 \frac{3}{2} \Box_N \gamma_4=T.
\"
45,"\begin{equation}
  \frac{1}{2} \partial^\lambda F_{\lambda \mu}^i+\frac{1}{2} 
\Box_N \gamma_{\mu i}=0,
\"
46,"\begin{equation}
 \Box_4 \gamma_{ij}+\Box_N \gamma_{ij}+\partial_i \partial_j \gamma+ \eta_{i j}
(\frac{1}{2} \Box_4 \gamma_N+\frac{1}{2} \Box_N \gamma_N-\Box_N \gamma_4)=0.
\"
47,"\begin{equation}\label{Gij}
 \Box_4(\gamma_{ij}+\frac{1}{2} \eta_{ij} \gamma_N)+
\Box_N(\gamma_{ij}+\frac{1}{2}\eta_{ij} \gamma_N)=(\eta_{ij} 
\Box_N - \partial_i \partial_j)\frac{2}{3 \Box_N} T.
\"
48,"\begin{equation}
 a^I_m= A \frac{(m \rho)^2 cos(m \rho)-m \rho sin(m \rho)}{\rho^4}, 
\"
49,"\begin{equation}
a^o_m=\frac{(m \rho)^2 cos(m \rho+ \varphi)-m \rho sin(m \rho+ \varphi)}{\rho^4}. 
\"
50,"\begin{equation}
A ((m \Delta) cos(m \Delta)- sin(m \Delta))=(m \Delta) cos(m \Delta+ \varphi)-sin(m \Delta+ \varphi). 
\"
51,"\begin{equation}
3-\frac{\epsilon}{5} (m \Delta)^2 \approx -(m \Delta)^2 \frac{sin( m \Delta+\varphi)}
{ (m \Delta)cos(m \Delta+\varphi)-sin(m \Delta+\varphi)},
 \"
52,"\begin{equation}
cot(m \Delta+ \varphi) \approx \frac{1}{m \Delta}- \frac{m \Delta}{3-\frac{ \epsilon}{5} (m \Delta)^2}
 \"
53,"\begin{equation}
   A \approx -\frac{3}{(m \Delta)^3}( (m \Delta) \frac{1}{1+cot^{-2}(m \Delta + \varphi)}-
 \frac{1}{1+cot^{2}(m \Delta + \varphi)}).
\"
