,equation
0,"\begin{equation}
\phi(x^{\mu},x^{10})=\sum_{n}e^{inx^{10}/R_{10}}\phi_{n}(x^{\mu}),
\"
1,"\begin{equation} \label{rten}
R_{10}=\ensuremath{g_s}\ensuremath{l_s}.
\"
2,"\begin{equation} \label{sm2}
S_{\mbox{\footnotesize M2}}=-T_{\mbox{\footnotesize M2}}
\int d\tau d\sigma d\rho\, 
    \sqrt{-\det g_{MN}\p_{\alpha}X^{M}\p_{\beta}X^{N}}~,
\"
3,"\begin{equation} \label{ngmem}
S_{\mbox{\footnotesize M2}}=-T_{\mbox{\footnotesize M2}}
\int d^3\sigma \left[ \sqrt{-\det g_{MN}\p_{\alpha}X^{M}\p_{\beta}X^{N}}
-A_{012}\varepsilon^{\alpha\beta\gamma}\p_{\alpha}X^{0}
\p_{\beta}X^{1}\p_{\gamma}X^{2}\right]~,
\"
4,"\begin{equation} \label{sgauge}
X^0=c\tau, \quad X^1=w_1 R_1\sigma, \quad X^{2}=w_{2} R_{2}\rho,
\"
5,"\begin{equation} \label{nrsmem}
S_{\mbox{\footnotesize W}}^{\mbox{\footnotesize (s)}}=
-T_{\mbox{\footnotesize W}}\int d^3 x \left[{1\over 2}\p_a Y\cdot \p^a Y
+\lambda\right]~,
\"
6,"\begin{equation} \label{p0cmem}
p_{0}=\lambda {wR_1 R_{2}\over\ensuremath{L_P}^3}
+{\ensuremath{L_P}^3 p_{\perp}^2\over w R_1 R_{2}}
+{{\mathcal{N}}\over wR_1 R_{2}}~,
\"
7,"\begin{equation} \label{calN}
{\mathcal{N}}\equiv\sum_{\vec{n}}\sqrt{(n_1 w_1 R_1)^2+(n_{2} w_{2} R_{2})^2}
a^{\dagger}_{\vec{n}}\cdot a_{\vec{n}}~.
\"
8,"\begin{equation}
\phi(x^{\mu},x^{10})=\sum_{n}e^{inx^{10}/R_{10}}\phi_{n}(x^{\mu}),
\"
9,"\begin{equation} \label{rten}
R_{10}=\ensuremath{g_s}\ensuremath{l_s}.
\"
10,"\begin{equation} \label{sm2}
S_{\mbox{\footnotesize M2}}=-T_{\mbox{\footnotesize M2}}
\int d\tau d\sigma d\rho\, 
    \sqrt{-\det g_{MN}\p_{\alpha}X^{M}\p_{\beta}X^{N}}~,
\"
11,"\begin{equation} \label{ngmem}
S_{\mbox{\footnotesize M2}}=-T_{\mbox{\footnotesize M2}}
\int d^3\sigma \left[ \sqrt{-\det g_{MN}\p_{\alpha}X^{M}\p_{\beta}X^{N}}
-A_{012}\varepsilon^{\alpha\beta\gamma}\p_{\alpha}X^{0}
\p_{\beta}X^{1}\p_{\gamma}X^{2}\right]~,
\"
12,"\begin{equation} \label{sgauge}
X^0=c\tau, \quad X^1=w_1 R_1\sigma, \quad X^{2}=w_{2} R_{2}\rho,
\"
13,"\begin{equation} \label{nrsmem}
S_{\mbox{\footnotesize W}}^{\mbox{\footnotesize (s)}}=
-T_{\mbox{\footnotesize W}}\int d^3 x \left[{1\over 2}\p_a Y\cdot \p^a Y
+\lambda\right]~,
\"
14,"\begin{equation} \label{p0cmem}
p_{0}=\lambda {wR_1 R_{2}\over\ensuremath{L_P}^3}
+{\ensuremath{L_P}^3 p_{\perp}^2\over w R_1 R_{2}}
+{{\mathcal{N}}\over wR_1 R_{2}}~,
\"
15,"\begin{equation} \label{calN}
{\mathcal{N}}\equiv\sum_{\vec{n}}\sqrt{(n_1 w_1 R_1)^2+(n_{2} w_{2} R_{2})^2}
a^{\dagger}_{\vec{n}}\cdot a_{\vec{n}}~.
\"
