,equation
0,"\begin{equation}
[\; \underbrace{x^{m}, \; \psi^{m},\;b,\; c,\; \xi,\;\eta,\;
\phi}_{\mbox{{\tiny $D=4$ space-time matter + ghosts}}} ,\;\;
\underbrace{ x^{\pm j},\; \psi^{\pm j}}_{CY} \;], \label{2}
\nonumber
\"
1,"\begin{equation}
\left[\;\; X^m,\;\theta^{\alpha},\;\bar\theta^{\dot\alpha},\;
p_{\alpha},\; \bar{p}_{\dot\alpha}, \;\rho,\;\Gamma^{+j},
\Gamma^{-j},\; X^{+j},\; X^{-j}\;\; \right] \label{3} \nonumber
\"
2,"\begin{equation}
  \label{c-charge}
  C=\frac{1}{3}\int \Gamma^{+j}\Gamma^{-j}.
\"
3,"\begin{equation}
\begin{array}{llll}
\theta^1 = e^{\sigma_1},& \theta^2 = e^{\sigma_2}, &
\bar{\theta}^1= e^{\bar{\sigma}_1},& \bar{\theta}^2 =
e^{\bar{\sigma}_2},          \nonumber \\
p_1 = e^{-\sigma_1},& p_2 = e^{-\sigma_2},& \bar{p}_1 =
e^{-\bar{\sigma}_1},& \bar{p}_2 = e^{-\bar{\sigma}_2},
\end{array}
\"
4,"\begin{equation}
\begin{array}{lcl}
\sigma_1 (z) \sigma_1 (w) = \ln(z-w),&\;& \sigma_2 (z) \sigma_2
(w) = \ln(z-w),
\nonumber\\
\bar{\sigma}_1 (z) \bar{\sigma}_1 (w) = \ln(z-w),
 &\;& \bar{\sigma}_2 (z) \bar{\sigma}_2 (w) =
\ln(z-w).
\end{array}
\"
5,"\begin{equation}
W[\Lambda^{A_1A_2B_1B_2}]
=\frac{1}{2}[A_1(A_1-1)+A_2(A_2-1)+B_1(B_1-1)+B_2(B_2-1)].
\"
6,"\begin{equation}
|\Lambda\rangle = \Lambda^{++++}|0\rangle =
:e^{(\frac{1}{2}\sigma_1+\frac{1}{2}\sigma_2+\frac{1}{2}\bar{\sigma}_1
  +\frac{1}{2}\bar{\sigma}_2)}(0):|0\rangle.
\"
7,"\begin{equation}
  \label{massfermion4d}
  \Phi=(\Theta_\alpha \chi_{1}^\alpha + \Pi_\alpha \chi_{2}^\alpha +
  \bar\Theta^{\dot\alpha} \bar\chi_{1\dot\alpha} + \bar \Pi^{\dot\alpha}
  \bar \chi_{2\dot\alpha})e^{ikX}
\"
8,"\begin{equation}
\begin{array}{|c|c||c|c|}
\hline \multicolumn{2}{|c|}{\Xi^a} &
\multicolumn{2}{|c|}{\Xi^{\dot{a}}}\\
\hline
 e^{H/2} & \Xi^{---} & e^{-H/2} & \Xi^{+++} \\
\hline
          & \Xi^{-++} &          & \Xi^{+--} \\
 \Xi^{+j} & \Xi^{+-+} & \Xi^{-j} & \Xi^{-+-} \\
          & \Xi^{++-} &          & \Xi^{--+}\\
\hline
\end{array}    \nonumber
\"
9,"\begin{equation}
\begin{array}{rcl}
(X^m)^{\dagger} &=& X^m,\\
\theta^{\dagger}_{\alpha} &=&
\bar{\theta}_{\dot\alpha}, \\
p_{\alpha}^{\dagger}     &=&
-\bar{p}_{\dot\alpha} ,\\
(\Gamma^{-j})^{\dagger} &=& \frac{1}{2}
\epsilon^{jkl}\Gamma^{-k}\Gamma^{-l}e^{-\rho},
\\
(\Gamma^{+j})^{\dagger}    &=& \frac{1}{2}
\epsilon^{jkl}\Gamma^{+k}\Gamma^{+l}e^{\rho}
,\\
(e^{\rho})^{\dagger} &=& \frac{1}{6}
e^{-2\rho}\epsilon^{jkl}\Gamma^{-j}\Gamma^{-k}\Gamma^{-l},
\\
(X^{-j})^{\dagger} &=& X^{-j} ,\\
(X^{+j})^{\dagger} &=& X^{+j}.
\end{array}
\"
10,"\begin{equation}
[\; \underbrace{x^{m}, \; \psi^{m},\;b,\; c,\; \xi,\;\eta,\;
\phi}_{\mbox{{\tiny $D=4$ space-time matter + ghosts}}} ,\;\;
\underbrace{ x^{\pm j},\; \psi^{\pm j}}_{CY} \;], \label{2}
\nonumber
\"
11,"\begin{equation}
\left[\;\; X^m,\;\theta^{\alpha},\;\bar\theta^{\dot\alpha},\;
p_{\alpha},\; \bar{p}_{\dot\alpha}, \;\rho,\;\Gamma^{+j},
\Gamma^{-j},\; X^{+j},\; X^{-j}\;\; \right] \label{3} \nonumber
\"
12,"\begin{equation}
  \label{c-charge}
  C=\frac{1}{3}\int \Gamma^{+j}\Gamma^{-j}.
\"
13,"\begin{equation}
\begin{array}{llll}
\theta^1 = e^{\sigma_1},& \theta^2 = e^{\sigma_2}, &
\bar{\theta}^1= e^{\bar{\sigma}_1},& \bar{\theta}^2 =
e^{\bar{\sigma}_2},          \nonumber \\
p_1 = e^{-\sigma_1},& p_2 = e^{-\sigma_2},& \bar{p}_1 =
e^{-\bar{\sigma}_1},& \bar{p}_2 = e^{-\bar{\sigma}_2},
\end{array}
\"
14,"\begin{equation}
\begin{array}{lcl}
\sigma_1 (z) \sigma_1 (w) = \ln(z-w),&\;& \sigma_2 (z) \sigma_2
(w) = \ln(z-w),
\nonumber\\
\bar{\sigma}_1 (z) \bar{\sigma}_1 (w) = \ln(z-w),
 &\;& \bar{\sigma}_2 (z) \bar{\sigma}_2 (w) =
\ln(z-w).
\end{array}
\"
15,"\begin{equation}
W[\Lambda^{A_1A_2B_1B_2}]
=\frac{1}{2}[A_1(A_1-1)+A_2(A_2-1)+B_1(B_1-1)+B_2(B_2-1)].
\"
16,"\begin{equation}
|\Lambda\rangle = \Lambda^{++++}|0\rangle =
:e^{(\frac{1}{2}\sigma_1+\frac{1}{2}\sigma_2+\frac{1}{2}\bar{\sigma}_1
  +\frac{1}{2}\bar{\sigma}_2)}(0):|0\rangle.
\"
17,"\begin{equation}
  \label{massfermion4d}
  \Phi=(\Theta_\alpha \chi_{1}^\alpha + \Pi_\alpha \chi_{2}^\alpha +
  \bar\Theta^{\dot\alpha} \bar\chi_{1\dot\alpha} + \bar \Pi^{\dot\alpha}
  \bar \chi_{2\dot\alpha})e^{ikX}
\"
18,"\begin{equation}
\begin{array}{|c|c||c|c|}
\hline \multicolumn{2}{|c|}{\Xi^a} &
\multicolumn{2}{|c|}{\Xi^{\dot{a}}}\\
\hline
 e^{H/2} & \Xi^{---} & e^{-H/2} & \Xi^{+++} \\
\hline
          & \Xi^{-++} &          & \Xi^{+--} \\
 \Xi^{+j} & \Xi^{+-+} & \Xi^{-j} & \Xi^{-+-} \\
          & \Xi^{++-} &          & \Xi^{--+}\\
\hline
\end{array}    \nonumber
\"
19,"\begin{equation}
\begin{array}{rcl}
(X^m)^{\dagger} &=& X^m,\\
\theta^{\dagger}_{\alpha} &=&
\bar{\theta}_{\dot\alpha}, \\
p_{\alpha}^{\dagger}     &=&
-\bar{p}_{\dot\alpha} ,\\
(\Gamma^{-j})^{\dagger} &=& \frac{1}{2}
\epsilon^{jkl}\Gamma^{-k}\Gamma^{-l}e^{-\rho},
\\
(\Gamma^{+j})^{\dagger}    &=& \frac{1}{2}
\epsilon^{jkl}\Gamma^{+k}\Gamma^{+l}e^{\rho}
,\\
(e^{\rho})^{\dagger} &=& \frac{1}{6}
e^{-2\rho}\epsilon^{jkl}\Gamma^{-j}\Gamma^{-k}\Gamma^{-l},
\\
(X^{-j})^{\dagger} &=& X^{-j} ,\\
(X^{+j})^{\dagger} &=& X^{+j}.
\end{array}
\"
