,equation
0,"\begin{equation}
\delta g_{00} = - \frac{G_{d} m_{Dp}}{r^{d-2}} \longrightarrow 0~~~
{\rm if}~g_s \rightarrow 0
\label{g00}
\"
1,"\begin{equation}
A + B  =  A\setminus B + B\setminus A + A \cap B
\label{settheory}
\"
2,"\begin{equation}
\dim(A\cap B) \ge (p+1) +(p'+1) -D
\label{intersection}
\"
3,"\begin{equation}
P \sim \left(\frac{1}{{\rm vol}(\IR)}\right )^{\dim(M-W)}
\"
4,"\begin{equation}
P \sim \left ( \frac{1}{l}\right )^{\dim(M-W)}
\"
5,"\begin{equation}
\phi(r) = - \frac{G_4 m}{r}
\;\;\;\;\;\; \rightarrow
\;\;\;\;\;\; \Phi(r) = {\rm constant} \frac{G_{10} \tau_p}{r^{7-p}}
\"
6,"\begin{equation}
V(r) = - \beta \frac{\kappa^2 \tau_p m_{Dp}}{r^{7-p}} \equiv -\frac{h^2}{r^{7-p}}
\label{PE}
\"
7,"\begin{equation}
\beta = \pi^{-(9-p)/2} \Gamma(\frac{7-p}{2})
\"
8,"\begin{equation}
\Delta_v V(r) = - \frac{v^2}{2} \frac{h^2}{r^{7-p}} +
O(\frac{v^4}{r^{7-p}})
\"
9,"\begin{equation}
\frac{dn}{dt} = -  nH(d_H-p_H)  -  \Gamma n^2.
\label{dilute}
\"
10,"\begin{equation}
p = p_H + p_s
\"
11,"\begin{equation}
\Gamma  = \frac{A_p}{m^{d_\perp-2}} \left(\frac{m}{T} \right )^{w}
\label{intrate}
\"
12,"\begin{equation}
H = -\frac{\dot{T}}{T} = \frac{T^{(d_H+1)/2}}{C m_p^{(d_H-1)/2}}.
\"
13,"\begin{equation}
f(T\ll T_i) \approx
\frac{ w +p_H +(1-d_H)/2}{AC}\left(\frac{m}{m_p}\right)^{\frac{d_H-1}{2}}  \left(
\frac{T}{m} \right )^{ w +p_H +(1-d_H)/2}
\label{contannih}
\"
14,"\begin{equation}
\Gamma = \frac{F}{n}
\label{annrate}
\"
15,"\begin{equation}
F = h^2 \left(\frac{\tau}{m_{Dp}}\right) n
\label{fluxvol}
\"
16,"\begin{equation}
r_c = \left(\frac{h^2}{T}\right)^{1/(7-p)}
\label{capture}
\"
17,"\begin{equation}
N_s = v_a \tau \sigma n_a
\"
18,"\begin{equation}
\tau = \frac{1}{v_a \sigma n_a} \frac{m_{Dp}}{T}
\label{tautime}
\"
19,"\begin{equation}
\lambda = \frac{1}{a \sigma} \frac{m_{Dp}^{1/2}}{T^{D-1/2}}
\label{lambda}
\"
20,"\begin{equation}
T_f = \left (\frac{1}{h^2} \right )^x \left
( \frac{\sqrt{m_{Dp}}}{a \sigma(T_f)}\right )^y
\label{tFfinal}
\"
21,"\begin{equation}
\sigma_s = \frac{B}{m^{d_\perp-1}}\left (\frac{m}{T} \right )^{q}
\label{sigs}
\"
22,"\begin{equation}
T_f = \left (\frac{1}{h^2} \right )^{x/(1-qy)}
\left ( \frac{\sqrt{m_{Dp}}m^{d_\perp-q-1}}{aB V_p}\right )^{y/(1-qy)} \sim
\left (\frac{1}{V_p}\right)^{\frac{x+y/2}{1-qy}}
\label{tfinal}
\"
23,"\begin{equation}
T_f \sim \left (\frac{R^{p_s}}{R^p\ell^p} \right )^{\frac{1}{7.5}(\frac{1}{7-p} +
\frac{1}{2}) }\ \ \Longrightarrow  \ \  \frac{\partial T_f}{\partial
p_s} \arrowvert_p > 0
\"
24,"\begin{equation}
\Gamma = \frac{A_p}{m_s^{d_\perp-1}}
\left (\frac{m_s}{T}\right )^{D-2}
\label{rate}
\"
25,"\begin{equation}f_p(T_f) \approx
\frac{ D-2+p_H +(1-d_H)/2}{A_pC}\left(\frac{m_s}{m_p}\right)^{\frac{d_H-1}{2}}  \left(
\frac{T_f}{m_s} \right )^{ D-2 +p_H +(1-d_H)/2}
\label{finaldensity}
\"
26,"\begin{equation}
P = \frac{1}{6 \pi}\gamma_{p,D} \Omega(D) h^2 \dot{v}^2
\"
27,"\begin{equation}
N(\omega) d\omega = \frac{8h^6\gamma_{6,4}}{\pi l^2} (K_{1/3}^2(x) +
K_{2/3}^2(x)) x dx
\"
28,"\begin{equation}
x = \frac{l^3 \omega}{3 h^4 m} = \frac{v^2l^3\omega}{6h^4E_{k}}
\"
29,"\begin{equation}
\langle E_r \rangle = \int_0^{\infty} N(\omega) d\omega = \frac{4
\gamma_{6,4}
\pi h^{10}}{v^2 l^5} E_k
\"
30,"\begin{equation}
l_c  = h^2 \left(\frac{4 \pi \gamma_{6,4}   }{v^2}\right)^{1/5}
\"
31,"\begin{equation}
\sigma = \pi \left (\frac{l_c}{\mu v} \right)^2
\"
32,"\begin{equation}
\Gamma = \langle \sigma |v| \rangle
\approx  \frac{K}{m_{D6}^2} \left
(\frac{m_{D6}}{T}\right)^{\frac{9}{10}}
\label{xrssect}
\"
33,"\begin{equation}
K =
(2^4 \pi^7 \gamma_{6,3}  )^{1/5} h^{4} \propto g_s^2
\"
34,"\begin{equation}
{\cal{A}} =   \frac{a_1}{t} + \frac{a_2}{t+1} + \frac{a_3}{t+2} + \cdots
\label{tchn}
\"
35,"\begin{equation}
{\cal{A}}  =   c_1\frac{\Gamma(t) \Gamma(s)}{\Gamma(1+s+t)} (s a_1 -t
a_2) \delta^{p+1}(p_1+p_2)
\label{venez}
\"
36,"\begin{equation}
c_1 = \frac{1}{g_o^2 \alpha' } \cdot \left ( \frac{\kappa}{\alpha'}
\right )^2 \cdot (\alpha'^2) \sim g_s
\label{c1}
\"
37,"\begin{equation} g^2_o = \frac{1}{(2 \pi \alpha')^2 \tau_p};~~~~
\tau_p = \frac{1}{g_s (2\pi)^p\sqrt{\alpha'}^{p+1}};~~~~ \kappa^2
= \frac{(2\pi)^7}{2} g_s^2 \alpha'^4. \label{formulas}
\"
38,"\begin{equation}
\delta g_{00} = - \frac{G_{d} m_{Dp}}{r^{d-2}} \longrightarrow 0~~~
{\rm if}~g_s \rightarrow 0
\label{g00}
\"
39,"\begin{equation}
A + B  =  A\setminus B + B\setminus A + A \cap B
\label{settheory}
\"
40,"\begin{equation}
\dim(A\cap B) \ge (p+1) +(p'+1) -D
\label{intersection}
\"
41,"\begin{equation}
P \sim \left(\frac{1}{{\rm vol}(\IR)}\right )^{\dim(M-W)}
\"
