,equation
0,"\begin{equation}\label{metric1}
ds^2 = - {\rm e}^{2A(t)} dt^2 + \sum_{i=0}^n {\rm e}^{2B_i(t)}
ds^2_i,
\"
1,"\begin{equation}
\bar R^{(i)}_{ab} = \epsilon_i (m_i - 1) \bar g^{(i)}_{ab}
\"
2,"\begin{equation}\label{gauge}
- A + \sum_{j=0}^n m_j B_j = 0.
\"
3,"\begin{equation}
%c_{2}=\frac{1}{2} \hspace{.3in} c_{22}=\frac{\sqrt{3}}{2} \ .
%\"
4,"\begin{equation}
\varphi_1=
%\psi_1 - 2 \frac{(c_2)^2}{c_{22}} \psi_2
%=p_1 \log t - \frac{p_2}{\sqrt{3}} \log t =
-\frac{2}{3} \ln t + \mbox{constant}, \quad
%\"
5,"\begin{equation}
\varphi_2=
%\frac{1}{c_{22}} \psi_2 = \frac{2 p_2}{\sqrt{3}} \log t =
-\frac{2}{3} \ln t + \mbox{constant},
\"
6,"\begin{equation}
B_0 = \alpha_0 t + \beta_0,
\"
7,"\begin{equation}
B = \sqrt{\frac{m-1}{mn-1}} f - \frac{d}{mn-1} (\alpha_0 t + \beta_0),
\"
8,"\begin{equation}
A = mn \sqrt{\frac{m-1}{mn-1}} f - \frac{d}{mn-1} (\alpha_0 t +
\beta_0).
\"
9,"\begin{equation}
\ddot f + \eps \lambda {\rm e}^{2 \lambda f} = 0, \qquad
\leftrightarrow \qquad \dot f^2 + \eps {\rm e}^{2 \lambda f} =
f_0^2,
\"
10,"\begin{equation}
f(t) = \left\{ \begin{array}{ll}
 \frac1{\lambda}\ln\left(\frac{f_0}{\sinh[\lambda f_0 |(t-t_1)|
   ]} \right) \qquad & \eps = -1. \\
 f_0 (t-t_1) & \eps = 0. \\
 \frac1{\lambda}\ln\left(\frac{f_0}{\cosh[\lambda f_0 (t-t_1)
   ]} \right), & \eps = +1. \end{array} \right.
\"
11,"\begin{equation}
f_0 = \sqrt{\frac{(mn+d-1) d}{mn(m-1)(mn-1)}} \, \alpha_0.
\"
12,"\begin{equation}
ds_{d+1}^2 = {\rm e}^{\frac{2mn}{d-1}B} \left( - {\rm e}^{2A}
dt^2 + {\rm e}^{2B_0} dx_d^2 \right)\,.
\"
13,"\begin{equation} \label{hypermetric1}
ds_{d+1}^2 = - a^{2d} dt^2 + a^2 d x^2,
\"
14,"\begin{equation}
a(t) = h_1(t) h_2(t), \quad
%h_1(t) = \exp\left( - \frac{mn+d-1}{(d-1)(mn-1)} t \right), \qquad
h_1(t) = e^{ - \frac{mn+d-1}{(d-1)(mn-1)} t }, \qquad
h_2(t) = \left( \frac{f_0}{\sinh[\lambda f_0 |(t-t_1)|]}
\right)^{\frac{mn}{(d-1)(mn-1)}}.
\"
15,"\begin{equation}
%d\tau = h_1^d h_2^{d/2} d t,
d\tau = a^d d t,
\"
16,"\begin{equation}
ds_{d+1}^2 = - d\tau^2 + a^2(\tau) dx_d^2.
%\qquad a(\tau) =
%h_1^{1/2}(t(\tau)) h_2(t(\tau)).
\"
17,"\begin{equation}
\del_\tau a > 0, \quad
\partial_\tau \partial_\tau a > 0,
\"
18,"\begin{equation}
\left( \frac{V^\prime}{V} \right)^2 \ll \frac{d}{(d-1)^2}
\"
19,"\begin{equation}
\left( \frac{V^\prime}{V} \right)^2 = 4\ \frac{m+d-1}{m(d-1)}
\"
20,"\begin{equation}
ds^2 = G_{MN} dx^M dx^N = e^{2\phi} g_{\mu\nu} dx^\mu dx^\nu +
\sum_{i=1}^n e^{2\phi_i} ds_i^2, \qquad \mu=0,...,d,
\"
21,"\begin{equation}
(d-1) \phi + \sum_{i=1}^n m_i \phi_i = 0,
\"
22,"\begin{equation}\label{metric1}
ds^2 = - {\rm e}^{2A(t)} dt^2 + \sum_{i=0}^n {\rm e}^{2B_i(t)}
ds^2_i,
\"
23,"\begin{equation}
\bar R^{(i)}_{ab} = \epsilon_i (m_i - 1) \bar g^{(i)}_{ab}
\"
24,"\begin{equation}\label{gauge}
- A + \sum_{j=0}^n m_j B_j = 0.
\"
25,"\begin{equation}
%c_{2}=\frac{1}{2} \hspace{.3in} c_{22}=\frac{\sqrt{3}}{2} \ .
%\"
26,"\begin{equation}
\varphi_1=
%\psi_1 - 2 \frac{(c_2)^2}{c_{22}} \psi_2
%=p_1 \log t - \frac{p_2}{\sqrt{3}} \log t =
-\frac{2}{3} \ln t + \mbox{constant}, \quad
%\"
27,"\begin{equation}
\varphi_2=
%\frac{1}{c_{22}} \psi_2 = \frac{2 p_2}{\sqrt{3}} \log t =
-\frac{2}{3} \ln t + \mbox{constant},
\"
28,"\begin{equation}
B_0 = \alpha_0 t + \beta_0,
\"
29,"\begin{equation}
B = \sqrt{\frac{m-1}{mn-1}} f - \frac{d}{mn-1} (\alpha_0 t + \beta_0),
\"
30,"\begin{equation}
A = mn \sqrt{\frac{m-1}{mn-1}} f - \frac{d}{mn-1} (\alpha_0 t +
\beta_0).
\"
31,"\begin{equation}
\ddot f + \eps \lambda {\rm e}^{2 \lambda f} = 0, \qquad
\leftrightarrow \qquad \dot f^2 + \eps {\rm e}^{2 \lambda f} =
f_0^2,
\"
32,"\begin{equation}
f(t) = \left\{ \begin{array}{ll}
 \frac1{\lambda}\ln\left(\frac{f_0}{\sinh[\lambda f_0 |(t-t_1)|
   ]} \right) \qquad & \eps = -1. \\
 f_0 (t-t_1) & \eps = 0. \\
 \frac1{\lambda}\ln\left(\frac{f_0}{\cosh[\lambda f_0 (t-t_1)
   ]} \right), & \eps = +1. \end{array} \right.
\"
33,"\begin{equation}
f_0 = \sqrt{\frac{(mn+d-1) d}{mn(m-1)(mn-1)}} \, \alpha_0.
\"
34,"\begin{equation}
ds_{d+1}^2 = {\rm e}^{\frac{2mn}{d-1}B} \left( - {\rm e}^{2A}
dt^2 + {\rm e}^{2B_0} dx_d^2 \right)\,.
\"
35,"\begin{equation} \label{hypermetric1}
ds_{d+1}^2 = - a^{2d} dt^2 + a^2 d x^2,
\"
36,"\begin{equation}
a(t) = h_1(t) h_2(t), \quad
%h_1(t) = \exp\left( - \frac{mn+d-1}{(d-1)(mn-1)} t \right), \qquad
h_1(t) = e^{ - \frac{mn+d-1}{(d-1)(mn-1)} t }, \qquad
h_2(t) = \left( \frac{f_0}{\sinh[\lambda f_0 |(t-t_1)|]}
\right)^{\frac{mn}{(d-1)(mn-1)}}.
\"
37,"\begin{equation}
%d\tau = h_1^d h_2^{d/2} d t,
d\tau = a^d d t,
\"
38,"\begin{equation}
ds_{d+1}^2 = - d\tau^2 + a^2(\tau) dx_d^2.
%\qquad a(\tau) =
%h_1^{1/2}(t(\tau)) h_2(t(\tau)).
\"
39,"\begin{equation}
\del_\tau a > 0, \quad
\partial_\tau \partial_\tau a > 0,
\"
40,"\begin{equation}
\left( \frac{V^\prime}{V} \right)^2 \ll \frac{d}{(d-1)^2}
\"
41,"\begin{equation}
\left( \frac{V^\prime}{V} \right)^2 = 4\ \frac{m+d-1}{m(d-1)}
\"
42,"\begin{equation}
ds^2 = G_{MN} dx^M dx^N = e^{2\phi} g_{\mu\nu} dx^\mu dx^\nu +
\sum_{i=1}^n e^{2\phi_i} ds_i^2, \qquad \mu=0,...,d,
\"
43,"\begin{equation}
(d-1) \phi + \sum_{i=1}^n m_i \phi_i = 0,
\"
