,equation
0,"\begin{equation}
I = \int d^n x \sqrt{-{\hat g}} \bigg[ {}^{(n)}R - 
F_{\mu \nu}F^{\mu \nu}
\bigg],
\label{act}
\"
1,"\begin{equation}
ds^2 = - {\tilde V}^2 dt^2 + h_{i j}dx^{i}dx^{j},
\"
2,"\begin{equation}
T_{p}M = {\cal K}(k_{\mu}) \oplus {\cal K}^{\perp},
\"
3,"\begin{equation}
g(X, Z) = h(X_{\perp}, Z_{\perp}).
\"
4,"\begin{equation}
Y_{\perp} = Y - {h(X, Y) \over h(X, X)}X,
\"
5,"\begin{equation}
g(Y, Z) = h(Y, Z) - {h(X, Y) h(X, Z) \over h(X, X)}.
\"
6,"\begin{equation}
V = 1 - {\mu \over r^{n - 3}} + {\cal O}\bigg( {1 \over  r^{n - 2}} \bigg),
\"
7,"\begin{equation}
g_{ij} = \bigg( 1 + {2 \over (n - 3)}{\mu \over r^{n - 3}} \bigg) \delta_{ij} +
{\cal O} \bigg( {1 \over r^{n - 2}} \bigg),
\"
8,"\begin{equation}
\phi = {Q/C \over r^{n - 3}} + {\cal O} \bigg( {1 \over r^{n - 2}} \bigg),
\"
9,"\begin{equation}
F_{\pm} = V^2 - \bigg( 1 \pm C\phi \Bigg)^2.
\"
10,"\begin{equation}
V^2 < \bigg( 1 - C\phi \bigg)^2 , \qquad V^2 < \bigg( 1 + C\phi \bigg)^2,
\label{vv1}
\"
11,"\begin{equation}
0 \le V + C \mid \phi \mid \le 1.
\label{vv}
\"
12,"\begin{equation} 
{\hat E}_{\alpha \pm} = {1 \over \sqrt{2} \big( 1 + C \phi \pm V \big)}
\bigg[ \sqrt{2}~ {}^{(g)}\nabla_{\alpha}\phi \big(  1 + C \phi \big) -
\sqrt{{n-2 \over n - 3}} V {}^{(g)}\nabla_{\alpha} V \bigg],
\label{pme}
\"
13,"\begin{equation}
{\tilde g}_{ij \pm} = \bigg( {1 + C \phi \pm V \over 2} \bigg)^{1\over n - 3} g_{ij}.
\label{met}
\"
14,"\begin{equation}
{\hat g}_{ij}\mid_{\Sigma_{+}} = {\tilde g}_{ij +}  \qquad 
{\hat g}_{ij}\mid_{\Sigma_{-}} = {\tilde g}_{ij -}.
\"
15,"\begin{equation}
{\hat E} \mid_{\Sigma_{+}}
= {\hat E}_{+}, \qquad 
{\hat E} \mid_{\Sigma_{-}}
= {\hat E}_{-}.
\"
16,"\begin{equation}
ds^2_{+} = \bigg( 1 + {\mu + Q \over (n - 3) r^{n-1}} \bigg)
dx_{i} dx^{i} + {\cal O} \bigg( {1 \over r^{n - 2}} \bigg).
\label{adm}
\"
17,"\begin{equation}
{\hat E}_{\alpha} = {1 \over 2 \sqrt{2}} \bigg[
- \sqrt{(n - 3) (n - 2)} \bigg( {\mu + Q \over r^{n - 2}} \bigg) \bigg]
+ {\cal O} \bigg( {1 \over r^{n - 2}} \bigg).
\"
18,"\begin{equation}
ds^2_{-} =  {1 \over 2^{2 \beta}} \bigg[
{\mu + Q \over r^{n - 3}} \bigg]^{2 \beta} dx_{i} dx^{i}
 + {\cal O} \bigg( {1 \over r^{n - 2}} \bigg),
\"
19,"\begin{equation}
g_{ij} = {1 \over W^2}dV^2 + \gamma_{IJ} dx_{I} dx^{J}.
\"
20,"\begin{equation}
{\partial \phi \over \partial V} - C^2 \bigg( {\partial \phi \over \partial V} \bigg)^3 = 
V {\partial^2 \phi \over \partial V^2}.
\"
21,"\begin{equation}
{\partial \phi \over \partial V} = { a V \over \sqrt{1 + a^2 C^2 V^2}},
\label{ff}
\"
22,"\begin{equation}
\lim\limits_{V \rightarrow 1} {\partial \phi \over \partial V} = - {(n - 3)Q \over \mu}.
\"
23,"\begin{equation}
\phi(V) = {\mu - \sqrt{\mu^2 + Q^2 (n -3)^2 (V^2 - 1)} \over
(n - 3)C Q}.
\"
24,"\begin{equation}
{\tilde g}_{ij +} = \delta_{ij} + {\cal O}\bigg( {1 \over  r^{n - 2}} \bigg).
\label{gp}
\"
