,equation
0,"\begin{equation}
\frac{\delta f_{ji}}{\delta \Phi_{k \ell}} A_{ij,k \ell}
\"
1,"\begin{equation}
A_{ij,k \ell} = (W^2)_{kj} \delta_{i\ell} + \delta_{kj} (W^2)_{i\ell} - 2
W^{\alpha}_{kj} W_{\alpha i\ell}
\label{an}
\"
2,"\begin{equation}
\frac{\delta f_{ji}}{\delta \Phi_{k \ell}} \alpha G^2 \delta_{kj} \delta_
{i\ell}
\"
3,"\begin{equation}
A_{ij,k\ell} \rightarrow A_{ij, k\ell} + \frac{1}{3} G^2 \delta_{kj} \delta_
{i\ell}
\label{Gan}
\"
4,"\begin{equation}
\langle R(z) \rangle^2 - V'(z)\langle R(z) \rangle - \frac{1}{4}f(z)
= -\langle R(z) R(z) \rangle_c 
\label{Req}
\"
5,"\begin{equation}
\langle {\rm tr} (V'(\Phi)-V'(z){\cal R}(z) \rangle =\frac{1}{4}f(z)
\"
6,"\begin{equation}
\frac{1}{2\pi i}\int_{C_i} dz R(z) = S_i
\"
7,"\begin{equation}
\langle T \rangle = T^{(0)} + G^2 T^{(1)} 
\"
8,"\begin{equation}
\delta \Phi_{ij} = {\cal R}_{ij}(z)  T(w)
\"
9,"\begin{equation}
\frac{\delta (\delta \Phi_{ji})}{\delta \Phi_{kl}}= \frac{\delta
R_{ji}(z)}
{\delta \Phi_{kl}} T(w) + \sum_m R_{ji}(z) T_{mk}(w) T_{lm}(w)
\"
10,"\begin{equation}
\label{c2}
-\frac{1}{3} G^2 \langle tr({\cal R}(z) {\cal T}(w) {\cal T}(w)) \rangle  
=- \frac{1}{3}
G^2 \partial_w \frac{\langle R(z)\rangle -\langle R(w)\rangle}{z-w}
\"
11,"\begin{equation}
(2 \langle R(z)\rangle - I(z))\langle R(z) T(w)\rangle_c + 
\langle R(z) R(z) T(w)\rangle_c-  \frac{1}{3}
G^2 \partial_w \frac{\langle R(z)\rangle -\langle R(w)\rangle}{z-w}=0
\label{rtc}
\"
12,"\begin{equation}
I(z) A(z)= \frac{1}{2\pi i}\int_{C_z} dy \frac{V'(y) A(y)}{y-z} 
\"
13,"\begin{equation}
I(z) A(z) = V'(\Phi) A(z)
\"
14,"\begin{equation}
\delta \Phi_{ij} = A_{ij}(z) B(w)
\"
15,"\begin{equation}
{\cal M}(z) N(z,w) =\partial_w  K(z,w)
\"
16,"\begin{equation}
(\partial_w K(z,w)) {\cal M}^t(w) = {\cal M}(z) \partial_z K(z,w)
\label{int}
\"
17,"\begin{equation}
(I(z) \partial_z-I(w) \partial_w)\frac{A(z)-A(w)}{z-w}  = (\partial_z-
\partial_w)\frac{I(z)A(z)-I(w)A(w)}{z-w} 
\"
18,"\begin{equation}
G^2(\langle R(z) \rangle^2 - I(z)\langle R(z) \rangle )=0
\"
19,"\begin{equation}
G^2[(2\langle R(z) \rangle - I(z)) \langle T(z) \rangle
-\frac{1}{3}G^2  \langle T(z) \rangle^2] =0
\label{inttt}
\"
