,equation
0,"\begin{equation}\label{Virasoro}
\left[L_n,L_m\right]=-i(n-m)L_{n+m}.
\"
1,"\begin{equation}\label{left1}
G'=(1+i\epsilon)G,\quad
\epsilon =
\epsilon^0 L_{-1}+{\epsilon^{1}}L_0+
{\epsilon^{2}}L_1+...+{\epsilon^{m}}L_m+... ,
\"
2,"\begin{equation}\label{coset2}
G_C=e^{i\tau L_{-1}} \cdot e^{ix_1L_1} \cdot e^{i{x_0}L_0}.
\"
3,"\begin{equation}\label{MatrixGenerators}
\begin{tabular}{c|ll|c|ll|c|lc|c}
    &$0$&$-1$&    &$0$ &$0$&                &$1$&$0$ &\\
$H=$&   &    &$K=$&    &   &$D=-\frac{i}{2}$&   &    &\\
    &$0$&$0$ &    &$-1$&$0$&                &$0$&$-1$&\\
\end{tabular}\\
\"
4,"\begin{equation}\label{Kbose}
\begin{tabular}{c|ll|c|ll|c|ll|c}
  & $1$ & $it$&&$1$&$0$&&$x$&$0$&\\
$K_C=G_C=$&&&&&&&&&\\
  & $0$ &
$1$&&$-ix_1$&$1$&&$0$&$1/x$&\\
\end{tabular}\\
\begin{tabular}{c|ll|c|ll|c}
  & $1$ & $it$&&$x$&$0$&\\
$=$&&&&&&\\
  & $0$ &
$1$&&$ip$&$1/x$&\\
\end{tabular}\\
\"
5,"\begin{equation}\label{CT}
  t'=\frac{at+b}{ct+d},\quad x'=\frac{x}{ct+d},\quad p'=(ct+d)p-cx,
\"
6,"\begin{equation}\label{Cbose}
\begin{tabular}{c|cc|c}
  & $(dx-pdt)/x$ & $idt/x^2$&\\
$\!\!\!\!\!\Omega_C=K_C^{-1}dK_C=$&&&\\
  & $i(x dp-p dx + p^2dt)$ &
$-(dx-pdt)/x$&\\
\end{tabular}\\ \!\!\!\!\!\!\!
\begin{tabular}{c|cc|c}
       & $\omega_{D}$ & $i\omega_{H}$&\\
$=\!\!$&               &               &\\
       & $i\omega_{K}$ &$-\omega_{D}$&\\
\end{tabular}\\
\"
7,"\begin{equation}\label{ActionAFF}
S = {1\over 2} \int dt \left( \dot{x}^2 - {\gamma\over x^2} \right)~
\"
8,"\begin{equation}\label{GenAct}
 S_F=\int\omega_{H}F(\frac{\omega_{K}}{\omega_{H}},\frac{\omega_{D}}{\omega_{H}})
\"
9,"\begin{equation}\label{BC}
 x_0(t,0)=x_1(t,0)=0 ,\quad
x_0(t,1)=x_0(t),\quad x_1(t,1)=x_1(t).
\"
10,"\begin{equation}\label{Boundary0}
\begin{tabular}{c|ll|c|ll|c|ll|c}
  & $1$ & $it$&&$1$&$0$&&$1$&$0$&\\
$K_C(\sigma=0)=$&&&&&&&&&\\
  & $0$ &
$1$&&$0$&$1$&&$0$&$1$&\\
\end{tabular}\\
\begin{tabular}{c|ll|c}
  & $1$ & $it$&\\
$=$&&&$\cdot G_0$,\\
  & $0$ &
$1$&\\
\end{tabular}\\
\"
11,"\begin{equation}\label{Boundary1}
K_C(\sigma=1)=K_C,
\"
12,"\begin{equation}\label{DInv}
 I=\frac{\omega_{D}}{d\sigma}=\frac{1}{x}\frac{d x}{d\sigma}
\"
13,"\begin{equation}\label{Measure}
\int dv=\int \omega_{H} d\sigma=\int\frac{dt d\sigma}{x^2}.
\"
14,"\begin{equation}\label{S1}
  S_1= \int dv I=\int d t d\sigma \frac{1}{x^3}\frac{d
x}{d\sigma}=-\frac{1}{2}\int d t\frac{1}{x^2}|_{\sigma=1}+\frac{1}{2}\int d t\frac{1}{x^2}|_{\sigma=0}
\"
15,"\begin{equation}\label{MatrixGeneratorsN2B}
\begin{tabular}{c|ccc|c|ccc|c|ccc|c|ccc|c}
    & $0$ &$0$&$-1$& &$0$&0&$0$&                  &$1$&$0$&$0$&                &$1$&$0$&$0$&\\
$H=$&$0$&$0$&$0$&$K=$&$0$&$0$&$0$&$D=-\frac{i}{2}$&$0$&$0$&$0$&$U=-\frac{i}{2}$&$0$&$2$&$0$&\\
    & $0$ &$0$&$0$&  &$-1$&$0$&$0$&               &$0$&$0$&$-1$&               &$0$&$0$&$1$&\\
\end{tabular}\\
\"
16,"\begin{equation}\label{MatrixGeneratorsN2F}
\begin{tabular}{c|ccc|c|ccc|c|ccc|c|ccc|c}
                        &$0$&$0$&$0$&           &$0$&$1$&$0$&    &$0$&$0$&$0$ &&$0$&$0$&$0$&\\
$\!\!\!\!\!\!Q=\sqrt{2}$&$0$&$0$&$1$&${\bar Q}=\sqrt{2}$&$0$&$0$&$0$&
$S=\sqrt{2}$&$i$&$0$&$0$ &${\bar S}=\sqrt{2}$&$0$&$0$&$0$&\\
    &$0$&$0$&$0$&    &$0$&$0$&$0$&                &$0$&$0$&$0$&    &$0$&$-i$&$0$&\\
\end{tabular}\\
\"
17,"\begin{equation}\label{KN2}
\begin{tabular}{c|ccc|c|ccc|c|ccc|c}
  & $1$ &$\theta$& $it+\theta\bar\theta/2$&&$1$&$0$&$0$&&$x$&$0$&$0$&\\
$K_{SC}=\frac{G_{SC}}{U(1)}=$&$0$&$1$&$\bar\theta$&&$\psi$&$1$&$0$&&$0$&$1$&$0$\\
  & $0$ &$0$ &$1$&&$ix_1+\psi \bar\psi/2$&$\bar\psi$&$1$&&$0$&$0$&$1/x$&\\
\end{tabular}\\.
\"
18,"\begin{equation}\label{leftN2}
K'_{SC}=(1+i\epsilon)K_{SC}=
\begin{tabular}{c|ccc|c}
  &$1+b/2 $&$\epsilon$&$i a$&\\
  &$\lambda$&$1$&${\bar \epsilon}$&\\
  & $i c$&${\bar\lambda}$&$1-b/2 $&\\
\end{tabular}\\ \cdot K_{SC}
\"
19,"\begin{equation}\label{CN2}
\begin{tabular}{c|ccc|c}
  &$ \omega_D+i\omega_U  $&$\omega_Q$&$i\omega_H$&\\
$\!\!\!\!\!\Omega_C=K_C^{-1}dK_C=$&$\omega_S$&$2i\omega_U$&$\omega_{\bar Q}$&\\
  & $i\omega_K$&$\omega_{\bar S}$&$- \omega_D+i\omega_U  $&\\
\end{tabular}\\
\"
20,"\begin{equation}\label{dT}
  dT=dt-\frac{i}{2}d{\theta}\bar \theta
+\frac{i}{2}{\theta}d\bar\theta.
\"
21,"\begin{equation}\label{Diff}
 df(t,\theta,\bar\theta)=x\omega_QDf+x\omega_{\bar Q}\bar D
f+x^2\omega_H(\dot f-i\bar\psi Df+i\psi\bar D f),
\"
22,"\begin{equation}\label{FlatDer}
  D=\frac{\partial}{\partial\theta}+
\frac{i}{2}\bar\theta\frac{\partial}{\partial t},\quad
\bar D=\frac{\partial}{\partial\bar\theta}+
\frac{i}{2}\theta\frac{\partial}{\partial t}.
\"
23,"\begin{equation}\label{IDH}
I_{D/H}=  \frac{\omega _{D}}{\omega _{H}}=xdx/dt-x_1x^2-i\bar{\psi}x Dx+i\psi x\bar{D}x
\"
24,"\begin{equation}\label{IDQ}
 I_{D/Q}= \frac{\omega _{D}}{\omega _{Q}}=Dx+x/2\psi
\"
25,"\begin{equation}\label{IDQB}
 -I_{D/\bar Q}=  - \frac{\omega _{D}}{\omega _{\bar Q}}=-\bar{D}x+x/2\bar{\psi}
\"
26,"\begin{equation}\label{S0N2K}
 S_K=\int dtd\theta d\bar{\theta}\{I_{S/\bar Q}+I_{\bar S/Q}\}=
\int dtd\theta d\bar{\theta}\{ x^2\bar D \psi+x^2 D
\bar\psi+x^2\bar\psi\psi\}.
\"
27,"\begin{equation}\label{S0N2K1}
 S_K=4\int dtd\theta d\bar{\theta}\bar D xD x,
\"
28,"\begin{equation}\label{S0N2}
 S_0=\alpha\int dtd\theta d\bar{\theta}\{ (Dx+1/2x\psi) (\bar D x-1/2x\bar\psi)\},
\"
29,"\begin{equation}\label{Boundary0N2}
\begin{tabular}{c|ccc|c|ccc|c}
  & $1$ &$\theta$& $it+\theta\bar\theta/2$&&$1$&$0$&$0$&\\
$K_{SC}(\sigma=0)=$&$0$&$1$&$\bar\theta$&&$0$&$1$&$0$&\\
  & $0$ &$0$ &$1$&                       &$0$&$0$&$1$&\\
\end{tabular}\\
\"
30,"\begin{equation}\label{Boundary1N2}
K_{SC}(\sigma=1)=K_{SC}.
\"
