,equation
0,"\begin{equation}
L = {\rm Tr} (\partial_\mu \Phi )^2 - V(\Phi ) 
\label{lagrangian}
\"
1,"\begin{equation}
\Phi_0 = \eta \sqrt{2 \over {N(N^2-1)}}
                  \pmatrix{n{\bf 1}_{n+1}&{\bf 0}\cr
                      {\bf 0}&-(n+1){\bf 1}_n\cr} \ ,
\label{phi0}
\"
2,"\begin{equation}
H_N = [SU(n+1)\times SU(n)\times U(1)]/C \ .
\label{unbrokensymm} 
\"
3,"\begin{equation}
\Phi_- \equiv \Phi (x = -\infty ) = \Phi_0
\label{Phiatminusinfty}
\"
4,"\begin{equation}
\Phi (x) = F_+ (x) {\bf M_+} + F_- (x) {\bf M_-} + g(x) {\bf M}\ ,
\label{kinkexplicit2}
\"
5,"\begin{equation}
{\bf M}_+ =  {{\Phi_+ + \Phi_-}\over {2}} \ , \ \ {\bf M}_- =
{{\Phi_+ - \Phi_-}\over {2}} \label{M+M-} \ .
\"
6,"\begin{equation}
\mu = \eta [ 2q(n-q)(n+1-q)\{ 2n(n+1-q)-q\} ]^{-1/2} \ .
\label{muvalue}
\"
7,"\begin{equation}
%{\rm Tr}({\bf M}_+{\bf M}_-) = 0 \ , \label{trM+M-}
%\"
8,"\begin{equation}
{\rm Tr}( {\bf M_-}^{2p+1} {\bf M} ) \ne 0
\label{M+M}
\"
9,"\begin{equation}
\Phi (x=0) = F_+ (0) {\bf M}_+
\label{Phiatx=0}
\"
10,"\begin{equation}
G_{in}^q = \{ SU(N-2q)\times [SU(q)\times U(1)]^2 \} /C' \ , 
\label{Ginside}
\"
11,"\begin{equation}
G_{in}^0 = SU(N) \ .
\label{Ginside0}
\"
12,"\begin{equation}
z_{out} = [(n+1)^2-1]+[n^2-1]+1={1\over 2}(N^2-1)
\label{zout}
\"
13,"\begin{equation}
\Delta z^q \equiv z_{in}-z_{out} 
           = 6q^2-4qN + {1\over 2}(N^2-1) \ , 
\label{Deltazq}
\"
14,"\begin{equation}
q < {{2N - \sqrt{N^2+3}}\over 6}
\label{qbound}
\"
15,"\begin{equation}
\Phi (x) = f(x) T_0 + \psi (x) T
\label{perturbedkink}
\"
16,"\begin{equation}
{\rm Tr} (T_0 T) = 0
\label{trT0t}
\"
17,"\begin{equation}
\delta E [\psi ] = {{1} \over 2} \int_{-\infty}^{+\infty} dx ~
  \psi \biggl [ - {{d^2}\over {dx^2}} + V_T^{(2)} (f) \biggr ] \psi
\label{deltaEpsi}
\"
18,"\begin{equation}
 \biggl [ - {{d^2}\over {dx^2}} + V_T^{(2)} (f) \biggr ] \psi = 
                  \epsilon \psi
\label{schrodinger}
\"
19,"\begin{equation}
 \biggl [ - {{d^2}\over {dx^2}} + V_0^{(2)} (f) \biggr ] 
           {{df}\over {dx}} = 0
\label{schrodinger0}
\"
20,"\begin{equation}
\delta E [ f'(x) ] = 
 {1\over 2} \int_{-\infty}^{+\infty} dx ~ f'(x) 
                   [ V_T^{(2)} (f) - V_0^{(2)} (f) ] f'(x)
\label{deltaEfprime}
\"
