,equation
0,"\begin{equation} S=\int dx^{3}
\sqrt{-g}\,({}^{{\small(3)}} R+2\Lambda)\label{btzaction} \"
1,"\begin{equation} ds^2 =-\left(-M+\Lambda r^2
+\frac{J^2}{4 r^2} \right)dt^2 +\frac{dr^2}{\left(-M+\Lambda r^2
+\frac{J^2}{4 r^2} \right)}+r^2\left(d\theta
-\frac{J}{2r^2}dt\right)^2. \label{btzmetric}\"
2,"\begin{equation} ds^2 =-g(r)dt^2 +g(r)^{-1}dr^2
\label{metric1}\"
3,"\begin{equation} g(r)=\left(-M+\Lambda r^2
+\frac{J^2}{4 r^2}\right)\label{metric2}
 \"
4,\begin{equation} A_{t}=-\frac{J}{2r^{2}} \
5,"\begin{equation} \Phi= r.
\"
6,"\begin{equation}
r^{2}_{\pm}=\frac{M\pm\sqrt{M^2 - \Lambda J^2} }{2\Lambda}
\label{horizon1} \"
7,"\begin{equation}
R(r)=-\left[2\Lambda+\frac{3J^{2}}{2r^{4}}\right]\label{aoricci}
\"
8,"\begin{equation}
T^{\alpha}_{\alpha}(r)=-\left[\frac{\Lambda}{12\pi}+\frac{J^{2}}{16\pi
r^{4}}\right]\label{aotrace}\"
9,"\begin{equation}
T^{\alpha}_{\alpha}(r)=\frac{R(r)}{24\pi}\hspace{1ex}.\"
10,"\begin{equation} ds^2 =- g_{\mbox{\tiny{AdS}}}(r)dt^2
+g_{\mbox{\tiny{AdS}}}(r)^{-1}dr^2 \label{metric3}\"
11,"\begin{equation}
g_{\mbox{\tiny{AdS}}}(r)=\left(-M+\Lambda r^2
\right)\label{metric4}\"
12,"\begin{equation}
r_{H}=\sqrt{\frac{M}{\Lambda}}\hspace{1ex}. \label{horizon2} \"
13,"\begin{equation} T_H^{\mbox{\tiny{AdS}}} = \frac{\sqrt{\Lambda
M}}{2\pi}\; \hspace{1ex}\label{temp2} \"
14,\begin{equation} R(r)=- 2\Lambda \label{adsricci}\
15,"\begin{equation}
T^{\alpha}_{\alpha}(r)=-
\frac{\Lambda}{12\pi}\label{adstrace}\hspace{1ex}.\"
16,"\begin{equation}
T_{\mu\nu}^{\mbox{\tiny{AdS}}}=\frac{1}{\sqrt{-g}}\frac{\delta
\mathcal{L}_{grav} }{\delta
g^{\mu\nu}}\Bigg|_{g^{\mu\nu}=g^{\mu\nu}_{\mbox{\tiny{AdS}}}}\"
17,"\begin{equation} T^{\mbox{\tiny{AdS}}}_{\mu\nu}= \left[\begin{array}{cc}
\displaystyle{\frac{r^2}{2}}&\displaystyle{0}
\\ \displaystyle{0}&\displaystyle{\frac{r^2}{2\left(-M+\Lambda r^2
\right)^2}}\end{array}\right]\label{adsstress}\hspace{1ex}.\"
18,\begin{equation} T^{\mu} _{\quad \nu;\mu}=0 \label{conservation} \
19,"\begin{equation}
T^{r}_{t}(r)=\frac{1}{g(r)} \delta \label{rttensor}\"
20,"\begin{equation}
\delta=\alpha g^{\frac{3}{2}}(r) e^{-\frac{1}{4} g^{2}(r)}
\label{dconstant}\"
21,"\begin{equation}
T^{r}_{r}(r)=\frac{1}{g(r)}\left[\beta + H_{2}(r)\right]
\label{rrtensor}\"
22,"\begin{equation}
H_{2}(r)=\frac{1}{2}\int\limits^{r}_{r_{+}} \frac{d g(r')
}{dr'}T^{\alpha}_{\alpha}(r')dr' \label{rate} \"
23,"\begin{equation}
H_{2}(r)=\frac{1}{96\pi}\left[2\Lambda r -\frac{J^{2}}{2
r^{3}}\right]^{2}-D \label{H21}\"
24,"\begin{equation}
D=\frac{1}{96\pi}\left[2\Lambda r_{+} -\frac{J^{2}}{2
r_{+}^{3}}\right]^{2}\label{constant}\hspace{1ex}.\"
25,"\begin{equation} T^{\mu}_{\nu}=\left[
\begin{array}{cc}
 T^{\alpha}_{\alpha}(r)- g^{-1}(r)H_{2}(r) & 0 \\
 0 &  g^{-1}(r)H_{2}(r)
\end{array}
\right]+ g^{-1}(r) \left[ \begin{array}{cc}
-\beta & -\delta\\
\delta & \beta
\end{array}
\right] \label{generalT} \"
26,"\begin{equation} T^{\mu}_{\nu}=\frac{\pi}{24L^{2}} \left[\begin{array}{cc}
-1 & 0 \\
0 & 1
\end{array}
\right] \label{emb} \"
27,"\begin{equation} \alpha = 0 \hspace{1cm}\beta =
\left(\frac{\Lambda}{12\pi}+\frac{\pi}{24L^{2}}\right)
g_{\mbox{\tiny{AdS}}}(r)
+\left(\frac{1}{2}-\frac{\Lambda^{2}}{24\pi}\right)r^{2}+D
 \"
28,"\begin{equation}
T^{(\eta)\mu}_{\nu}=T^{\mu}_{\nu(gravitational)}+T^{\mu}_{\nu(boundary)}+T^{\mu}_{\nu(ANFG)}
\label{sum1}\"
29,"\begin{equation} F(L)=-\frac{\partial
E(L)}{\partial
L}=-\frac{\pi}{24L^{2}}+\frac{1}{2\Lambda}\label{f1}\hspace{1ex}.
\"
30,"\begin{equation} L < \sqrt{\frac{\pi}{12}}\,\Lambda^{1/2} \"
31,"\begin{equation} L = \sqrt{\frac{\pi}{12}}\,\Lambda^{1/2} \"
32,"\begin{equation} L > \sqrt{\frac{\pi}{12}}\,\Lambda^{1/2}\hspace{1ex}.\"
33,"\begin{equation} T^{\mu}_{\nu}=\frac{\pi}{24L^{2}}
\left[\begin{array}{cc}
-1 & 0 \\
0 & 1
\end{array}
\right]+\frac{r^{2}}{2\left(-M+\Lambda r^{2}
\right)}\left[\begin{array}{cc} -1 & 0 \\
0 & 1\end{array}\right]+\frac{\pi T^{2}}{6} \left[
\begin{array}{cc}
-1 & 0\\
0 & 1
\end{array}
\right ]\hspace{1ex} \"
