,equation
0,"\begin{equation}
[\hat x^{\mu},\, \hat x^{\nu}] = i \theta^{\mu \nu},
\"
1,"\begin{equation}
f(x) \ast g(x) = \left[e^{(i/2) \theta^{\mu \nu}
\partial^{(\zeta)}_{\mu} \partial^{(\eta)}_{\nu}} f(x + \zeta) g(x +
\eta) \right]_{\zeta=0=\eta}.
\"
2,"\begin{equation}
A_{\mu} \rightarrow A_{\mu} - \partial_{\mu} \alpha + i \alpha \ast
A_{\mu} - i A_{\mu} \ast \alpha.
\"
3,"\begin{equation}
{\cal{L}}_{\mbox{GF}} = - \frac{1}{2\xi} \left(\partial_{\mu} A^{\mu}
+ \xi \sqrt{2}v \chi\right)_{\ast}^2,
\"
4,"\begin{equation}
m^2= 2 v^2, \qquad m_{\sigma}^2= \lambda v^2, \qquad m_{\chi}^2=
\xi m^2.
\"
5,"\begin{equation}
{\cal L}_{\mbox{FP}} = \frac{1}{2 \xi} \bar{c} \,\partial^2 \, c +
\frac{i}{4 \xi} \left(\bar{c} \ast A_{\mu} \ast \partial^{\mu} c -
A_{\mu} \ast \partial ^{\mu} c \ast \bar{c} \right) +i\xi v \bar{c}*\chi*c,
\"
6,"\begin{equation}
D_{\mu \nu} (p) = \frac{i}{p^2-M^2} \left[ -m^2 g_{\mu \nu}
+ p_{\mu} p_{\nu} \frac{m^2 - \xi \kappa^2}{p^2 + \xi m^2} + i
\kappa \epsilon_{\mu \nu \lambda} p^{\lambda} \right]\frac{1}{\kappa^2} ,
\"
7,"\begin{equation}
D_{\mu \nu} (p) =  \frac{1}{p^2+M^2} \left[ m^2
\delta_{\mu \nu} - p_{\mu} p_{\nu} \frac{m^2 - \xi \kappa^2}{p^2 + \xi
m^2} -  \kappa \epsilon_{\mu \nu \lambda} p^{\lambda} \right]\frac{1}{\kappa^2}.\"
8,"\begin{equation}\label{eq.01}
\Pi_{\mu \nu}^{odd} (p)\equiv {\cal{\pi}}_{\mu \nu} (p) =\frac{8 v^2}{\kappa} T \sum_{n} \int \frac{d^2
k}{(2 \pi)^2} \frac{\epsilon_{\mu \nu\lambda} k^{\lambda}}{(k^2 +
M^2)[(p-k)^2 + m^2_{\sigma}]}. 
\"
9,"\begin{equation}\label{tensorI}
{\cal{\pi}}_{0i}(p_0=0)= \frac{8 v^2}{\kappa}\int
\frac{d^2k}{(2 \pi)^2} \epsilon_{0ij} k^j T \sum_{n}\frac{1}{k_0^2 +
w_M^2} \frac{1}{k_0^2 + w_{\sigma}^2(p)}.
\"
