,equation
0,"\begin{equation}
G=G_0+G_0KG.  \label{G}
\"
1,"\begin{equation}
\widetilde{G}(P,\underline{k},\underline{p})= {1\over (2\pi)^2}
\int dk^-dp^-G(P,k,p) \label{tilde}
\"
2,"\begin{equation}
\widetilde{G}=\widetilde{G}_0+\widetilde{G}_0V\widetilde{G} \label{tilG}
\"
3,"\begin{equation}
J^\mu(K,P)=\bar\Psi\Gamma^\mu\Psi,   \label{BScur}
\"
4,"\begin{equation}
\Gamma^\mu = \Gamma_0^\mu + K^\mu.
\"
5,"\begin{equation}
G^\mu=G\Gamma^\mu G \label{G-Gam}.
\"
6,"\begin{equation}
\widetilde{G}^\mu(K, \underline{k}; P, \underline{p})={1\over (2\pi)^2}
\int dk^-dp^- G^\mu(K, k; P, p)=\widetilde{G}\Lambda^\mu\widetilde{G}.
\label{curop}
\"
7,"\begin{equation}
J^\mu(K,P)= \bar{\widetilde{\Psi}}\Lambda^\mu\widetilde{\Psi}
%= \int \bar{\tPsi}(K, \uk)d^3\uk
%\tGamma^\mu (K,\uk,P, \up)d^3\up \tPsi(P, \up)
\label{lccur}
\"
8,"\begin{equation}
\widetilde{\Psi}(P, \underline{p})=\frac{1}{2\pi}\int dp^- \Psi(P, p).
\"
9,"\begin{equation}
\widetilde{\Psi}=\widetilde{G}_0V\widetilde{\Psi},
\label{tilpsi}
\"
10,"\begin{equation}
q_\mu\widetilde{G}^\mu=\hat{e}\widetilde{G}-\widetilde{G}\hat{e}   \label{WTI}
\"
11,"\begin{equation}
\langle G \rangle^\mu = \left(\widetilde{G}\right)^\mu=\langle{G^\mu}\rangle.   \label{defgaug}
\"
12,"\begin{equation}
\Lambda^\mu=\Lambda_0^\mu+V^\mu  \label{lccurV}
\"
13,"\begin{equation}
\Lambda_0^\mu=\widetilde{G}_0^{-1}\widetilde{G}_0^\mu\widetilde{G}_0^{-1}.  \label{Lambda_0^mu}
\"
14,"\begin{equation}
[\widetilde{G}_0^{-1}]^\mu = -\Lambda_0^\mu
\"
15,"\begin{equation}
[\widetilde{G}_0^{-1}\widetilde{G}_0]^\mu=\widetilde{G}_0^{-1}\widetilde{G}_0^\mu+
[\widetilde{G}_0^{-1}]^\mu\widetilde{G}_0=0 .   \label{gaugG0}
\"
16,"\begin{equation}
q_\mu V_n^\mu= \hat{e} V_n- V_n\hat{e} .  \label{WTIV}
\"
17,"\begin{equation}
J_n^\mu = \bar{\widetilde{\Psi}}_n\left(\Lambda_0^\mu + \sum_{i=1}^nV_i^\mu\right)\widetilde{\Psi}_n
\label{J_n}
\"
18,"\begin{equation}
\left(\widetilde{G}_0^{-1} - \sum_{i=1}^n V_i\right)\widetilde{\Psi}_n = 0.
\"
19,"\begin{equation}
V_1=\widetilde{G}_0^{-1}\langle{G_0K_1 G_0}\rangle\widetilde{G}_0^{-1}, \label{V_1}
\"
20,"\begin{equation}
V_2=\widetilde{G}_0^{-1}
\left[\langle G_0 K_2G_0\rangle +\langle G_0 K_1G_0K_1G_0\rangle-
\langle G_0 K_1G_0\rangle \widetilde{G}_0^{-1}\langle G_0K_1G_0\rangle\right]\widetilde{G}_0^{-1} ,\label{cross}
\"
