,equation
0,"\begin{equation}\label{met}
ds^2=-e^{2A}dt^2+\sum_{i}e^{2B_i}dx^idx^i.
\"
1,"\begin{equation}
T_{\hat{\mu}\hat{\nu}}=\textrm{diag}\,(\rho,p_{\hat{i}}),\label{energy1}
\"
2,"\begin{equation}\label{omega}
\rho=\rho_0\,\,\exp\left[-\sum_{i}(1+\omega_i)B_i\right]\, ,
\"
3,"\begin{equation}
S_{bulk}=\frac{1}{\kappa^2}\int d^{10}X\,\sqrt{-g_s}\,\, e^{-2\phi}\,\left[R_s+4(\nabla\phi)^2\right],\label{str}
\"
4,"\begin{equation}
S_p=-2T_p\int d^{p+1}\xi\,e^{-\phi}\,\sqrt{-\gamma_s},\label{Dstr}
\"
5,"\begin{equation}
S=S_{bulk}+S_p\,.\label{tot}
\"
6,"\begin{equation}\label{ein}
g^{s}_{\mu\nu}=e^{\phi/2}g_{\mu\nu}.
\"
7,"\begin{equation}
S=\frac{1}{\kappa^2}\int d^{10}X\,\sqrt{-g}\,\,\left[R-\frac{1}{2}(\nabla\phi)^2\right]-2T_p\int d^{p+1}\xi\,e^{a_p\phi}\,\sqrt{-\gamma},\label{eins}
\"
8,"\begin{equation}
\omega_i=\begin{cases}{-1:\,\,\,\textrm{winding (brane) dimension},\cr\cr
\,\,\,\,0:\,\,\,\,\textrm{transverse dimension},}
\end{cases}\label{w}
\"
9,"\begin{equation}\label{tk}
g^{\mu\nu}T^{(l)}_{\mu\nu}=-(p_l+1)T^{(l)}_{\hat{0}\hat{0}}<0.
\"
10,"\begin{equation}\label{b}
(d-2)B''=-g^{\mu\nu}T_{\mu\nu}e^{-2A}.
\"
11,"\begin{equation}
A''-B''=\,T_{\hat{0}\hat{0}}\,\,e^{-2A}.
\"
12,"\begin{equation} 
C^{(l)''} =-T^{(l)}_{\hat{0}\hat{0}}\,\, e^{-2A}+ B''
\"
13,"\begin{equation}\label{bad}
\sum_{l=1}^{k} (p_l+1) C^{(l)''} +(m-k-1)B''=0
\"
14,"\begin{equation} \label{pqs}
ds^2=-e^{2A}dt^2+e^{2B}dx^idx^i+\sum_{l}e^{2C_l}dy^{a_l}dy^{a_l},
\"
15,"\begin{equation}
pq(9-s)+4sp+4qs-mq(s-1)-mp(s+q-1)\not= 0.
\"
16,"\begin{equation} \label{met3}
ds^2=-dt^2\,+\,R_m^2dx^idx^i\,+\,\sum_{l}R_l^2\,dy^{a_l}dy^{a_l},
\"
17,"\begin{equation} 
\Delta=pq(3+s)+m(1+s)(p+q)+mpq.
\"
18,"\begin{equation} \label{eski}
ds^2=-dt^2\,+\,(\alpha_m
t)^{\frac4m}dx^idx^i\,+\,dy^{a_1}dy^{a_1}\,+\,(\alpha_3 t)^{-\frac{4(m-2)}{m(s+1)}}dy^{a_3}dy^{a_3},
\"
19,"\begin{equation} \label{eski2}
ds^2=-dt^2\,+\,(\alpha_m
t)^{\frac4m}dx^idx^i\,+\,dy^{a_1}dy^{a_1}\,+\,dy^{a_2}dy^{a_2}\,+\,
(\alpha_3 t)^{-\frac{4(m-2)}{m(s+1)}}dy^{a_3}dy^{a_3},
\"
20,"\begin{equation} \label{dilp}
ds^2=-e^{2A}dt^2+e^{2B}dx^idx^i+e^{2C}dy^{a}dy^{a},
\"
21,"\begin{equation}\label{neg}
a_p^2\not=\frac{m-mp+4p}{2(m+p-1)}.
\"
22,"\begin{equation}
8\,B''=n\,T_p\,(p+1)\,\exp[(2\,p\,c+a_p\,d)t],\label{2}
\"
23,"\begin{equation}
B=\frac{(p+1)nT_p}{8(2\,p\,c+a_p\,d)^2}\exp[(2\,p\,c+a_p\,d)t]+bt,\label{3}
\"
24,"\begin{equation}\label{cons}
-\frac{16\,b\,(2\,p\,c+a_p\,d)}{p+1}-p^2\,c^2+p\,c^2+\frac{d^2}{2}=0.
\"
25,"\begin{equation}\label{prop}
d\tau=e^{3\lambda t^3}dt,
\"
26,"\begin{equation}
H_m=-H_p=\frac{d}{d\tau}\ln R_m=\frac{(9\lambda
t^3-1)}{3t}\,\,e^{-3\lambda t^3}.
\"
27,"\begin{equation} \label{dpqs}
ds^2=-e^{2A}dt^2+e^{2B}dx^idx^i+\sum_{l}e^{2C_l}dy^{a_l}dy^{a_l},
\"
28,"\begin{equation}\label{met}
ds^2=-e^{2A}dt^2+\sum_{i}e^{2B_i}dx^idx^i.
\"
29,"\begin{equation}
T_{\hat{\mu}\hat{\nu}}=\textrm{diag}\,(\rho,p_{\hat{i}}),\label{energy1}
\"
30,"\begin{equation}\label{omega}
\rho=\rho_0\,\,\exp\left[-\sum_{i}(1+\omega_i)B_i\right]\, ,
\"
31,"\begin{equation}
S_{bulk}=\frac{1}{\kappa^2}\int d^{10}X\,\sqrt{-g_s}\,\, e^{-2\phi}\,\left[R_s+4(\nabla\phi)^2\right],\label{str}
\"
32,"\begin{equation}
S_p=-2T_p\int d^{p+1}\xi\,e^{-\phi}\,\sqrt{-\gamma_s},\label{Dstr}
\"
33,"\begin{equation}
S=S_{bulk}+S_p\,.\label{tot}
\"
34,"\begin{equation}\label{ein}
g^{s}_{\mu\nu}=e^{\phi/2}g_{\mu\nu}.
\"
35,"\begin{equation}
S=\frac{1}{\kappa^2}\int d^{10}X\,\sqrt{-g}\,\,\left[R-\frac{1}{2}(\nabla\phi)^2\right]-2T_p\int d^{p+1}\xi\,e^{a_p\phi}\,\sqrt{-\gamma},\label{eins}
\"
36,"\begin{equation}
\omega_i=\begin{cases}{-1:\,\,\,\textrm{winding (brane) dimension},\cr\cr
\,\,\,\,0:\,\,\,\,\textrm{transverse dimension},}
\end{cases}\label{w}
\"
37,"\begin{equation}\label{tk}
g^{\mu\nu}T^{(l)}_{\mu\nu}=-(p_l+1)T^{(l)}_{\hat{0}\hat{0}}<0.
\"
