,equation
0,"\begin{equation}
\label{SFTEOM} QA+A*A=0
\"
1,"\begin{equation}
\label{presu}
P(t)=-E+2E_k(t)+E_{nlp}(t).
\"
2,"\begin{equation}
\begin{split}
S[A_+,A_-]&=\frac{1}{g^2_o}\left[ \frac{1}{2}\langle\!\langle
Y_{-2}|A_+,Q_BA_+ \rangle\!\rangle+\frac{1}{3}\langle\!\langle
Y_{-2}|A_+,A_+,A_+\rangle\!\rangle
\right.\\
&~~~~~~~~~\left.+\frac{1}{2}\langle\!\langle
Y_{-2}|A_-,Q_BA_-\rangle\!\rangle -\langle\!\langle
Y_{-2}|A_+,A_-,A_-\rangle\!\rangle\right].
\end{split}
\label{action7}
\"
3,"\begin{equation}
Q_BA_{\pm}+A_+\star A_{\pm} -A_-\star A_{\mp}=0.
 \label{eqmotion}
\"
4,"\begin{equation}
S[u,\phi]=\frac{1}{g_o^2\alpha^{\,\prime \frac{(p+1)}{2}}} \int\;
d^{p+1}x\left[ u^2(x)- \frac{\alpha^{\prime}}2
\partial _\mu \phi(x)\partial ^\mu \phi(x)+\frac14 \phi^2(x) -
\frac{1}{3\gamma^2} \tilde{u}(x)\tilde{\phi}(x)\tilde{\phi}(x)
\right], \label{action-x}
\"
5,"\begin{equation}
\label{tilde-u} D_\Box =
\exp(-\alpha^{\,\prime}\ln\gamma\,\Box),~~~\tilde{\phi}=D_\Box
\phi, ~~~{\mbox{etc}}.
\"
6,"\begin{equation}
\label{seom-u} 2u(x) -\frac{1}{3\gamma^2}D_\Box\left((D_\Box
\phi)^2\right)(x)=0,
\"
7,"\begin{equation}
\label{seom-t} \left(\alpha^{\,\prime}\Box+1/2\right)\phi(x)
-\frac{2}{3\gamma^2}D_\Box\left((D_\Box \phi) (D_\Box
u)\right)(x)=0.
\"
8,"\begin{equation}
\label{Phi} \tilde{u}
-\frac{1}{6\gamma^2}D^2_\Box\left((\tilde{\phi})^2\right)=0,
\"
9,"\begin{equation}
\label{Psi} \left(\alpha^{\,\prime}\Box+1/2\right)\tilde{\phi}
-\frac{2}{3\gamma^2}D^2_\Box\left( \tilde{u}\tilde{\phi}\right)=0.
\"
10,"\begin{equation}
\Psi(x)=\frac{\sqrt{2}}{3(\gamma)^2}\tilde{\phi}(\alpha
x)~~\text{and}~~ \Upsilon(x)=\frac4{3\gamma^2}\tilde{u}(\alpha x)
\label{psi-up-m}
\"
11,"\begin{equation}
\alpha^2=4a=-4\alpha'\ln \gamma  ~~~\mbox {and}~~~
q^2=\frac{\alpha'}{2a}=-\frac{1}{4\ln \gamma}.
\"
12,"\begin{equation}
\Upsilon(x) -D^2_\Box\left(\Psi^2\right)(x)=0,
\"
13,"\begin{equation}
\left(q^2\Box+1\right)\Psi(x) -D^2_\Box\left( \Upsilon
\Psi\right)(x)=0.
\"
14,"\begin{equation}
S[\psi]= \int\; dx\left[\frac12 \psi^2(x)
-\frac{q^2}{2}\partial_\mu \psi(x)\partial^\mu \psi(x) -
\frac14\tilde{\psi}^4(x) \right], \label{action-tab-x}
\"
15,"\begin{equation}
\label{tilde-psi} \tilde{\psi}(x)\equiv\Psi (x)= \exp(\frac18
\Box)\psi(x).
\"
16,"\begin{equation}
\Upsilon(x) -\Psi^2(x)=0,
\"
17,"\begin{equation}
\left(q^2\Box+1\right)\Psi(x) -D^2_\Box\left( \Upsilon
\Psi\right)(x)=0.
\"
18,"\begin{equation}
\label{Phi1} \Upsilon(t) -D^2_t\left(\Psi^2\right)(t)=0,
\"
19,"\begin{equation}
\label{Psi1} \left(-q^2\frac{d^2}{dt^2}+1\right)\Psi(t)
-D^2_t\left( \Upsilon \Psi\right)(t)=0.
\"
20,"\begin{equation}
\label{tilde-psi1} \tilde{\psi}(t)\equiv\Psi (t)= e^{-\frac18
\frac{d^2}{dt^2}} \psi(t), ~~~~
\"
21,"\begin{equation}
\label{tilde-phi1} \tilde{\upsilon}(t)\equiv\Upsilon (t)=
e^{-\frac18 \frac{d^2}{dt^2}} \upsilon(t). ~~~~
\"
22,"\begin{equation}
\label{Phi-m} D^{-2}_{t}\Upsilon =\Psi^2,
\"
23,"\begin{equation}
\label{Psi-m}
 \left(-q^2
\frac{d^2}{dt^2}+1\right)D^{-2}_{t}\Psi = \Upsilon \Psi.
\"
24,"\begin{equation}
\label{Phi-con}
 C \Upsilon=\Psi^2,
\"
25,"\begin{equation}
\label{Psi-con}
 (- q^2 \frac{d^2}{dt^2}+1)C\Psi=\Upsilon \Psi,
\"
26,"\begin{equation}
\label{con-def} \mathcal{C}_a\psi (t)=\frac{1}{\sqrt{4\pi a}}\int
_{-\infty}^{\infty} e^{-\frac{(t-t')^{2}}{4a}} \psi(t')dt'.
\"
27,"\begin{equation}
\label{up-Up}
\upsilon=\mathcal{C}_{1/8}\Upsilon=\mathcal{C}_{1/8}\tilde{\upsilon},
\"
28,"\begin{equation}
\psi=\mathcal{C}_{1/8}\Psi=\mathcal{C}_{1/8}\tilde{\psi}. \label{psi-Psi}
\"
29,"\begin{equation}
\label{Phi-con-sl}
 C \Upsilon=\Psi^2,
\"
30,"\begin{equation}
\label{Psi-con-sl} C\Psi=\Upsilon \Psi.
\"
31,"\begin{equation}
\label{eq+} ( C_{+} \Upsilon)(t) =
\Psi(t)^2,~~~~~~~~~~~~~~~~~~~~~~
\"
32,"\begin{equation}
\label{eq-} (C_{-} \Psi) (t)=\Upsilon (t)\Psi(t), ~~~0\leq
t<\infty,
\"
33,"\begin{equation}
 K_{+}(t,t') =K(t-t')+K(t+t'),
\"
34,"\begin{equation}
K_{-}(t,t') =K(t-t')- K(t+t'),
\"
35,"\begin{equation}
\Upsilon =\frac{C_{-} \Psi}{\Psi},
\"
36,"\begin{equation}
\label{parts-of-Energy}
 E(t)=E_{k}(t)+ E_{p}(t)+E_{nl}(t),
\"
37,"\begin{equation}
\label{pk-of-Energy} E_{k}(t)=\frac{q^2}{2} (\partial \psi)^2,
\"
38,"\begin{equation}
\label{pp-of-Energy}
 E_{p}(t)=- \frac{1}{4}\upsilon^2
-\frac12 \psi^2+  \frac{1}{ 2}(\Upsilon \Psi^2 ),
\"
39,"\begin{equation}
\label{parts-of-energy}
 E_{nl}(t)=E_{nl1}(t)+E_{nl2}(t)+E_{nl3}(t)+E_{nl4}(t),
\"
40,"\begin{equation}
\label{calE} {\cal E}(t)={\cal E}_{p}+{\cal E}_{k}+ {\cal
E}_{nl}(t),
\"
41,"\begin{equation}
\label{ekep} {\cal E}_{k}=\frac{q^2}{2} (\partial \psi)^2 ,~~~~
{\cal E}_{p}=- \frac{1}{2}\psi^2+ \frac{1}{ 4}\Psi ^4,
\"
42,"\begin{equation}
\label{enl} {\cal E}_{nl}(t)=\frac18\int_0^1 d\rho\left(
e^{\frac{-\rho}{8}{\partial}^2} \Psi ^3 \right)
\overleftrightarrow{\partial}
  \left(\partial  e^{\frac{\rho}{8}{\partial}^2} \Psi \right).
\"
43,"\begin{equation}
\label{Enla} {\cal E}_{nl}(t)={\cal E}_{nl1}(t)+{\cal E}_{nl2}(t)=
\frac18\int_0^1 d\rho\left( e^{\frac{1-\rho}{8}{\partial}^2}(-q^2
{\partial}^2+1 ) \psi \right) \overleftrightarrow{\partial}
  \left(\partial  e^{-\frac{1-\rho}{8}{\partial}^2} \psi \right).
\"
44,"\begin{equation}
\label{sr} {\cal E}_{nl}(t)=\frac18\int_0^1 d\rho\left(
e^{\frac{2-\rho}{8}{\partial}^2}(-q^2 {\partial}^2+1 ) \Psi
\right) \overleftrightarrow{\partial}
  \left(\partial  e^{\frac{\rho}{8}{\partial}^2} \Psi \right).
\"
45,"\begin{equation}
\label{eint} {\cal E}_{nl}(t)=\frac{1}{8}\int_{\varepsilon}^{1}
d\rho (K_1 \Psi)(K_2 \Psi)- \frac{1}{8}\int_{\varepsilon}^{1}
d\rho (K_3 \Psi)(K_4 \Psi),
\"
46,"\begin{equation}
\label{pressure} P(t)=-E+2E_{k}(t)+2E_{nl2}(t)+2E_{nl4}(t),
\"
47,"\begin{equation}
\label{pres}
\begin{split}
P(t)=-E+q^2 (\partial  \psi)^2&-\frac14 \int_0^1 d\rho(
e^{\frac{1-\rho}{8}{\partial}^2}( -q^2{\partial}^2+1)\partial\psi)
  ( e^{-\frac{1-\rho}{8}{\partial}^2}\partial  \psi )\\
&-\frac18 \int_0^1 d\rho( e^{\frac{1-\rho}{8}
{\partial}^2}\partial \upsilon  )(
e^{-\frac{1-\rho}{8}{\partial}^2} \partial\upsilon).
\end{split}
\"
48,"\begin{equation}
\label{pressure-1} {\cal P}(t)=
  -E+2{\cal E}_k(t)+2{\cal E}_{nl2}(t),
\"
49,"\begin{equation}
\label{p1} {\cal P}(t)=-E +q^2 (\partial  {\cal \psi})^2-\frac14
\int_0^1 d\rho( e^{\frac{1-\rho}{8}{\partial}^2}(
-q^2{\partial}^2+1)\partial_{t}\psi)
  ( e^{-\frac{1-\rho}{8}{\partial}^2}\partial_{t}  \psi ).
\"
