,equation
0,"\begin{equation}
W(\phi)=\sum_{k=1}^{n+1}{g_k\over k}{\rm Tr}(\phi^{k})
\"
1,"\begin{equation}
L_{\rm eff}=\int d^2\theta\; W_{\rm eff}+c.c.\;,\;\;\;\;\;\;
W_{\rm eff}=f(S_k,g_k)+\sum_{i,j}\tau_{ij}\;\omega_{\alpha i}
\omega^{\alpha}_j\;,
\"
2,"\begin{equation}
W_{\rm eff}=\sum_{i=1}^nN_i{\partial {\cal F}_G\over \partial S_i}
+{1\over 2}\sum_{i,j=1}^n 
{\partial^2 {\cal F}_G\over \partial S_i\partial S_j}\omega_{\alpha i}
\omega^{\alpha}_j\;.
\"
3,"\begin{equation}
e^{{1\over g_s^2}{\cal F}_0}={1\over {\rm Vol}(U(M))}
\int D\phi\; e^{\left(-{1\over g_s}W(\phi)\right)}\;,
\l{FREE}
\"
4,"\begin{equation}
W_{\rm eff}=\sum_{i=1}^n\left(N_i{\partial {\cal F}_0\over \partial S_i}
-2\pi i\tau_0 S_i\right)\;.
\l{lll}
\"
5,"\begin{equation}
W_{\rm tree}={1\over 3}\;{\rm Tr}(\phi^3)+{1\over 2}\;m\;{\rm
Tr}(\phi^2)+\lambda
\;{\rm Tr}(\phi)+{1\over 2}\;g\;{\rm Tr}(\phi)\; {\rm Tr}(\phi^2)\;.
\"
6,"\begin{equation}
W_{\rm tree}={1\over 3}\;{\rm Tr}(\phi^3)+{1\over 2}\;m\;
{\rm Tr}(\phi^2)+\lambda\;
{\rm Tr}(\phi)\;.
\l{WT}
\"
7,"\begin{equation}
W'(x)=(x-a_1)(x-a_2),\;\;\;\;\;a_{1,2}=-{m\over 2}\pm
{1\over 2}\sqrt{m^2-4\lambda}\;.
\"
8,"\begin{equation}
W_{\rm tree}=\sum_{k=1}^{n+1}{1\over k}g_k{\rm Tr}(\phi^k)\;.
\l{WGEN}
\"
9,"\begin{equation}
P_N^2(x,u)-4 \Lambda^{2N}=H_{N-n}^2(x) F_{2n}(x),
\"
10,"\begin{equation}
\label{confsol}
\langle u_p\rangle={N\over p} \sum_{q=0}^{[p/2]} C_{p}^{2q} C_{2q}^q 
\Lambda^{2q}
z^{p-2q},\;\;\;\;\;C_n^p := {\left( \begin{array}{c} {n} \\ {p} \end{array}
\right)} = \frac{n!}{p!(n-p)!}\;, 
\"
11,"\begin{equation}
W_{\rm exact}=\langle u_3\rangle +m \langle u_2\rangle +\lambda 
\langle u_1\rangle\;,
\l{WTE}
\"
