,equation
0,"\begin{equation}
\mathcal{M}_{\alpha }^{i}(\theta )=\left( 
\begin{array}{cc}
T_{i}^{\alpha }(\theta )^{-1} & -R_{i}^{\alpha }(\theta )T_{i}^{\alpha
}(\theta )^{-1} \\ 
-R_{i}^{\alpha }(-\theta )T_{i}^{\alpha }(-\theta )^{-1} & T_{i}^{\alpha
}(-\theta )^{-1}%
\end{array}
\right) \,.
\"
1,"\begin{equation}
T_{i}^{\vec{\alpha}}(\theta )=\left( \prod_{k=1}^{n}\mathcal{M}_{\alpha
_{k}}^{i}(\theta )\right) _{11}^{-1},\,\,\,\quad R_{i}^{\vec{\alpha}}(\theta
)=-\left( \prod_{k=1}^{n}\mathcal{M}_{\alpha _{k}}^{i}(\theta )\right)
_{12}\left( \prod_{k=1}^{n}\mathcal{M}_{\alpha _{k}}^{i}(\theta )\right)
_{11}^{-1}.  \label{ttr3}
\"
2,"\begin{equation}
\mathcal{L}=\bar{\psi}(i\gamma ^{\mu }\partial _{\mu }-m)\psi
\,+\sum_{n=1}^{\ell }\mathcal{D}^{\alpha _{n}}(\bar{\psi},\psi ,\partial _{t}%
\bar{\psi},\partial _{t}\psi )\delta (x-x_{n})\,.  \label{LF}
\"
3,"\begin{equation}
i\gamma ^{1}(\psi _{+}(x)-\psi _{-}(x))|_{x=0}=\left. \frac{\partial 
\mathcal{D}}{\partial \bar{\psi}(x)}\right\vert _{x=0}\,\,-\left. \frac{%
\partial }{\partial t}\left[ \frac{\partial \mathcal{D}}{\partial (\partial
_{t}\bar{\psi}(x))}\right] \right\vert _{x=0}.  \label{bbcon}
\"
4,"\begin{equation}
\psi _{j}^{f}(x)=\int \frac{d\theta }{\sqrt{4\pi }}\left( a_{j}(\theta
)u_{j}(\theta )e^{-ip_{j}\cdot x}+a_{_{\bar{\jmath}}}^{\dagger }(\theta
)v_{j}(\theta )e^{ip_{j}\cdot x}\right) \,,\qquad  \label{free}
\"
5,"\begin{equation}
u_{j}(\theta )=-i\gamma ^{5}v_{j}(\theta )=\sqrt{\frac{m_{j}}{2}}\left( 
\begin{array}{c}
e^{-\theta /2} \\ 
e^{\theta /2}%
\end{array}
\right) \mathrm{\,\,}  \label{WS}
\"
6,"\begin{equation}
a_{j,-}(\theta )=R_{_{j}}(\theta )a_{j,-}(-\theta )+T_{_{j}}(\theta
)a_{j,+}(\theta )\,\,,
\"
7,"\begin{equation}
a_{j,+}(-\theta )=\tilde{T}_{_{j}}(\theta )a_{j,-}(-\theta )+\tilde{R}%
_{j}(\theta )a_{j,+}(\theta )\,.
\"
8,"\begin{equation}
\mathcal{L}_{A}=\bar{\psi}(i\gamma ^{\mu }\partial _{\mu }-m+e\gamma ^{\mu
}A_{\mu })\psi \,.  \label{La}
\"
9,"\begin{equation}
(i\gamma ^{\mu }\partial _{\mu }-m+e\gamma ^{\mu }A_{\mu })\psi =0
\"
10,"\begin{equation}
\psi _{j}^{A}(x,t)=\exp \left[ ie\int^{x}dsA_{1}(s,t)\right] \psi
_{j}^{f}(x,t)=\exp \left[ ie\int^{t}dsA_{0}(x,s)\right] \psi _{j}^{f}(x,t)\,.
\label{lo2}
\"
11,"\begin{equation}
A(t):=A_{1}(t)=\frac{1}{x}\int_{0}^{t}dsA_{0}(s)=-\frac{1}{2}%
\int_{0}^{t}dsE(s)=-\frac{E_{0}}{2}\int_{0}^{t}dsf(s)\cos (\omega s)
\label{EF1}
\"
12,"\begin{equation}
\left( \frac{eE_{0}}{\omega }\right) ^{2}=4U_{p}<1\,,  \label{Dipole}
\"
13,"\begin{equation}
\psi _{j}^{A}(x,t)=\exp \left[ ixeA(t)\right] \psi _{j}^{f}(x)\,.
\label{LLa}
\"
14,"\begin{equation}
\mathcal{L}_{AD}=\mathcal{L}_{A}+\sum_{n=1}^{\ell }\mathcal{D}^{\alpha _{n}}(%
\bar{\psi},\psi ,A_{\mu })\,\delta (x-x_{n})\,.  \label{Lda}
\"
15,"\begin{equation}
i\gamma ^{1}(\psi _{j,+}^{A}(x,t)-\psi _{j,-}^{A}(x,t))|_{x=0}=\left. \frac{%
\partial \mathcal{D}_{AD}(\bar{\psi},\psi ,A_{\mu })}{\partial \bar{\psi}%
_{j}^{A}(x,t)}\right| _{x=0}.  \label{bcon}
\"
16,"\begin{equation}
T(\theta ,g,E_{0},\omega ,t)\quad \quad \mathrm{and\qquad }R(\theta
,g,E_{0},\omega ,t)\,.  \label{TRo}
\"
17,"\begin{equation}
|T_{I}(\theta ,U_{p},\omega ,t)|^{2}=\sum_{k=0}^{\infty }t_{2k}(\theta
)(4U_{p})^{k}\sin ^{2k}(\omega t).  \label{exp}
\"
18,"\begin{equation}
\mathcal{T}_{I}(\Omega ,\theta ,U_{p},\omega ,\tau )=\sum_{k=0}^{\infty }%
\frac{(2k)!(U_{p})^{k}\sin (\tau \Omega )t_{2k}(\theta )}{\tau \Omega
\prod_{l=1}^{k}[l^{2}-(\Omega /2\omega )^{2}]}\,.  \label{ts}
\"
19,"\begin{equation}
\mathcal{T}_{I}(2n\omega ,\theta ,U_{p})=(-1)^{n}\sum_{k=0}^{\infty
}t_{2k}(\theta )\left( U_{p}\right) ^{k}\left( 
\begin{array}{c}
2k \\ 
k-n%
\end{array}
\right) ,  \label{tss}
\"
20,"\begin{equation}
|T_{II}(\theta ,E_{0}/e,\omega ,t)|^{2}=\sum_{k,p=0}^{\infty
}t_{2k}^{p}(\theta )\frac{E_{0}^{2k+p}}{\omega ^{2k}}\cos ^{p}(\omega t)\sin
^{2k}(\omega t).  \label{exp2}
\"
21,"\begin{equation}
\mathcal{T}_{II}(2n\omega ,\theta ,U_{p},E_{0})=\sum_{k,p=0}^{\infty
}\sum_{l=0}^{p}\frac{(-1)^{l+n} t_{2k}^{2p}(\theta )}{2^{2l-2p}}\left(
U_{p}\right) ^{k+p}E_{0}^{2p}\left( 
\begin{array}{c}
p \\ 
l%
\end{array}
\right) \left( 
\begin{array}{c}
2k+2l \\ 
k+l-n%
\end{array}
\right)  \label{II1}
\"
22,"\begin{equation}
\mathcal{X}_{j,u,\theta }(\Omega )=\left| \int_{0}^{\tau }dt\,\left\langle 
\mathbf{\Phi }_{j,u,\theta }^{A}(x,t)^{\dagger }x\mathbf{\Phi }_{j,u,\theta
}^{A}(x,t)\right\rangle \exp i\Omega t\right| \,\,.  \label{33}
\"
23,"\begin{equation}
\mathcal{D}_{AD}(\bar{\psi},\psi ,A_{\mu })=g\bar{\psi}(1+e/m\gamma ^{\mu
}A_{\mu })\psi \,,
\"
24,"\begin{equation}
\left\vert T_{i}(\theta ,g,A/e)\right\vert ^{2}=\frac{\tilde{a}_{0}(\theta
,g)+a_{2}(\theta ,g)A^{2}+a_{4}(\theta ,g)A^{4}}{a_{0}(\theta
,g)+a_{2}(\theta ,g)A^{2}+a_{4}(\theta ,g)A^{4}},  \label{tt}
\"
25,"\begin{equation}
\frac{1}{a_{0}(\theta ,g)+a_{2}(\theta ,g)A^{2}+a_{4}(\theta ,g)A^{4}}%
=\sum_{k=0}^{\infty }c_{2k}(\theta ,g)A^{2k},
\"
26,"\begin{equation}
c_{2k}(\theta ,g)=-\frac{c_{2k-2}(\theta ,g)a_{2}(\theta ,g)+c_{2k-4}(\theta
,g)a_{4}(\theta ,g)}{a_{0}(\theta ,g)},
\"
27,"\begin{equation}
t_{2k}(\theta ,g)=[\tilde{a}_{0}(\theta ,g)-a_{0}(\theta ,g)]c_{2k}(\theta
,g)\quad k>0.
\"
28,"\begin{equation}
\nu =\frac{m}{mp\pm 1}\qquad \quad m,p/2=1,2,3,\ldots  \label{Jain}
\"
29,"\begin{equation}
G^{\mathbf{\alpha }}(1/T)
=-\lim_{\omega \rightarrow 0}\frac{1}{2\omega \pi ^{2}%
}\int\nolimits_{-\infty }^{\infty }dt\,\,e^{i\omega t}\,\,\left\langle
J(t)Z_{\mathbf{\alpha }}\,J(0)\right\rangle _{T,m}.  \label{2}
\"
30,"\begin{equation}
G^{\mathbf{\alpha }}(1/T)=\sum_{i}\lim_{(\mu _{i}^{l}-\mu _{i}^{r})\rightarrow
0}\frac{q_{i}}{2}\int\nolimits_{-\infty }^{\infty }d\theta \left[ \rho
_{i}^{r}(\theta ,T,\mu _{i}^{l})|T_{i}^{\mathbf{\alpha }}\left( \theta
\right) |^{2}-\rho _{i}^{r}(\theta ,T,\mu _{i}^{r})|\tilde{T}_{i}^{\mathbf{%
\alpha }}\left( \theta \right) |^{2}\right] ,  \label{11}
\"
31,"\begin{equation}
\rho _{i}(\theta ,r)=\frac{m_{i}}{2\pi }\cosh \theta
+\sum\limits_{j}[\varphi _{ij}\ast \rho _{j}^{r}](\theta )\,.  \label{rho}
\"
32,"\begin{equation}
\frac{\rho _{i}^{r}(\theta ,r)}{\rho _{i}(\theta ,r)}=\frac{e^{-\varepsilon
_{i}(\theta ,r)}}{1+e^{-\varepsilon _{i}(\theta ,r)}}\,,  \label{dens}
\"
33,"\begin{equation}
rm_{i}\cosh \theta =\varepsilon _{i}(\theta ,r,\mu _{i})+r\mu
_{i}+\sum\limits_{j}[\varphi _{ij}\ast \ln (1+e^{-\varepsilon _{j}})](\theta
)\,,  \label{TBA}
\"
34,"\begin{equation}
\rho _{i}(\theta ,r,\mu _{i})=\frac{1}{2\pi }\left( \frac{d\varepsilon
_{i}(\theta ,r,\mu _{i})}{dr}+\mu _{i}\right) \,\sim \frac{1}{2\pi r}%
\epsilon (\theta )\frac{d\varepsilon _{i}(\theta ,r,\mu _{i})}{d\theta }.
\label{rhoe}
\"
