,equation
0,"\begin{equation}
ds^2 = \frac{r^2}{R^2} ( -dt^2 + \sum_{i=1}^{3}dx_i^2 ) + 
\frac{R^2}{r^2}dr^2 + R^2(\sin^2\theta d\var^2 + d\theta^2 
+ \cos^2\theta d\Omega_3^2 ),
\"
1,"\begin{equation}
- R^4 \frac{\dot{f}}{F\dot{F}f^3} = \frac{GG'g^3}{g'},
\label{rfg}\"
2,"\begin{equation}
GG' = \frac{R^4g'}{g^3}.
\"
3,"\begin{equation}
G^2 = - \frac{R^4}{g^2} + C_2
\label{gg}\"
4,"\begin{equation}
- \frac{\ddot{f}}{f} = \frac{1}{g^2G} \frac{\pa}{\pa\sigma}(g^2G') 
+ \omega^2,
\label{ff}\"
5,"\begin{equation}
\sqrt{C_3} = \frac{A}{g^2}.
\label{ca}\"
6,"\begin{equation}
G''( C_2 - G^2 ) + 2GG'^2 = ( C_2 - G^2 )( C_3 - \omega^2 )G.
\label{seo}\"
7,"\begin{equation}
\frac{g^2}{R^2}\left[ - \frac{C_3}{f^2} + \left( \frac{\dot{f}G}{f}
\right)^2 \right] + R^2\left(\frac{\dot{f}}{f}\right)^2 =  
- \frac{g^2}{R^2}[G'^2 + \omega^2G^2 ] - R^2\left(\frac{g'}{g}\right)^2.
\label{ss}\"
8,"\begin{equation}
G'^2 + ( \omega^2 + C_3 )G^2 - \omega^2G^4 - C_3 = 0.
\label{gw}\"
9,"\begin{equation}
\left(\frac{dG_0}{du}\right)^2 = ( 1 - G_0^2 )\left( 1 - 
\frac{C_3}{\omega^2} G_0^2 \right).
\"
10,"\begin{equation}
G_0 = \sn(\omega\sigma,k), \hspace{1cm} k = \frac{\sqrt{C_3}}{\omega}.
\"
11,"\begin{equation}
\Pi_r = \frac{\pa L_0}{\pa(\pa_tr)} = \frac{R^2\dot{r}}{2\pi\alpha'r^2},
\; \Pi_{\phi} = \frac{r^2l^2\dot{\phi}}{2\pi\alpha'R^2}, \;
\Pi_l = \frac{r^2\dot{l}}{2\pi\alpha'R^2}.
\"
12,"\begin{equation}
E = \frac{\cos^2\ka\tau}{4\pi\alpha'\ka}\int_0^{2\pi}
 d\sigma\left[ \frac{r^2}{R^2}
(\dot{t}^2 + l^2\dot{\phi}^2 ) + \frac{R^2}{r^2}( \dot{r}^2 + r'^2 )
+ \frac{r^2}{R^2}( \dot{l}^2 + l'^2 ) \right],
\"
13,"\begin{equation}
E = \frac{R^2\ka}{2\pi\alpha'}\int_0^{2\pi}d\sigma \frac{1}
{(\dn(\omega\sigma))^2}.
\label{ene}\"
14,"\begin{equation}
S = \frac{R^2\omega}{2\pi\alpha'}\int_0^{2\pi}d\sigma 
\left(\frac{k\sn(\omega\sigma)}{\dn(\omega\sigma)}\right)^2.
\label{spi}\"
15,"\begin{equation}
I = - \frac{1}{4\pi\alpha'} \int d\tau d\sigma \left[
\frac{r^2}{R^2}\dot{t}^2 - R^2\sin^2\theta \dot{\var}^2 - 
\frac{R^2}{r^2}\dot{r}^2 + R^2\theta'^2 \right],
\"
16,"\begin{equation}
-\frac{r^2}{R^2} \dot{t}^2 + R^2(\dot{\var}^2\sin^2\theta + \theta'^2 )
 + \frac{R^2}{r^2}\dot{r}^2 = 0.
\label{em}\"
17,"\begin{equation}
\frac{r}{R^2}\dot{t}^2 + R^2\left[ \pa_{\tau}\left(\frac{\dot{r}}{r^2}
\right) + \frac{\dot{r}^2}{r^3} \right] = 0,
\label{req}\"
18,"\begin{equation}
I = -\frac{1}{4\pi\alpha'}\int d\tau d\sigma \left[ \dot{t}^2 -
Q_5^{NS}\sin^2\theta\dot{\var}^2 + \frac{Q_5^{NS}}{r^2}
( -\dot{r}^2 + r'^2 ) \right],
\"
19,"\begin{equation}
\pa_{\sigma}\left(\frac{r'}{r^2}\right) + \frac{r'^2}{r^3} = 0,
\label{rr}\"
20,"\begin{equation}
r'^2 = \frac{\ka^2 - \nu^2Q_5^{NS}}{Q_5^{NS}}r^2,
\label{cc}\"
