,equation
0,"\begin{equation}
X_H=\{x \in \setR^5 ;x^2=\eta_{\alpha\beta} x^\alpha x^\beta
=-H^{-2}=-\frac{3}{\Lambda}\},\;\;\alpha,\beta=0,1,2,3,4,
\"
1,"\begin{equation}
\nabla.h(X)=0,\;\;h_{\mu}^{\mu}(X)=0,\;\;h_{\mu\nu}=h_{\nu\mu}.
\label{eq:con1}
\"
2,"\begin{equation}\label{eq:wav}
\left(\Box_H +2H^2+m_H^2\right) h_{\mu\nu}(X)=0,
\"
3,"\begin{equation}
x^{\alpha}\frac{\partial }{\partial x^{\alpha}}{\cal
K}_{\gamma\beta}(x)= x.\partial {\cal
K}_{\gamma\beta}(x)=\lambda\, {\cal K}_{\gamma\beta}(x).
\"
4,"\begin{equation}
x.{\cal K}(x)=0. \label{eq:tra}
\"
5,"\begin{equation}
\bar \partial. {\cal K}=0,\;\; {\cal K}_{\alpha}^{\alpha}={\cal
K}'=0,\;\; {\cal K}_{\alpha\beta}={\cal K}_{\beta\alpha},
\label{eq:con2}
\"
6,"\begin{equation}
\bar\partial_\alpha=\theta_{\alpha\beta}\partial^\beta=\partial_\alpha
+H^2x_\alpha x.\partial,\quad\mbox{with}\quad x.\bar\partial=0.
\"
7,"\begin{equation}
h_{\mu\nu}(X)=\frac{\partial x^\alpha}{\partial X^\mu}
\frac{\partial x^\beta} {\partial X^\nu}{\cal
K}_{\alpha\beta}(x(X)).
\"
8,"\begin{equation}
\nabla_{\mu}\nabla_{\nu}..\nabla_{\rho}h_{\lambda_{1}..\lambda_{l}}=
\frac{\partial x^\alpha}{\partial X^\mu} \frac{\partial x^\beta}
{\partial X^\nu}..\frac{\partial x^\gamma}{\partial X^\rho}
\frac{\partial x^{\eta_{1}}}{\partial X^{\lambda_{1}}}
..\frac{\partial x^{\eta_{l}}} {\partial X^{\lambda_{l}}}
\mbox{Trpr}\bar{\partial}_{\alpha}\mbox{Trpr}\bar{\partial}_{\beta}
..\mbox{Trpr}\bar{\partial}_{\gamma}{\cal
K}_{\eta_{1}..\eta_{l}}\,,
\"
9,"\begin{equation} \left(\mbox{Trpr}
\,{\cal
K}\right)_{\lambda_{1}..\lambda_{l}}\equiv\theta^{\eta_{1}}_{\lambda_{1}}
..\theta^{\eta_{l}}_{\lambda_{l}}{\cal
K}_{\eta_{1}..\eta_{l}}\,,\nonumber
\"
