,equation
0,"\begin{equation}
	{\cal Q}_a^2={\cal Q}_a^{\dagger 2}=0,~~~~~[{\cal Q}_a,H]_-=0,~~~~~~
	[{\cal Q}_a,{\cal Q}_b^\dagger]_+=2\delta_{ab}H,
	\label{sqm}
	\"
1,"\begin{equation}
	H:=N_++N_-,
	\label{H}
	\"
2,"\begin{equation}
	{\cal Q}^{p+1}=0,~~~~~[{\cal Q},H]_-=0,~~~~~~
	\sum_{k=0}^p {\cal Q}^{p-k}{\cal Q}^\dagger {\cal Q}^k=2p{\cal Q}^{p-1}H.
	\label{psqm}
	\"
3,"\begin{equation}
	{\cal Q}_\alpha {\cal Q}_\beta=0,~~~~~[{\cal Q}_\alpha,H]_-=0,~~~~~
	{\cal Q}_\alpha {\cal Q}_\beta^\dagger+\delta_{\alpha\beta}\sum_{\gamma=1}^p
	{\cal Q}_\gamma^\dagger {\cal Q}_\gamma=2\delta_{\alpha\beta}H.
	\label{osqm}
	\"
4,"\begin{equation}
	\tau=\sqrt{E}\left(\begin{array}{ccc}
	1 & 0 & 0\\
	0 & 1 & 0\\
	0 & 0 & -1\end{array}\right),~~~~~
	{\cal Q}=\sqrt{E}\left(\begin{array}{ccc}
	0 & 0 & i(1+t)\\
	0 & 0 & \sqrt{1-t^2}\\
	i(1-t) & \sqrt{1-t^2} & 0\end{array}\right).
	\label{irrep}
	\"
5,"\begin{equation}
	a_\alpha a_\beta=0,~~~~~~
	a_\alpha a_\beta^\dagger +\delta_{\alpha \beta} \sum^p_{\gamma=1}
	a_\gamma^\dagger a_\gamma=\delta_{\alpha \beta},
   	\label{ofermi}
	\"
6,"\begin{equation}
	{\cal Q}_a^2={\cal Q}_a^{\dagger 2}=0,~~~~~[{\cal Q}_a,H]_-=0,~~~~~~
	[{\cal Q}_a,{\cal Q}_b^\dagger]_+=2\delta_{ab}H,
	\label{sqm}
	\"
7,"\begin{equation}
	H:=N_++N_-,
	\label{H}
	\"
8,"\begin{equation}
	{\cal Q}^{p+1}=0,~~~~~[{\cal Q},H]_-=0,~~~~~~
	\sum_{k=0}^p {\cal Q}^{p-k}{\cal Q}^\dagger {\cal Q}^k=2p{\cal Q}^{p-1}H.
	\label{psqm}
	\"
9,"\begin{equation}
	{\cal Q}_\alpha {\cal Q}_\beta=0,~~~~~[{\cal Q}_\alpha,H]_-=0,~~~~~
	{\cal Q}_\alpha {\cal Q}_\beta^\dagger+\delta_{\alpha\beta}\sum_{\gamma=1}^p
	{\cal Q}_\gamma^\dagger {\cal Q}_\gamma=2\delta_{\alpha\beta}H.
	\label{osqm}
	\"
10,"\begin{equation}
	\tau=\sqrt{E}\left(\begin{array}{ccc}
	1 & 0 & 0\\
	0 & 1 & 0\\
	0 & 0 & -1\end{array}\right),~~~~~
	{\cal Q}=\sqrt{E}\left(\begin{array}{ccc}
	0 & 0 & i(1+t)\\
	0 & 0 & \sqrt{1-t^2}\\
	i(1-t) & \sqrt{1-t^2} & 0\end{array}\right).
	\label{irrep}
	\"
11,"\begin{equation}
	a_\alpha a_\beta=0,~~~~~~
	a_\alpha a_\beta^\dagger +\delta_{\alpha \beta} \sum^p_{\gamma=1}
	a_\gamma^\dagger a_\gamma=\delta_{\alpha \beta},
   	\label{ofermi}
	\"
