,equation
0,"\begin{equation}
\label{eq. elaction}
S=\int _{11}\sqrt{-g}\left( R-\frac{1}{2\cdot 4!}F_{4}^{2}\right) ,
\"
1,"\begin{equation}
\label{eq. elmetric}
ds_{11}^{2}=\left( \frac{K(t)}{L(t)}\right) ^{-7/6}ds_{E}^{2}+\left( \frac{K(t)}{L(t)}\right) ^{1/3}ds_{7}^{2}\, ,
\"
2,"\begin{equation}
\label{eq. Emetric}
ds_{E}^{2}=-S(t)^{6}dt^{2}+S(t)^{2}d{\bf x}\cdot d{\bf x}
\"
3,"\begin{equation}
ds_{7}^{2}=g_{7mn}dy^{m}dy^{n}
\"
4,"\begin{equation}
R_{7mn}=-6\kappa ^{2}g_{7mn}\quad \textrm{for}\quad \kappa \ge 0\, .
\"
5,"\begin{equation}
\label{eq. F4}
F_{4}=bL(t)^{2}vol_{1,3}
\"
6,"\begin{equation}
S(t)=K(t)^{7/12}L(t)^{-1/4}
\"
7,"\begin{equation}
\label{eq. accint}
\frac{t_{1}}{\gamma }<t<\frac{t_{2}}{\gamma } 
\"
8,"\begin{equation}
\label{eq. M}
M(t)=\frac{1}{6}\ln \frac{K(t)}{L(t)}\, ,
\"
9,"\begin{equation}
\mathcal{L}=7\nabla ^{2}_{E}M-\frac{63}{2}(\nabla _{E}M)^{2}-42\kappa ^{2}e^{-9M}-\frac{1}{2\cdot 4!}e^{21M}F_{4}^{2}\, .
\"
10,"\begin{equation}
X=-6S^{-1}\frac{d^{2}S}{d\eta ^{2}}\, ,
\"
11,"\begin{equation}
\label{eq. times}
\eta _{i}=A(t_{i})b^{3/4}\kappa ^{-7/4}\quad \textrm{for}\quad i=1,2
\"
12,"\begin{equation}
\label{eq. int}
A(t)=\left( \frac{3}{2^{14}7^{7}}\right) ^{1/8}\int _{-\infty }^{t}ds\frac{\cosh ^{3/4}3s}{\sinh ^{7/4}\frac{3}{7}\sqrt{21}|s|}\, .
\"
13,"\begin{equation}
\label{eq. totime}
\eta _{\textrm{acc}}=[A(t_{2})-A(t_{1})]b^{3/4}\kappa ^{-7/4},
\"
14,"\begin{equation}
a=\frac{S(\eta _{2})}{S(\eta _{1})}\cong 2.155\, .
\"
15,"\begin{equation}
\label{eq. F4to0}
F_{4}\, \stackrel{\eta \rightarrow 0}{\sim }\, b^{-(1+2\epsilon )}\gamma ^{2}\kappa ^{14\epsilon /3}\eta ^{8\epsilon /3}vol_{1,3}
\"
16,"\begin{equation}
F_{\infty }=9\gamma ^{2}/b\, .
\"
17,"\begin{equation}
F_{4}\, \stackrel{\eta \rightarrow \infty }{\sim }\, \left( F_{\infty }-9\gamma ^{2}b(6\kappa )^{-14/3}[\frac{3}{4}(\eta -\eta _{0})]^{-8/3}\right) vol_{1,3}\, ,
\"
18,"\begin{equation}
C_{3}=\frac{3\gamma }{b}\tanh 3\gamma t\, dx_{1}\wedge dx_{2}\wedge dx_{3}\, .
\"
19,"\begin{equation}
\label{eq. elaction}
S=\int _{11}\sqrt{-g}\left( R-\frac{1}{2\cdot 4!}F_{4}^{2}\right) ,
\"
20,"\begin{equation}
\label{eq. elmetric}
ds_{11}^{2}=\left( \frac{K(t)}{L(t)}\right) ^{-7/6}ds_{E}^{2}+\left( \frac{K(t)}{L(t)}\right) ^{1/3}ds_{7}^{2}\, ,
\"
21,"\begin{equation}
\label{eq. Emetric}
ds_{E}^{2}=-S(t)^{6}dt^{2}+S(t)^{2}d{\bf x}\cdot d{\bf x}
\"
22,"\begin{equation}
ds_{7}^{2}=g_{7mn}dy^{m}dy^{n}
\"
23,"\begin{equation}
R_{7mn}=-6\kappa ^{2}g_{7mn}\quad \textrm{for}\quad \kappa \ge 0\, .
\"
24,"\begin{equation}
\label{eq. F4}
F_{4}=bL(t)^{2}vol_{1,3}
\"
25,"\begin{equation}
S(t)=K(t)^{7/12}L(t)^{-1/4}
\"
26,"\begin{equation}
\label{eq. accint}
\frac{t_{1}}{\gamma }<t<\frac{t_{2}}{\gamma } 
\"
27,"\begin{equation}
\label{eq. M}
M(t)=\frac{1}{6}\ln \frac{K(t)}{L(t)}\, ,
\"
28,"\begin{equation}
\mathcal{L}=7\nabla ^{2}_{E}M-\frac{63}{2}(\nabla _{E}M)^{2}-42\kappa ^{2}e^{-9M}-\frac{1}{2\cdot 4!}e^{21M}F_{4}^{2}\, .
\"
29,"\begin{equation}
X=-6S^{-1}\frac{d^{2}S}{d\eta ^{2}}\, ,
\"
30,"\begin{equation}
\label{eq. times}
\eta _{i}=A(t_{i})b^{3/4}\kappa ^{-7/4}\quad \textrm{for}\quad i=1,2
\"
31,"\begin{equation}
\label{eq. int}
A(t)=\left( \frac{3}{2^{14}7^{7}}\right) ^{1/8}\int _{-\infty }^{t}ds\frac{\cosh ^{3/4}3s}{\sinh ^{7/4}\frac{3}{7}\sqrt{21}|s|}\, .
\"
32,"\begin{equation}
\label{eq. totime}
\eta _{\textrm{acc}}=[A(t_{2})-A(t_{1})]b^{3/4}\kappa ^{-7/4},
\"
33,"\begin{equation}
a=\frac{S(\eta _{2})}{S(\eta _{1})}\cong 2.155\, .
\"
34,"\begin{equation}
\label{eq. F4to0}
F_{4}\, \stackrel{\eta \rightarrow 0}{\sim }\, b^{-(1+2\epsilon )}\gamma ^{2}\kappa ^{14\epsilon /3}\eta ^{8\epsilon /3}vol_{1,3}
\"
