,equation
0,"\begin{equation}
R=\left(4\pi g_s N\right)^{1/4}\sqrt{\alpha'}
\label{couplings}
\"
1,"\begin{equation}
g_{YM}^2=4\pi g_s ~~~.
\"
2,"\begin{equation}
\lambda\equiv g_{YM}^2N
\label{thooft}
\"
3,"\begin{equation}
p^-\equiv \frac{f}{\sqrt{2}}(\Delta-J)~~,~~p^+\equiv \frac{(\Delta+J)}{\sqrt{2}f R^2} ~~~,
\label{momenta}
\"
4,"\begin{equation}
\lambda'= \frac{g_{YM}^2 N}{J^2}  
\label{lambdaprime}
\"
5,"\begin{equation}
g_2= \frac{J^2}{N} 
\label{g2}
\"
6,"\begin{equation}
\lambda'= \frac{2}{ \left( f\alpha'
p^+\right)^2}
\label{lambdaprime1}
\"
7,"\begin{equation}
g_2= g_{YM}^2\frac{ \left( f\alpha' p^+\right)^2}{2}=
2\pi g_s \left( f\alpha' p^+\right)^2
\label{g21}
\"
8,"\begin{equation}
Z(\beta,f) \equiv e^{-\beta F(\beta,f)}={\rm Tr}\left( e^{-\beta p^0} \right) 
\label{partf}
\"
9,"\begin{equation}
\tilde Z(a,b,f)={\rm Tr}\left( e^{-ap^+ + b p^-}\right)
\"
10,"\begin{equation}Z={\rm Tr} \exp \left(
-\frac {\beta^2} {\alpha'} \frac {(\Delta+J)} {2\beta f \sqrt{\lambda} }
-\beta f \frac{\Delta - J}{ 2} \right)
\label{exp}
\"
11,"\begin{equation}
R=\left(4\pi g_s N\right)^{1/4}\sqrt{\alpha'}
\label{couplings}
\"
12,"\begin{equation}
g_{YM}^2=4\pi g_s ~~~.
\"
13,"\begin{equation}
\lambda\equiv g_{YM}^2N
\label{thooft}
\"
14,"\begin{equation}
p^-\equiv \frac{f}{\sqrt{2}}(\Delta-J)~~,~~p^+\equiv \frac{(\Delta+J)}{\sqrt{2}f R^2} ~~~,
\label{momenta}
\"
15,"\begin{equation}
\lambda'= \frac{g_{YM}^2 N}{J^2}  
\label{lambdaprime}
\"
16,"\begin{equation}
g_2= \frac{J^2}{N} 
\label{g2}
\"
17,"\begin{equation}
\lambda'= \frac{2}{ \left( f\alpha'
p^+\right)^2}
\label{lambdaprime1}
\"
18,"\begin{equation}
g_2= g_{YM}^2\frac{ \left( f\alpha' p^+\right)^2}{2}=
2\pi g_s \left( f\alpha' p^+\right)^2
\label{g21}
\"
19,"\begin{equation}
Z(\beta,f) \equiv e^{-\beta F(\beta,f)}={\rm Tr}\left( e^{-\beta p^0} \right) 
\label{partf}
\"
20,"\begin{equation}
\tilde Z(a,b,f)={\rm Tr}\left( e^{-ap^+ + b p^-}\right)
\"
21,"\begin{equation}Z={\rm Tr} \exp \left(
-\frac {\beta^2} {\alpha'} \frac {(\Delta+J)} {2\beta f \sqrt{\lambda} }
-\beta f \frac{\Delta - J}{ 2} \right)
\label{exp}
\"
